POA_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
POA6517,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
POA6519,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34
POA6521,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,30
POA6522,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,30
POA6525,16,4,0,0,0,25,3,0,0,0,0,7,4,0,0,0,0,10,14,0,0,0,0,16,17,3,0,0,0,21,63,0,0,0,0,67,59,3,0,0,0,63,79,0,0,0,0,79,20,0,0,0,0,24,17,0,0,0,0,19,14,0,0,0,0,8,31,0,0,0,0,31,338,11,4,3,0,364
POA6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,40,0,0,0,0,47
POA6530,152,11,0,0,0,165,98,0,0,0,0,93,77,6,0,0,0,77,208,15,6,0,0,223,283,15,0,0,0,309,796,39,3,0,0,848,793,32,3,0,0,828,793,29,0,0,0,824,236,3,0,0,0,240,191,13,0,0,0,203,119,7,0,0,0,128,218,6,4,0,0,227,3958,182,20,13,0,4173
POA6532,33,0,0,0,0,41,18,0,0,0,0,18,12,0,0,0,0,12,34,0,0,0,0,40,42,0,0,0,0,42,137,0,0,0,0,142,186,0,0,0,4,189,235,0,0,0,0,233,105,0,0,0,0,105,89,0,0,0,0,89,52,0,0,0,0,52,66,0,0,0,0,66,1008,0,0,11,7,1025
POA6535,12,0,0,0,0,12,6,0,0,0,0,6,6,0,0,0,0,9,13,0,0,0,0,13,5,0,0,0,0,5,20,0,0,0,0,25,17,0,0,0,0,17,10,0,0,0,0,10,9,0,0,0,0,14,6,0,0,0,0,6,3,0,0,0,4,5,16,0,0,0,0,16,132,3,0,4,4,139
POA6536,3,0,0,0,0,9,6,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,13,25,0,0,4,0,27,17,0,0,0,0,22,20,0,0,4,0,27,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,8,10,0,0,0,0,11,115,8,0,14,0,138
POA6537,0,0,0,4,0,9,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,7,12,0,0,0,0,11,8,0,0,0,0,6,8,0,0,7,0,12,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,42,4,0,20,0,68
POA6556,16,0,0,0,0,16,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,9,16,0,0,0,0,16,41,0,0,0,0,41,57,0,0,0,0,57,112,0,0,0,0,112,55,0,0,0,0,55,28,0,0,0,0,28,25,0,0,0,0,25,20,0,0,0,0,20,395,0,0,0,0,395
POA6558,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,15,0,0,0,0,15,28,0,0,0,0,28,25,0,0,0,0,25,16,0,0,0,0,16,5,0,0,0,0,9,11,0,0,0,0,11,15,0,0,0,0,15,150,0,0,0,0,150
POA6560,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,21,0,0,0,0,24,52,0,0,0,0,51,40,0,0,0,0,40,44,0,0,0,0,44,19,0,0,0,0,19,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,235,0,0,0,0,240
POA6562,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,5,6,0,0,0,0,6,34,0,0,0,0,34,45,0,0,0,0,45,55,0,0,0,0,55,31,0,0,0,0,31,18,0,0,0,0,14,12,0,0,0,0,12,17,0,0,0,0,17,238,0,0,0,0,245
POA6564,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,16,0,0,0,0,16,14,0,0,0,0,14,0,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,65,0,0,0,0,61
POA6566,23,0,0,0,0,23,12,0,0,0,0,14,21,0,0,0,0,21,27,0,0,0,0,27,34,0,0,0,0,37,76,0,0,0,0,77,92,0,0,0,0,93,88,0,0,0,0,84,34,0,0,0,0,34,20,0,0,0,0,20,18,0,0,0,0,18,30,0,0,0,0,30,474,3,0,0,4,477
POA6567,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,15,0,0,0,0,15,15,0,0,0,0,15,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,69,0,0,0,0,69
POA6568,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,23
POA6569,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
POA6603,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,14,14,0,0,0,0,15,25,0,0,0,0,25,18,0,0,0,0,18,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,100,0,0,0,0,102
POA6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6606,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10
POA6608,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6609,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,13,0,0,0,0,13,22,0,0,0,0,24,7,0,0,0,0,7,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,76,0,0,5,0,86
POA6612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
POA6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6616,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6620,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,4,22
POA6623,6,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,32,0,0,0,6,33
POA6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6630,6,0,0,3,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,24
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6635,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6638,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,16
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
POA6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6642,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,3,4,21
POA6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6701,21,0,0,6,0,28,13,0,0,0,0,13,16,0,0,0,0,19,23,0,0,0,0,25,27,0,0,7,0,30,70,0,0,4,0,79,46,0,0,3,0,55,51,0,0,3,0,55,26,0,0,0,0,24,16,0,0,4,0,18,15,0,0,4,6,27,33,0,0,6,0,36,360,6,0,50,6,422
POA6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6
POA6707,13,0,0,8,0,17,8,0,0,0,0,8,5,0,0,6,0,10,8,0,0,7,0,15,8,0,0,4,0,16,31,0,0,8,0,44,51,0,0,9,0,52,86,0,0,11,0,104,48,0,0,4,0,54,36,0,0,5,0,42,19,0,0,8,0,27,16,0,0,3,0,16,326,5,0,70,0,399
POA6710,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,16,0,0,8,0,22
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,3,0,0,0,14,11,0,0,0,0,17,44,0,0,0,0,43,27,0,0,0,0,27,25,0,0,0,0,25,26,0,0,0,0,26,5,0,0,0,0,0,150,10,0,0,0,161
POA6714,32,7,0,0,0,36,3,4,0,0,0,12,9,4,0,0,0,13,22,4,0,0,0,30,26,6,0,0,0,32,137,28,0,6,0,173,218,19,0,0,0,240,274,25,0,0,0,313,127,12,0,0,5,141,119,7,0,0,0,127,119,0,0,0,0,122,65,5,0,0,0,68,1159,126,9,12,5,1310
POA6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
POA6718,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,28
POA6720,4,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,48,4,3,7,0,53
POA6721,3,0,0,3,0,9,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,9,3,3,0,0,0,7,26,5,4,0,0,36,29,0,0,0,0,29,36,0,0,5,0,39,13,0,0,0,0,13,13,0,0,0,0,13,15,0,0,4,0,19,14,0,0,3,0,21,163,6,5,18,0,197
POA6722,20,0,0,0,0,25,14,4,0,0,0,19,11,5,0,0,0,20,39,8,0,0,0,48,57,11,0,5,0,74,111,16,0,0,0,125,85,8,0,0,0,100,73,12,0,5,0,95,40,4,0,0,0,38,55,0,0,0,0,55,38,4,0,0,4,46,34,0,0,0,0,40,588,77,3,10,0,673
POA6725,27,0,0,0,0,35,4,0,0,0,0,3,0,0,0,0,0,3,18,8,0,6,0,31,26,3,0,0,0,26,58,6,4,3,0,68,111,9,0,6,0,124,187,6,0,4,0,202,145,9,0,4,0,153,130,0,0,3,0,136,66,0,0,7,6,76,49,6,0,3,0,62,813,43,6,56,7,922
POA6726,11,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,3,7,0,0,3,0,10,9,3,3,3,0,14,46,6,0,3,0,55,53,3,0,3,0,59,105,10,0,11,0,125,58,4,0,0,0,60,81,0,0,0,0,88,39,4,0,0,0,43,26,0,0,4,0,34,448,30,9,31,0,515
POA6728,6,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,5,0,9,7,0,0,0,0,7,25,0,0,0,0,24,22,0,0,0,0,17,17,0,0,4,0,24,7,0,0,4,0,14,3,0,0,0,0,10,10,0,0,3,0,14,8,0,0,0,0,10,123,0,0,20,4,146
POA6740,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,21,0,0,5,0,25
POA6743,11,0,0,5,0,19,5,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,11,12,0,0,0,0,16,38,3,0,6,0,48,26,4,3,7,0,38,56,4,4,4,0,61,27,5,0,3,0,32,20,0,0,0,0,27,22,0,0,4,9,30,21,3,0,0,4,22,237,25,7,32,13,312
POA6751,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,9,0,10,0,0,0,4,0,4,3,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,3,0,0,0,3,0,3,21,0,0,20,4,43
POA6753,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,12,12,0,0,0,0,12,4,0,0,4,0,9,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,3,0,5,0,0,0,0,0,6,3,0,0,0,0,4,81,0,0,4,0,80
POA6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
POA6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
POA6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,15
