SA1_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
50102101209,6,55,60,94,6,104,36,3,34,35,0,35,17,0,17,0,0,0,187,62,255
50102101210,4,24,26,37,4,45,15,0,12,10,0,12,10,0,10,0,0,0,71,29,101
50102101213,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5
50102101214,0,44,42,72,11,79,28,3,31,15,6,19,10,0,14,5,0,5,129,53,185
50102101215,5,18,30,64,6,65,35,0,35,46,3,50,21,0,21,3,0,3,179,31,201
50102101216,6,35,37,73,4,77,34,0,34,39,0,40,14,0,14,0,0,0,168,40,203
50102101217,0,29,33,30,0,34,19,0,25,18,0,18,5,0,5,0,0,0,79,34,111
50102101218,6,28,38,59,5,67,30,3,35,20,3,23,11,0,15,4,0,4,135,40,174
50102101219,8,110,119,70,26,97,23,9,31,14,0,14,9,0,9,6,0,6,125,139,269
50102101220,3,53,55,52,8,54,32,4,37,26,4,30,8,4,13,0,0,0,121,70,189
50102101221,0,31,35,36,12,49,27,0,27,23,0,23,11,0,7,0,0,0,104,40,146
50102101222,10,39,52,69,7,74,28,0,28,23,0,30,9,0,9,5,0,5,151,46,194
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,4,25,36,50,9,59,32,0,32,25,0,25,6,0,6,0,0,0,116,40,153
50102101225,14,42,58,77,7,90,49,0,49,46,0,46,11,0,11,3,0,3,203,51,256
50102101226,0,67,67,49,3,55,0,0,0,0,0,0,0,0,0,0,0,0,52,72,120
50102101227,13,32,40,63,6,69,35,0,40,28,0,28,17,0,15,13,0,13,162,42,207
50102101228,4,10,13,20,0,20,28,0,28,34,0,34,11,0,11,6,0,6,91,10,102
50102101229,4,7,13,39,5,45,19,0,23,30,0,31,24,0,24,9,0,9,130,9,144
50102101230,4,20,26,77,5,85,55,0,55,52,0,51,27,0,27,9,0,9,217,28,254
50102101231,4,102,100,85,14,103,21,0,24,19,0,19,0,0,0,7,0,7,136,114,253
50102101401,8,42,48,56,7,67,16,0,18,18,0,18,6,0,10,3,0,3,106,50,158
50102101402,0,35,36,51,10,61,19,5,28,20,3,27,13,0,13,4,0,10,114,54,169
50102101404,3,41,46,51,4,61,32,5,35,19,0,23,12,0,12,6,0,4,124,54,180
50102101405,5,47,52,52,0,54,26,0,28,25,0,25,10,0,10,3,0,3,114,53,170
50102101406,0,64,63,41,0,41,16,3,19,10,3,17,7,0,7,4,0,5,77,72,144
50102101407,8,69,76,59,6,65,21,0,24,24,0,29,14,0,14,12,0,12,134,81,214
50102101408,0,38,43,27,5,34,16,0,16,11,0,11,8,0,8,4,0,4,59,44,100
50102101409,4,30,34,29,3,36,9,0,9,10,0,10,7,0,7,4,0,4,51,33,88
50102101410,4,15,18,48,0,48,12,0,12,12,3,13,4,0,4,4,0,4,88,20,104
50102101411,0,62,61,32,13,45,17,5,20,16,0,16,10,0,7,0,0,0,80,77,151
50102101412,6,33,32,56,9,64,26,0,30,24,0,24,9,0,9,5,0,5,123,40,160
50102101413,3,25,23,34,4,40,8,0,8,12,0,12,0,0,0,0,0,0,54,30,85
50102101414,0,12,12,16,4,21,8,0,10,7,0,10,3,0,3,9,0,9,41,16,58
50102101415,0,39,40,75,10,85,25,0,25,16,0,21,9,0,9,3,0,6,139,52,195
50102101416,4,15,17,24,3,25,16,0,20,9,0,8,3,0,7,0,0,0,58,18,79
50102101417,3,18,26,44,18,60,18,4,25,25,0,25,9,3,14,3,0,3,104,45,146
50102101418,3,20,24,38,8,49,22,0,22,10,0,10,8,0,8,8,0,14,98,25,121
50102101419,4,32,34,69,9,79,23,0,23,32,3,29,15,0,15,8,0,5,142,42,186
50102101420,4,71,77,84,7,91,19,3,24,27,0,27,18,0,20,0,0,0,155,80,234
50102101421,13,67,84,109,19,126,31,0,29,36,0,37,17,0,18,0,0,0,208,90,295
50102101423,3,37,42,52,10,65,23,0,25,20,0,20,5,0,8,3,0,3,112,53,165
50102101424,3,35,45,63,13,74,8,4,13,10,0,6,3,0,10,0,4,5,91,57,153
50102101425,0,20,18,53,8,57,18,0,19,15,0,15,15,0,15,8,0,8,113,26,136
50102101426,6,18,16,33,3,35,12,0,11,18,4,22,8,0,11,4,0,4,85,18,109
50102101427,0,15,15,10,0,9,6,0,6,9,0,3,3,0,3,5,0,5,30,17,46
50102101501,3,41,46,35,6,43,13,0,13,8,0,13,0,0,0,0,0,3,72,50,124
50102101502,6,40,43,54,5,56,19,0,21,12,0,12,8,0,9,5,0,5,102,46,150
50102101503,6,76,82,79,10,88,28,4,30,22,8,24,8,0,8,6,0,8,145,98,245
50102101504,3,29,30,41,5,46,16,0,16,14,0,14,4,0,4,6,0,6,82,37,117
50102101505,3,94,106,86,19,104,32,6,36,23,0,27,6,0,6,4,0,4,161,121,282
50102101506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101507,8,121,128,95,13,107,34,5,38,18,0,18,16,0,16,0,0,0,168,132,300
50102101508,11,75,86,71,13,81,20,0,25,14,0,14,9,0,9,0,0,0,122,90,212
50102101509,5,34,39,39,4,43,11,0,12,18,0,18,0,0,3,0,0,0,74,47,116
50102101510,7,126,137,91,9,102,31,0,34,23,0,21,4,0,4,6,0,6,161,138,299
50102101513,3,34,35,62,10,72,38,0,38,31,0,31,12,0,12,13,0,13,155,41,193
50102101514,9,57,67,55,14,74,29,0,36,38,0,38,15,0,15,13,0,13,157,81,242
50102101515,3,39,42,70,13,78,28,3,31,24,4,29,7,0,7,11,0,7,137,60,194
50102101516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101517,5,43,48,45,5,49,38,0,40,26,4,28,16,0,16,13,0,12,144,47,192
50102101518,0,9,9,44,4,51,17,0,17,20,0,20,6,0,6,0,0,0,89,16,109
50102101519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101520,3,31,30,38,3,36,14,3,13,10,0,10,8,0,8,3,0,7,71,30,108
50102101521,0,21,22,55,0,58,24,0,24,22,0,22,5,0,5,3,0,5,106,21,130
50102101601,0,9,16,40,3,46,20,0,20,12,0,12,4,0,4,3,0,3,83,17,94
50102101602,7,67,78,79,14,90,20,0,24,20,0,25,10,0,10,5,0,7,144,86,229
50102101603,0,33,33,29,0,29,10,0,10,4,0,5,7,0,7,0,0,0,52,37,87
50102101604,0,17,13,37,0,39,10,0,8,10,0,10,3,0,3,5,0,5,61,18,82
50102101605,0,77,83,53,7,62,17,0,16,7,3,16,6,0,6,9,0,8,86,94,181
50102101606,3,19,26,24,0,29,7,0,7,21,0,21,4,0,4,0,0,0,64,23,89
50102101607,4,65,69,57,10,65,32,0,27,20,0,19,13,0,13,4,0,4,130,77,203
50102101608,8,58,72,101,10,109,37,6,42,29,0,33,19,0,19,11,0,11,207,75,280
50102101609,3,27,32,37,3,40,7,0,13,16,4,17,3,0,3,6,0,6,70,33,105
50102101610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101611,10,40,49,63,18,79,22,0,29,19,0,19,15,0,19,13,0,15,142,58,205
50102101612,0,61,63,52,8,60,6,0,5,4,0,4,0,0,0,0,0,0,58,69,129
50102125101,0,133,136,69,17,90,49,4,51,43,0,43,16,0,16,9,0,9,183,152,341
50102125102,11,75,83,82,17,102,68,8,74,60,3,66,27,0,30,6,0,6,257,107,365
50102125103,8,11,16,29,0,31,28,0,28,12,0,12,13,0,13,3,0,3,85,16,101
50102125104,6,80,85,94,15,106,75,4,77,78,0,78,46,0,51,16,0,16,315,100,410
50102125105,3,8,17,61,3,64,33,0,31,41,0,41,16,0,16,4,0,4,163,15,173
50102125106,3,18,22,55,8,59,25,5,29,26,0,29,11,0,11,3,0,3,123,25,152
50102125107,11,18,21,42,3,45,21,0,29,25,0,25,22,0,22,0,0,0,114,23,134
50102125108,0,19,25,33,0,35,23,0,26,17,0,17,10,0,10,5,0,5,96,21,113
50102125109,8,14,20,44,3,47,19,0,24,27,0,30,12,0,16,0,0,0,110,15,124
50102125110,8,33,47,47,6,48,35,0,35,45,0,45,15,0,16,10,0,10,159,42,205
50102125111,0,8,5,37,6,45,19,0,22,19,0,24,6,0,6,3,0,3,92,8,98
50102125112,0,21,28,38,7,41,31,0,38,44,0,44,18,0,18,11,0,11,151,29,178
50102125113,5,24,25,59,3,65,37,0,36,33,3,38,15,0,15,7,0,7,149,32,178
50102125114,8,69,72,74,12,84,47,3,50,49,0,52,15,0,13,12,0,12,200,85,287
50102125115,4,35,39,46,5,49,23,0,23,36,4,40,12,0,18,5,0,6,138,45,183
50102125116,4,20,28,59,0,60,39,0,36,38,0,38,23,0,23,0,0,4,166,29,190
50102125117,3,10,13,55,3,65,28,0,28,37,0,37,19,0,19,5,0,5,141,14,154
50102125201,0,5,7,31,3,35,14,0,14,17,0,17,3,0,3,10,0,10,76,9,85
50102125202,0,9,9,24,3,21,14,0,14,20,0,20,8,0,8,0,0,0,67,11,78
50102125203,9,34,39,99,4,103,39,4,43,51,0,53,18,0,18,7,0,7,233,35,270
50102125204,10,26,39,69,4,77,32,0,35,36,0,31,16,0,16,9,0,9,169,36,202
50102125205,0,11,16,41,6,45,22,0,22,19,0,22,7,0,7,4,0,4,92,21,112
50102125206,3,8,13,38,5,36,12,0,11,12,0,12,8,0,8,3,0,3,74,12,89
50102125207,0,16,16,35,3,37,17,0,17,21,0,21,6,0,6,8,0,8,87,20,105
50102125208,0,5,8,32,4,34,9,0,7,19,0,20,0,0,0,0,0,0,62,13,72
50102125301,5,141,151,105,27,131,36,0,37,17,0,19,3,0,3,0,0,4,172,168,345
50102125302,3,67,71,60,14,66,25,5,25,15,0,15,3,0,3,0,0,0,105,79,183
50102125303,0,69,70,32,18,53,18,4,20,14,0,14,5,3,9,6,0,6,75,100,167
50102125304,3,91,92,78,3,87,35,7,40,33,5,36,11,0,11,3,0,3,164,101,265
50102125305,8,61,67,44,7,51,20,3,25,15,0,22,0,0,3,4,0,4,98,73,172
50102125306,8,114,121,83,9,89,36,5,43,28,0,28,10,0,10,8,0,8,167,127,295
50102125307,3,34,33,57,7,66,24,0,24,21,0,29,4,0,4,0,0,0,113,36,151
50102125308,10,107,114,53,14,73,23,4,25,12,0,11,15,0,15,3,0,3,109,129,235
50102125309,0,59,69,59,10,67,18,3,22,8,0,9,5,0,4,5,0,5,99,72,174
50102125310,4,88,92,57,11,68,17,0,20,9,0,9,3,0,3,0,0,0,88,106,192
50102125311,7,50,60,69,0,72,31,0,33,22,5,21,15,0,15,6,0,3,139,57,198
50102125312,5,84,93,40,13,59,19,0,24,16,0,16,6,0,6,3,0,3,96,101,197
50102125313,0,45,47,67,3,70,23,0,28,21,0,25,12,0,7,5,0,5,133,54,186
50102125314,4,97,101,57,14,73,19,3,20,21,0,22,3,0,3,0,0,0,100,117,216
50102125315,10,101,105,66,25,89,24,3,26,14,0,14,3,6,7,0,0,0,117,130,242
50102125316,6,45,48,93,4,96,29,0,27,38,0,39,14,0,14,0,0,0,179,56,233
50102125317,0,79,82,35,0,41,11,0,14,15,0,15,8,0,8,0,0,0,75,84,159
50102125318,3,61,67,91,8,96,32,0,32,36,0,37,11,0,11,0,0,0,176,75,246
50102125319,10,124,132,59,17,77,21,0,24,18,0,15,4,0,4,4,0,4,111,146,260
50102125320,0,98,99,75,10,84,25,6,34,13,0,13,0,0,0,0,0,0,124,107,235
50102125321,3,102,109,90,28,112,13,6,12,10,4,13,0,0,0,0,0,0,109,139,248
50102125322,4,74,78,51,3,53,24,0,24,15,0,15,4,0,4,3,0,3,98,77,181
50102125323,3,49,53,40,8,43,14,0,14,23,0,26,8,0,8,0,0,0,88,58,142
50102125324,5,48,54,35,9,44,18,0,18,22,4,21,10,0,10,4,0,4,82,64,148
50102125325,0,14,18,44,0,45,18,0,18,12,0,12,3,0,3,0,0,0,82,20,101
50102125326,4,91,92,64,11,75,26,4,28,26,0,25,13,0,13,9,0,9,132,110,239
50102125327,4,32,39,62,5,64,18,0,14,14,0,14,6,0,6,0,0,0,98,42,137
50102125328,7,54,58,46,14,57,23,3,22,15,0,18,10,0,10,3,0,3,99,67,164
50102125401,5,106,113,54,20,71,19,3,22,16,3,21,4,0,3,5,0,5,98,137,237
50102125402,5,27,34,31,3,34,29,0,31,17,3,20,7,3,15,3,0,3,95,36,130
50102125403,0,97,102,51,8,59,25,0,25,11,0,11,3,0,3,3,0,3,98,108,206
50102125404,6,45,51,37,11,52,13,6,17,16,4,15,3,0,7,4,0,4,78,68,145
50102125405,0,40,42,42,3,48,19,6,19,18,0,19,10,0,10,3,0,9,95,54,148
50102125406,6,99,99,64,21,81,30,10,33,12,0,12,9,0,9,3,0,4,124,118,244
50102125407,9,47,57,81,7,86,33,5,39,22,0,22,10,0,12,3,0,0,156,68,223
50102125408,5,66,66,72,4,75,31,0,34,32,0,32,11,0,11,0,0,0,153,69,224
50102125409,6,36,47,42,4,46,16,0,21,12,0,13,3,0,3,0,0,0,85,48,130
50102125410,4,25,24,36,5,40,10,0,9,15,0,15,5,0,5,8,0,8,71,32,100
50102125411,4,54,58,38,9,44,21,0,22,13,3,20,10,0,12,3,0,3,90,60,156
50102125412,11,56,62,56,3,60,23,0,29,13,0,18,11,0,7,5,0,7,112,64,181
50102125413,0,78,87,22,8,26,10,0,9,14,0,13,3,0,4,0,0,0,50,90,143
50103101701,4,45,53,55,10,65,17,0,18,19,3,24,14,0,16,3,6,11,114,70,178
50103101702,3,89,91,90,21,106,24,3,23,14,9,23,0,0,0,6,0,6,134,118,259
50103101703,8,53,54,114,16,133,27,0,25,35,0,34,16,0,25,3,0,3,210,68,274
50103101704,0,42,38,61,15,74,14,0,14,20,0,23,15,0,14,3,0,3,116,53,173
50103101705,4,34,38,58,8,70,14,3,17,18,0,18,11,0,15,0,0,0,108,49,152
50103101706,3,74,75,47,8,56,16,0,13,12,0,13,8,0,6,3,0,3,89,83,170
50103101707,4,30,34,45,11,56,16,0,17,11,3,15,7,0,7,4,0,4,90,43,136
50103101708,3,24,27,36,6,44,6,0,8,16,0,16,9,0,9,5,0,5,76,30,108
50103101709,4,56,65,51,5,53,16,0,16,8,0,8,9,0,9,0,0,0,88,68,152
50103101710,3,60,66,71,4,80,18,0,18,14,0,14,7,0,8,5,0,5,119,69,193
50103101711,7,35,44,62,10,72,22,3,29,22,0,23,0,0,0,0,0,0,120,53,168
50103101712,0,47,47,26,7,32,7,0,12,5,0,5,4,0,4,0,0,0,36,57,94
50103101713,6,37,39,46,6,45,9,0,9,3,0,3,0,0,0,0,0,0,66,38,106
50103101714,6,59,70,68,3,69,13,4,18,10,0,14,0,0,0,3,0,3,105,68,175
50103101715,5,37,37,38,12,54,7,0,11,7,0,7,9,0,3,0,0,0,69,50,124
50103101716,3,32,40,41,6,51,15,0,16,17,0,16,4,0,10,5,0,5,90,47,138
50103101717,4,24,29,69,13,81,23,0,27,22,0,21,11,0,11,4,0,4,134,36,175
50103101718,4,28,35,43,10,58,6,0,6,6,0,6,6,0,6,0,0,0,74,38,110
50103101719,0,24,31,31,9,33,14,0,14,14,0,14,6,0,7,0,0,5,62,34,101
50103101801,3,11,13,40,0,39,12,0,12,17,0,15,8,3,8,6,0,6,79,17,95
50103101802,7,22,31,62,8,69,17,4,21,20,5,20,4,0,4,0,0,0,109,40,153
50103101803,0,23,25,39,0,45,16,0,17,10,0,10,6,0,6,3,0,3,76,30,108
50103101804,0,39,39,25,9,37,11,0,13,11,0,10,0,0,0,0,0,4,57,46,100
50103101805,4,44,49,81,9,94,21,0,23,25,0,26,9,0,8,8,8,15,146,63,212
50103101806,8,23,36,91,5,97,23,0,26,35,0,33,12,0,12,10,0,6,176,37,216
50103101807,7,13,19,44,4,42,16,0,20,14,0,14,6,0,6,3,0,3,84,17,103
50103101808,4,29,34,42,9,45,13,0,13,16,0,16,5,0,11,9,0,9,85,39,126
50103101809,4,25,33,61,11,75,10,0,10,15,0,13,3,0,3,0,0,4,94,36,129
50103101810,3,58,56,53,11,58,9,0,11,5,0,5,4,0,4,0,0,0,76,68,142
50103101811,8,46,53,73,21,84,7,3,4,16,0,16,9,0,9,0,0,0,110,66,176
50103101812,4,43,52,60,9,74,22,4,21,21,0,20,8,0,8,3,0,3,121,58,178
50103101813,3,66,71,67,6,70,29,3,29,27,0,30,16,0,16,3,0,3,144,77,218
50103101814,4,51,53,37,9,44,15,5,23,13,0,11,10,0,10,0,0,0,86,58,137
50103101816,4,60,69,65,8,74,15,0,16,15,0,16,4,0,4,3,0,3,109,71,179
50103101817,0,13,13,20,0,20,7,0,7,5,0,3,4,0,4,0,0,0,29,16,44
50103101818,3,25,39,56,8,66,15,0,17,13,0,13,12,0,10,3,0,7,109,38,144
50103101901,4,76,76,66,9,72,22,0,22,18,0,26,8,0,11,0,0,5,122,88,212
50103101902,0,31,36,21,4,25,6,0,6,16,0,16,5,0,5,0,0,0,59,33,91
50103101903,3,59,63,44,17,55,19,0,22,25,0,30,10,0,10,5,0,4,108,78,182
50103101904,3,22,25,47,3,51,16,0,16,4,0,4,10,0,10,7,0,7,79,33,109
50103101905,3,30,33,52,3,54,22,0,26,19,0,21,6,0,6,6,0,6,114,33,148
50103101906,0,15,14,18,0,16,10,3,14,3,0,3,0,0,5,0,0,0,39,21,55
50103101907,6,79,84,50,5,58,23,0,22,12,0,18,6,0,7,7,0,7,101,98,193
50103101908,0,51,50,59,4,61,19,4,23,19,0,20,3,0,3,3,0,6,103,61,162
50103101909,4,30,31,61,4,65,18,3,21,21,0,19,15,0,16,5,0,9,114,44,160
50103101910,0,35,38,39,9,50,25,0,26,13,0,11,7,0,7,0,0,0,88,49,135
50103101911,3,35,34,44,0,40,7,0,7,21,0,21,8,0,5,3,0,3,86,37,126
50103101912,3,52,55,29,0,32,6,5,14,8,0,13,0,0,0,0,0,0,58,59,116
50103101913,0,85,92,51,11,61,16,0,18,12,0,11,9,0,9,4,0,4,93,99,190
50103101914,6,45,54,54,3,56,16,0,20,27,0,24,9,0,9,0,0,0,124,53,175
50103101915,7,75,79,20,5,32,16,0,17,3,0,3,3,0,10,4,0,4,50,85,137
50103101916,0,28,31,25,5,35,9,0,10,9,0,9,7,0,5,8,0,8,56,38,94
50103102001,8,88,94,61,20,83,4,0,6,7,3,6,3,5,3,0,0,0,81,112,196
50103102002,0,29,26,36,9,50,16,0,16,10,0,8,0,0,0,0,0,0,67,39,102
50103102003,8,17,22,30,11,40,16,0,24,10,0,12,5,0,5,0,0,5,66,34,103
50103102004,6,66,69,89,19,102,21,0,20,15,0,15,5,0,6,4,0,4,135,87,222
50103102005,8,54,61,77,7,90,27,4,34,18,0,18,11,0,15,4,4,8,145,64,213
50103102006,0,43,43,61,14,69,15,0,15,13,0,15,4,0,4,4,0,7,98,65,163
50103102007,6,42,43,36,11,49,7,0,7,9,0,6,11,0,10,3,0,3,65,57,122
50103102008,5,51,55,47,28,78,11,0,13,13,0,15,6,3,7,3,0,3,78,90,166
50103102009,0,82,83,84,25,110,20,8,26,14,3,17,3,0,4,5,0,4,136,110,250
50103102010,10,87,94,115,21,137,27,8,32,22,3,23,13,0,12,5,3,5,184,122,308
50103102011,8,28,31,20,15,36,4,0,6,7,3,14,3,0,6,0,0,0,44,47,93
50103102012,3,16,20,30,9,33,21,0,20,15,5,16,0,0,0,0,0,0,64,27,93
50103102013,6,27,34,30,10,35,13,0,11,9,0,13,6,0,6,0,3,4,56,45,104
50103102014,7,64,73,49,18,66,24,0,24,11,5,12,8,0,8,0,0,3,102,87,183
50201102101,7,23,30,66,7,74,30,0,27,24,0,24,7,0,7,0,0,0,134,34,171
50201102102,7,33,38,101,3,106,23,0,25,25,0,25,3,0,3,9,0,9,166,39,202
50201102103,8,79,86,71,0,74,20,0,18,15,0,15,5,0,5,3,0,3,120,86,201
50201102104,4,37,44,109,14,120,46,4,46,54,0,54,15,0,15,9,0,9,235,53,286
50201102105,11,39,45,58,0,59,39,3,40,38,0,38,15,0,15,9,0,7,169,49,217
50201102106,10,26,38,46,10,49,19,0,27,24,0,25,6,0,6,5,0,10,110,36,146
50201102107,5,6,9,37,0,35,19,0,19,20,0,20,3,0,3,3,0,3,86,10,96
50201102108,5,43,49,40,4,46,20,0,20,27,0,27,8,0,8,5,0,5,101,54,156
50201102109,11,42,49,148,13,164,45,0,45,39,0,44,11,0,11,3,0,3,259,52,317
50201102110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102111,5,15,27,42,4,45,26,0,26,25,0,28,15,0,21,9,0,9,125,23,147
50201102112,4,55,63,119,9,124,19,0,17,9,0,9,6,0,6,0,0,0,158,66,225
50201102113,10,48,63,128,9,130,60,0,60,50,0,55,12,0,16,13,0,11,271,62,334
50201102114,0,16,19,30,0,28,18,3,21,14,0,16,9,0,9,3,0,3,76,25,97
50201102115,12,106,117,102,11,109,20,0,20,14,0,19,8,0,8,3,0,3,156,121,276
50201102116,7,27,34,77,12,95,49,0,50,40,0,39,25,0,25,7,0,7,208,47,254
50201102117,3,26,25,41,0,39,12,0,14,8,4,12,0,0,0,4,0,4,61,27,92
50201102201,0,57,57,63,5,67,15,0,16,13,0,13,3,0,3,6,0,4,99,61,160
50201102202,3,20,25,65,7,70,13,0,14,16,0,16,5,0,5,0,0,0,95,29,125
50201102203,4,34,41,42,5,45,20,0,18,13,0,13,8,0,9,4,0,4,85,44,124
50201102204,18,66,84,133,9,141,61,3,64,68,0,68,25,0,25,11,0,11,311,75,386
50201102205,17,56,69,130,11,148,33,5,34,28,0,30,15,0,13,6,0,5,217,74,293
50201102206,3,28,39,56,6,67,21,0,21,28,0,28,4,0,4,0,0,0,115,36,155
50201102207,8,61,64,61,3,65,29,0,31,11,0,14,4,0,4,0,0,0,112,68,183
50201102208,3,32,36,32,7,41,14,0,14,11,0,11,4,0,10,0,0,0,71,39,110
50201102209,5,47,54,60,13,74,25,5,30,14,0,10,0,0,5,3,0,3,108,69,173
50201102210,9,114,123,89,10,103,28,4,30,17,0,10,7,0,7,4,0,4,143,132,276
50201102211,11,32,44,95,8,100,38,0,38,49,0,49,16,0,16,3,0,3,204,41,245
50201102212,0,41,50,77,8,88,21,0,21,21,0,25,13,0,14,0,0,0,127,63,190
50201102213,9,61,76,80,9,93,34,0,34,24,0,24,12,3,9,7,0,7,165,78,237
50201102214,6,72,80,132,13,144,20,3,25,33,0,26,10,0,10,3,0,3,203,83,286
50201102215,5,39,45,48,7,55,22,0,22,18,0,18,7,0,7,0,0,0,106,44,144
50201102216,5,35,37,80,6,83,10,0,10,12,0,12,0,0,0,4,0,4,108,42,145
50201102217,3,39,45,59,8,68,18,0,18,6,5,6,5,0,5,0,0,0,88,47,142
50201102218,14,100,105,91,21,112,15,4,23,16,0,16,5,0,5,6,0,6,141,123,264
50201102219,7,34,42,77,6,80,33,0,33,33,0,33,21,0,21,8,0,13,177,40,214
50201102220,3,42,51,46,3,46,13,0,18,17,0,17,6,0,6,6,0,6,100,47,142
50201102301,7,73,81,69,15,89,21,0,21,29,0,33,14,0,14,6,0,6,143,96,241
50201102302,5,17,19,10,0,13,3,0,3,9,0,14,9,0,9,0,0,0,45,14,61
50201102303,4,8,9,42,7,46,17,0,17,12,0,16,12,0,12,6,0,6,86,9,97
50201102304,3,112,113,116,12,126,16,4,22,10,0,10,0,0,0,6,0,6,152,125,276
50201102306,0,112,113,72,9,76,37,0,36,18,0,20,4,0,4,4,0,4,137,120,254
50201102307,3,59,62,43,6,53,23,0,23,12,0,12,0,0,0,0,0,0,88,63,151
50201102308,7,60,65,52,17,74,36,5,40,20,0,26,10,0,12,7,0,7,134,84,218
50201102309,8,23,26,79,3,84,31,0,31,26,0,24,8,0,8,10,0,10,161,27,187
50201102310,0,13,20,51,3,52,29,0,29,22,0,22,11,0,11,9,0,9,126,18,137
50201102311,6,67,68,59,11,65,29,4,34,24,0,25,5,0,5,3,0,3,137,80,216
50201102312,0,38,38,44,3,41,14,0,14,9,0,9,6,0,6,8,0,8,69,42,118
50201102314,5,64,60,51,6,59,17,0,17,19,3,17,8,0,7,0,4,4,95,71,170
50201102315,3,42,50,44,6,49,23,0,19,13,0,16,5,0,5,9,0,9,88,52,146
50201102316,8,97,106,85,3,93,18,0,18,9,0,8,4,0,4,3,4,4,124,109,227
50201102317,0,45,51,50,7,52,32,0,34,14,0,13,15,0,15,10,0,6,114,59,169
50201102318,6,74,74,62,9,70,34,0,36,17,7,17,10,0,10,9,0,9,136,88,223
50201102319,0,68,70,54,12,65,47,0,50,16,0,16,12,0,12,0,0,0,137,85,222
50201102320,3,79,80,62,11,66,30,0,32,17,0,17,13,0,13,5,0,5,125,93,217
50201102321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
50201102322,0,167,164,117,7,121,4,0,4,0,0,0,0,0,0,0,0,0,122,171,289
50201102323,5,37,43,39,10,49,24,0,23,9,5,14,5,0,5,4,0,4,78,55,130
50201102324,3,26,29,36,4,40,8,0,8,12,0,12,6,0,6,0,0,0,72,30,103
50201102325,0,35,40,46,3,51,41,5,45,28,0,29,10,0,10,3,0,4,138,44,187
50201102326,7,55,57,43,11,56,15,0,18,16,4,20,8,0,8,7,0,7,95,69,160
50201102401,7,44,53,109,16,118,13,0,13,25,0,25,6,0,7,0,0,0,161,56,217
50201102402,3,45,51,84,9,91,6,0,10,9,0,9,3,0,3,3,0,3,116,50,171
50201102403,3,25,30,61,7,67,20,0,20,13,0,17,7,0,9,0,0,0,113,28,144
50201102404,6,47,55,54,9,57,22,3,26,10,0,10,4,0,4,0,0,0,97,57,154
50201102405,3,27,33,58,3,66,18,0,18,7,0,14,5,0,5,0,0,0,99,33,135
50201102406,5,55,59,82,8,93,27,0,29,26,0,26,11,0,12,3,0,4,152,65,223
50201102407,4,57,60,59,4,67,22,0,26,21,0,25,11,0,11,8,0,8,132,59,193
50201102408,9,197,201,201,13,215,24,4,28,24,0,23,3,0,9,8,0,8,268,207,478
50201102409,3,122,131,79,14,97,19,0,26,15,0,16,5,0,5,3,0,3,125,138,268
50201102410,8,19,25,53,5,59,26,0,28,29,0,29,12,0,16,0,0,0,135,23,164
50201102411,7,38,44,53,6,58,25,0,25,18,0,20,14,0,14,3,0,3,123,46,167
50201102412,0,20,22,36,7,41,18,0,13,19,0,19,9,0,9,4,0,4,81,30,109
50201102413,3,40,43,50,6,56,17,0,17,18,0,20,6,0,6,0,0,0,105,47,153
50201102414,9,31,37,50,4,51,29,0,29,19,0,19,8,0,8,3,0,3,117,37,156
50201102415,5,34,38,64,6,70,23,4,27,29,0,29,5,0,5,0,0,0,125,39,162
50201102416,8,46,53,119,8,126,59,0,60,60,0,65,19,0,19,11,0,11,280,54,338
