SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50101100310,0,0,0,10,14,26,0,0,0,10,14,26,0,0,0,12,15,18,0,0,0,12,15,18,0,0,0,19,7,24,0,0,0,19,7,24,0,0,0,22,14,26,0,0,0,18,14,29,0,0,0,4,6,10,0,0,3,7,3,15,0,0,0,11,3,14,0,0,0,11,3,14,0,0,0,7,12,22,0,0,0,15,12,21,0,0,0,7,17,25,0,0,0,7,17,25,0,0,0,16,12,24,0,0,0,13,16,30,0,0,0,10,23,33,0,0,0,10,23,33,0,0,0,15,12,28,0,0,0,15,12,28,0,0,0,16,17,38,0,0,0,19,17,35,0,0,0,12,22,32,0,3,3,14,25,39,0,0,0,59,57,118,0,0,0,59,61,120,0,0,0,217,227,446,8,8,13,231,231,464
50101100311,0,0,0,9,8,13,0,0,0,6,13,22,0,0,0,13,20,31,0,0,0,13,20,31,0,0,0,15,12,32,0,0,0,15,12,32,0,0,0,4,5,13,0,0,0,4,4,13,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,0,0,0,10,12,21,0,0,0,9,13,18,0,0,0,9,13,18,0,0,0,11,22,34,0,0,0,11,22,34,0,0,0,7,16,24,0,0,0,7,16,24,0,0,0,9,8,22,0,0,0,9,8,22,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,17,15,27,0,0,0,17,15,27,0,0,0,22,23,44,3,0,7,25,22,46,0,0,0,140,160,295,4,4,6,141,162,302
50101100312,0,0,0,4,7,12,0,0,0,9,10,12,0,0,0,10,7,20,0,0,0,10,10,17,0,0,0,6,11,15,0,0,0,6,11,15,0,0,0,9,5,14,0,0,0,9,5,14,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,6,3,12,0,4,3,6,7,16,0,0,0,3,5,6,0,5,7,5,8,14,0,0,0,7,11,24,0,4,4,7,17,26,0,0,0,12,10,23,0,4,3,14,13,28,0,0,0,11,7,18,0,0,0,9,7,21,0,0,0,14,11,24,0,5,5,14,14,29,0,0,0,16,11,26,0,0,3,13,11,27,0,0,0,8,11,13,0,0,0,8,9,17,0,0,0,51,56,110,0,9,12,54,70,126,0,0,0,164,164,327,9,34,43,172,201,370
50101100313,0,0,0,12,19,29,0,0,0,17,14,33,0,0,0,6,9,16,0,0,0,6,9,16,0,0,0,5,4,8,0,0,0,5,4,8,0,0,0,0,3,7,0,0,0,0,3,5,0,0,0,7,9,13,0,0,0,3,9,11,0,0,0,10,14,19,3,0,3,13,7,27,0,0,0,19,17,33,5,0,10,21,18,43,0,0,0,14,11,29,0,0,0,15,11,26,0,0,0,14,9,27,0,0,0,14,9,27,0,0,0,11,6,14,0,0,0,11,6,14,0,0,0,0,0,10,0,0,0,5,0,8,0,0,0,0,4,7,0,0,0,0,4,7,0,0,0,9,11,16,0,0,0,10,11,20,0,0,0,29,31,58,0,0,4,32,33,66,0,0,5,136,146,285,17,4,25,154,154,309
50101100314,0,0,0,14,3,19,0,0,0,13,3,21,0,0,0,9,11,17,0,0,0,9,11,17,0,0,0,4,4,10,0,0,0,4,4,10,0,0,0,10,4,11,0,0,0,9,4,9,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,5,5,14,0,0,0,5,5,14,0,0,0,10,12,29,0,0,0,10,14,25,0,0,0,6,10,16,0,0,3,4,10,14,0,0,0,4,14,16,0,0,0,4,14,16,0,0,0,9,3,16,0,0,0,10,5,15,0,0,0,10,11,20,0,0,0,10,11,20,0,0,0,12,12,23,0,0,0,12,13,21,0,0,0,15,15,32,0,0,0,16,18,34,0,0,0,22,16,38,0,0,0,23,16,38,0,0,0,131,122,251,7,4,10,137,127,266
50101100315,3,0,3,0,11,17,0,0,0,3,15,16,0,0,0,20,14,35,3,4,3,25,22,41,0,0,0,17,21,35,6,4,6,25,24,44,0,0,0,9,11,17,4,0,4,11,11,21,0,0,0,12,11,22,0,0,0,14,11,25,0,0,0,8,7,18,0,6,6,11,9,22,0,0,0,10,11,26,0,0,3,14,12,24,0,0,0,13,15,26,3,0,3,21,14,33,0,0,0,13,19,31,0,4,4,13,21,35,0,0,0,19,22,40,4,0,9,26,20,51,0,0,0,21,15,34,5,3,4,25,22,41,5,0,5,9,15,28,0,4,6,21,16,36,0,0,0,14,20,44,3,0,3,20,29,46,0,0,0,48,40,88,11,8,14,59,49,105,4,0,7,227,230,462,33,36,70,273,270,538
50101100316,0,0,0,12,5,16,0,0,0,12,5,16,0,0,0,10,3,18,0,0,0,10,8,17,0,0,0,14,11,20,5,0,0,10,10,26,0,0,0,9,4,13,0,0,0,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,0,9,9,8,0,0,0,13,7,21,0,0,0,13,7,20,0,0,0,9,13,20,0,0,0,9,14,23,0,0,0,12,15,17,0,0,3,8,9,18,0,0,0,13,12,24,0,0,0,13,12,24,0,0,0,16,8,26,0,0,0,16,8,26,0,0,0,12,13,28,0,0,0,12,17,26,0,0,0,11,18,28,0,0,0,11,18,29,0,0,0,37,29,68,0,0,5,37,32,68,0,0,0,172,152,324,4,6,14,181,164,339
50101100317,3,0,3,16,9,22,0,0,0,17,9,22,0,0,0,23,16,34,0,0,3,18,16,37,0,0,0,19,17,37,0,5,5,19,21,44,0,0,0,14,21,32,0,0,0,15,21,35,0,0,0,7,3,14,0,0,0,7,9,12,0,0,0,5,10,10,3,0,3,6,13,20,0,0,0,9,14,26,0,0,0,9,14,26,0,0,0,9,15,26,0,0,0,9,19,27,0,0,0,12,20,32,0,0,0,16,20,30,0,0,0,25,25,54,0,0,0,25,28,54,0,0,0,22,15,45,4,0,0,29,20,46,0,0,0,16,18,40,0,0,4,19,24,42,0,0,0,19,26,48,0,0,0,19,29,46,0,0,0,52,34,92,3,0,5,52,37,92,0,4,3,248,251,501,16,15,26,265,264,535
50101100319,0,0,0,12,13,15,0,0,0,12,11,21,0,0,0,0,4,4,0,0,0,6,4,5,0,0,0,6,7,13,0,0,0,6,7,13,0,0,0,9,10,13,0,0,0,7,10,16,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,7,0,0,0,4,4,9,0,0,0,10,9,15,0,0,3,6,7,22,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,5,9,10,0,0,0,5,9,10,0,0,0,6,10,16,0,0,0,6,10,16,0,0,0,11,13,23,0,0,0,11,13,23,0,0,0,12,13,23,0,0,0,12,12,26,0,0,0,8,9,24,0,0,0,8,9,24,0,0,0,54,59,118,4,3,4,60,63,122,0,0,0,145,164,308,9,8,10,152,169,321
50101100320,0,0,0,24,20,48,3,0,3,34,20,54,0,4,4,28,22,53,0,0,0,28,31,57,0,0,0,21,27,45,0,0,0,25,27,47,0,0,0,10,17,27,0,0,0,11,17,30,0,0,0,4,11,9,5,0,5,7,11,16,0,0,0,8,15,20,0,0,0,8,19,21,0,0,0,10,14,25,0,0,0,9,14,28,0,0,0,19,26,42,4,6,3,21,26,50,0,0,3,20,28,54,0,0,0,25,26,52,0,0,0,16,23,42,3,0,4,18,28,43,0,0,0,20,16,33,0,0,0,20,16,33,0,0,0,18,22,41,0,0,5,19,26,40,0,0,0,15,18,35,0,0,0,15,18,35,0,0,0,71,76,148,0,0,3,69,80,146,3,6,14,282,333,611,15,5,22,302,347,650
50101100321,0,0,0,13,12,27,0,0,0,13,12,27,0,0,0,28,28,56,0,0,0,28,28,56,0,0,0,23,32,60,0,0,6,25,30,61,0,0,0,26,9,35,3,0,8,31,17,38,0,0,0,7,3,8,0,0,0,7,3,8,0,0,0,7,4,10,0,0,0,6,4,7,0,0,0,7,9,17,0,0,0,3,9,20,0,0,0,6,16,26,0,0,0,6,16,26,0,0,0,19,18,37,0,0,0,17,18,36,0,0,0,22,22,50,4,0,0,28,27,53,0,0,0,16,20,38,0,0,4,19,19,41,0,0,0,8,18,25,0,0,0,8,19,28,0,0,0,12,11,19,0,0,0,12,11,19,0,0,0,33,30,65,0,3,7,39,28,67,4,3,6,232,238,473,15,11,22,243,252,498
50101100322,0,0,0,4,8,17,0,0,0,8,8,14,0,0,0,7,3,19,0,0,0,7,3,19,0,0,0,4,7,8,0,0,3,6,4,14,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,5,3,12,0,0,0,5,9,10,0,0,0,9,12,21,4,0,8,12,14,23,0,0,0,6,7,17,3,0,4,8,10,15,0,0,0,10,9,18,0,3,4,8,15,27,0,0,0,5,14,21,0,7,7,5,18,23,0,0,0,9,3,11,0,0,0,9,5,15,0,0,0,7,9,17,0,5,0,11,10,17,0,0,0,13,18,31,3,5,8,20,25,38,0,0,0,17,13,30,4,0,4,22,13,30,0,0,0,32,35,74,4,4,6,40,42,78,0,0,0,136,149,287,21,28,49,158,170,331
50101100323,3,0,3,7,3,9,0,0,0,8,4,13,0,0,0,14,14,23,5,0,5,22,10,32,0,0,0,13,18,33,0,7,7,13,19,35,0,0,0,9,4,9,0,0,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,8,9,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,4,8,18,0,0,0,4,15,20,0,0,0,10,8,18,7,0,7,13,7,24,0,0,0,14,9,24,0,0,0,14,9,24,0,0,0,5,6,11,0,0,0,7,8,12,0,0,0,11,5,14,0,0,8,11,10,20,0,0,0,8,4,10,0,0,0,9,7,15,0,0,0,22,17,37,0,0,0,23,17,37,3,4,4,111,107,221,12,18,33,131,129,258
50101100324,0,0,0,11,7,19,0,0,0,11,7,19,0,0,0,19,10,34,0,0,0,19,10,36,0,0,0,20,12,28,0,0,0,20,12,28,0,0,0,11,11,23,0,0,0,11,11,23,0,0,0,7,9,13,0,0,0,7,9,13,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,6,5,13,0,0,0,6,5,13,0,0,0,4,15,24,0,0,0,4,15,24,0,0,0,10,15,26,0,0,0,10,15,26,0,0,0,18,17,28,0,0,0,18,17,28,0,0,0,12,14,30,0,0,0,12,14,30,0,0,0,16,14,36,0,0,0,16,14,36,0,0,0,20,16,35,0,0,0,20,16,35,0,0,0,48,41,88,0,0,0,50,44,93,0,0,0,222,196,413,0,5,3,224,196,417
50101100325,0,0,0,19,21,42,0,5,4,24,26,46,0,0,3,31,24,54,9,3,9,37,27,65,0,0,0,36,26,61,5,3,7,37,28,63,0,0,0,21,17,36,0,0,0,21,17,35,0,0,0,14,5,20,0,0,0,11,5,16,0,0,0,9,15,19,0,0,4,12,16,26,5,0,5,23,27,51,5,0,7,29,30,54,0,0,0,19,34,58,0,4,4,21,38,62,0,0,0,27,35,60,3,4,8,28,39,68,0,0,0,29,25,53,0,0,0,29,25,60,0,0,0,13,20,32,0,3,3,13,22,38,0,0,0,14,7,26,0,0,0,14,7,26,0,0,0,9,15,21,0,0,0,9,13,23,0,0,0,44,43,87,0,0,0,43,43,85,3,4,6,306,305,607,24,18,46,336,329,657
50101100326,0,0,0,14,13,28,0,0,0,14,14,31,0,0,0,12,15,26,0,0,0,12,15,29,0,0,0,17,21,45,3,0,0,20,21,43,0,0,0,14,10,27,3,0,3,16,10,26,0,0,0,6,6,8,0,0,0,6,7,9,0,0,0,6,11,18,0,0,0,5,11,22,0,0,0,21,25,43,0,0,0,21,24,49,0,0,0,11,22,35,0,0,0,11,25,36,0,0,0,18,20,36,0,0,6,15,19,39,0,0,0,12,16,31,0,0,0,15,16,30,0,0,0,13,9,25,0,0,0,16,9,28,0,0,0,11,6,22,0,0,0,11,11,20,0,0,0,3,10,11,0,0,0,3,10,11,0,0,0,29,33,64,5,3,5,35,38,73,0,5,6,197,222,418,10,10,22,210,235,443
50101100328,0,0,0,21,29,51,0,8,7,16,39,62,0,0,0,39,28,68,0,0,0,39,32,72,0,0,0,45,41,84,0,0,0,47,41,83,0,0,0,28,19,48,0,0,0,30,19,47,0,0,0,6,8,12,0,0,0,6,8,12,0,0,0,4,9,14,0,0,0,4,6,14,0,0,0,21,25,43,5,4,10,24,30,55,0,0,0,24,29,56,0,0,3,25,28,57,0,0,0,32,39,72,0,0,0,32,39,72,0,0,0,39,45,80,0,0,0,39,40,84,0,0,0,26,33,61,0,0,4,31,32,58,0,0,0,25,20,41,0,0,0,24,17,46,0,0,0,27,25,47,5,0,6,26,25,51,0,0,0,69,76,142,4,7,9,69,82,146,0,0,4,392,426,815,18,19,42,406,452,857
50101100329,0,0,0,10,20,30,0,4,4,10,25,35,0,0,0,19,11,30,0,0,3,22,15,39,0,0,0,20,24,38,0,0,0,16,24,42,0,0,0,14,18,30,0,0,0,14,18,30,0,0,0,6,5,18,0,0,0,6,7,16,0,0,0,4,5,10,0,0,0,4,5,10,0,0,0,12,14,27,0,5,5,12,16,30,0,0,0,12,18,28,4,0,4,12,19,37,0,0,0,18,24,45,4,0,3,23,27,47,0,0,0,16,27,43,0,0,0,12,26,43,0,0,0,16,12,20,0,0,0,19,12,31,0,0,0,15,16,31,0,4,4,15,21,33,0,0,0,9,12,21,0,0,0,10,14,19,0,0,0,61,64,121,4,6,14,65,71,137,0,0,3,221,279,502,15,32,43,239,312,548
50101100330,0,0,0,3,0,7,0,3,4,3,5,12,0,0,0,4,0,8,0,4,4,4,5,10,0,0,0,7,3,9,0,3,5,9,5,12,0,0,0,4,4,8,0,0,4,3,7,13,0,0,0,5,3,4,0,0,0,5,3,4,0,0,0,11,9,19,7,3,8,10,13,24,0,0,0,3,5,13,0,4,3,6,9,14,0,0,0,3,8,12,5,4,9,9,14,23,0,0,0,7,5,9,0,0,0,7,8,11,0,0,0,8,12,25,3,5,7,15,13,32,0,0,0,11,7,17,3,6,7,11,10,21,0,0,0,8,15,27,3,5,11,11,22,33,0,0,0,12,14,29,4,11,14,15,25,44,0,0,0,55,39,93,23,17,40,79,55,135,0,5,0,134,138,271,51,50,107,182,193,375
50101100331,0,0,0,26,23,48,0,0,0,28,23,51,0,0,0,31,28,59,0,4,4,32,35,64,0,0,0,23,21,44,5,0,3,22,24,47,0,0,0,15,12,27,0,0,0,15,12,24,0,0,0,9,8,21,0,0,0,11,8,18,0,0,0,16,28,46,0,0,0,17,28,41,0,0,0,30,39,74,0,0,0,30,39,74,0,0,0,35,37,72,0,0,0,35,36,73,0,0,0,23,30,52,0,0,3,27,29,58,0,0,0,27,27,52,0,0,0,28,27,56,0,0,0,6,12,16,0,0,4,11,13,18,0,0,0,4,7,14,0,0,0,4,7,14,0,0,0,9,14,23,0,0,0,9,14,23,0,0,0,30,27,62,0,0,0,32,27,58,5,0,9,291,315,601,9,12,20,303,326,627
50101100332,0,0,0,11,8,13,0,0,0,11,8,13,0,0,0,9,8,11,0,0,0,12,4,15,0,0,0,8,3,17,0,0,0,12,8,19,0,0,0,3,5,5,0,0,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,6,0,0,0,9,8,12,0,0,0,9,8,12,0,0,0,12,15,23,0,0,4,12,11,23,0,0,0,9,3,15,0,0,0,9,11,15,0,0,0,9,7,12,0,0,0,7,7,17,0,0,0,11,8,19,3,0,3,10,5,16,0,0,0,13,9,20,0,3,3,13,10,22,0,0,0,9,9,17,0,5,3,10,17,21,0,0,0,24,16,36,0,0,4,21,20,35,0,0,4,110,96,204,8,13,27,120,112,230
50101100401,0,0,0,10,9,23,0,0,0,10,9,23,0,0,0,17,12,28,0,0,0,17,12,28,0,0,0,22,34,60,0,0,0,27,34,59,3,0,3,13,23,35,0,0,0,17,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,4,6,8,0,0,0,12,11,19,0,0,0,12,11,19,0,0,0,13,18,24,0,0,0,13,18,24,0,0,0,13,25,36,0,0,0,13,25,36,0,0,0,19,30,54,0,0,0,19,30,50,0,0,0,17,16,33,0,0,0,17,16,33,0,0,0,13,12,23,0,0,0,13,12,23,0,0,0,10,16,26,0,0,0,10,16,26,0,0,0,37,34,69,0,0,0,35,39,76,3,5,4,199,248,441,0,0,3,202,248,446
50101100405,0,0,0,6,11,18,0,0,0,6,11,18,0,0,0,14,19,33,0,0,0,14,23,35,0,0,0,26,20,44,4,3,5,25,26,51,0,0,0,16,14,33,0,4,3,21,15,35,0,0,0,5,0,12,0,0,5,13,0,15,0,0,0,7,17,24,3,0,0,10,15,23,0,0,0,16,14,24,0,0,0,16,14,24,0,0,0,12,12,24,0,0,0,12,14,26,0,0,0,15,22,42,5,3,4,21,29,45,0,0,0,20,31,50,3,3,8,24,36,59,0,0,0,15,21,42,9,5,9,22,22,44,0,0,0,17,22,38,0,4,9,19,27,48,0,0,0,17,15,36,0,4,5,18,15,37,0,0,0,14,21,37,3,7,5,20,28,45,0,0,0,211,235,450,27,32,61,246,273,514
50101100406,0,0,0,13,8,26,0,0,0,13,13,25,0,0,0,11,10,17,0,4,4,11,12,21,0,0,0,13,14,30,0,0,0,12,21,29,0,0,0,21,8,30,0,0,0,21,7,34,0,5,5,0,7,13,0,0,0,7,10,14,0,0,0,16,7,19,0,0,3,12,5,19,0,0,0,16,25,39,0,3,3,24,23,45,0,0,0,13,17,27,0,0,0,13,15,24,0,0,0,20,16,37,3,0,4,19,19,37,0,0,0,14,17,34,0,0,0,16,17,35,0,0,0,15,13,34,4,5,9,23,18,44,0,0,0,17,15,28,0,0,3,15,13,29,0,0,0,16,12,33,0,0,0,20,12,29,0,0,0,36,33,67,0,0,0,34,38,68,0,3,3,218,204,427,14,14,35,236,228,461
50101100407,0,0,0,0,8,13,5,0,5,7,8,18,0,0,0,10,9,15,4,0,3,12,12,20,0,0,0,4,0,10,3,0,4,9,3,16,0,0,0,6,3,6,0,0,4,3,6,12,0,0,3,8,8,11,4,0,3,13,10,21,0,0,0,13,18,32,0,0,0,20,18,37,0,0,0,13,12,21,0,3,3,11,16,27,0,0,0,12,15,27,0,0,8,14,16,37,0,0,0,10,4,17,0,0,0,13,10,24,0,0,0,7,7,19,0,0,6,11,12,25,0,0,0,19,11,29,0,5,9,22,16,41,0,0,0,3,9,6,0,0,0,10,10,13,0,0,0,8,10,25,3,3,6,15,15,27,0,0,6,46,94,137,6,9,6,51,99,154,10,8,17,167,213,381,31,26,57,210,241,448
50101100408,0,0,0,4,6,12,0,0,0,4,6,12,0,0,0,7,8,12,0,0,0,7,8,12,0,0,0,0,5,9,0,0,0,0,5,9,0,6,3,5,4,14,0,0,0,8,8,18,0,0,0,12,7,23,0,0,0,13,8,22,0,0,0,17,11,23,6,0,6,18,11,29,0,0,0,12,18,32,3,0,5,18,19,39,0,0,0,7,13,18,4,0,4,10,13,21,0,0,0,19,13,28,3,0,3,19,13,30,0,0,0,6,12,20,0,0,4,7,10,24,0,0,0,7,14,19,3,5,7,10,14,26,0,0,0,21,23,47,8,8,13,26,33,54,0,0,0,18,21,37,8,5,8,23,22,46,0,0,0,42,36,75,6,0,8,47,39,83,0,5,7,181,182,361,30,19,55,210,212,419
50101100410,0,0,0,52,37,82,7,0,5,53,36,89,3,4,8,37,47,85,4,6,5,41,54,95,0,0,0,34,23,62,3,4,7,40,30,67,0,4,6,25,20,45,5,0,3,26,26,56,0,0,0,26,18,39,0,0,0,27,20,45,0,0,0,39,37,72,4,5,3,36,43,80,0,3,3,42,51,97,3,7,9,51,57,106,0,0,3,48,54,105,0,0,4,55,58,109,0,0,0,31,41,69,0,0,0,37,42,76,0,0,0,31,32,62,5,8,13,35,36,66,0,0,0,16,23,37,3,0,10,20,21,41,0,0,0,13,15,30,4,0,5,10,19,31,0,0,0,16,14,35,0,0,0,16,15,37,0,0,0,28,41,72,4,7,9,31,46,78,6,16,23,440,461,895,34,28,59,480,503,978
50101100411,0,0,0,0,3,4,3,0,3,4,3,10,0,0,0,9,7,14,4,3,7,12,10,19,0,0,0,0,8,9,0,0,0,0,8,9,0,0,0,8,9,13,0,0,0,6,8,16,0,0,0,13,4,12,0,0,0,14,5,23,0,0,0,16,4,22,3,0,3,20,4,20,0,0,0,16,9,22,3,0,3,18,14,31,0,0,0,9,10,21,0,0,0,9,12,16,0,0,0,18,10,30,3,0,3,19,8,31,0,0,0,20,7,27,0,0,0,26,12,31,0,0,0,10,10,21,0,0,0,13,10,23,0,0,0,6,7,17,3,7,9,9,16,21,0,0,0,5,12,15,0,0,5,7,11,19,0,0,0,27,23,43,6,0,10,27,24,54,0,0,5,158,112,272,22,13,40,192,131,321
50101100412,0,0,0,3,11,8,0,0,0,3,13,15,0,0,0,6,11,23,0,3,9,11,18,26,0,0,0,8,13,21,0,0,0,13,14,25,0,0,0,17,14,29,0,0,5,21,18,37,0,0,0,0,4,9,0,0,0,3,4,4,0,0,0,7,5,6,3,0,3,5,5,9,0,0,0,3,9,11,0,0,0,3,10,15,0,0,0,9,8,11,0,0,8,10,10,21,0,0,0,11,8,25,6,0,7,12,13,25,0,0,0,14,18,39,0,0,0,13,18,37,0,0,0,13,7,18,0,3,0,11,10,21,0,0,0,13,15,31,0,7,7,16,19,40,0,0,0,20,20,45,3,3,3,26,20,48,0,0,0,46,47,97,8,7,15,50,58,109,0,0,0,168,194,366,24,35,64,201,228,430
50101100413,0,0,0,21,10,27,0,0,0,21,10,27,0,0,0,19,29,49,0,0,0,19,29,49,0,0,0,39,27,67,0,0,0,39,27,67,0,0,0,21,16,36,3,0,3,22,16,36,0,0,0,4,3,10,0,0,0,4,3,10,0,0,0,6,5,13,3,6,9,12,5,21,0,0,0,17,13,29,0,0,0,19,13,30,0,0,0,15,24,45,0,0,0,15,24,45,0,0,0,13,32,51,0,0,0,13,37,47,0,0,0,27,25,52,0,0,6,31,30,60,0,0,0,21,24,48,0,0,0,21,24,51,0,0,0,23,25,47,0,0,0,24,25,48,0,0,0,23,19,38,0,0,0,20,19,44,0,0,0,38,48,79,0,4,0,39,45,89,0,0,3,284,296,583,13,9,19,292,310,605
50101100414,0,0,0,19,10,24,0,3,3,16,15,32,0,0,0,32,16,44,4,0,4,31,15,49,0,0,0,21,19,42,3,0,0,29,23,47,3,0,3,15,14,22,0,0,0,19,11,28,0,0,0,6,0,5,0,0,0,5,0,9,0,0,0,8,10,17,0,0,0,8,15,17,0,3,3,9,12,21,3,0,3,8,15,26,0,0,0,12,23,36,4,6,6,13,25,44,0,0,0,13,27,34,0,0,0,9,27,38,0,0,0,26,30,51,0,9,7,29,30,58,0,0,0,18,18,39,0,3,6,18,24,43,0,0,0,25,23,41,0,0,0,27,23,47,0,0,0,19,20,40,0,0,5,22,20,44,0,0,0,57,54,109,0,0,4,59,53,118,5,0,11,266,266,536,21,23,49,292,293,590
