SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50101129308,43,0,0,61,0,101,6,0,0,0,0,9,9,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,11,0,8,0,0,0,0,0,0,18,5,0,11,0,27,0,0,0,3,0,3,0,0,0,9,0,7,64,0,0,83,0,149
50101129309,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,17
50101129310,37,0,0,0,0,37,96,0,0,0,0,96,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,7,0,0,0,0,7,183,0,0,0,0,183
50101129311,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,9,0,0,9,0,15
50101129312,24,10,0,0,0,38,25,0,0,0,0,31,11,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,33,0,0,0,0,0,0,6,10,0,0,0,13,81,31,0,0,0,110
50101129313,31,0,0,0,0,34,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,64
50101129314,38,0,0,0,0,38,74,0,0,0,0,74,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,147
50101129315,28,0,0,0,0,28,129,0,0,0,0,129,24,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,4,0,0,0,0,4,5,0,0,0,0,5,195,0,0,0,0,195
50101129316,84,9,0,0,0,88,33,0,0,0,0,42,16,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,144,16,0,0,0,164
50101129317,23,0,0,0,0,23,22,0,0,0,0,22,17,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,9,83,0,0,0,0,84
50101129318,30,0,0,0,0,36,50,0,0,0,0,50,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,107
50101129319,45,0,0,0,0,45,61,0,0,0,0,61,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,113
50101129320,77,0,0,0,0,77,60,0,0,0,0,60,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,147,0,0,0,0,148
50101129321,42,13,0,0,0,55,25,4,0,0,0,26,26,11,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,38,19,0,0,0,56,0,0,0,0,0,0,6,0,0,0,0,7,113,35,0,0,0,151
50101129322,59,3,0,0,0,65,49,0,0,0,0,50,30,5,0,0,0,31,13,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,63,4,0,0,0,68,3,0,0,0,0,3,11,0,0,0,0,13,185,9,4,0,0,195
50101129323,41,0,0,0,0,41,21,0,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,73
50101129324,51,0,0,0,0,51,88,0,0,0,0,88,26,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,180,0,0,0,0,185
50101129325,41,0,0,0,0,41,59,0,0,0,0,59,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,108
50101129326,67,5,0,0,0,75,43,0,0,0,0,48,24,0,0,0,0,23,3,8,0,0,0,9,0,0,0,0,0,5,11,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,0,0,50,0,0,0,0,0,0,9,0,0,0,0,10,160,18,0,0,0,184
50101129327,63,7,0,0,0,66,37,0,0,0,0,35,22,7,0,0,0,33,10,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,58,0,0,0,0,0,0,8,0,0,0,0,13,153,20,0,0,0,179
50101129328,57,0,0,0,0,62,44,4,0,0,0,46,44,0,0,0,0,43,21,8,0,0,0,35,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,87,8,0,0,0,93,3,0,0,0,0,3,22,3,0,0,0,21,210,22,0,0,0,230
50101129329,60,0,0,9,0,78,28,3,0,0,0,30,37,4,4,0,0,47,13,13,0,0,0,24,0,18,0,0,0,18,19,4,5,0,0,35,0,0,0,0,0,5,0,0,0,0,0,0,72,39,5,0,0,126,0,0,0,0,0,4,9,11,0,33,0,57,170,59,10,42,0,289
50101129401,28,0,0,0,0,27,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,54,0,0,0,0,51
50101129402,24,0,0,0,0,24,58,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,89
50101129403,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
50101129404,33,0,0,0,0,33,67,0,0,0,0,67,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,131,0,0,0,0,131
50101129405,30,0,0,0,0,30,95,0,0,0,0,95,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,6,0,0,0,0,6,168,0,0,0,0,168
50101129406,54,0,0,0,0,59,67,0,0,0,0,65,18,0,0,0,0,18,11,0,0,0,0,11,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,9,0,0,0,0,9,164,0,0,0,0,169
50101129407,31,0,0,3,0,37,6,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,3,0,8,6,0,0,0,0,3,48,9,0,15,0,69
50101129408,56,17,0,0,0,77,40,3,0,0,0,43,42,3,0,0,4,44,22,31,0,0,0,53,5,0,0,0,0,5,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,82,38,0,0,0,118,3,12,0,0,0,15,21,8,0,0,0,22,201,71,0,0,0,282
50101129409,50,0,0,0,0,51,30,6,0,0,0,27,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,39,0,0,0,0,0,5,0,0,0,0,0,0,114,11,0,0,0,127
50101129410,42,12,0,0,0,50,41,6,0,0,0,46,10,3,0,0,0,14,7,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,35,0,0,0,0,0,0,0,4,0,0,0,11,118,30,0,0,0,142
50101129411,52,3,0,0,0,57,50,4,0,0,0,55,26,0,0,0,0,30,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,39,0,0,0,0,0,0,11,0,0,0,0,7,148,14,0,0,0,164
50101129412,44,3,0,0,0,53,51,0,0,0,0,51,23,0,0,0,0,30,18,11,0,0,0,31,0,0,0,0,0,4,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,62,15,0,0,0,75,0,0,0,0,0,0,11,4,0,0,0,16,174,21,0,0,0,195
50101129413,12,0,0,0,0,18,85,0,0,0,0,85,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,116,0,0,0,0,113
50101129414,40,11,0,0,0,57,21,8,0,0,0,30,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,7,0,5,0,0,0,5,0,0,0,0,0,0,14,9,0,0,0,21,0,33,0,0,0,33,6,9,0,0,0,12,78,72,0,0,0,143
50101129415,57,0,0,0,0,57,51,0,0,0,0,51,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,120,0,0,0,0,120
50101129416,58,3,0,14,0,78,35,0,0,0,0,43,11,3,0,0,0,12,0,0,0,0,0,4,0,13,0,0,0,13,10,0,0,3,0,13,0,0,0,13,0,17,0,0,0,0,0,0,22,20,0,13,0,54,5,0,0,6,0,7,4,3,0,8,0,19,123,29,4,41,4,198
50101129417,54,0,0,0,0,54,43,0,0,0,0,43,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,113
50101129418,46,0,0,0,0,46,29,0,0,0,0,29,7,0,0,0,0,8,0,5,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,92,0,0,0,0,98
50101129419,79,0,0,0,0,80,146,4,0,0,0,152,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,63,0,0,0,0,63,3,0,0,0,0,3,7,0,0,0,0,7,298,5,0,0,0,300
50101129420,24,3,0,0,0,26,31,0,0,0,0,38,19,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,82,16,0,0,0,102
50101129421,41,0,0,0,0,41,36,0,0,0,0,36,21,0,0,0,0,24,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,47,0,0,0,0,0,0,8,0,0,0,0,8,129,0,0,0,0,131
50101129422,41,0,0,0,0,41,57,0,0,0,0,57,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,119,0,0,0,0,118
50101129423,25,0,0,0,0,25,27,4,0,0,0,26,9,5,0,0,0,7,0,9,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,69,15,0,0,0,85
50101129424,17,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,27
50101129425,58,8,0,0,0,66,42,3,0,0,0,43,20,25,0,0,0,46,7,14,0,0,0,15,0,11,0,0,0,11,23,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,45,47,0,0,0,90,0,0,0,0,0,4,3,4,0,0,0,6,154,60,0,0,0,219
50101129426,18,4,13,0,0,27,86,6,3,0,0,90,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,3,0,0,4,0,0,0,0,0,0,50,0,3,0,0,50,3,0,0,0,0,5,3,0,0,0,0,3,161,8,15,0,0,184
50101129427,14,0,0,0,0,14,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
50101129428,52,0,0,0,0,63,37,0,0,0,0,38,15,4,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,4,0,6,0,0,0,0,0,0,27,4,0,4,0,39,6,0,0,0,0,6,5,0,0,3,0,9,129,9,0,12,0,148
50101129429,51,0,0,0,0,55,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,12,0,0,0,0,12,179,0,0,0,0,175
50101129430,35,0,0,0,0,37,52,0,0,0,0,53,23,0,0,0,0,26,10,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,4,138,3,0,0,0,146
50101129431,10,0,0,0,0,10,59,0,0,0,0,59,8,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,86,7,0,0,0,92
50101129432,41,3,0,7,0,51,26,0,0,0,0,25,20,0,0,0,0,20,8,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,30,0,0,0,0,0,0,4,0,0,6,0,14,96,12,0,12,0,120
50101129433,42,0,0,0,0,42,57,0,0,0,0,57,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,112
50101129434,51,0,0,0,0,51,36,3,0,0,0,31,14,0,0,0,0,15,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,0,0,115
50101129435,89,0,0,0,0,89,69,0,0,0,0,69,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,4,0,0,0,0,4,3,0,0,0,0,3,192,0,0,0,0,192
50101129436,35,11,0,0,0,47,31,8,0,0,0,39,15,7,0,0,0,21,4,20,0,0,0,26,0,0,0,0,0,0,12,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,43,36,0,0,0,74,0,0,0,0,0,3,7,3,0,0,0,11,115,53,0,0,0,171
50101129437,55,0,0,0,0,55,34,0,0,0,0,34,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
50101129438,16,0,0,11,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,10,0,0,24,0,35,0,0,0,0,0,0,17,0,0,24,0,48,3,0,0,0,0,3,3,0,0,8,0,9,40,0,0,44,0,86
50101129439,17,40,0,0,0,59,19,12,0,0,0,34,5,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,3,12,0,0,0,24,0,100,0,0,0,100,0,7,0,0,0,9,43,177,0,0,0,217
50101129440,41,0,0,0,0,41,110,0,0,0,0,106,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,52,0,0,0,0,56,0,0,0,0,0,0,6,0,0,0,0,6,209,0,0,0,0,208
50101129441,66,0,0,0,0,66,64,0,0,0,0,64,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,4,0,0,0,0,4,0,0,0,0,0,4,169,0,0,0,0,168
50101129442,44,3,0,0,0,45,81,0,0,0,0,83,16,0,0,0,0,22,7,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,40,0,0,0,0,0,0,6,0,0,0,0,5,171,11,0,0,0,181
50101129443,95,22,0,0,0,118,29,8,0,0,0,36,33,15,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,5,25,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,59,26,0,0,0,89,0,0,0,0,0,4,11,0,0,0,0,11,199,64,0,0,0,263
50101129444,59,0,0,0,0,61,82,0,0,0,0,82,41,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,63,4,0,0,0,65,0,0,0,0,0,0,13,0,0,0,0,15,209,4,0,0,0,219
50101129445,54,0,0,0,0,56,80,3,0,0,0,84,19,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,30,6,0,0,0,0,6,3,0,0,0,0,3,163,6,0,0,0,168
50101129446,43,27,0,0,0,71,33,10,0,0,0,51,6,17,0,0,0,25,0,46,0,0,0,46,0,0,0,0,0,0,5,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,72,0,0,0,93,0,5,0,0,0,5,8,6,0,0,0,13,110,117,0,0,0,226
50101129447,63,0,0,3,0,69,48,0,0,0,0,53,17,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,21,3,0,3,0,30,7,0,0,0,0,7,10,0,0,7,0,14,150,9,0,18,0,175
50101129448,44,0,0,0,0,44,91,0,0,0,0,91,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,156,0,0,0,0,156
50101129449,41,13,0,0,0,52,37,0,0,0,0,41,14,21,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,47,0,0,0,0,0,0,9,3,0,0,0,8,111,46,0,0,0,152
50101129450,38,8,0,0,0,48,24,4,0,0,0,26,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,7,102,12,0,4,0,115
50101129451,44,6,0,3,0,47,45,0,0,0,0,45,14,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,4,13,0,0,0,0,16,0,0,0,20,0,18,0,0,0,0,0,4,28,10,0,21,0,54,6,8,0,7,0,12,11,0,0,7,0,16,133,22,0,27,0,175
50101129452,146,0,0,0,0,146,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,28,0,0,0,0,28,6,0,0,0,0,6,200,0,0,0,0,200
50102100502,29,0,0,0,0,29,244,0,0,0,0,244,28,0,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,3,324,0,0,0,0,324
50102100504,51,0,0,0,0,51,38,0,0,0,0,38,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,97
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,22,0,22,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,0,55,0,61,0,0,0,12,0,10,0,0,0,67,0,67,0,0,0,161,0,164
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,55,8,0,0,0,64,42,3,0,0,0,47,15,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,39,0,0,0,0,0,0,8,0,0,0,0,8,138,19,0,0,0,153
50102100509,63,3,0,0,0,69,123,4,0,0,0,125,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,45,6,33,0,0,0,38,3,4,0,0,0,6,244,44,0,0,0,289
50102100510,37,0,0,0,0,37,335,0,0,0,0,335,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,71,0,0,0,0,71,0,0,0,0,0,0,6,0,0,0,0,6,457,0,0,0,0,457
50102100511,54,4,0,0,0,62,51,4,0,0,0,52,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,0,17,0,0,0,15,6,0,0,0,0,10,132,23,0,0,0,155
50102100512,36,0,0,0,0,37,29,0,0,0,0,35,13,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,0,0,100
50102100513,52,0,0,0,0,54,59,0,0,0,0,62,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,7,136,5,0,0,0,145
