SA1_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101100413,8,5,3,3,0,4,29,0,0,4,5,0,0,0,0,12,0,20,22,21,28,15,7,4,108,0,0,13,9,17,6,3,0,47,6,12,27,28,20,7,0,0,92,0,0,0,4,0,0,0,0,10,0,0,0,0,0,5,0,0,6,3,11,27,32,22,10,0,0,106,0,0,3,0,0,0,0,0,5,3,8,0,6,4,3,0,4,28,5,48,77,81,67,37,5,9,340
50101100414,11,3,5,5,0,0,28,0,0,0,3,5,5,0,0,14,0,12,30,23,15,26,0,0,109,5,4,5,21,13,9,6,0,57,4,5,16,21,19,9,0,0,79,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,13,5,5,18,20,25,10,7,0,92,0,0,0,0,0,4,0,0,3,4,6,10,11,4,9,3,0,46,11,37,65,82,65,64,18,0,347
50101100416,3,0,6,0,0,0,20,0,0,3,3,0,0,0,0,11,0,9,33,22,20,14,3,0,109,0,10,9,14,11,3,6,0,51,9,9,18,23,11,5,3,0,73,0,0,0,3,0,0,0,0,4,0,0,3,4,0,0,0,0,6,9,9,21,23,11,9,5,0,84,0,0,0,0,0,0,0,0,3,12,12,4,9,4,13,0,0,55,16,46,72,83,48,48,16,0,331
50101100417,4,3,4,3,4,0,27,0,0,3,0,11,3,0,0,16,0,11,17,22,32,4,3,0,99,0,3,8,9,15,8,0,3,42,3,3,9,15,36,6,0,0,75,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,0,0,7,4,4,16,16,39,11,0,0,93,0,0,0,0,6,0,0,0,8,10,5,6,7,4,10,0,0,40,15,31,59,61,103,48,7,3,320
50101100418,0,3,0,0,0,0,6,0,3,0,0,4,0,0,0,9,3,3,5,11,7,13,0,0,40,0,7,4,5,11,9,0,0,31,0,6,0,3,0,0,0,0,18,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,0,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,5,0,3,5,7,0,0,20,9,19,13,22,29,28,0,0,123
50101100419,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,8,17,8,4,0,0,0,40,0,6,10,8,0,0,0,0,24,7,11,16,10,15,4,3,0,62,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,14,16,14,15,4,3,0,71,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,3,0,16,10,32,48,32,20,9,6,0,159
50101100420,8,0,0,0,0,0,11,0,6,0,0,0,0,0,0,6,0,17,15,13,0,4,0,0,44,0,4,6,9,4,0,0,0,20,9,3,26,23,4,5,0,0,68,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,10,5,7,28,29,8,0,0,0,79,0,0,0,0,0,0,0,0,4,4,7,0,6,0,0,0,0,20,8,35,61,48,16,10,8,0,192
50101100421,0,0,0,0,3,0,8,0,0,0,5,0,3,0,0,9,0,11,21,16,10,7,3,0,63,0,4,9,7,6,0,4,5,28,0,12,13,9,3,3,0,0,52,0,0,0,0,0,0,0,0,3,0,5,5,0,4,0,0,0,11,4,16,18,14,4,6,0,0,64,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,11,4,38,57,38,21,14,10,5,181
50101100422,9,4,0,4,3,0,17,0,0,0,3,5,0,0,0,13,3,18,29,13,14,4,0,0,83,0,13,22,10,7,6,4,0,62,9,40,41,17,13,10,6,0,131,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,9,39,45,17,17,7,6,0,137,0,6,3,3,0,0,0,0,13,0,10,13,7,0,0,0,0,34,18,87,114,55,44,23,13,0,350
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,0,0,0,0,0,0,7,0,0,6,4,0,0,0,0,11,0,7,10,13,0,5,0,0,40,0,7,14,5,4,0,0,0,29,6,3,13,13,4,10,0,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,5,19,11,8,7,0,0,58,0,0,0,0,0,0,0,0,4,0,0,5,6,0,3,0,0,21,12,22,47,46,10,14,5,3,159
50101100425,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,6,0,12,5,8,3,6,0,0,28,0,3,3,6,0,0,0,0,19,0,9,11,10,6,7,0,0,46,3,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,6,6,9,9,11,4,7,0,0,52,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,13,4,20,31,35,22,14,0,0,124
50101100426,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,7,0,11,10,3,0,4,0,0,29,0,3,6,12,3,0,0,0,28,0,8,18,12,9,0,0,0,49,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,11,17,14,11,3,0,0,59,0,4,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,16,6,36,45,41,23,9,0,0,152
50101100427,8,4,0,6,0,0,15,0,3,10,0,0,0,0,0,16,0,21,33,16,9,0,0,0,76,6,9,15,9,3,0,0,0,41,3,15,14,7,9,3,0,0,53,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,9,18,16,9,6,5,0,0,70,0,0,0,0,0,0,0,0,6,4,8,3,0,0,0,0,0,15,19,62,79,38,20,13,4,0,234
50101100428,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,6,3,21
50101100429,5,0,3,0,3,0,13,0,0,0,0,6,0,0,0,7,0,11,9,14,10,4,5,0,50,0,5,4,7,3,4,0,0,25,3,5,10,10,6,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,6,18,9,0,3,0,47,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,7,0,24,5,19,26,35,44,22,14,0,163
50101129301,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,6,13,13,0,5,0,0,29,0,0,4,0,0,3,0,0,16,6,15,16,13,5,0,4,0,64,5,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,6,19,17,13,5,3,3,0,72,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,9,22,39,33,16,10,5,0,132
50101129302,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,6,0,3,0,0,3,5,3,0,25,0,0,3,3,3,4,0,3,22,0,4,8,7,13,9,5,0,43,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,4,11,8,17,5,5,0,54,0,0,0,0,0,0,0,0,0,4,5,0,4,3,0,3,0,24,5,20,17,19,35,26,13,4,128
50101129303,5,0,0,0,0,0,12,0,0,0,0,0,4,0,0,3,0,8,6,9,3,4,3,0,24,0,0,0,4,6,5,3,0,17,3,11,7,19,11,14,4,0,65,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,7,7,14,7,15,11,13,10,0,71,0,0,0,0,0,0,0,0,0,6,9,5,7,12,8,0,0,46,14,34,21,35,34,32,14,0,183
50101129304,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,6,3,8,7,0,0,25,0,0,11,7,5,7,0,0,31,3,9,8,6,6,5,3,0,42,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,6,11,11,7,5,3,0,51,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,27,3,13,32,31,21,21,14,3,138
50101129305,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,4,3,4,0,0,18,0,0,0,4,8,5,9,0,23,6,3,0,6,9,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,6,0,6,9,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,7,8,12,19,13,16,3,84
50101129306,0,5,4,4,0,0,13,0,0,0,5,0,0,0,0,8,0,5,6,13,6,15,0,0,43,0,0,0,11,6,12,7,0,37,7,8,15,17,11,7,0,0,61,5,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,5,13,8,12,10,17,8,0,0,78,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,5,6,18,12,16,23,51,41,47,8,5,199
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,0,0,18
50101129308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,0,0,15,0,0,4,6,3,9,9,6,33,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,4,6,5,10,9,3,44,0,0,0,0,0,0,0,0,6,0,0,0,3,0,7,7,3,29,6,3,9,7,12,26,23,13,95
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,18
50101129310,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,20,12,4,0,0,0,0,46,0,12,6,8,0,4,0,0,29,10,36,12,10,7,5,4,4,90,3,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,18,15,43,13,14,13,12,6,4,109,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,19,20,75,38,32,17,20,5,4,205
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,8,5,4,0,0,23
50101129312,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,11,0,11,9,4,0,0,35,0,8,3,6,0,9,0,0,25,0,4,8,8,8,10,6,0,40,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,6,4,9,10,8,9,6,0,48,0,0,0,0,0,0,0,0,0,4,7,0,3,8,3,0,0,23,13,20,15,32,26,25,9,0,136
50101129313,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,19,0,0,0,3,0,5,0,0,11,0,3,0,5,5,0,0,0,25,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,10,3,0,7,5,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,17,14,19,7,0,80
50101129314,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,3,4,5,3,0,4,3,0,0,21,0,6,3,7,0,4,0,0,20,12,25,22,19,9,3,3,0,90,0,0,0,0,0,0,0,0,6,5,0,4,0,0,0,0,0,9,12,25,19,18,9,10,3,0,99,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,18,39,39,38,14,14,10,0,171
50101129315,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,11,17,8,0,0,0,0,34,0,9,13,16,8,7,3,0,50,21,24,27,23,3,9,0,0,107,5,4,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,11,22,27,27,29,3,8,0,0,122,0,0,3,0,0,0,0,0,5,0,5,5,7,4,0,0,0,16,30,56,59,58,14,17,5,0,236
50101129316,0,4,5,5,0,0,11,0,0,0,0,5,0,0,0,3,0,0,5,6,11,15,0,0,38,0,0,4,11,19,6,9,0,42,4,4,11,14,14,12,4,0,64,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,7,3,4,11,11,14,17,8,0,70,0,0,0,4,0,3,0,0,8,4,0,0,4,0,0,3,0,10,10,4,20,34,55,38,16,0,186
50101129317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,7,0,4,0,0,15,0,3,0,3,4,3,0,0,15,8,5,6,6,3,5,3,0,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,7,6,8,3,8,3,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,10,16,9,20,11,17,9,0,87
50101129318,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,10,6,3,8,0,0,32,0,4,9,4,0,4,0,0,23,4,6,15,9,8,5,0,0,50,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,8,17,12,7,5,0,0,54,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,5,20,38,31,17,17,5,0,131
50101129319,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,7,8,6,7,0,0,29,0,6,6,10,5,4,0,0,27,3,11,12,7,12,12,0,0,57,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,7,9,12,15,13,13,10,4,0,73,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,25,29,36,18,30,4,4,149
50101129320,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,4,17,13,13,5,3,0,58,0,0,3,9,9,7,5,0,36,3,0,15,14,10,11,3,0,58,3,0,0,0,5,0,0,0,9,0,0,0,0,7,0,0,0,8,8,0,14,23,18,9,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,11,10,48,54,48,31,12,0,205
50101129321,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,5,5,6,4,4,0,0,34,0,0,3,4,5,3,0,0,12,3,5,6,7,9,6,7,3,41,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,5,8,7,14,3,7,3,50,0,0,0,0,0,0,0,0,6,0,6,3,4,5,3,4,0,32,11,23,19,30,26,20,21,3,151
50101129322,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,9,0,5,3,0,10,0,0,0,24,0,0,4,4,7,8,8,0,32,3,11,11,19,18,13,3,0,76,0,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,6,5,10,19,23,17,16,3,0,95,0,0,0,0,0,0,0,0,5,0,0,5,0,7,3,5,5,24,15,21,35,38,36,30,13,6,193
50101129323,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,10,0,3,0,9,7,3,5,4,27,0,4,0,0,3,6,0,0,13,0,3,4,4,6,8,8,0,41,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,4,4,11,9,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,10,6,19,31,25,8,4,106
50101129324,4,0,0,0,3,0,8,0,0,4,5,0,0,0,0,11,0,10,14,13,5,7,0,0,45,3,6,0,11,5,3,0,0,40,8,11,12,13,10,10,8,0,67,0,3,0,0,0,0,0,0,7,0,6,0,0,3,4,0,0,14,8,15,20,10,15,12,9,0,88,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,12,10,31,36,39,28,24,19,0,201
50101129325,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,6,0,0,8,4,6,5,0,0,31,0,0,4,11,9,5,0,0,24,0,9,3,16,16,8,0,0,56,4,0,0,0,3,0,0,0,12,0,0,0,4,6,0,0,0,8,7,9,3,20,20,10,0,0,76,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,13,16,41,34,22,8,0,141
50101129326,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,6,4,10,9,0,0,0,33,3,6,0,4,7,4,0,0,25,5,12,10,12,13,14,10,4,74,5,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,9,8,7,9,15,15,22,10,4,87,0,0,0,0,0,0,0,0,4,3,3,8,8,3,12,0,0,37,18,25,20,34,36,36,18,3,193
50101129327,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,9,5,13,5,6,10,0,39,0,0,0,5,6,3,3,3,32,4,10,11,10,20,14,3,3,79,6,0,0,0,0,3,0,0,7,0,0,0,0,6,0,0,0,10,14,10,15,12,21,19,3,3,99,0,0,0,0,0,5,0,0,6,3,4,0,11,9,14,8,0,47,26,21,19,43,38,49,26,3,233
50101129328,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,9,4,11,3,0,0,32,0,10,3,6,9,5,4,0,35,5,25,14,8,19,12,6,0,95,0,8,0,0,0,6,0,0,11,5,0,0,0,0,0,0,0,5,11,29,18,16,19,17,6,0,112,0,0,0,0,0,0,0,0,0,9,7,10,4,9,0,4,5,46,18,51,47,37,40,28,20,4,242
50101129329,5,3,0,0,0,0,8,0,5,4,0,9,3,0,0,24,3,6,17,9,10,7,0,3,59,0,4,5,5,9,10,6,0,36,8,10,17,13,16,17,4,0,88,0,0,0,0,7,0,0,0,5,0,0,0,0,6,0,0,0,12,6,16,17,22,19,15,6,0,103,0,0,0,0,0,0,0,0,4,7,19,18,5,15,13,7,6,86,22,44,61,43,61,53,21,7,320
50101129401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,0,3,4,0,5,0,0,0,13,4,4,6,0,5,3,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,8,5,5,3,6,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,8,8,17,12,17,8,5,0,63
50101129402,0,0,3,0,0,0,6,0,0,3,4,0,0,0,0,5,0,0,7,4,0,5,5,0,17,0,3,8,5,4,0,0,0,20,3,4,24,14,7,0,0,0,63,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,4,30,14,7,0,4,0,71,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,44,29,11,5,9,0,121
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,8
50101129404,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,15,9,0,8,0,0,33,0,4,3,8,0,9,0,0,21,4,13,18,15,18,11,3,0,91,0,0,6,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,9,23,19,18,9,3,0,102,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,8,10,16,44,40,26,21,9,0,177
50101129405,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,3,7,3,0,0,0,0,20,0,7,7,6,4,0,0,0,23,14,38,26,18,4,8,3,0,113,6,3,0,0,0,0,0,0,16,4,3,4,0,0,0,0,0,10,21,38,29,23,7,11,3,0,141,0,0,0,0,0,0,0,0,6,6,0,3,4,3,0,0,0,12,26,51,52,39,20,11,3,0,209
50101129406,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,6,0,7,0,5,0,29,0,3,5,10,0,8,3,0,22,12,17,21,17,10,12,3,0,88,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,4,22,15,21,17,9,14,8,0,110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,14,27,29,39,29,16,24,24,0,191
50101129407,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,8,0,3,7,4,6,9,0,0,33,0,0,9,4,12,3,8,0,27,0,5,4,10,5,6,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,7,13,8,8,3,0,40,0,0,0,0,0,0,0,0,5,0,3,9,0,8,9,9,0,28,0,13,26,21,36,25,24,4,150
50101129408,0,0,3,0,0,0,4,0,0,3,5,0,5,0,0,5,0,12,4,3,8,6,0,0,33,0,7,4,3,5,7,5,0,35,6,18,10,13,13,14,8,0,78,3,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,3,6,20,15,22,17,15,9,0,97,0,0,0,0,0,0,0,0,0,3,10,10,4,14,5,6,3,62,14,53,34,29,47,35,20,7,242
50101129409,0,3,6,3,0,0,12,0,0,0,0,6,0,0,0,5,0,7,8,10,14,9,5,0,54,0,3,4,3,4,0,3,0,19,5,3,13,16,12,4,0,0,47,5,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,5,3,3,14,16,9,8,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,19,4,12,27,36,44,24,10,4,168
50101129410,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,10,4,0,6,3,0,0,23,0,5,3,0,5,5,0,0,20,3,12,7,15,13,10,0,0,62,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,12,8,15,11,16,0,0,77,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,18,17,22,23,22,30,20,0,0,138
50101129411,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,4,6,6,0,3,0,0,23,0,5,4,7,9,0,0,0,23,11,19,22,13,17,8,0,0,77,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,14,21,18,17,8,0,3,88,0,0,0,0,0,0,0,0,3,5,3,0,0,3,4,6,0,20,20,27,33,27,31,12,6,5,166
50101129412,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,5,3,4,0,3,0,22,0,0,0,6,8,3,0,0,21,10,15,14,17,11,10,5,0,74,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,10,14,21,19,15,9,5,4,91,0,0,0,0,0,0,0,0,0,5,0,0,3,7,6,0,4,31,13,18,35,34,31,16,11,8,165
50101129413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,10,5,8,0,0,0,27,0,6,0,5,0,0,0,0,17,9,28,16,8,5,8,0,0,71,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,10,27,16,8,5,3,0,0,82,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,6,12,46,28,22,12,5,3,0,133
50101129414,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,3,0,6,8,3,8,9,8,3,42,3,0,0,0,3,3,7,4,25,0,0,10,7,9,10,10,3,54,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,3,6,3,0,10,7,9,16,13,9,60,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,11,27,45,3,10,15,13,18,35,41,46,188
50101129415,3,0,0,0,3,0,12,0,0,6,4,4,0,0,0,11,0,3,3,12,4,8,0,0,36,0,0,0,15,3,5,0,0,29,0,12,5,13,16,0,5,0,44,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,4,12,5,12,19,0,3,0,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,13,22,40,34,15,8,0,143
50101129416,3,5,3,0,5,0,21,0,0,0,0,0,7,0,0,14,0,18,7,14,25,6,3,0,77,3,4,17,11,28,8,10,0,80,5,12,11,15,20,18,14,0,103,7,0,0,0,5,4,0,0,18,0,0,3,0,0,3,0,0,11,9,14,20,19,28,22,17,4,123,0,0,0,0,0,0,3,0,3,12,14,16,19,33,32,8,7,139,22,64,63,72,113,72,36,9,461
50101129417,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,3,0,5,13,4,8,3,0,0,30,0,0,8,0,8,4,0,0,23,5,4,13,11,5,11,7,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,4,11,11,6,12,7,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,12,36,19,16,32,6,0,131
