SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50101100307,4,4,7,16,15,14,13,7,0,90,0,0,0,0,3,4,0,0,0,13,0,0,0,0,4,10,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,9,22,25,30,23,12,0,130,4,0,9,25,19,24,16,4,0,90,0,0,0,0,0,0,6,0,0,5,0,0,0,0,5,3,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,3,0,16,21,21,26,24,12,0,122,9,5,24,36,34,38,28,10,0,179,0,0,5,0,3,3,4,3,0,23,0,0,0,0,8,8,13,6,0,36,0,0,0,0,0,0,0,0,0,0
50101100308,0,5,14,13,15,27,19,7,0,106,0,0,0,0,3,4,8,0,0,22,0,0,0,5,11,9,10,0,0,27,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,16,0,6,13,28,37,47,38,9,0,177,0,0,6,21,28,33,16,0,0,115,0,0,0,0,0,4,3,0,0,8,0,0,0,0,8,7,7,4,0,25,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,8,4,0,10,25,35,43,31,10,0,165,0,3,16,38,45,62,38,9,0,217,0,0,0,0,8,4,12,0,0,33,0,0,0,4,11,13,17,4,0,61,0,0,0,0,0,5,3,3,0,13
50101100310,10,6,13,14,20,18,24,3,0,111,0,0,0,3,0,9,4,3,0,22,0,0,0,4,5,13,8,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,16,19,29,35,41,13,0,176,0,0,12,22,18,15,15,8,0,94,0,0,0,3,3,3,5,0,0,13,0,0,0,3,5,16,10,8,0,44,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,13,26,28,44,33,16,0,170,10,4,25,35,40,28,43,13,0,198,0,0,0,5,4,10,12,3,0,36,0,0,0,13,14,32,14,12,0,82,0,0,0,0,0,0,4,5,0,8
50101100311,0,0,11,20,11,8,6,5,0,67,0,0,3,4,7,0,0,0,0,14,0,0,0,3,4,11,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,0,19,0,0,17,23,23,25,22,8,0,124,0,0,10,32,20,7,6,5,0,80,0,0,5,5,0,9,0,0,0,14,0,0,0,5,0,5,4,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,11,41,23,23,15,10,0,126,4,0,20,50,29,16,15,8,0,150,0,0,4,8,7,7,0,0,0,26,0,0,0,7,8,11,13,6,0,42,0,0,0,0,0,0,3,0,0,3
50101100312,5,4,12,17,12,14,14,3,0,74,0,0,0,0,3,3,3,0,0,16,4,0,0,0,7,10,8,4,0,34,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,3,4,12,26,22,27,24,18,3,143,0,5,12,22,15,8,10,6,3,79,0,0,0,4,0,8,5,0,0,16,0,0,0,0,3,3,6,8,0,25,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10,0,5,13,29,14,20,31,21,9,142,0,9,21,41,22,23,23,9,5,153,0,0,0,6,6,10,5,6,4,35,4,0,0,3,10,14,18,11,0,57,0,0,0,0,0,0,5,0,3,12
50101100313,0,6,21,11,12,4,10,3,0,61,0,0,3,7,3,0,0,0,0,14,0,0,5,4,6,0,7,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,6,34,28,14,6,16,4,4,114,4,3,24,19,10,11,6,4,3,77,0,0,0,5,0,0,4,0,0,10,0,0,0,0,0,4,9,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,3,11,27,19,10,15,18,5,6,116,0,10,40,30,19,10,13,8,3,141,0,0,0,13,3,5,0,0,0,24,0,0,5,4,6,3,14,6,5,33,0,0,0,0,0,0,0,0,0,5
50101100314,6,0,7,9,11,9,11,0,0,47,0,0,0,4,0,9,4,0,0,14,3,0,5,5,4,13,6,0,4,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,10,0,17,10,15,27,16,0,3,103,0,3,14,10,13,13,3,4,0,65,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,10,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,18,15,26,12,6,0,100,6,8,21,16,21,20,19,4,0,111,0,0,0,3,0,11,4,0,0,21,3,0,4,5,4,13,10,4,4,45,0,0,0,0,0,3,0,0,0,5
50101100315,0,11,8,26,23,12,14,11,0,97,0,3,0,0,5,6,0,0,0,14,3,0,5,6,6,9,7,4,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,4,8,4,0,25,8,14,13,33,38,28,34,14,0,178,5,8,11,25,22,22,15,3,0,111,0,0,0,5,4,4,0,0,0,12,0,0,6,0,3,7,10,0,0,18,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,16,5,9,12,33,33,34,26,11,3,175,9,16,18,49,45,40,32,8,0,212,0,3,0,3,10,4,0,0,0,29,3,0,9,5,6,7,12,4,0,54,0,0,0,0,0,4,0,3,0,12
50101100316,0,0,13,11,15,15,16,3,0,78,0,0,0,0,4,0,0,0,0,10,0,0,3,0,8,8,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,20,32,28,29,8,0,127,0,0,10,23,15,28,12,0,0,89,0,0,0,0,0,4,0,0,0,11,0,0,6,0,3,6,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,19,27,24,40,24,3,0,132,0,0,24,34,31,47,33,0,0,174,0,0,0,0,9,8,0,0,0,24,0,0,3,0,13,12,15,3,0,47,0,0,0,0,0,0,0,0,0,0
50101100317,3,7,7,13,32,19,21,6,0,106,0,0,0,0,4,4,3,0,0,12,0,0,3,0,16,15,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,9,7,14,12,52,43,34,12,3,193,3,6,16,25,36,34,12,0,0,134,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,7,7,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,8,17,27,50,42,24,4,0,182,7,15,21,34,68,55,32,9,0,242,0,0,0,7,12,11,3,0,0,28,0,0,3,0,17,22,15,3,3,69,0,0,0,0,0,0,5,0,0,4
50101100319,7,0,11,10,15,19,22,10,0,83,0,0,0,0,4,3,0,0,0,6,0,0,0,0,3,4,11,7,0,25,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,12,0,0,12,9,21,26,41,25,8,136,0,0,8,12,19,20,20,8,5,93,0,0,0,0,0,4,8,0,0,12,0,0,0,0,4,3,13,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,14,0,0,11,12,23,31,37,23,7,151,3,4,20,14,33,36,42,21,10,178,0,0,0,0,4,4,8,3,0,23,0,0,0,0,10,11,20,14,0,57,0,0,0,0,0,0,0,0,0,9
50101100320,3,9,14,39,25,24,31,11,0,154,0,0,0,8,3,0,5,5,0,19,0,0,0,4,3,9,16,5,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,16,4,12,19,49,42,41,46,22,0,229,3,4,30,48,31,32,23,9,0,190,0,0,0,0,6,4,10,5,0,26,0,0,0,8,3,4,16,7,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,6,6,35,61,45,43,55,24,5,277,8,15,43,81,59,51,53,28,0,342,0,0,5,11,3,10,7,9,0,49,0,0,0,14,8,17,31,5,3,82,0,0,0,0,0,0,0,0,0,3
50101100321,5,4,11,27,33,14,15,8,0,118,0,0,0,0,3,0,4,0,0,15,0,0,4,8,9,5,9,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,0,0,0,21,7,7,14,35,54,29,24,12,5,186,0,3,15,41,32,18,13,4,0,125,0,0,0,0,8,3,0,0,0,17,0,0,0,3,8,11,5,4,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,3,3,9,46,47,31,29,7,0,185,4,8,23,59,71,36,28,10,3,241,0,0,0,5,9,8,8,0,0,33,0,0,4,10,13,15,15,13,0,63,0,0,0,0,0,0,0,0,0,5
50101100322,3,3,5,6,8,9,15,9,0,63,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,14,4,9,5,7,15,14,24,9,0,91,0,0,7,11,4,12,17,5,0,61,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,13,0,0,16,15,6,21,25,9,0,92,3,6,13,22,11,19,32,14,0,121,0,0,0,3,0,0,8,0,0,11,0,0,0,0,7,6,4,0,0,16,0,0,0,0,0,3,0,0,0,8
50101100323,7,0,0,13,14,8,12,3,0,62,3,0,0,4,5,0,0,0,0,11,0,0,0,4,3,7,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,18,8,4,3,26,21,26,17,9,0,112,4,0,4,17,9,7,3,0,0,54,0,0,0,0,3,5,0,0,0,10,0,0,0,0,7,5,10,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,0,0,0,14,4,0,10,25,21,17,17,5,0,100,4,3,9,33,22,17,16,3,0,112,3,0,0,5,9,5,0,0,0,21,0,0,0,3,9,12,14,9,0,46,0,0,0,0,0,5,0,0,0,5
50101100324,4,3,4,18,19,23,23,9,0,108,0,0,0,0,4,3,0,0,0,11,3,0,0,0,9,12,12,9,0,33,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,7,8,18,33,38,37,18,0,165,3,6,10,24,24,20,20,5,0,116,0,0,0,4,4,3,4,0,0,17,0,0,0,0,4,0,4,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,30,32,34,32,13,0,161,6,10,16,42,40,51,48,14,0,221,0,0,0,3,4,9,5,0,0,26,3,0,3,0,9,13,12,11,0,56,0,0,0,0,0,3,4,4,0,8
50101100325,0,5,29,38,19,12,13,3,3,133,0,0,0,6,12,0,5,0,0,33,0,4,3,4,12,9,5,3,0,44,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,26,10,11,38,64,57,25,30,14,6,245,3,3,30,57,32,19,12,3,0,164,0,0,0,8,4,0,6,0,0,19,0,0,0,7,7,4,9,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,19,3,5,42,78,52,27,26,11,0,247,6,13,56,97,52,30,29,8,3,297,0,5,3,12,14,3,4,0,0,52,0,4,9,9,28,10,16,10,0,85,0,0,0,0,0,4,3,0,0,10
50101100326,0,5,23,18,20,7,7,6,0,85,0,0,4,6,3,3,0,0,0,26,0,0,3,3,3,12,6,4,0,32,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,3,0,0,0,20,0,6,32,39,36,23,21,15,0,177,0,0,36,29,25,10,13,6,0,120,0,0,0,4,4,0,0,0,0,18,0,0,0,0,6,8,13,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,11,4,4,38,42,32,24,31,9,0,189,3,10,51,50,43,18,22,9,0,209,0,0,4,10,7,4,7,4,3,43,0,0,3,10,3,12,17,8,0,61,0,0,0,0,4,3,4,0,0,12
50101100328,5,8,20,35,37,28,17,13,0,172,0,0,0,13,13,9,6,4,0,49,0,0,6,7,11,16,17,6,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,4,8,5,6,5,0,5,0,34,14,17,41,64,73,60,48,24,12,335,6,12,30,52,56,28,29,11,0,223,0,0,6,11,14,3,5,3,0,37,5,0,0,12,11,11,17,9,0,72,0,0,0,4,0,0,3,0,0,13,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,5,5,0,18,7,10,39,79,79,51,62,26,6,363,18,20,51,86,93,58,47,26,0,393,0,0,4,22,28,10,9,4,0,83,3,0,7,24,30,25,31,20,0,143,0,0,0,4,0,3,9,0,0,16
50101100329,4,3,13,23,23,7,18,15,0,103,0,0,4,4,6,6,4,0,6,14,5,3,0,9,9,4,16,7,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,5,7,0,26,7,8,21,38,42,22,43,27,0,210,0,9,18,39,28,13,18,11,0,140,0,0,0,4,4,3,8,6,0,25,0,0,3,3,8,13,17,4,0,52,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,6,7,11,0,30,10,12,25,54,42,38,47,32,6,255,6,12,34,63,49,24,38,25,0,247,0,0,4,5,7,6,7,4,6,43,7,3,4,10,14,18,34,14,3,108,0,0,0,0,0,0,3,8,0,12
50101100330,0,0,0,7,8,4,11,0,4,42,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,4,0,4,10,18,8,26,10,4,81,0,0,5,7,11,7,13,4,0,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,17,3,0,8,8,16,11,21,3,0,75,3,0,9,14,19,11,24,7,4,88,4,0,0,0,0,0,4,4,0,10,0,0,0,0,6,0,17,0,0,20,0,0,0,0,0,0,0,0,0,4
50101100331,3,7,40,52,21,8,10,4,0,145,0,3,7,4,8,0,3,0,0,26,0,0,3,7,3,8,4,4,0,30,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,15,8,13,58,65,41,16,27,5,0,234,0,8,67,57,28,14,10,5,4,189,0,0,0,3,4,3,4,0,0,14,0,0,5,4,0,8,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,13,69,67,40,22,24,8,4,243,4,15,107,104,51,18,23,6,4,338,0,4,4,5,18,3,6,0,0,45,0,0,6,12,13,11,12,0,0,58,0,0,0,0,0,4,0,0,0,11
50101100332,0,0,3,9,15,10,9,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,7,13,15,20,18,0,0,75,0,0,10,14,13,10,3,4,0,43,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,9,15,13,20,11,7,4,74,0,0,13,20,24,21,16,6,0,94,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,8,9,0,0,26,0,0,0,0,0,0,0,0,0,4
50101100401,8,0,6,23,32,12,15,10,0,104,0,0,0,5,14,6,3,0,0,23,0,0,0,3,0,5,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,18,5,0,15,31,54,20,24,14,3,168,5,0,13,34,38,16,12,6,3,131,0,0,3,3,8,6,4,0,0,19,0,0,0,0,6,4,5,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,16,39,50,29,27,8,3,180,8,0,23,53,69,31,31,14,0,235,0,0,3,4,18,11,3,0,0,39,4,0,0,3,11,5,7,9,0,44,0,0,0,0,0,0,0,0,0,4
50101100405,3,9,18,23,34,18,9,0,0,124,0,0,0,6,3,3,0,0,0,13,3,0,0,0,8,10,3,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,4,3,0,0,32,8,13,26,36,56,32,21,0,0,201,3,0,24,26,44,28,11,0,3,143,0,0,5,6,3,3,0,0,0,16,0,0,0,3,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,4,8,0,0,29,3,0,26,36,57,41,22,4,3,201,3,12,42,57,82,47,18,3,3,267,0,0,3,8,9,3,0,0,0,26,3,0,0,3,12,15,8,0,0,43,0,0,0,0,0,0,0,0,0,3
50101100406,0,8,29,22,25,8,14,7,0,118,0,0,0,3,3,10,0,0,0,23,6,0,6,3,8,7,0,0,0,27,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,21,10,8,37,30,47,32,22,6,3,195,0,9,25,24,22,17,11,0,0,116,0,0,0,5,0,5,3,0,0,12,0,0,4,7,6,11,18,0,0,45,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,12,30,39,39,34,30,0,4,187,8,15,56,43,53,25,28,7,0,226,0,0,0,11,10,7,6,0,0,35,6,0,8,7,12,16,14,0,0,73,0,0,0,0,0,5,3,0,0,11
50101100407,0,3,20,15,17,5,8,3,5,80,0,0,0,0,0,0,0,0,0,8,0,0,0,3,8,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,8,24,0,8,25,18,26,7,13,10,13,131,0,0,20,24,9,10,7,12,6,87,0,0,0,0,0,5,0,0,0,7,0,3,0,3,4,0,8,6,9,28,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,44,0,0,24,26,18,12,16,34,32,171,0,4,43,32,26,13,18,15,7,162,0,0,0,3,0,6,0,0,0,14,0,3,4,8,9,0,9,14,9,50,0,0,0,0,0,0,0,3,0,7
50101100408,0,3,22,18,4,12,12,3,0,77,0,0,0,5,0,3,3,0,0,11,3,0,0,0,7,9,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,19,6,11,31,23,16,27,23,3,4,142,4,7,20,18,17,9,12,5,0,90,0,0,0,0,0,4,4,0,0,6,4,0,5,4,0,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,19,23,15,28,23,7,3,128,7,15,38,28,19,23,25,6,0,168,0,0,4,5,5,3,8,0,0,22,4,0,5,6,7,20,6,0,0,48,0,0,0,0,0,0,0,0,3,4
