SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50101100328,0,27,0,25,0,9,4,17,0,28,8,41,4,56,9,64,8,64,3,73,7,47,5,60,3,43,0,48,6,14,5,24,0,3,0,12,26,286,38,353,0,20,0,19,0,12,0,10,0,33,6,39,12,64,4,79,11,65,5,79,0,47,4,51,9,44,3,62,9,18,0,26,0,3,0,6,44,312,24,370,0,44,0,48,0,18,4,22,0,66,15,81,16,119,8,139,18,126,7,152,10,94,11,109,14,86,7,106,14,35,7,54,3,6,0,11,71,600,60,725
50101100329,0,16,0,13,0,8,0,8,0,16,3,21,0,34,10,38,3,28,6,42,0,20,0,22,3,39,0,43,0,23,7,35,0,0,0,0,10,185,27,219,0,18,3,19,0,9,0,12,0,21,5,25,6,42,3,54,3,32,0,42,4,26,6,38,7,38,3,47,0,23,3,32,0,4,0,6,26,209,32,269,0,29,4,34,0,20,0,21,0,38,5,47,7,74,10,91,8,62,12,83,4,46,3,53,9,76,4,94,3,50,12,66,0,5,0,9,32,393,55,483
50101100330,0,4,0,3,0,0,0,0,0,4,0,4,0,7,0,10,0,7,0,18,3,5,0,8,5,17,4,26,0,6,0,10,0,8,0,4,6,57,16,78,0,3,0,8,0,0,0,0,0,5,4,8,0,7,3,8,0,12,0,16,6,5,3,11,0,16,4,21,0,6,0,3,0,0,0,0,10,59,17,82,0,8,4,11,0,0,0,0,0,9,4,9,0,14,7,19,5,20,3,30,4,12,3,20,5,33,7,50,0,14,7,12,0,8,0,4,13,110,31,158
50101100331,0,15,0,15,0,13,0,13,6,50,7,58,4,59,4,65,3,34,0,41,0,12,0,16,0,21,0,27,0,5,0,5,0,0,0,0,12,207,15,240,0,12,0,12,0,8,0,13,6,65,0,69,8,56,5,67,6,27,0,40,0,14,0,22,6,19,0,24,0,3,0,8,0,4,0,4,35,213,12,249,0,27,0,24,0,19,0,20,11,114,3,132,9,112,8,133,8,59,4,81,4,28,3,36,4,41,0,50,0,15,0,12,0,3,0,3,51,417,27,491
50101100332,0,0,0,0,0,0,0,0,0,10,0,7,0,14,0,13,0,13,0,15,4,13,0,20,0,16,0,18,0,0,0,0,0,0,0,0,10,64,9,79,0,3,0,3,0,0,0,0,0,9,0,9,0,18,0,15,0,13,0,13,7,8,3,20,0,6,0,11,0,7,0,7,0,0,0,4,7,59,8,77,0,9,0,8,0,0,0,0,0,14,0,15,0,26,0,27,0,26,0,31,6,23,5,35,3,22,4,29,0,7,0,6,0,0,0,4,15,128,12,151
50101100401,0,13,0,16,0,0,0,0,0,9,6,15,0,26,5,31,9,45,6,54,4,17,0,20,0,20,3,24,0,8,0,14,0,0,0,3,16,144,15,173,0,16,0,22,0,0,0,0,0,17,0,16,3,34,0,39,11,39,3,50,6,27,0,29,6,20,3,27,0,8,0,8,0,0,0,3,18,168,12,201,3,32,3,37,0,0,0,0,0,26,3,29,0,61,9,71,10,83,11,101,3,46,0,53,7,40,3,49,5,19,0,23,0,4,0,4,35,307,27,378
50101100405,0,15,7,18,0,13,0,13,0,19,3,26,3,29,3,36,3,38,12,56,4,28,4,32,4,18,3,21,0,0,0,0,0,0,0,0,14,165,34,215,0,16,0,17,0,0,6,0,0,28,0,26,6,29,4,36,3,46,5,57,5,35,4,41,0,13,8,22,0,0,0,4,0,3,0,3,15,166,25,211,0,27,7,34,0,14,6,16,0,48,4,55,9,58,8,71,11,88,24,121,6,64,7,73,7,31,13,46,0,3,0,9,0,3,0,3,28,335,59,420
50101100406,0,20,0,23,0,8,0,8,4,32,0,37,0,31,3,30,3,38,9,47,0,28,3,32,0,19,0,22,5,4,0,6,0,3,0,3,14,174,18,206,0,8,0,7,0,15,0,12,0,26,0,30,4,28,0,39,5,29,0,39,0,28,5,34,8,26,0,30,0,0,0,0,0,6,0,4,21,162,12,198,0,30,4,32,0,16,5,21,4,59,0,66,4,60,7,67,7,64,12,79,3,49,7,61,8,48,5,55,5,4,0,10,3,9,0,10,29,336,34,404
50101100407,0,3,0,3,0,3,0,8,0,20,4,25,0,15,3,18,3,20,3,26,0,9,0,7,5,15,0,13,4,4,0,10,0,11,0,13,14,107,16,131,0,3,0,6,0,3,0,0,0,26,0,24,3,21,0,26,0,8,0,18,0,9,0,12,0,18,0,16,3,32,0,34,0,29,0,32,16,149,10,176,0,6,0,7,0,7,4,11,3,44,4,51,3,38,5,49,8,32,3,39,3,21,4,25,3,30,0,36,4,41,0,47,6,39,0,45,30,255,26,312
50101100408,0,5,0,5,0,5,0,11,0,25,5,31,0,20,3,23,0,12,0,16,3,24,0,27,4,17,0,23,0,3,0,3,0,0,0,4,12,117,15,139,0,8,0,8,0,7,0,7,0,17,0,19,0,15,0,23,3,12,0,15,3,26,0,28,5,15,0,23,0,4,0,7,0,3,0,3,14,109,0,125,0,17,0,18,0,19,0,16,0,41,5,49,0,40,4,44,3,22,0,31,8,42,0,52,10,38,0,46,0,12,0,8,0,3,0,6,28,227,18,271
50101100410,0,22,8,26,0,26,0,26,6,83,11,95,3,85,5,97,3,43,13,65,6,31,6,36,0,21,3,27,0,8,0,4,0,0,0,0,19,326,44,388,0,25,5,30,4,16,4,25,6,87,8,98,22,83,0,101,10,42,7,55,9,31,0,39,0,34,4,39,0,9,0,6,0,0,0,0,51,319,26,391,3,49,6,57,0,44,6,50,4,170,20,194,24,173,11,202,19,82,21,120,10,63,3,78,3,57,8,65,5,11,0,14,0,0,0,0,71,646,70,784
50101100411,0,7,0,6,0,13,0,17,3,35,7,42,0,27,5,29,5,26,3,36,0,4,0,13,3,12,3,11,0,3,0,3,0,3,0,3,12,129,19,157,0,9,0,8,0,3,0,3,0,13,0,10,4,15,3,20,0,12,3,18,4,10,0,14,4,7,0,12,0,9,0,9,0,5,0,5,12,78,8,92,0,9,0,16,0,15,0,15,3,45,11,56,10,37,4,49,0,45,7,51,3,20,0,22,3,20,3,25,0,8,0,12,0,4,0,4,24,203,27,254
50101100412,3,14,0,21,0,3,0,3,0,8,4,13,5,19,6,22,0,27,3,26,0,31,0,33,0,28,0,29,0,14,0,12,0,0,0,0,16,133,18,166,0,11,4,18,0,5,0,5,0,8,0,11,0,14,3,21,3,31,3,34,6,27,4,38,3,25,0,30,0,10,0,11,0,0,0,3,17,134,17,166,3,28,4,37,0,8,0,8,0,19,3,22,8,30,12,44,4,51,9,61,10,59,4,75,8,50,0,56,0,24,0,26,0,0,0,3,32,265,33,335
50101100413,3,22,3,29,0,4,0,4,0,23,0,26,0,32,3,38,3,53,5,59,8,40,3,50,0,34,0,39,0,3,0,3,0,9,0,7,15,219,22,252,0,16,0,16,0,3,0,3,0,13,3,15,12,51,0,64,10,36,3,52,10,41,4,48,6,28,4,34,0,3,0,6,0,7,4,5,37,195,14,247,3,30,3,41,0,10,0,10,0,36,7,43,12,83,3,101,14,90,9,111,11,80,6,100,7,61,4,70,0,8,0,15,0,9,3,17,46,412,33,501
50101100414,0,16,0,19,0,9,0,5,8,15,4,22,0,27,6,38,3,37,8,43,3,44,3,51,3,33,4,46,3,12,0,9,0,0,0,0,25,186,25,237,0,7,0,11,0,0,0,0,6,20,8,31,9,37,6,52,5,45,3,51,10,28,3,44,3,42,0,46,0,8,0,9,0,0,0,0,28,192,20,241,0,23,3,28,0,7,0,9,5,34,8,53,5,65,14,85,13,77,9,98,14,75,3,91,5,73,4,85,4,17,0,23,0,0,0,0,51,380,46,473
50101100416,0,25,3,31,0,6,0,6,0,13,0,20,3,29,3,38,8,41,7,61,6,23,0,26,3,26,0,36,4,10,0,11,0,0,0,3,28,185,22,240,0,9,0,12,0,5,0,5,0,17,3,21,4,40,6,45,5,34,8,46,8,22,0,33,0,25,3,28,0,8,0,12,0,5,0,5,24,167,19,205,0,34,3,43,0,17,0,17,0,37,7,46,7,72,6,79,18,79,14,110,11,44,4,61,10,52,3,64,4,20,0,25,0,8,0,8,48,352,39,445
50101100417,0,8,3,10,0,6,0,6,0,12,3,11,0,35,7,40,8,34,9,51,7,62,3,71,5,45,3,50,0,8,0,4,0,0,0,0,23,210,22,258,0,3,0,7,0,10,0,6,0,20,0,23,4,35,0,43,10,32,7,48,11,40,3,54,0,22,3,25,0,8,0,8,0,0,0,3,30,176,13,219,0,17,6,22,0,13,0,14,0,36,6,41,7,71,5,81,14,71,15,100,23,102,9,126,8,67,6,78,0,10,0,13,0,3,0,3,51,382,43,484
50101100418,0,0,0,6,0,0,0,4,0,9,0,10,0,0,0,0,0,12,0,16,0,20,4,24,4,23,4,33,0,0,0,0,0,0,0,0,6,74,12,90,0,5,0,5,0,0,0,3,0,4,0,4,0,7,0,7,0,8,0,12,3,14,0,19,9,11,3,18,0,0,0,0,0,0,0,0,8,59,9,75,0,5,0,3,0,7,0,10,0,17,0,17,0,17,0,17,0,25,5,31,5,29,6,41,9,35,7,47,0,0,0,0,0,0,0,0,18,134,18,165
50101100419,0,12,0,12,0,7,0,6,0,20,5,24,0,20,3,24,0,16,3,18,0,11,0,11,0,10,0,10,0,5,0,5,0,0,0,0,0,89,7,99,0,8,0,8,0,3,0,3,0,24,3,28,5,29,4,41,0,21,0,23,3,12,0,16,0,11,0,13,0,9,0,9,0,0,0,0,22,115,0,145,0,14,0,14,3,12,0,13,0,47,4,51,5,48,3,64,5,34,3,41,3,25,0,31,0,15,0,19,0,8,0,8,0,0,0,0,24,210,11,245
50101100420,0,15,0,15,0,10,0,12,0,19,5,25,0,35,4,39,3,37,3,47,3,8,3,17,0,7,0,12,0,4,0,4,0,0,0,0,16,138,11,165,0,6,3,12,0,7,6,9,0,22,3,29,3,47,5,50,3,28,0,30,5,9,0,16,4,3,0,4,0,6,0,7,0,0,0,0,13,133,12,162,5,25,3,28,0,17,5,20,0,47,3,55,3,80,3,86,5,64,6,81,9,18,5,30,7,13,0,16,0,7,0,9,0,0,0,0,25,270,25,323
50101100421,0,12,0,12,0,3,0,3,0,18,0,15,0,34,0,33,0,21,4,27,0,15,0,16,0,9,0,13,0,9,0,10,0,0,0,0,6,116,13,134,0,9,0,13,0,3,0,3,4,20,0,19,0,42,3,49,4,27,0,34,0,16,0,21,5,8,0,9,0,8,0,8,0,0,0,0,16,136,3,152,0,28,0,22,0,10,0,10,6,36,0,39,5,70,4,79,3,51,8,65,0,30,0,39,8,20,0,22,0,8,0,13,5,0,0,5,21,257,17,290
50101100422,0,11,6,14,0,20,0,17,0,44,3,47,3,63,7,73,4,27,7,38,0,17,5,23,3,20,0,24,0,4,0,4,0,0,0,0,15,209,18,242,0,16,0,15,0,10,0,11,6,45,3,54,6,77,4,88,11,36,0,46,5,19,0,30,5,20,0,28,0,6,0,6,0,0,0,0,32,227,18,276,3,22,0,30,0,30,0,31,7,90,5,101,12,139,14,157,14,65,8,84,9,40,5,53,4,38,5,52,0,14,0,14,0,0,0,0,47,428,40,520
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
50101100424,0,11,4,14,0,9,0,9,0,16,0,14,0,25,0,28,9,22,9,30,0,9,0,15,4,11,0,14,0,3,0,3,0,0,0,0,19,99,9,123,0,6,0,8,0,7,0,7,5,17,0,19,9,30,0,34,12,21,9,42,3,6,0,14,0,13,0,12,0,3,0,3,0,3,0,5,28,102,7,140,3,18,0,21,0,13,0,11,5,33,0,37,11,54,5,67,21,42,13,67,3,19,0,25,5,22,0,24,3,6,0,6,0,5,0,5,41,199,26,272
50101100425,0,9,0,11,0,4,0,4,0,15,3,23,0,13,3,18,3,28,3,28,0,13,7,20,4,10,0,14,0,5,0,3,0,5,0,5,7,102,15,121,0,7,0,7,0,10,0,10,0,16,0,23,4,23,5,31,7,19,0,26,3,14,0,20,4,11,0,16,0,3,0,3,0,0,0,0,14,105,5,133,0,17,0,18,0,7,0,7,0,32,4,43,6,36,5,49,3,48,5,59,3,27,7,31,3,27,0,34,0,10,0,12,0,5,0,5,29,210,20,250
50101100426,0,15,0,15,0,5,0,5,0,24,0,28,5,32,4,35,5,17,0,24,0,14,0,16,0,6,0,6,0,0,0,0,0,0,0,0,12,105,11,123,0,3,0,4,0,4,0,8,0,30,0,31,4,36,3,39,5,26,0,27,8,14,0,18,0,3,0,3,0,0,0,0,0,0,0,0,14,109,11,134,0,14,0,18,0,10,0,13,0,55,4,59,9,63,7,71,3,43,3,51,7,23,0,32,0,10,0,9,0,0,0,0,0,0,0,0,25,217,21,261
50101100427,0,10,0,12,0,11,0,14,0,35,5,40,0,37,3,46,0,25,0,25,0,18,0,14,0,8,0,7,0,0,0,0,0,0,0,0,8,147,11,168,0,13,0,13,0,12,0,11,4,35,0,38,3,49,4,56,0,23,0,27,4,18,0,24,0,14,0,16,0,3,0,3,0,0,0,0,19,160,11,190,0,17,0,23,0,22,4,28,0,74,5,83,6,91,6,104,4,46,6,50,8,31,0,38,0,23,0,32,0,8,0,8,0,0,0,0,26,309,23,358
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,3,0,17,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,12,0,12,0,0,0,3,6,20,4,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,12,0,14,0,15,0,15,0,0,4,9,5,35,4,43
50101100429,0,6,0,6,0,0,0,0,0,12,3,16,0,16,0,17,5,24,3,27,8,18,0,27,7,10,3,17,0,10,0,11,0,0,0,0,12,94,16,126,0,3,0,3,0,6,0,8,0,8,0,8,0,20,5,20,4,13,0,21,9,14,5,29,0,13,0,13,3,10,0,7,0,3,0,3,26,82,9,120,0,13,0,13,0,6,0,9,0,19,3,28,5,30,3,40,6,32,6,47,15,35,3,55,8,20,3,33,3,13,0,17,0,0,0,0,37,175,24,244
50101129301,0,11,0,11,0,5,0,12,0,18,0,20,0,28,5,35,4,25,4,31,5,15,0,19,0,6,0,9,0,10,0,10,0,0,0,0,11,111,10,139,0,10,0,12,0,4,0,7,0,21,0,19,8,28,0,39,6,16,5,23,0,6,0,9,0,6,0,5,0,5,0,4,0,0,0,0,17,96,3,118,0,21,0,21,5,12,0,17,3,31,0,36,12,53,3,66,8,40,6,57,3,27,3,31,3,12,0,14,0,14,0,12,0,0,0,0,29,208,18,254
50101129302,0,3,0,3,0,0,0,0,0,15,0,16,0,7,0,8,0,7,0,8,8,18,0,22,0,15,5,18,0,9,0,7,0,6,0,3,11,68,9,91,0,0,4,3,0,0,0,0,0,11,6,10,0,5,0,11,4,4,0,7,7,20,0,31,4,20,0,22,0,10,0,14,0,3,0,7,25,70,17,113,0,3,4,8,0,3,0,3,0,19,4,26,0,16,0,14,4,9,0,17,13,37,0,55,9,34,0,42,3,12,3,21,0,9,0,9,32,144,25,201
50101129303,0,4,0,4,0,7,5,14,0,18,0,20,6,6,0,10,5,27,6,31,4,22,0,28,5,25,0,28,3,13,0,15,0,7,0,7,22,135,10,161,0,5,0,5,0,7,0,8,0,7,3,11,0,14,0,14,5,17,0,19,0,27,3,33,0,27,3,29,3,14,6,23,0,4,0,4,14,118,13,145,0,8,0,8,0,17,4,21,0,27,8,33,9,22,0,23,3,39,6,46,5,51,3,61,11,53,3,57,5,32,4,43,0,7,0,12,30,249,24,305
50101129304,0,11,0,11,0,3,0,3,0,6,4,8,0,14,4,16,0,20,6,25,0,13,3,22,4,19,0,20,0,10,6,14,0,0,0,0,7,94,16,121,0,7,0,7,0,3,0,8,0,8,5,14,5,22,0,21,3,17,0,19,5,16,6,29,4,14,0,19,0,12,3,15,0,4,0,7,17,104,16,130,0,18,0,18,0,6,0,9,0,14,7,23,5,36,0,45,7,39,6,51,8,34,6,45,6,33,0,39,0,19,6,26,0,4,0,7,26,197,28,251
50101129305,0,4,0,4,0,4,0,4,0,11,0,8,0,3,0,3,0,7,0,13,3,19,0,20,0,7,0,14,0,13,0,17,0,0,0,4,9,70,3,81,0,3,0,8,0,3,0,3,0,4,0,4,0,6,0,6,0,16,0,13,9,10,0,15,3,9,0,17,3,16,0,21,0,0,0,0,15,74,0,96,0,11,0,12,0,11,0,11,0,13,0,18,0,9,0,7,3,25,0,32,4,30,0,31,6,20,0,30,3,26,0,37,0,0,0,5,25,144,3,173
50101129306,0,14,0,14,0,7,0,7,0,11,0,13,5,18,4,23,5,21,0,27,4,34,0,36,6,30,0,39,4,3,0,8,0,3,0,3,24,140,14,169,0,10,0,10,0,4,0,4,0,8,0,13,3,10,0,17,6,32,0,40,4,21,0,24,6,32,5,43,4,9,0,13,0,0,0,0,23,136,6,168,0,23,0,23,0,7,0,7,0,21,0,24,9,32,4,44,14,59,0,70,10,54,0,61,10,63,11,79,8,14,0,22,0,5,0,5,45,277,19,334
50101129307,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,12,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,6,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,6,17,0,25
50101129308,0,5,0,5,0,5,0,5,0,3,0,3,0,6,0,6,0,7,0,6,0,10,0,11,7,21,0,26,3,28,0,33,3,6,0,13,9,88,11,107,0,0,0,0,0,4,0,4,0,4,0,3,0,4,0,4,0,4,0,4,3,6,0,11,3,32,4,37,11,25,5,39,0,18,0,18,17,100,12,124,0,3,0,3,0,9,0,9,0,6,0,6,0,8,0,8,0,13,0,14,6,17,0,26,9,51,4,65,10,53,7,72,3,27,8,31,27,182,19,233
50101129309,0,0,0,3,0,0,0,0,0,4,0,4,0,3,0,3,0,6,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,20,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,22,0,0,4,3,0,0,0,0,0,9,0,9,0,7,0,8,0,10,0,10,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,42
50101129310,0,8,0,8,0,13,0,14,6,43,7,52,5,26,0,28,3,20,0,24,0,13,0,11,0,17,0,17,0,8,0,14,0,0,0,0,13,147,13,172,0,18,4,20,0,11,0,8,3,49,0,58,8,30,4,35,7,25,0,33,7,19,0,24,3,16,0,20,0,4,0,11,0,3,0,3,25,168,10,211,0,26,4,28,0,22,3,25,9,92,7,108,11,58,4,67,11,46,0,57,11,31,0,38,3,30,0,38,3,15,0,16,0,0,0,0,38,320,21,379
50101129311,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,4,0,4,0,5,0,7,0,0,0,0,0,0,0,0,3,11,0,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,7,0,6,0,6,0,3,0,6,0,0,0,0,0,0,0,0,3,22,3,32
50101129312,0,7,0,10,0,5,0,3,0,9,6,16,0,10,0,12,0,16,0,18,0,17,5,26,5,22,0,26,0,8,0,11,0,0,0,0,15,102,15,124,0,3,0,0,0,0,0,0,0,13,3,17,3,6,0,9,6,17,4,27,0,16,0,24,4,25,6,28,3,3,0,5,0,0,0,0,13,86,11,114,0,13,4,19,0,4,0,8,0,22,3,25,3,19,0,24,7,33,3,46,3,33,5,47,5,45,4,56,0,14,0,20,0,0,0,0,27,188,23,239
50101129313,0,0,0,3,0,5,0,5,0,9,0,9,0,4,0,4,0,7,0,13,0,10,0,12,0,24,0,24,0,10,0,11,0,0,0,0,6,65,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,10,0,9,0,12,0,9,8,15,0,20,0,9,4,8,0,0,0,0,8,57,3,69,0,8,0,6,0,6,0,6,0,7,0,7,0,9,0,9,4,16,0,23,3,25,0,22,8,36,0,45,0,15,3,19,0,0,0,0,19,123,4,141
50101129314,0,7,0,9,3,5,0,6,0,20,5,29,0,25,3,28,3,23,3,30,4,8,0,6,0,7,0,8,3,6,0,7,0,0,0,0,14,109,9,129,0,6,0,6,0,15,0,9,5,31,0,35,4,21,0,26,6,13,0,21,4,17,0,16,7,10,0,19,0,6,0,7,0,5,0,5,21,130,5,153,0,16,0,16,3,18,0,17,5,53,7,60,7,50,3,59,7,42,7,52,5,25,0,28,3,20,0,25,4,12,0,17,0,5,0,5,39,239,12,286
50101129315,5,14,0,14,0,13,5,19,3,43,6,47,0,34,0,40,4,22,0,27,0,15,0,13,0,15,0,18,0,6,0,6,0,0,0,0,13,159,11,183,0,12,0,12,0,18,0,18,0,39,0,42,10,41,0,46,6,30,0,37,5,20,0,22,10,16,0,23,3,0,0,9,0,0,0,0,28,187,3,216,5,27,0,27,0,35,5,43,3,82,4,93,9,75,7,84,10,52,0,67,8,34,0,40,10,34,0,41,3,9,0,13,0,4,0,4,42,346,14,402
50101129316,0,7,0,7,0,5,0,5,0,4,0,6,0,6,0,6,0,17,4,17,6,30,0,33,6,39,0,47,3,17,0,21,0,3,0,4,8,133,7,155,0,10,4,8,0,0,0,0,0,3,0,3,0,16,0,15,11,25,0,34,15,20,3,40,3,36,0,43,0,12,4,18,0,3,0,8,29,133,11,169,0,20,4,18,0,11,0,11,0,8,0,9,0,29,0,28,6,44,6,52,12,49,0,69,13,81,0,87,5,29,6,42,3,7,4,15,45,263,16,327
50101129317,0,5,0,5,0,5,0,9,0,19,0,14,0,11,5,14,0,11,5,21,0,4,5,13,3,10,0,12,0,3,0,3,0,0,0,0,8,79,13,96,0,10,0,7,0,9,0,9,0,10,0,11,0,15,0,14,5,15,0,20,0,5,0,7,0,12,0,12,0,3,0,10,0,0,0,0,8,81,4,95,0,20,0,22,0,12,0,15,0,31,4,31,3,23,5,30,5,29,3,36,3,14,5,22,0,21,0,27,0,5,0,10,0,4,0,4,17,159,12,189
50101129318,0,9,0,9,0,8,0,8,4,10,0,18,0,20,0,23,3,16,0,22,0,16,0,14,0,13,0,18,0,5,0,5,0,0,0,0,3,96,9,112,0,15,0,18,0,6,0,6,0,14,0,14,0,25,0,34,4,21,0,26,3,9,0,13,3,12,0,16,0,5,0,6,0,0,0,0,14,114,0,128,0,28,0,24,0,11,0,11,4,27,0,32,7,45,0,52,9,38,0,49,3,25,0,30,5,30,0,33,0,10,0,13,0,0,0,0,22,214,11,240
50101129319,0,3,0,3,0,3,0,3,0,15,0,17,0,16,0,16,0,25,0,22,5,20,0,22,3,30,0,35,0,8,0,9,0,0,0,0,4,114,8,125,0,4,6,6,0,0,0,0,0,17,0,21,0,17,0,17,4,24,0,27,0,13,0,19,11,28,3,34,0,3,0,3,0,0,0,0,15,117,5,137,0,9,6,12,0,10,0,10,0,32,5,35,0,36,0,36,5,41,0,49,3,34,0,37,10,49,4,64,0,7,0,12,0,0,0,0,23,230,13,263
