SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50101100306,0,0,0,10,11,25,0,0,3,13,12,28,0,0,0,14,16,30,0,3,3,14,25,35,0,0,0,12,13,27,0,0,0,12,14,31,0,0,0,13,17,32,0,0,0,13,17,32,0,0,0,3,13,17,0,0,0,3,13,17,0,0,0,13,11,24,0,0,0,13,14,27,0,0,0,13,8,24,0,0,0,13,8,23,0,0,0,15,23,38,0,0,0,15,23,38,0,0,0,20,6,23,0,0,0,20,10,25,0,0,0,15,16,27,0,0,0,13,16,32,0,0,0,14,20,33,0,3,0,17,16,35,0,0,0,24,21,46,0,0,0,26,23,52,0,0,0,27,19,42,0,0,0,20,19,41,0,0,0,42,36,78,0,0,0,42,36,78,0,0,3,233,238,472,5,9,13,241,252,497
50101100307,0,0,0,11,6,15,0,0,0,11,6,15,0,0,0,7,15,19,0,0,0,7,13,26,0,0,0,15,8,23,0,0,0,15,12,25,0,0,3,4,8,12,0,0,0,9,8,12,0,0,0,4,0,5,0,0,0,4,0,8,0,0,0,9,9,13,0,0,0,9,12,12,0,0,0,4,4,12,0,0,0,4,5,10,0,0,0,8,9,17,0,0,0,8,8,18,0,0,0,10,13,24,3,0,3,16,13,31,0,0,0,9,8,18,0,0,4,8,7,21,0,0,0,13,10,27,0,0,0,13,10,27,0,0,0,9,17,25,0,0,0,9,19,25,0,0,0,19,16,27,0,0,0,15,16,29,0,0,0,34,31,61,0,5,3,36,34,65,0,7,6,156,142,299,6,13,20,166,159,324
50101100308,0,0,0,0,5,7,0,0,0,5,5,7,0,0,0,14,9,21,0,0,0,14,11,27,0,0,0,19,9,33,0,0,0,21,12,39,0,0,0,8,11,20,0,0,0,8,14,20,0,0,0,6,0,5,0,0,0,6,0,5,0,0,0,6,6,12,0,0,0,9,6,14,0,0,0,5,3,6,0,0,0,8,0,5,0,0,0,10,13,25,4,0,4,14,13,29,0,0,0,15,10,26,0,0,4,11,10,29,0,0,0,15,13,29,0,3,3,14,20,32,0,0,0,16,16,34,0,0,0,22,16,35,0,0,0,24,25,49,0,0,4,23,22,49,0,0,0,24,19,42,0,0,0,24,20,41,0,0,0,46,39,84,0,0,0,49,39,88,0,3,5,205,191,400,13,14,21,222,208,429
50101100310,0,0,0,8,9,23,0,0,0,8,9,23,0,0,0,7,10,15,0,0,0,7,10,15,0,0,0,19,7,24,0,0,0,19,7,24,0,0,0,13,10,24,0,0,0,17,10,22,0,0,0,9,0,7,0,0,0,6,0,4,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,10,6,13,0,0,0,11,6,16,0,0,0,10,13,22,0,0,0,10,13,22,0,0,0,9,14,20,0,6,6,10,19,25,0,0,0,11,20,29,0,0,0,12,20,31,0,0,0,15,12,28,0,0,0,15,12,28,0,0,0,20,18,35,0,0,0,21,18,36,0,0,0,11,23,37,0,3,3,18,28,47,0,0,0,58,53,110,0,0,0,58,53,110,0,0,0,204,199,408,11,5,11,218,209,420
50101100311,0,0,0,7,8,20,0,0,0,9,13,17,0,0,0,15,21,36,0,0,0,15,21,36,0,0,0,15,13,33,0,0,0,15,13,33,0,0,0,4,9,9,0,0,0,4,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,10,22,3,0,3,8,10,28,0,0,0,11,13,28,0,0,0,11,14,23,0,0,0,15,20,34,0,0,0,15,20,34,0,0,0,8,12,20,0,0,0,8,12,20,0,0,0,15,8,22,3,0,3,20,8,25,0,0,0,8,12,19,0,0,0,7,16,23,0,0,0,18,9,29,0,0,0,19,9,25,0,0,0,23,17,44,7,5,13,33,26,59,0,0,0,156,159,316,15,14,32,170,171,345
50101100312,0,0,0,3,9,9,0,0,0,5,9,15,0,0,0,7,7,11,0,0,0,7,10,21,0,0,0,6,12,21,0,0,0,6,12,21,0,0,0,9,5,14,0,0,0,9,5,14,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,6,4,12,0,0,0,7,4,12,0,0,0,5,6,14,0,0,3,7,8,15,0,0,0,13,13,26,5,0,0,16,11,25,0,0,0,10,10,22,3,0,5,12,15,28,0,0,0,11,4,15,0,0,0,9,4,20,0,0,0,16,9,24,0,0,0,16,9,24,0,0,0,16,12,27,0,0,0,14,13,30,0,0,0,6,10,20,0,0,0,6,10,20,0,0,0,48,50,98,3,6,7,46,58,103,0,0,0,161,160,315,11,10,22,173,170,338
50101100313,0,0,4,10,16,24,0,0,0,7,17,30,0,0,0,10,9,17,0,0,0,10,9,17,0,0,0,5,4,8,0,0,0,5,4,8,0,0,0,0,4,9,0,0,0,0,6,7,0,0,0,6,8,11,0,0,0,6,11,13,0,0,0,7,8,14,3,0,3,12,10,18,0,0,0,19,18,32,5,0,10,19,22,41,0,0,0,15,9,23,0,0,0,13,9,28,0,0,0,13,10,24,4,0,4,17,10,26,0,0,0,11,6,14,0,0,0,11,6,14,0,0,0,4,4,6,0,0,0,4,4,6,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,3,12,13,0,0,0,3,12,13,0,0,0,24,25,57,0,0,3,28,30,59,4,0,3,120,141,255,12,11,21,139,146,283
50101100314,0,0,0,10,8,17,0,0,0,16,8,20,0,0,0,9,11,17,0,0,0,9,11,17,0,0,0,4,4,10,0,0,0,4,4,10,0,0,0,10,4,13,0,0,0,11,4,15,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,5,6,10,0,0,0,5,6,10,0,0,0,11,8,19,3,0,3,10,8,19,0,0,0,6,10,12,0,0,3,4,10,15,0,0,0,4,6,11,0,0,0,4,6,11,0,0,0,11,6,12,0,0,0,12,3,19,0,0,0,4,11,11,0,0,0,4,11,11,0,0,0,7,10,23,0,0,0,7,10,23,0,0,0,11,16,35,0,0,0,17,18,32,0,0,0,22,17,38,0,0,0,23,17,45,0,0,0,125,115,244,10,3,14,137,121,252
50101100315,3,0,3,4,8,10,0,0,0,10,13,13,0,0,0,20,13,30,3,3,5,22,15,36,0,0,0,17,20,39,6,6,9,25,17,46,0,0,0,15,6,21,4,0,4,12,6,20,0,0,0,14,8,22,3,0,0,14,9,22,0,0,0,10,9,17,0,0,0,10,9,17,0,0,0,8,8,14,0,0,3,5,9,17,0,0,0,11,15,27,3,0,3,15,16,31,0,0,0,11,19,29,0,0,0,11,22,33,0,0,0,15,14,35,3,0,4,18,16,32,0,0,0,17,15,30,5,3,8,20,19,40,5,0,5,14,17,27,0,4,3,14,14,29,0,0,0,12,19,29,0,0,0,15,19,29,0,0,0,37,38,79,5,0,10,43,37,84,4,0,7,199,198,404,25,25,48,234,220,456
50101100316,0,0,0,9,5,12,0,0,0,9,5,12,0,0,0,10,3,18,0,0,0,10,8,17,0,0,0,14,12,24,0,0,0,14,15,23,0,0,0,9,4,13,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,5,5,6,8,12,0,0,0,9,10,16,0,0,3,8,11,19,0,0,0,5,15,23,0,0,0,5,18,23,0,0,0,12,7,18,0,0,3,8,11,22,0,0,0,12,12,23,0,0,0,12,12,23,0,0,0,15,6,23,0,0,0,18,6,24,0,0,0,11,12,30,0,0,0,11,16,29,0,0,0,16,16,33,0,0,0,15,16,30,0,0,0,35,29,66,0,0,5,41,28,69,0,0,0,162,150,318,6,5,15,172,164,334
50101100317,3,0,3,7,8,18,0,0,0,12,8,21,0,0,0,20,16,32,0,0,3,20,16,35,0,0,0,19,18,38,0,5,5,19,19,37,0,0,0,11,14,29,0,0,0,17,14,32,0,0,0,7,6,14,0,0,0,7,8,20,0,0,0,8,7,10,0,0,4,7,12,14,0,0,0,3,9,17,0,0,0,3,9,17,0,0,0,4,16,21,0,0,0,4,16,21,0,0,0,10,11,29,0,0,0,10,11,29,0,0,0,24,24,52,0,0,0,24,28,51,0,0,0,23,19,43,8,0,5,28,17,50,0,0,0,26,22,45,4,0,6,28,23,50,0,0,0,18,26,38,0,0,4,18,20,42,0,0,0,50,27,76,0,0,0,45,27,80,0,0,3,236,216,453,16,10,22,255,228,484
50101100319,0,0,0,7,6,13,0,0,0,7,9,14,0,0,0,0,4,4,0,0,0,6,4,5,0,0,0,6,7,12,0,0,0,6,7,12,0,0,0,8,3,13,0,0,0,7,3,17,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,7,0,0,0,4,4,7,0,0,0,3,3,11,0,6,4,10,7,15,0,0,0,4,7,11,0,0,0,3,7,10,0,0,0,6,9,9,0,0,0,6,9,9,0,0,0,9,11,17,0,0,0,9,11,17,0,0,0,10,13,20,0,0,3,13,13,23,0,0,0,13,9,24,0,0,0,13,10,30,0,0,0,12,15,28,0,0,0,12,19,31,0,0,0,65,66,129,3,3,5,64,69,135,0,0,0,151,162,310,12,9,17,163,168,328
50101100320,0,0,0,20,20,36,3,0,3,27,20,45,0,4,4,24,22,52,0,0,0,24,31,59,0,0,0,21,25,46,0,0,0,25,25,48,0,0,0,9,13,30,0,0,0,13,16,30,0,0,0,4,6,13,0,0,0,12,6,17,0,0,0,6,14,28,0,0,0,6,22,24,0,0,0,6,18,20,0,0,0,10,18,27,0,0,0,21,29,49,6,6,10,26,31,57,0,0,3,22,25,48,0,3,3,23,30,55,0,0,0,20,25,39,3,0,4,20,27,49,0,0,0,19,13,31,0,0,0,18,13,36,0,0,0,15,20,44,0,0,5,19,22,45,0,0,0,16,21,34,0,0,0,23,18,42,0,0,0,69,78,150,0,0,3,69,78,147,7,9,12,283,341,624,18,11,34,314,364,672
50101100321,0,0,0,7,12,25,0,0,0,7,12,25,0,0,0,32,32,67,0,0,4,29,33,66,0,0,0,31,33,58,0,0,6,31,39,67,0,0,0,26,9,35,3,0,8,31,17,38,0,0,0,7,3,8,0,0,0,7,3,8,0,0,0,4,4,9,0,0,0,6,4,7,0,0,0,3,12,17,0,0,0,6,12,17,0,0,0,15,20,29,0,0,0,17,20,36,0,0,0,23,20,40,5,0,7,21,24,47,0,0,0,29,24,51,5,0,3,35,25,59,0,0,0,20,16,37,5,0,3,21,20,44,0,0,0,16,15,24,0,0,0,16,16,30,0,0,0,15,14,30,0,0,6,18,14,32,0,0,0,41,30,70,3,4,9,44,37,81,4,3,6,255,255,517,21,20,37,282,280,558
50101100322,0,0,0,4,9,11,0,0,0,4,9,11,0,0,0,7,3,19,0,0,0,7,3,19,0,0,0,5,5,14,0,0,4,10,10,20,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,3,0,6,0,0,4,9,0,12,0,0,0,7,3,6,0,0,0,6,3,15,0,0,0,0,5,7,0,0,0,5,6,10,0,0,0,5,10,13,0,0,0,5,10,13,0,0,0,3,8,11,0,0,0,3,9,15,0,0,0,3,3,8,0,0,0,3,4,11,0,0,0,10,3,12,0,0,0,13,4,13,0,0,0,6,5,12,0,0,3,8,8,14,0,0,0,10,12,21,0,0,0,10,12,21,0,0,0,28,29,62,3,4,3,31,33,62,0,0,0,103,97,201,12,13,20,112,113,224
50101100323,3,0,3,7,3,9,0,0,0,8,4,13,0,0,0,14,14,23,5,0,5,22,10,32,0,0,0,13,18,33,0,7,7,13,19,35,0,0,0,9,3,13,0,0,0,9,3,13,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,9,0,0,6,5,8,12,0,0,0,0,4,3,0,0,0,0,8,6,0,0,0,6,15,19,0,0,0,11,17,26,0,0,0,14,7,18,7,0,7,16,7,25,0,0,0,14,9,24,0,0,0,14,9,24,0,0,0,6,10,12,6,5,3,13,13,19,0,0,0,11,9,18,0,3,4,11,11,19,0,0,0,10,9,25,0,0,7,20,7,26,0,0,0,30,21,45,0,0,0,29,21,47,3,4,4,134,124,260,23,22,42,157,148,307
50101100324,0,0,0,13,6,18,0,0,0,13,6,18,0,0,0,19,10,34,0,0,0,19,10,36,0,0,0,20,12,28,0,0,0,20,12,28,0,0,0,15,6,24,0,0,0,15,6,24,0,0,0,7,6,12,0,0,0,7,6,12,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,6,9,18,0,0,0,6,9,18,0,0,0,4,16,22,0,0,0,4,16,22,0,0,0,14,15,27,0,0,0,14,15,27,0,0,0,14,17,31,0,0,0,14,17,31,0,0,0,12,13,27,0,0,0,12,17,33,0,0,0,21,14,35,3,0,3,20,14,38,0,0,0,18,16,34,0,0,0,18,16,34,0,0,0,55,42,99,0,0,0,53,48,104,0,0,0,219,185,409,3,3,8,229,191,420
50101100325,0,0,0,20,21,41,3,5,6,27,22,48,0,0,3,31,24,54,9,3,9,37,27,65,0,0,0,36,19,62,5,3,7,37,22,65,0,0,0,21,13,34,0,0,0,21,13,36,0,0,0,14,5,20,0,0,0,11,5,16,0,0,0,9,10,17,0,0,4,8,8,16,5,0,5,29,29,55,4,0,4,33,32,65,0,0,0,26,38,60,5,3,9,25,43,67,0,0,0,31,35,65,6,4,7,36,40,70,0,0,0,34,25,58,6,0,6,37,25,65,0,0,0,19,23,33,5,3,4,18,26,36,0,0,0,17,7,30,0,0,0,17,7,30,0,0,0,12,18,21,0,0,0,13,13,25,0,0,0,40,42,77,0,0,6,46,44,86,3,4,6,313,304,615,38,26,65,358,328,689
50101100326,0,0,0,14,20,33,0,0,0,14,21,35,0,0,0,11,15,26,0,0,0,11,15,24,0,0,0,17,22,43,3,0,0,20,21,47,0,0,0,14,10,26,3,0,3,15,10,25,0,0,0,6,3,9,0,0,0,6,4,12,0,0,0,6,11,18,0,0,0,11,11,21,0,0,0,24,22,48,0,0,4,26,23,49,0,0,0,13,20,35,0,0,0,13,24,34,0,0,0,19,16,38,0,0,6,23,23,39,0,0,0,15,16,28,0,0,0,15,16,32,0,0,0,14,16,31,0,0,0,21,16,31,0,0,0,13,8,23,0,3,6,14,12,30,0,0,0,7,8,20,4,0,4,10,8,19,0,0,0,35,43,74,5,3,5,36,45,84,3,5,6,212,235,452,20,11,36,237,248,486
50101100328,0,0,0,22,29,52,0,8,7,19,39,57,0,0,0,40,28,70,0,0,0,40,32,68,0,0,0,44,41,80,0,0,0,47,41,83,0,0,0,26,19,49,0,0,0,25,19,48,0,0,0,9,10,19,4,0,4,17,10,22,0,0,0,8,8,18,6,0,5,12,7,19,0,0,0,20,24,50,5,4,10,31,29,56,0,0,0,27,35,57,4,0,3,34,33,61,0,0,0,34,44,70,5,0,5,33,44,77,0,0,0,36,41,83,0,0,0,38,42,88,0,0,0,30,36,67,4,5,3,29,36,65,0,0,0,24,18,44,4,0,6,28,21,44,0,0,0,26,30,56,5,0,7,32,29,64,0,0,0,71,85,158,6,4,14,78,90,169,3,0,6,420,449,871,38,30,63,460,484,935
50101100329,0,0,0,10,19,30,0,4,4,10,21,35,0,0,0,15,11,35,0,0,3,16,15,40,0,0,0,20,24,40,0,0,0,21,24,46,0,0,0,13,18,31,0,4,4,13,19,34,0,0,0,8,9,20,0,0,0,8,12,21,0,0,0,3,6,15,0,0,0,5,6,16,0,0,0,12,17,32,0,5,5,12,20,29,0,0,0,14,18,34,7,0,8,19,19,39,0,0,0,18,31,50,4,0,3,23,32,52,0,0,0,16,27,43,0,0,0,12,26,43,0,0,0,22,9,30,9,0,8,25,14,36,0,0,0,16,20,34,0,4,4,16,22,35,0,0,0,5,12,18,0,0,0,3,11,19,0,0,0,67,70,143,8,12,16,76,85,157,0,0,3,248,296,539,25,32,61,272,330,601
50101100330,0,0,0,3,0,3,0,0,4,5,0,3,0,0,0,4,0,3,0,0,0,4,3,4,0,0,0,7,3,8,0,0,0,9,0,12,0,0,0,4,3,8,0,0,4,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,4,4,0,0,0,6,3,3,0,0,0,0,5,4,0,0,0,0,6,11,0,0,0,0,4,10,0,0,0,3,3,6,0,0,0,4,7,12,0,0,0,8,7,15,0,0,0,3,7,12,0,0,0,8,10,16,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,4,6,13,0,0,0,4,8,10,0,0,0,35,28,55,10,3,17,45,28,71,0,0,0,72,65,144,17,20,38,88,88,180
50101100331,0,0,0,23,23,48,0,0,0,26,23,47,0,0,0,31,28,59,0,4,4,32,35,64,0,0,0,23,24,46,5,0,3,22,23,48,0,0,0,15,12,27,0,0,0,15,12,24,0,0,0,13,13,21,0,0,0,13,13,20,0,0,0,20,26,47,3,0,3,27,26,51,0,0,0,33,49,82,0,0,0,33,49,80,0,0,0,40,37,72,0,0,6,39,34,76,0,0,0,27,30,51,0,0,3,27,29,58,0,0,0,27,27,53,0,0,0,32,27,51,0,0,0,7,11,22,0,0,4,13,13,26,0,0,0,4,7,14,0,0,0,4,7,14,0,0,0,10,12,18,0,0,0,8,12,26,0,0,0,30,32,62,0,0,0,34,32,67,5,0,9,305,317,620,15,13,23,328,330,648
50101100332,0,0,0,4,7,11,0,0,0,10,7,12,0,0,0,9,8,11,0,0,0,12,4,15,0,0,0,8,3,17,0,0,0,12,8,19,0,0,0,0,0,7,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,3,0,0,0,5,4,7,0,0,0,5,4,7,0,0,0,12,10,18,0,0,0,12,8,23,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,8,3,15,0,0,0,7,3,19,0,0,0,7,4,10,0,0,0,11,4,9,0,0,0,14,8,15,0,3,3,14,10,16,0,0,0,10,9,15,0,0,5,6,9,22,0,0,0,21,14,34,0,0,4,18,18,36,0,0,0,93,86,180,11,9,16,101,97,197
50101100401,0,0,0,8,11,20,0,0,0,8,11,20,0,0,0,17,15,36,0,0,0,17,15,36,0,0,0,27,37,60,0,0,0,25,37,66,3,0,3,15,22,38,0,0,0,16,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,4,6,8,0,0,0,9,10,19,0,0,0,9,10,20,0,0,0,16,17,29,3,0,3,16,17,30,0,0,0,17,25,38,3,0,3,19,25,38,0,0,0,25,32,55,0,0,0,22,37,60,0,0,0,21,14,41,3,0,3,25,14,44,0,0,0,10,15,25,0,0,0,10,15,25,0,0,0,12,20,27,0,0,0,12,20,27,0,0,0,38,34,74,3,4,3,43,37,80,3,5,4,219,256,473,15,6,17,238,257,498
50101100405,0,0,0,6,11,18,0,0,0,6,11,18,0,0,0,14,19,33,0,0,0,14,23,35,0,0,0,26,20,44,4,3,5,25,26,51,0,0,0,20,16,33,3,0,8,18,17,34,0,0,0,13,0,13,0,0,0,13,0,16,0,0,0,5,9,18,3,0,0,13,15,20,0,0,0,12,12,32,0,0,3,17,17,32,0,0,0,12,10,21,0,0,0,12,13,24,0,0,0,16,26,40,3,3,6,20,31,48,0,0,0,24,31,55,7,3,12,36,36,66,0,0,0,17,23,48,3,0,5,26,25,55,0,0,0,15,21,42,4,3,4,23,21,43,0,0,0,11,13,26,0,0,0,11,16,30,0,0,0,19,24,42,3,7,15,21,30,52,0,0,0,223,235,458,35,33,68,262,266,525
50101100406,0,0,0,10,8,24,0,0,0,10,13,22,0,0,0,7,9,23,0,4,4,7,10,26,0,0,0,13,19,29,0,0,0,12,18,27,0,0,0,20,8,30,0,0,4,23,7,32,0,5,5,8,14,16,0,0,5,8,12,21,0,0,0,17,7,24,0,0,5,16,10,24,0,0,0,18,19,39,0,0,0,20,19,41,0,0,0,11,16,29,0,0,0,11,21,31,0,0,0,17,17,35,3,0,7,21,16,39,0,0,0,20,17,35,4,0,4,25,17,35,0,0,0,24,18,33,5,0,7,25,17,47,0,0,0,17,14,28,0,4,5,17,17,32,0,0,0,14,14,25,0,0,3,19,15,29,0,0,0,35,34,71,0,0,0,35,41,74,0,3,3,230,217,444,21,20,37,248,239,487
50101100407,0,0,0,8,5,14,5,0,5,8,5,13,0,0,0,10,5,16,4,0,3,12,9,20,0,0,0,4,0,10,0,0,4,7,3,9,0,0,0,3,3,6,0,0,0,3,6,7,0,0,0,4,3,5,0,0,4,8,0,11,0,0,0,14,16,28,0,0,0,12,16,29,0,0,0,7,7,20,0,0,0,8,12,23,0,0,0,7,10,21,0,0,4,7,15,27,0,0,0,9,9,20,0,0,4,12,8,24,0,0,0,12,10,19,0,0,6,12,6,21,0,0,0,12,4,17,0,0,0,12,4,22,0,0,0,0,7,7,0,0,0,0,10,10,0,0,0,7,10,13,0,0,0,6,10,13,0,0,0,38,77,122,0,0,3,43,85,126,0,5,11,137,176,312,13,13,30,160,197,350
50101100408,0,0,0,0,6,13,0,0,0,0,6,13,0,0,0,0,8,13,0,0,0,0,8,13,0,0,0,0,0,4,0,0,0,0,0,4,0,6,3,3,8,16,0,0,0,5,8,18,0,0,0,11,6,14,0,0,0,11,7,16,0,0,0,15,6,20,4,0,4,19,6,24,0,0,0,8,11,19,0,0,0,8,11,19,0,0,0,6,10,13,3,0,3,4,9,16,0,0,0,20,8,31,0,0,0,20,8,31,0,0,0,3,7,12,0,0,0,9,7,16,0,0,0,5,10,12,0,0,0,12,10,14,0,0,0,14,13,26,0,0,0,14,13,26,0,0,0,10,6,21,0,0,0,10,13,23,0,0,0,29,29,60,0,0,0,35,29,60,0,4,3,136,142,276,14,0,13,149,146,295
50101100410,0,0,0,51,36,85,7,0,5,57,40,97,3,4,8,40,49,85,4,6,5,42,53,97,0,0,0,36,23,63,3,4,5,41,37,73,0,4,6,25,24,52,5,0,5,26,30,57,0,0,0,26,21,47,0,4,6,26,25,50,0,0,0,37,38,81,4,0,5,44,44,92,0,3,3,51,48,96,7,3,9,55,53,109,0,0,3,57,63,113,4,0,3,62,62,121,0,0,0,36,39,74,0,0,0,39,45,80,0,0,0,31,32,63,8,8,11,43,33,75,0,0,0,18,19,39,6,0,7,24,20,47,0,0,0,13,16,29,3,0,4,16,15,30,0,0,0,23,23,43,0,0,0,26,21,47,0,0,0,32,44,70,3,7,7,37,43,80,6,19,25,469,475,944,50,28,76,524,526,1051
