SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50101100307,27,12,6,15,20,20,17,7,0,122,4,0,0,3,4,12,5,6,0,28,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,7,7,4,0,45,0,0,0,0,0,0,0,0,0,3,34,14,9,22,25,30,23,12,0,166,26,6,9,13,21,15,12,3,0,103,0,0,3,9,0,10,8,0,0,37,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,11,12,5,0,40,0,5,4,0,0,4,3,0,0,17,31,13,16,21,21,26,24,12,0,159,51,16,16,33,40,31,26,3,0,218,5,3,4,11,4,18,9,3,0,62,0,0,0,0,0,3,6,3,0,19,0,0,0,0,0,0,6,0,0,4,5,3,4,15,0,22,21,10,0,82,3,5,4,4,4,0,3,0,0,23
50101100308,34,10,5,15,24,31,23,5,0,149,3,0,5,0,5,8,10,8,0,43,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,5,7,6,11,11,5,0,46,0,0,3,11,3,0,0,0,0,22,39,14,13,28,37,47,38,9,0,222,24,14,4,20,19,26,15,6,0,135,0,3,0,3,9,14,5,4,0,42,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,20,9,4,0,55,8,0,6,0,4,3,4,0,0,21,30,13,10,25,35,43,31,10,0,208,51,27,11,33,46,60,46,9,0,285,10,3,7,7,16,21,16,12,0,85,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,0,10,3,9,7,18,29,18,11,0,104,5,0,3,11,5,4,4,0,0,43
50101100310,29,17,13,16,25,21,24,6,0,152,5,3,3,0,3,3,17,5,0,42,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,5,3,3,0,3,11,16,10,0,50,3,0,0,6,6,9,0,0,0,14,30,20,16,19,29,35,41,13,0,218,30,8,7,19,25,29,20,3,0,147,0,0,6,9,3,10,8,4,0,31,0,0,0,0,0,5,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,12,13,6,0,48,0,0,0,0,0,3,0,4,0,11,31,11,13,26,28,44,33,16,0,209,59,27,24,40,48,48,46,14,0,296,3,8,4,7,7,15,24,13,0,70,0,0,0,0,0,12,3,4,0,21,0,0,0,0,0,0,0,0,0,5,3,5,4,5,9,20,30,16,0,96,3,0,0,6,5,5,4,4,0,23
50101100311,44,5,13,17,12,14,7,3,0,114,4,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,7,3,0,30,5,0,3,0,5,5,6,3,0,20,48,3,17,23,23,25,22,8,0,170,38,5,9,26,15,12,7,0,0,118,0,0,3,3,4,6,4,4,0,29,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,4,5,0,38,0,0,0,6,0,4,4,6,0,13,44,6,11,41,23,23,15,10,0,171,76,13,19,52,28,30,12,5,0,240,7,0,4,9,8,12,9,4,0,53,0,0,3,0,3,0,9,0,0,22,0,0,0,0,0,0,0,3,0,3,7,3,7,13,12,15,10,9,0,71,0,0,3,3,5,3,14,4,0,38
50101100312,20,9,10,14,19,21,16,3,0,108,0,5,4,6,3,3,9,3,0,28,0,0,0,0,0,4,4,0,3,7,0,0,0,0,0,0,0,3,0,7,0,5,0,6,3,5,7,9,3,46,3,3,0,7,0,0,0,0,0,18,18,18,12,26,22,27,24,18,3,173,24,5,5,18,8,16,13,9,0,99,0,5,0,3,4,5,13,8,3,34,0,0,0,0,0,6,5,4,0,11,0,0,0,0,0,0,0,3,0,10,0,5,0,4,4,8,15,13,9,55,4,0,0,6,0,0,5,3,0,18,30,7,13,29,14,20,31,21,9,170,44,17,18,34,26,34,26,9,0,206,0,8,4,9,13,12,15,8,3,64,0,0,4,0,0,8,7,0,3,26,0,0,0,0,0,0,0,4,3,9,0,8,4,13,13,12,28,20,10,96,3,3,3,7,0,5,7,8,0,32
50101100313,18,4,18,24,10,4,5,0,0,93,0,0,0,3,0,3,7,9,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,8,3,32,0,0,13,5,0,0,0,0,0,21,27,4,34,28,14,6,16,4,4,139,28,9,17,11,4,7,5,0,4,98,0,0,0,3,3,9,3,5,5,26,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,5,0,5,38,0,6,6,0,0,0,0,0,0,15,31,15,27,19,10,15,18,5,6,146,49,14,36,36,15,11,14,0,3,185,0,0,3,8,3,8,10,6,5,48,0,0,0,3,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,3,10,3,10,17,14,0,68,0,6,15,5,0,0,3,0,0,36
50101100314,22,12,9,7,13,17,8,0,0,89,0,0,0,6,5,9,3,0,4,30,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,7,3,4,0,6,5,12,7,0,4,34,0,4,0,5,3,0,0,0,0,12,27,17,17,10,15,27,16,0,3,137,18,0,9,10,10,19,4,0,0,76,0,3,0,4,8,6,3,3,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,7,0,3,0,4,8,6,9,3,0,32,0,0,0,4,0,0,0,0,0,7,19,7,16,18,15,26,12,6,0,121,37,15,25,16,19,35,16,0,0,160,0,9,0,7,6,16,3,4,4,56,3,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,4,0,0,8,5,9,0,5,6,16,16,5,4,74,4,4,5,5,6,0,0,0,0,21
50101100315,36,21,9,24,25,14,14,4,0,154,5,0,0,4,0,7,11,3,0,35,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,4,8,10,10,9,0,47,11,3,0,3,8,4,4,0,0,32,47,29,13,33,38,28,34,14,0,234,35,10,9,21,17,17,15,0,0,134,7,3,3,4,5,11,9,0,0,43,0,0,0,0,6,0,5,0,0,15,0,0,0,0,0,0,6,0,0,4,7,3,3,6,8,14,11,8,0,60,9,4,0,0,3,4,3,4,0,28,44,16,12,33,33,34,26,11,3,220,70,32,25,45,45,34,31,8,0,289,12,5,9,8,9,18,16,3,0,74,0,0,0,0,6,4,8,6,0,21,0,0,0,0,0,0,6,0,0,4,12,5,9,13,17,20,22,10,0,102,17,7,3,6,13,3,7,3,0,67
50101100316,23,8,14,10,16,20,9,0,0,114,4,0,0,4,3,4,11,0,0,36,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,4,0,0,0,5,4,17,8,0,46,0,0,0,4,0,4,0,0,0,12,32,11,16,20,32,28,29,8,0,172,18,7,14,18,13,25,11,3,0,105,0,0,3,3,7,12,8,0,0,33,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,3,3,7,13,18,0,0,47,0,0,6,0,0,0,0,0,0,11,28,7,19,27,24,40,24,3,0,164,46,15,23,32,30,44,23,6,0,215,3,0,3,5,13,16,19,0,0,70,0,0,0,0,4,3,9,0,0,17,0,0,0,0,0,0,5,0,0,11,3,0,5,8,17,17,34,8,0,94,11,0,3,0,5,0,5,0,0,24
50101100317,45,21,12,10,40,29,20,3,0,187,8,0,0,0,9,5,11,0,0,44,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,6,9,8,12,3,0,50,0,3,0,0,8,4,0,0,0,19,53,20,14,12,53,43,34,12,3,255,35,21,13,24,38,25,8,0,0,170,4,0,5,3,5,10,9,0,0,38,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,4,3,4,8,16,3,0,46,0,3,0,0,3,5,0,0,0,18,42,19,17,27,50,42,24,4,0,228,82,36,22,33,77,60,32,3,0,354,10,3,4,9,13,14,22,0,0,74,0,0,0,0,0,6,3,0,4,15,0,0,0,0,0,0,0,3,0,6,10,3,7,6,9,18,25,5,3,93,0,3,4,0,11,9,0,0,0,35
50101100319,11,10,5,4,17,17,16,7,0,102,0,0,0,0,0,6,9,6,3,30,0,0,0,0,0,4,3,4,0,9,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,13,18,3,39,0,0,3,0,0,0,5,0,3,20,14,7,12,9,21,26,41,25,8,163,15,8,7,10,16,19,13,5,0,95,0,0,0,0,0,3,17,11,5,43,0,0,0,0,3,0,3,5,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,10,8,22,16,3,61,0,0,5,0,0,3,0,6,0,9,20,8,11,12,23,31,37,23,7,168,28,12,16,18,33,32,36,16,0,193,3,0,0,0,7,10,22,19,4,71,0,0,0,0,3,3,9,8,0,23,0,0,0,0,0,3,4,0,0,14,3,0,0,0,6,16,32,31,7,102,0,0,4,0,3,4,10,6,3,30
50101100320,63,15,12,38,34,27,17,7,0,222,7,0,0,5,0,9,15,8,0,45,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,7,0,8,7,0,0,3,0,15,27,8,0,69,4,4,0,9,6,6,0,0,0,26,76,23,19,49,42,41,46,22,0,314,64,19,28,42,37,30,27,11,3,248,10,4,3,12,6,8,20,6,3,63,0,0,0,4,0,0,7,6,0,21,0,0,0,0,0,0,0,0,0,3,12,4,3,15,6,12,22,11,7,91,5,0,6,12,6,0,7,0,0,24,78,25,35,61,45,43,55,24,5,364,128,36,37,78,71,56,41,16,0,474,14,4,11,17,4,17,30,12,3,111,0,0,0,3,0,4,12,8,0,33,0,0,0,0,0,3,3,3,0,14,14,4,11,20,4,26,51,25,7,152,10,5,4,11,4,7,3,0,0,44
50101100321,65,19,8,23,37,18,15,5,0,199,6,4,0,3,10,3,3,5,3,40,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,6,4,0,7,10,10,7,5,3,49,0,3,0,8,8,0,0,0,0,26,71,28,14,35,54,29,24,12,5,282,70,14,14,41,36,16,13,0,0,208,3,3,0,6,7,6,9,9,0,41,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,6,7,6,10,8,0,49,5,0,0,0,5,3,6,0,0,22,83,20,9,46,47,31,29,7,0,280,139,39,18,61,73,43,27,6,0,407,12,7,0,11,13,12,16,14,0,80,0,0,0,0,0,0,8,5,0,17,0,0,0,0,0,0,0,0,0,3,15,7,0,13,15,16,19,15,0,98,8,6,4,10,10,3,9,0,0,51
50101100322,22,7,5,3,14,9,9,5,0,78,0,0,0,3,0,3,4,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,9,0,23,0,5,7,0,5,0,0,3,0,16,25,12,5,7,15,14,24,9,0,112,15,0,5,9,8,15,5,4,0,68,0,0,0,0,0,7,10,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,7,12,4,0,26,0,0,3,0,3,0,3,0,0,13,17,7,16,15,6,21,25,9,0,113,39,11,12,21,21,23,19,11,0,143,0,0,0,3,0,11,13,4,3,36,0,0,0,0,0,0,6,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,11,18,12,3,46,4,3,4,0,8,5,4,3,0,32
50101100323,32,11,6,16,16,11,14,3,0,109,3,0,0,6,0,6,6,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,8,5,3,0,32,5,0,0,5,6,8,0,0,0,18,37,10,3,26,21,26,17,9,0,157,27,5,4,13,15,10,6,0,0,92,0,0,0,0,9,0,4,0,0,23,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,6,5,0,31,10,0,3,4,5,6,0,0,0,26,41,7,10,25,21,17,17,5,0,148,66,13,7,29,30,23,17,3,0,198,8,0,4,8,9,9,10,4,0,46,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,3,8,0,4,8,7,13,16,7,0,60,13,0,9,11,3,7,0,0,0,42
50101100324,45,21,8,17,23,21,19,8,0,159,5,0,0,4,7,10,7,8,0,34,0,0,0,0,0,3,9,0,0,13,0,0,0,0,0,0,0,0,0,5,7,3,0,4,6,18,10,8,0,53,0,0,0,0,0,4,4,0,0,10,56,22,8,18,33,38,37,18,0,229,24,8,15,27,26,23,11,4,0,139,0,6,3,4,0,6,4,4,0,33,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,6,0,0,6,0,6,3,4,3,11,16,7,0,52,0,0,0,0,3,0,0,3,0,10,26,11,18,30,32,34,32,13,0,191,76,25,17,40,49,42,36,11,0,292,4,3,3,6,3,17,14,15,0,71,0,0,0,0,4,10,10,3,0,24,0,0,0,0,0,0,6,0,0,4,6,9,3,6,5,29,27,14,0,101,0,0,0,4,4,4,6,3,0,18
50101100325,79,31,31,43,36,20,15,6,0,256,8,0,5,4,13,6,7,3,4,50,0,0,0,0,0,0,8,6,0,12,0,0,0,0,0,0,0,4,0,4,8,0,5,7,13,6,13,12,3,62,14,3,5,11,8,0,4,0,0,46,104,34,38,64,57,25,30,14,6,358,61,19,26,54,22,17,14,5,0,211,0,0,9,16,17,5,3,8,0,55,0,0,0,3,0,4,3,0,0,16,0,0,0,0,0,0,6,6,0,5,4,0,13,13,16,7,16,6,0,80,9,4,7,10,10,3,0,0,0,32,74,17,42,78,52,27,26,11,0,328,142,44,55,95,62,33,23,5,0,464,13,3,16,18,25,6,8,14,4,105,0,0,0,5,0,4,12,6,0,28,0,0,0,0,0,0,6,3,0,11,11,4,16,23,26,13,21,16,4,144,22,4,10,23,11,3,4,0,0,78
50101100326,42,16,24,30,30,14,15,3,0,174,0,3,8,3,0,3,6,10,0,27,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,3,7,5,0,39,4,3,8,0,5,3,0,0,0,22,45,19,32,39,36,23,21,15,0,237,47,15,22,32,21,17,15,4,0,166,4,3,8,6,11,0,9,4,0,48,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5,11,6,9,0,11,4,0,55,9,0,3,4,0,5,8,0,0,27,58,17,38,42,32,24,31,9,0,248,92,34,45,63,53,31,25,6,0,348,6,4,17,7,8,9,19,12,0,79,0,0,0,4,0,0,6,3,0,16,0,0,0,0,0,0,0,0,0,0,6,9,15,11,11,5,18,14,0,93,12,0,8,3,8,8,5,6,0,46
50101100328,83,33,22,43,49,31,20,5,0,296,12,4,3,12,13,9,11,11,4,85,5,0,0,4,6,0,10,3,7,23,0,0,0,0,0,0,3,0,0,4,15,4,3,14,17,14,23,12,5,112,7,9,7,9,6,6,0,5,0,44,105,40,41,64,73,60,48,24,12,460,97,19,31,58,58,27,25,6,0,319,4,6,8,9,18,15,20,13,6,102,0,0,0,4,0,0,3,5,0,14,0,0,0,0,0,0,4,0,0,11,4,6,9,14,19,18,24,17,6,131,5,6,4,5,0,4,11,5,0,37,106,32,39,79,79,51,62,26,6,484,180,50,58,101,109,55,47,10,0,616,19,15,18,18,37,32,30,22,4,184,5,0,0,6,0,6,15,12,7,48,0,0,0,0,0,3,7,3,0,16,22,15,17,26,42,41,51,34,8,246,12,10,13,10,9,14,8,6,0,79
50101100329,47,18,14,27,28,18,15,7,0,173,8,0,0,5,3,0,19,7,0,47,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,0,3,8,0,0,5,4,3,20,13,0,64,5,3,3,9,8,0,0,9,0,32,56,25,21,38,42,22,43,35,0,272,52,18,17,34,24,19,27,14,0,205,6,3,4,9,10,7,16,10,0,60,0,0,0,0,3,3,0,5,0,12,0,0,0,0,5,3,3,5,4,15,6,3,4,15,14,10,16,17,3,80,11,5,5,8,4,9,4,4,0,49,65,30,25,54,42,38,47,32,6,330,98,40,40,58,46,36,41,20,0,379,10,4,5,19,16,5,33,17,4,103,0,0,0,0,3,3,3,4,0,19,0,0,0,0,5,3,3,6,4,20,10,4,5,19,21,12,38,27,5,141,11,9,5,14,15,9,10,16,0,78
50101100330,12,5,4,5,15,7,12,4,0,53,0,0,0,0,0,4,4,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,4,18,5,0,0,5,0,0,3,0,0,23,11,3,4,10,18,8,26,10,4,88,3,3,0,10,12,4,10,7,0,46,0,0,0,0,3,4,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,19,5,0,4,3,0,3,3,0,0,21,9,7,8,8,16,11,21,3,0,88,14,9,7,14,18,7,21,4,0,101,0,0,0,0,5,3,13,3,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,14,3,4,39,6,4,4,3,3,3,13,7,0,40
50101100331,73,20,54,49,29,8,11,3,0,249,3,9,5,14,3,0,11,4,0,47,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,9,3,12,3,4,13,0,0,59,0,0,0,8,5,0,4,0,0,18,83,29,58,65,41,16,27,5,0,328,68,10,51,57,29,16,13,4,4,241,5,6,18,5,3,9,4,4,0,55,0,5,3,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,4,3,5,5,20,8,8,6,9,4,4,68,3,0,4,4,0,0,0,0,0,17,77,20,69,67,40,22,24,8,4,330,142,32,100,100,55,27,23,5,4,492,11,10,22,19,7,11,11,4,0,101,0,6,3,5,6,0,8,0,0,22,0,0,0,0,0,3,0,0,4,8,11,14,26,21,19,12,20,8,4,127,8,4,5,8,3,0,4,0,0,39
50101100332,23,0,7,6,9,9,11,0,0,74,0,0,0,6,3,8,5,0,0,14,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,0,0,22,0,0,0,0,0,3,0,0,0,10,27,5,7,13,15,20,18,0,0,101,12,6,8,11,8,11,11,4,0,66,0,0,3,3,3,6,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,19,0,0,0,0,0,3,0,0,0,11,19,3,9,15,13,20,11,7,4,97,39,6,11,19,19,19,20,6,0,143,0,0,3,4,4,13,5,0,0,29,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,17,6,0,0,43,4,0,0,0,0,6,6,0,0,18
50101100401,47,15,9,23,34,18,12,8,0,164,5,5,0,6,5,0,6,4,0,30,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,5,5,0,6,7,0,16,4,0,42,4,4,5,5,9,3,3,0,0,30,56,19,15,31,54,20,24,14,3,238,51,21,14,24,38,21,13,5,0,179,3,0,3,12,3,4,10,0,0,45,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,3,11,12,9,12,4,0,64,8,0,0,0,3,3,0,0,0,19,62,22,16,39,50,29,27,8,3,257,101,34,21,53,72,32,20,12,4,342,5,8,3,10,8,4,18,6,0,77,0,0,0,0,4,3,4,0,0,22,0,0,0,0,0,0,0,0,0,3,5,8,8,13,21,12,30,9,4,105,11,4,5,7,13,8,0,0,0,44
50101100405,46,28,19,25,40,24,12,0,0,196,0,0,0,3,10,6,6,0,0,21,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,8,0,0,30,4,3,3,3,13,4,3,0,0,39,47,29,26,36,56,32,21,0,0,262,45,13,20,33,38,23,8,0,0,185,0,4,3,3,4,8,4,0,0,27,0,0,0,0,5,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,13,9,0,3,38,6,3,0,4,10,3,8,0,0,38,56,18,26,36,57,41,22,4,3,266,93,43,44,59,80,47,22,3,0,383,0,3,3,9,13,9,10,0,0,49,0,0,0,0,5,3,7,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,6,15,11,12,0,3,65,8,8,4,5,22,12,13,0,0,78
50101100406,35,18,25,29,30,21,12,3,3,175,3,4,3,3,9,4,9,0,0,35,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,4,0,5,3,4,6,3,5,3,10,5,0,40,0,0,3,3,9,3,3,0,0,33,37,30,37,30,47,32,22,6,3,248,39,20,24,28,30,17,13,0,3,162,0,0,3,7,0,6,14,0,0,33,0,0,0,5,0,4,9,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,6,20,0,3,50,3,3,0,4,0,5,0,0,0,26,44,25,30,39,39,34,30,0,4,239,70,41,49,51,61,43,24,3,7,339,4,7,11,11,6,9,20,0,0,62,0,0,5,5,0,8,5,0,0,22,0,0,0,0,0,0,4,5,0,7,4,7,15,14,11,13,27,7,3,93,6,8,9,3,12,8,4,0,0,58
50101100407,15,7,21,21,16,6,12,6,10,104,0,0,0,0,6,5,4,3,6,29,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,7,7,35,7,0,0,3,3,0,0,0,0,23,21,9,25,18,26,7,13,10,13,160,19,10,16,20,8,7,8,4,0,94,0,0,3,3,5,0,5,17,20,56,0,0,0,0,0,0,0,4,10,22,0,0,0,0,0,0,3,6,0,7,0,0,3,5,5,3,14,31,27,87,3,4,0,0,0,0,0,0,0,13,20,12,24,26,18,12,16,34,32,197,29,11,45,40,20,20,21,7,9,197,0,0,3,3,8,6,9,20,23,79,0,0,0,0,3,0,3,12,14,30,0,0,0,0,0,0,3,6,0,7,0,0,6,5,14,6,16,35,35,122,8,4,6,5,7,4,0,3,0,34
50101100408,10,14,17,16,12,16,6,3,3,93,0,0,6,8,0,7,9,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,7,9,0,0,41,0,0,5,4,0,0,0,0,0,13,8,19,31,23,16,27,23,3,4,149,16,15,15,15,9,14,11,4,0,107,0,0,0,0,7,5,7,3,0,28,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,11,8,3,0,33,0,0,0,0,0,0,0,0,0,3,18,15,19,23,15,28,23,7,3,146,26,27,37,30,20,29,24,7,0,199,0,5,11,9,11,13,16,7,0,61,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,4,0,0,7,0,3,11,14,11,18,23,7,3,75,0,0,5,3,0,0,6,0,0,19
