region,date,type,publish status,bytes,link
Tasmania,3/08/2022,listingssummary,archived,289576,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-08-03/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=LFxXMnk1WusSKqijR3oC8d4z8GY%3D&Expires=1702607616
Tasmania,8/07/2022,listings,archived,3932294,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-07-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=7TLzXVz1AIirZPnIQcmd%2BbKROU4%3D&Expires=1702607616
Tasmania,8/07/2022,calendar,archived,5197144,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-07-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=JlNKEV4DePFN%2BJJgBT40ZZlwbNo%3D&Expires=1702607617
Tasmania,8/07/2022,reviews,archived,36821183,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-07-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=3iRIDIXg9JZPV%2BcTYtvSMjkRTQE%3D&Expires=1702607617
Tasmania,8/07/2022,listingssummary,archived,288136,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-07-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=w5ixNN3AbK8uW2b5RFcZaBvy%2FVU%3D&Expires=1702607617
Tasmania,5/06/2022,listings,archived,3890200,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-06-05/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TQEjfi1%2Bx5XFAkqTjAgvXmVbKOE%3D&Expires=1702607617
Tasmania,5/06/2022,calendar,archived,5083189,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-06-05/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=OQFRbBv1lFWag8sznd8WGjkNrwY%3D&Expires=1702607617
Tasmania,5/06/2022,reviews,archived,36188905,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-06-05/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=BzVdd8aqAR4oTIGbBdJOiOwF3Iw%3D&Expires=1702607617
Tasmania,5/06/2022,listingssummary,archived,284427,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-06-05/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=nL0p6sI9I9pebO2AEB5XKDiKzgI%3D&Expires=1702607617
Tasmania,8/05/2022,listings,archived,3822984,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-05-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=qpBf00oZIUodIN07KLGNCVV5sug%3D&Expires=1702607618
Tasmania,8/05/2022,calendar,archived,5027133,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-05-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=QkkuE9tf2ogBgYSWXGldQbIxHok%3D&Expires=1702607618
Tasmania,8/05/2022,reviews,archived,35167299,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-05-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=wS2lT4SJ66Qr2ac8S%2FKtLJgGobg%3D&Expires=1702607618
Tasmania,8/05/2022,listingssummary,archived,279239,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-05-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=HPkONagfmfl%2BMG3ongw7%2B3BsGmI%3D&Expires=1702607618
Tasmania,10/04/2022,listings,archived,3839049,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-04-10/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=M3HlZxDmRNpX4Y%2FRjI4XGWnV9HA%3D&Expires=1702607618
Tasmania,10/04/2022,calendar,archived,5062177,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-04-10/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=h3hirzd%2Fj7U6IJ15wXOamaR%2BCSk%3D&Expires=1702607619
Tasmania,10/04/2022,reviews,archived,34268951,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-04-10/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=R63d4jCgWhZV6suLM8POMZVykI8%3D&Expires=1702607619
Tasmania,10/04/2022,listingssummary,archived,278009,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-04-10/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=dkAZG5e%2FcyzTSJCejHO4WmCeVi8%3D&Expires=1702607620
Tasmania,8/03/2022,listings,archived,3835349,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-03-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=cs8bNJaT%2BP4sBvn3a5Opdp1lcC0%3D&Expires=1702607620
Tasmania,8/03/2022,calendar,archived,5054929,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-03-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=2m4%2BjZQ%2FQN7MreiyW%2BAVO2gc4dA%3D&Expires=1702607621
Tasmania,8/03/2022,reviews,archived,33532400,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-03-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=HH3fWjv%2BvB5YK0AQWUMx9rjgCtw%3D&Expires=1702607621
Tasmania,8/03/2022,listingssummary,archived,276201,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-03-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=mTkiSWNjGax87%2Bdhl6hSOE42Z88%3D&Expires=1702607621
Tasmania,5/02/2022,listings,archived,3682471,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-02-05/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=cK%2B54Jo0shas9XyywGgxoPCLWlo%3D&Expires=1702607622
Tasmania,5/02/2022,calendar,archived,5110743,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-02-05/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=IbRSAbpIww6%2FqzttZNHHxrJNrPE%3D&Expires=1702607623
Tasmania,5/02/2022,reviews,archived,31867344,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-02-05/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=yFxipC%2BRIScjPrLyahyeYFO5TkY%3D&Expires=1702607623
Tasmania,5/02/2022,listingssummary,archived,266362,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-02-05/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=nrGdJDCZCLBrnT6dVdeV%2FHUJ2aY%3D&Expires=1702607623
Tasmania,6/01/2022,listings,archived,3723856,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-01-06/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=u4qrWMeiLUkAStQ7yl7p4gunntQ%3D&Expires=1702607623
Tasmania,6/01/2022,calendar,archived,5176431,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-01-06/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=eZUSKXfr17rWVO6DYrEQZGfUMSE%3D&Expires=1702607624
Tasmania,6/01/2022,reviews,archived,31399295,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-01-06/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=YCeJomHcQ8%2ByjVvOMdpWjTz0UAA%3D&Expires=1702607624
Tasmania,6/01/2022,listingssummary,archived,269188,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2022-01-06/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Kh1r4TmhXkYzDz9dap4YKVVWTNI%3D&Expires=1702607624
Tasmania,5/12/2021,listings,archived,3690632,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-12-05/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=mqvWzvLkE9yCgIJXZSIXFwNPSko%3D&Expires=1702607625
Tasmania,5/12/2021,calendar,archived,5169542,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-12-05/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TK1JfsboLyhyNhTBuvjFIFNIY9o%3D&Expires=1702607625
Tasmania,5/12/2021,reviews,archived,31038126,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-12-05/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=bskIW%2FTMYbjUixwbQjoAN8XFEdU%3D&Expires=1702607626
Tasmania,5/12/2021,listingssummary,archived,269754,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-12-05/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=EvcgS69yS6S%2FWJQohCXc%2F574b2M%3D&Expires=1702607626
Tasmania,4/11/2021,listings,archived,3652937,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-11-04/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=BCx5hm30P%2FgAAGcfvxayHQiuu7w%3D&Expires=1702607626
Tasmania,4/11/2021,calendar,archived,5107303,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-11-04/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ECQtCOI04rXpysys7hVDZljjOHY%3D&Expires=1702607627
Tasmania,4/11/2021,reviews,archived,30734013,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-11-04/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=CktNhbAtxJuN%2FI9NPRSo1vU3L6Y%3D&Expires=1702607627
Tasmania,4/11/2021,listingssummary,archived,267276,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-11-04/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=9mfY3uQyiSgBMtmxS26ZPedXJ4Q%3D&Expires=1702607627
Tasmania,6/10/2021,listings,archived,3653580,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-10-06/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=J9nA4kSZa7rBtdUQz88A1SIl18M%3D&Expires=1702607628
Tasmania,6/10/2021,calendar,archived,4989261,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-10-06/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ThqqgjqoPphUXOyv8Eo%2BVEa%2BCy4%3D&Expires=1702607629
Tasmania,6/10/2021,reviews,archived,30702978,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-10-06/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=dTfP9mKqxxP4%2F5dK4JrzJK5ZH0s%3D&Expires=1702607629
Tasmania,6/10/2021,listingssummary,archived,268192,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-10-06/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ZGc%2BzP9SlIuhIN39JP0Jfz5LdjM%3D&Expires=1702607629
Tasmania,7/09/2021,listings,archived,3647301,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-09-07/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ZOPThvNsMVByXAPKh5xAqL%2BH3PQ%3D&Expires=1702607629
Tasmania,7/09/2021,calendar,archived,4964386,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-09-07/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=G3efV0ySI7VALlni%2B16Oshgn5f4%3D&Expires=1702607630
Tasmania,7/09/2021,reviews,archived,30271760,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-09-07/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=MU3n9dd0vMtA8NIrGMV%2BwsCzh5A%3D&Expires=1702607630
Tasmania,7/09/2021,listingssummary,archived,268332,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-09-07/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=dt7CZt6hEI4zwa8IttiJqzWjq4Q%3D&Expires=1702607630
Tasmania,6/08/2021,listings,archived,3634079,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-08-06/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=LBEN%2FP%2BBbWin0NZ4K9OqECGKT6k%3D&Expires=1702607631
Tasmania,6/08/2021,calendar,archived,4987119,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-08-06/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=jFzlyp8qi48qc2mN775v45B7e5w%3D&Expires=1702607631
Tasmania,6/08/2021,reviews,archived,30196819,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-08-06/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=0Asdi%2FtHJq0Is9%2FixU9MFI0RYyE%3D&Expires=1702607631
Tasmania,6/08/2021,listingssummary,archived,267531,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-08-06/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=rY9ohUXhabx4cgbUuo2jHqYB8MI%3D&Expires=1702607631
Tasmania,4/07/2021,listings,archived,3608970,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-07-04/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=4eZ49U18%2Bwav7Z2Kcn4FM4IlhRQ%3D&Expires=1702607632
Tasmania,4/07/2021,calendar,archived,4901926,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-07-04/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=z4X2vKcPhvmPhycDv9C%2Fh7bbeKw%3D&Expires=1702607632
Tasmania,4/07/2021,reviews,archived,29591997,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-07-04/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5YI3U8x0tzqw3qrR2BTB33rcvdA%3D&Expires=1702607632
Tasmania,4/07/2021,listingssummary,archived,236599,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-07-04/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=FMglbq29EFYClIpTAkoT%2FHV8s6c%3D&Expires=1702607632
Tasmania,2/06/2021,listings,archived,3633898,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-06-02/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=NRmpAbC1E6L%2FKrfCcjHEYS0CUdk%3D&Expires=1702607633
Tasmania,2/06/2021,calendar,archived,4895321,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-06-02/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=GPndIe6CrMid9PK%2FcLTC%2Fjwestg%3D&Expires=1702607634
Tasmania,2/06/2021,reviews,archived,29146176,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-06-02/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=eNJuuoEgJLk2Ev5rafssnLqQ%2Bjg%3D&Expires=1702607634
Tasmania,2/06/2021,listingssummary,archived,236855,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-06-02/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=OQafxNzEb8bApsQ3NKqa17CrhrI%3D&Expires=1702607634
Tasmania,10/05/2021,listings,archived,3587862,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-05-10/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=y6HwysnQQh4OTxh%2FQkWulmgkoUc%3D&Expires=1702607634
Tasmania,10/05/2021,calendar,archived,4810945,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-05-10/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=0heGVT9CZhhZNWnuTjMnDy70Bxk%3D&Expires=1702607635
Tasmania,10/05/2021,reviews,archived,28894142,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-05-10/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=se8yX%2FQ5sKl%2BBrDehFcwZUH9F4I%3D&Expires=1702607635
Tasmania,10/05/2021,listingssummary,archived,232762,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-05-10/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=dCwY1hUH4KePwTJevbh0ete%2F7qY%3D&Expires=1702607635
Tasmania,8/04/2021,listings,archived,3601039,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-04-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=4qemOXal7vKD%2BruYzxpOid2zTm0%3D&Expires=1702607635
Tasmania,8/04/2021,calendar,archived,4916066,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-04-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=rHnC%2BV1QDLGPT%2FLnBLY5Zr91Fg4%3D&Expires=1702607636
Tasmania,8/04/2021,reviews,archived,28218480,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-04-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=oePN9%2BNHIEkJfRR1gcZMh5d0ms0%3D&Expires=1702607636
Tasmania,8/04/2021,listingssummary,archived,233791,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-04-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=BcXQxPVtHC1rTa8%2FD4e8ZzliBVI%3D&Expires=1702607636
Tasmania,3/03/2021,listings,archived,3521010,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-03-03/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=xjXQCpkcN9%2FplDC6LTf1Uj9eWkQ%3D&Expires=1702607636
Tasmania,3/03/2021,calendar,archived,4834015,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-03-03/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TJ3LDbRGEG%2F%2BEsdOMGc%2BfYJ5Aj0%3D&Expires=1702607637
Tasmania,3/03/2021,reviews,archived,27429243,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-03-03/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=uNEGzokuTi3xnrKDbg2DDjZeirE%3D&Expires=1702607637
Tasmania,3/03/2021,listingssummary,archived,231850,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-03-03/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=HkqvCAk45HcYEkioAxhppGLN9Co%3D&Expires=1702607637
Tasmania,7/02/2021,listings,archived,3519075,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-02-07/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=pdmQWl6Pjw27MhMWDGrLQ%2FLbWL4%3D&Expires=1702607637
Tasmania,7/02/2021,calendar,archived,4896953,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-02-07/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=GAbziwgEPE1CbfcE5LK833IPdtI%3D&Expires=1702607638
Tasmania,7/02/2021,reviews,archived,27281206,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-02-07/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=VfoNiHx4UWNJanEs6wBB3HdqF5o%3D&Expires=1702607638
Tasmania,7/02/2021,listingssummary,archived,232601,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-02-07/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=MYLVO%2B%2FIg3FIFAJ8P7C2qHqxNCE%3D&Expires=1702607638
Tasmania,8/01/2021,listings,archived,3552358,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-01-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=%2FSaTRLY4c87g%2B4ylsQZZIb5Chmo%3D&Expires=1702607639
Tasmania,8/01/2021,calendar,archived,4892990,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-01-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=CvSteTU4PrHBr1WG2pOwj8P4wMI%3D&Expires=1702607639
Tasmania,8/01/2021,reviews,archived,26752850,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-01-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=fbEx9ofy9wfsPVFG6lxOI%2FI0hLA%3D&Expires=1702607639
Tasmania,8/01/2021,listingssummary,archived,232086,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2021-01-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=U35Fv%2F6vRHMHBsAGMZWkk3hDAFY%3D&Expires=1702607639
Tasmania,12/12/2020,listings,archived,3468947,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-12-12/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=t4XxNli45l5KogZw3PnFYFX0zt8%3D&Expires=1702607640
Tasmania,12/12/2020,calendar,archived,4845233,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-12-12/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=QZifXBfGOc2ygAXHVgD7qaIO7dQ%3D&Expires=1702607641
Tasmania,12/12/2020,reviews,archived,26190197,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-12-12/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5iFXNesM%2FgN3N%2FaD7kFjyu2aCb8%3D&Expires=1702607641
Tasmania,12/12/2020,listingssummary,archived,230488,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-12-12/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ADuz6a%2FX4sm%2F3zzIeKflS5Tv%2BVg%3D&Expires=1702607641
Tasmania,3/11/2020,listings,archived,3462905,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-11-03/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=GZ78dgmbz9nVEfmhg051qCJNztg%3D&Expires=1702607641
Tasmania,3/11/2020,calendar,archived,4885407,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-11-03/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=gUjvNtGUeoFO4auUCvV1jTKtjKM%3D&Expires=1702607642
Tasmania,3/11/2020,reviews,archived,26397041,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-11-03/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=89G3Ha5l8VZlQ79ZGeR5e6QFuW0%3D&Expires=1702607642
Tasmania,3/11/2020,listingssummary,archived,231071,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-11-03/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=VOYEP6Npcl9zMoxTqTUJzqA5G%2FQ%3D&Expires=1702607642
Tasmania,7/10/2020,listings,archived,3514621,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-10-07/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=SxdftERstQ1AYB4wXB0DIRpyO7U%3D&Expires=1702607642
Tasmania,7/10/2020,calendar,archived,4865224,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-10-07/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=6l4kC1R0BSQsdagS3sZQY6Ek1kw%3D&Expires=1702607642
