Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
MAR23,Total,Health,Problematic alcohol use,496.0,685.0,319.0,303.0,138.0,78.0,67.0,113.0,2199.0
MAR23,Total,Other,Other,6810.0,9489.0,5200.0,2573.0,1424.0,1026.0,778.0,887.0,28154.0
MAR23,Total,COVID,COVID-19,82.0,738.0,26.0,5.0,4.0,0.0,23.0,10.0,888.0
MAR23,Total,Not stated,Not stated,270.0,176.0,14.0,18.0,0.0,33.0,6.0,276.0,791.0
MAR23,Total,Total,Total Clients,24775.0,32753.0,16243.0,7543.0,7146.0,2688.0,1952.0,3207.0,96090.0
FEB23,Female,Accommodation,Accommodation,7516.0,8751.0,5705.0,1889.0,2900.0,1012.0,704.0,703.0,29123.0
FEB23,Female,Accommodation,Housing crisis (e.g. eviction),5146.0,5585.0,3876.0,981.0,2040.0,585.0,443.0,246.0,18881.0
FEB23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2678.0,4393.0,2711.0,1015.0,723.0,519.0,380.0,472.0,12875.0
FEB23,Female,Accommodation,Previous accommodation ended,1938.0,2491.0,1675.0,593.0,285.0,383.0,190.0,77.0,7622.0
FEB23,Female,Financial,Financial,6718.0,9119.0,5394.0,1865.0,852.0,673.0,676.0,376.0,25644.0
FEB23,Female,Interpersonal,Interpersonal Relationships,7915.0,11212.0,4179.0,3058.0,1716.0,729.0,674.0,1055.0,30470.0
FEB23,Female,Interpersonal,Time out from family/other situation,1446.0,1227.0,874.0,495.0,58.0,194.0,163.0,218.0,4674.0
FEB23,Female,Interpersonal,Relationship/family breakdown,3441.0,3344.0,1795.0,940.0,494.0,394.0,447.0,156.0,11001.0
FEB23,Female,Interpersonal,Family and domestic violence,5847.0,9453.0,2974.0,2522.0,1239.0,417.0,509.0,890.0,23798.0
FEB23,Female,Interpersonal,Non-family violence,317.0,331.0,180.0,87.0,31.0,79.0,37.0,30.0,1092.0
FEB23,Female,Health,Health,3176.0,3972.0,1765.0,1079.0,830.0,432.0,417.0,180.0,11845.0
FEB23,Female,Health,Mental health issues,2651.0,3120.0,1246.0,678.0,649.0,370.0,315.0,55.0,9079.0
FEB23,Female,Health,Medical issues,902.0,1390.0,762.0,352.0,261.0,154.0,128.0,66.0,4014.0
FEB23,Female,Health,Problematic drug or substance use,566.0,905.0,243.0,235.0,109.0,49.0,86.0,42.0,2235.0
FEB23,Female,Health,Problematic alcohol use,179.0,231.0,134.0,188.0,57.0,16.0,28.0,69.0,902.0
FEB23,Female,Other,Other,3798.0,4783.0,2981.0,1497.0,752.0,532.0,409.0,489.0,15225.0
FEB23,Female,COVID,COVID-19,51.0,404.0,15.0,4.0,3.0,0.0,17.0,3.0,497.0
FEB23,Female,Not stated,Not stated,140.0,84.0,8.0,10.0,0.0,9.0,3.0,147.0,401.0
FEB23,Female,Total,Total Clients,14479.0,19120.0,9420.0,4762.0,4309.0,1456.0,1139.0,2049.0,56600.0
FEB23,Male,Accommodation,Accommodation,5408.0,7310.0,4117.0,1259.0,2108.0,833.0,455.0,539.0,21985.0
FEB23,Male,Accommodation,Housing crisis (e.g. eviction),3666.0,4582.0,2744.0,631.0,1548.0,422.0,297.0,151.0,14023.0
FEB23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1932.0,3876.0,1993.0,744.0,519.0,435.0,247.0,376.0,10109.0
FEB23,Male,Accommodation,Previous accommodation ended,1345.0,2087.0,1155.0,399.0,159.0,356.0,140.0,103.0,5737.0
FEB23,Male,Financial,Financial,4519.0,6747.0,3766.0,1175.0,720.0,503.0,450.0,367.0,18222.0
FEB23,Male,Interpersonal,Interpersonal Relationships,3480.0,4686.0,1881.0,1026.0,534.0,397.0,337.0,301.0,12621.0
FEB23,Male,Interpersonal,Time out from family/other situation,785.0,848.0,499.0,203.0,31.0,165.0,83.0,99.0,2712.0
FEB23,Male,Interpersonal,Relationship/family breakdown,1907.0,2010.0,913.0,401.0,235.0,246.0,259.0,67.0,6031.0
FEB23,Male,Interpersonal,Family and domestic violence,1987.0,3127.0,1069.0,662.0,306.0,136.0,172.0,204.0,7651.0
FEB23,Male,Interpersonal,Non-family violence,185.0,226.0,90.0,28.0,6.0,36.0,22.0,7.0,600.0
FEB23,Male,Health,Health,2248.0,3378.0,1263.0,719.0,673.0,392.0,285.0,181.0,9128.0
FEB23,Male,Health,Mental health issues,1710.0,2358.0,816.0,387.0,449.0,280.0,205.0,62.0,6258.0
FEB23,Male,Health,Medical issues,705.0,1175.0,538.0,267.0,241.0,138.0,90.0,79.0,3232.0
FEB23,Male,Health,Problematic drug or substance use,571.0,1236.0,249.0,183.0,187.0,77.0,87.0,30.0,2617.0
FEB23,Male,Health,Problematic alcohol use,289.0,449.0,148.0,166.0,91.0,53.0,40.0,65.0,1300.0
FEB23,Male,Other,Other,2832.0,4444.0,2044.0,895.0,631.0,464.0,355.0,334.0,11987.0
FEB23,Male,COVID,COVID-19,24.0,462.0,12.0,4.0,1.0,0.0,6.0,2.0,511.0
FEB23,Male,Not stated,Not stated,114.0,85.0,10.0,8.0,0.0,19.0,3.0,174.0,412.0
FEB23,Male,Total,Total Clients,9497.0,12953.0,6361.0,2466.0,2833.0,1134.0,790.0,1178.0,37123.0
FEB23,Total,Accommodation,Accommodation,12924.0,16061.0,9822.0,3148.0,5008.0,1845.0,1159.0,1242.0,51108.0
FEB23,Total,Accommodation,Housing crisis (e.g. eviction),8812.0,10167.0,6620.0,1612.0,3588.0,1007.0,740.0,397.0,32904.0
FEB23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4610.0,8269.0,4704.0,1759.0,1242.0,954.0,627.0,848.0,22984.0
FEB23,Total,Accommodation,Previous accommodation ended,3283.0,4578.0,2830.0,992.0,444.0,739.0,330.0,180.0,13359.0
FEB23,Total,Financial,Financial,11237.0,15866.0,9160.0,3040.0,1572.0,1176.0,1126.0,743.0,43866.0
FEB23,Total,Interpersonal,Interpersonal Relationships,11395.0,15898.0,6060.0,4084.0,2250.0,1126.0,1011.0,1356.0,43091.0
FEB23,Total,Interpersonal,Time out from family/other situation,2231.0,2075.0,1373.0,698.0,89.0,359.0,246.0,317.0,7386.0
FEB23,Total,Interpersonal,Relationship/family breakdown,5348.0,5354.0,2708.0,1341.0,729.0,640.0,706.0,223.0,17032.0
FEB23,Total,Interpersonal,Sexual abuse,354.0,538.0,196.0,210.0,67.0,38.0,45.0,31.0,1477.0
FEB23,Total,Interpersonal,Family and domestic violence,7834.0,12580.0,4043.0,3184.0,1545.0,553.0,681.0,1094.0,31449.0
FEB23,Total,Interpersonal,Non-family violence,502.0,557.0,270.0,115.0,37.0,115.0,59.0,37.0,1692.0
FEB23,Total,Health,Health,5424.0,7350.0,3028.0,1798.0,1503.0,824.0,702.0,361.0,20973.0
FEB23,Total,Health,Mental health issues,4361.0,5478.0,2062.0,1065.0,1098.0,650.0,520.0,117.0,15337.0
FEB23,Total,Health,Medical issues,1607.0,2565.0,1300.0,619.0,502.0,292.0,218.0,145.0,7246.0
FEB23,Total,Health,Problematic drug or substance use,1137.0,2141.0,492.0,418.0,296.0,126.0,173.0,72.0,4852.0
FEB23,Total,Health,Problematic alcohol use,468.0,680.0,282.0,354.0,148.0,69.0,68.0,134.0,2202.0
FEB23,Total,Other,Other,6630.0,9227.0,5025.0,2392.0,1383.0,996.0,764.0,823.0,27212.0
FEB23,Total,COVID,COVID-19,75.0,866.0,27.0,8.0,4.0,0.0,23.0,5.0,1008.0
FEB23,Total,Not stated,Not stated,254.0,169.0,18.0,18.0,0.0,28.0,6.0,321.0,813.0
FEB23,Total,Total,Total Clients,23976.0,32073.0,15781.0,7228.0,7142.0,2590.0,1929.0,3227.0,93723.0
JAN23,Female,Accommodation,Accommodation,7279.0,8355.0,5559.0,1780.0,2821.0,1033.0,706.0,683.0,28155.0
JAN23,Female,Accommodation,Housing crisis (e.g. eviction),4966.0,5269.0,3690.0,950.0,2012.0,606.0,434.0,238.0,18147.0
JAN23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2623.0,4155.0,2753.0,946.0,687.0,517.0,384.0,464.0,12513.0
JAN23,Female,Accommodation,Previous accommodation ended,1865.0,2464.0,1664.0,538.0,255.0,394.0,202.0,84.0,7459.0
JAN23,Female,Financial,Financial,6297.0,8841.0,5186.0,1753.0,823.0,695.0,688.0,372.0,24614.0
JAN23,Female,Interpersonal,Interpersonal Relationships,7515.0,10893.0,4115.0,2940.0,1703.0,733.0,693.0,1085.0,29608.0
JAN23,Female,Interpersonal,Time out from family/other situation,1399.0,1158.0,857.0,451.0,57.0,192.0,157.0,238.0,4508.0
JAN23,Female,Interpersonal,Relationship/family breakdown,3336.0,3274.0,1714.0,914.0,488.0,396.0,468.0,164.0,10743.0
JAN23,Female,Interpersonal,Family and domestic violence,5545.0,9153.0,2967.0,2436.0,1229.0,409.0,522.0,897.0,23103.0
JAN23,Female,Interpersonal,Non-family violence,303.0,340.0,179.0,72.0,34.0,81.0,33.0,31.0,1073.0
JAN23,Female,Health,Health,3063.0,3852.0,1744.0,994.0,818.0,449.0,394.0,180.0,11487.0
JAN23,Female,Health,Mental health issues,2581.0,3029.0,1240.0,654.0,634.0,381.0,291.0,59.0,8864.0
JAN23,Female,Health,Medical issues,820.0,1317.0,728.0,326.0,254.0,165.0,119.0,64.0,3790.0
JAN23,Female,Health,Problematic drug or substance use,533.0,902.0,251.0,219.0,124.0,53.0,84.0,41.0,2206.0
JAN23,Female,Health,Problematic alcohol use,186.0,234.0,144.0,154.0,56.0,20.0,31.0,68.0,892.0
JAN23,Female,Other,Other,3669.0,4665.0,2889.0,1369.0,741.0,543.0,421.0,485.0,14771.0
JAN23,Female,COVID,COVID-19,63.0,410.0,15.0,4.0,4.0,0.0,18.0,1.0,515.0
JAN23,Female,Not stated,Not stated,132.0,67.0,6.0,12.0,0.0,9.0,5.0,155.0,385.0
JAN23,Female,Total,Total Clients,13773.0,18494.0,9214.0,4520.0,4193.0,1475.0,1156.0,2069.0,54751.0
JAN23,Male,Accommodation,Accommodation,5274.0,7152.0,4018.0,1174.0,2007.0,814.0,470.0,528.0,21391.0
JAN23,Male,Accommodation,Housing crisis (e.g. eviction),3545.0,4511.0,2636.0,567.0,1474.0,423.0,300.0,146.0,13582.0
JAN23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1955.0,3821.0,2004.0,722.0,515.0,412.0,254.0,365.0,10033.0
JAN23,Male,Accommodation,Previous accommodation ended,1285.0,2173.0,1133.0,377.0,142.0,357.0,142.0,103.0,5706.0
JAN23,Male,Financial,Financial,4310.0,6742.0,3590.0,1064.0,692.0,502.0,471.0,360.0,17701.0
JAN23,Male,Interpersonal,Interpersonal Relationships,3336.0,4644.0,1862.0,992.0,503.0,380.0,353.0,312.0,12371.0
JAN23,Male,Interpersonal,Time out from family/other situation,735.0,810.0,509.0,192.0,37.0,161.0,82.0,105.0,2631.0
JAN23,Male,Interpersonal,Relationship/family breakdown,1854.0,1994.0,894.0,389.0,220.0,234.0,272.0,67.0,5921.0
JAN23,Male,Interpersonal,Family and domestic violence,1904.0,3084.0,1055.0,644.0,282.0,116.0,187.0,209.0,7475.0
JAN23,Male,Interpersonal,Non-family violence,175.0,229.0,87.0,21.0,8.0,36.0,24.0,6.0,586.0
JAN23,Male,Health,Health,2153.0,3406.0,1277.0,607.0,636.0,409.0,279.0,179.0,8935.0
JAN23,Male,Health,Mental health issues,1639.0,2375.0,823.0,348.0,425.0,287.0,197.0,63.0,6149.0
JAN23,Male,Health,Medical issues,671.0,1177.0,525.0,218.0,238.0,153.0,92.0,77.0,3147.0
JAN23,Male,Health,Problematic drug or substance use,517.0,1222.0,239.0,166.0,184.0,68.0,87.0,29.0,2511.0
JAN23,Male,Health,Problematic alcohol use,290.0,453.0,148.0,135.0,87.0,54.0,36.0,64.0,1267.0
JAN23,Male,Other,Other,2685.0,4470.0,1949.0,804.0,611.0,458.0,375.0,345.0,11686.0
JAN23,Male,COVID,COVID-19,27.0,490.0,12.0,5.0,0.0,0.0,6.0,3.0,543.0
JAN23,Male,Not stated,Not stated,118.0,84.0,8.0,7.0,0.0,24.0,3.0,183.0,426.0
JAN23,Male,Total,Total Clients,9149.0,12833.0,6211.0,2304.0,2691.0,1120.0,820.0,1192.0,36223.0
JAN23,Total,Accommodation,Accommodation,12553.0,15507.0,9577.0,2954.0,4828.0,1847.0,1176.0,1211.0,49546.0
JAN23,Total,Accommodation,Housing crisis (e.g. eviction),8511.0,9780.0,6326.0,1517.0,3486.0,1029.0,734.0,384.0,31729.0
JAN23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4578.0,7976.0,4757.0,1668.0,1202.0,929.0,638.0,829.0,22546.0
JAN23,Total,Accommodation,Previous accommodation ended,3150.0,4637.0,2797.0,915.0,397.0,751.0,344.0,187.0,13165.0
JAN23,Total,Financial,Financial,10607.0,15583.0,8776.0,2817.0,1515.0,1197.0,1159.0,732.0,42315.0
JAN23,Total,Interpersonal,Interpersonal Relationships,10851.0,15537.0,5977.0,3932.0,2206.0,1113.0,1046.0,1397.0,41979.0
JAN23,Total,Interpersonal,Time out from family/other situation,2134.0,1968.0,1366.0,643.0,94.0,353.0,239.0,343.0,7139.0
JAN23,Total,Interpersonal,Relationship/family breakdown,5190.0,5268.0,2608.0,1303.0,708.0,630.0,740.0,231.0,16664.0
JAN23,Total,Interpersonal,Sexual abuse,334.0,526.0,191.0,218.0,71.0,30.0,47.0,28.0,1442.0
JAN23,Total,Interpersonal,Family and domestic violence,7449.0,12237.0,4022.0,3080.0,1511.0,525.0,709.0,1106.0,30578.0
JAN23,Total,Interpersonal,Non-family violence,478.0,569.0,266.0,93.0,42.0,117.0,57.0,37.0,1659.0
JAN23,Total,Health,Health,5216.0,7258.0,3021.0,1601.0,1454.0,858.0,673.0,359.0,20422.0
JAN23,Total,Health,Mental health issues,4220.0,5404.0,2063.0,1002.0,1059.0,668.0,488.0,122.0,15013.0
JAN23,Total,Health,Medical issues,1491.0,2494.0,1253.0,544.0,492.0,318.0,211.0,141.0,6937.0
JAN23,Total,Health,Problematic drug or substance use,1050.0,2124.0,490.0,385.0,308.0,121.0,171.0,70.0,4717.0
JAN23,Total,Health,Problematic alcohol use,476.0,687.0,292.0,289.0,143.0,74.0,67.0,132.0,2159.0
JAN23,Total,Other,Other,6354.0,9135.0,4838.0,2173.0,1352.0,1001.0,796.0,830.0,26457.0
JAN23,Total,COVID,COVID-19,90.0,900.0,27.0,9.0,4.0,0.0,24.0,4.0,1058.0
JAN23,Total,Not stated,Not stated,250.0,151.0,14.0,19.0,0.0,33.0,8.0,338.0,811.0
JAN23,Total,Total,Total Clients,22922.0,31327.0,15425.0,6824.0,6884.0,2595.0,1976.0,3261.0,90974.0
DEC22,Female,Accommodation,Accommodation,7074.0,8390.0,5100.0,1721.0,2718.0,1064.0,684.0,668.0,27362.0
DEC22,Female,Accommodation,Housing crisis (e.g. eviction),4776.0,5343.0,3329.0,921.0,1984.0,609.0,419.0,236.0,17594.0
DEC22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2600.0,4212.0,2486.0,927.0,655.0,521.0,362.0,452.0,12196.0
DEC22,Female,Accommodation,Previous accommodation ended,1856.0,2414.0,1539.0,522.0,210.0,416.0,184.0,86.0,7223.0
DEC22,Female,Financial,Financial,6155.0,8730.0,4693.0,1630.0,799.0,697.0,685.0,389.0,23748.0
DEC22,Female,Interpersonal,Interpersonal Relationships,7281.0,10758.0,3911.0,2945.0,1551.0,753.0,687.0,1086.0,28923.0
DEC22,Female,Interpersonal,Time out from family/other situation,1343.0,1159.0,790.0,499.0,48.0,205.0,145.0,221.0,4409.0
DEC22,Female,Interpersonal,Relationship/family breakdown,3263.0,3228.0,1617.0,933.0,447.0,407.0,460.0,164.0,10509.0
DEC22,Female,Interpersonal,Family and domestic violence,5308.0,9058.0,2851.0,2410.0,1120.0,417.0,519.0,892.0,22545.0
DEC22,Female,Interpersonal,Non-family violence,263.0,316.0,170.0,70.0,32.0,89.0,29.0,35.0,1004.0
DEC22,Female,Health,Health,3026.0,3842.0,1692.0,1023.0,805.0,472.0,378.0,182.0,11408.0
DEC22,Female,Health,Mental health issues,2546.0,3021.0,1211.0,673.0,625.0,405.0,288.0,64.0,8826.0
DEC22,Female,Health,Medical issues,803.0,1306.0,684.0,335.0,257.0,174.0,105.0,60.0,3723.0
DEC22,Female,Health,Problematic drug or substance use,532.0,911.0,257.0,216.0,122.0,51.0,80.0,41.0,2208.0
DEC22,Female,Health,Problematic alcohol use,187.0,230.0,136.0,147.0,60.0,22.0,30.0,64.0,876.0
DEC22,Female,Other,Other,3672.0,4639.0,2658.0,1430.0,734.0,572.0,423.0,474.0,14593.0
DEC22,Female,COVID,COVID-19,81.0,418.0,17.0,8.0,5.0,0.0,18.0,1.0,548.0
DEC22,Female,Not stated,Not stated,132.0,83.0,13.0,10.0,0.0,8.0,6.0,202.0,451.0
DEC22,Female,Total,Total Clients,13559.0,18436.0,8590.0,4514.0,3969.0,1518.0,1141.0,2112.0,53722.0
DEC22,Male,Accommodation,Accommodation,5063.0,7046.0,3752.0,1151.0,2024.0,812.0,477.0,512.0,20811.0
DEC22,Male,Accommodation,Housing crisis (e.g. eviction),3294.0,4424.0,2440.0,568.0,1506.0,411.0,307.0,156.0,13096.0
DEC22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1986.0,3738.0,1844.0,717.0,507.0,409.0,251.0,344.0,9784.0
DEC22,Male,Accommodation,Previous accommodation ended,1243.0,2047.0,1065.0,394.0,131.0,355.0,134.0,104.0,5471.0
DEC22,Male,Financial,Financial,4086.0,6584.0,3206.0,1018.0,690.0,504.0,466.0,364.0,16901.0
DEC22,Male,Interpersonal,Interpersonal Relationships,3188.0,4461.0,1727.0,957.0,534.0,375.0,360.0,300.0,11891.0
DEC22,Male,Interpersonal,Time out from family/other situation,672.0,793.0,439.0,210.0,37.0,154.0,79.0,98.0,2481.0
DEC22,Male,Interpersonal,Relationship/family breakdown,1756.0,1948.0,817.0,382.0,220.0,241.0,278.0,67.0,5706.0
DEC22,Male,Interpersonal,Family and domestic violence,1800.0,2973.0,1000.0,601.0,310.0,109.0,192.0,187.0,7166.0
DEC22,Male,Interpersonal,Non-family violence,141.0,217.0,81.0,22.0,8.0,36.0,24.0,5.0,534.0
DEC22,Male,Health,Health,2101.0,3335.0,1207.0,601.0,650.0,412.0,263.0,181.0,8740.0
DEC22,Male,Health,Mental health issues,1606.0,2346.0,793.0,338.0,434.0,290.0,183.0,66.0,6048.0
DEC22,Male,Health,Medical issues,662.0,1159.0,483.0,224.0,233.0,153.0,88.0,78.0,3078.0
DEC22,Male,Health,Problematic drug or substance use,524.0,1191.0,243.0,169.0,183.0,74.0,81.0,32.0,2497.0
DEC22,Male,Health,Problematic alcohol use,260.0,435.0,123.0,113.0,79.0,51.0,37.0,70.0,1168.0
DEC22,Male,Other,Other,2671.0,4456.0,1819.0,812.0,599.0,461.0,376.0,338.0,11523.0
DEC22,Male,COVID,COVID-19,35.0,491.0,12.0,5.0,1.0,0.0,6.0,6.0,556.0
DEC22,Male,Not stated,Not stated,131.0,84.0,10.0,7.0,0.0,17.0,4.0,223.0,474.0
DEC22,Male,Total,Total Clients,8878.0,12657.0,5784.0,2272.0,2700.0,1137.0,835.0,1201.0,35400.0
DEC22,Total,Accommodation,Accommodation,12137.0,15436.0,8852.0,2872.0,4742.0,1876.0,1161.0,1180.0,48173.0
DEC22,Total,Accommodation,Housing crisis (e.g. eviction),8070.0,9767.0,5769.0,1489.0,3490.0,1020.0,726.0,392.0,30690.0
DEC22,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4586.0,7950.0,4330.0,1644.0,1162.0,930.0,613.0,796.0,21980.0
DEC22,Total,Accommodation,Previous accommodation ended,3099.0,4461.0,2604.0,916.0,341.0,771.0,318.0,190.0,12694.0
DEC22,Total,Financial,Financial,10241.0,15314.0,7899.0,2648.0,1489.0,1201.0,1151.0,753.0,40649.0
DEC22,Total,Interpersonal,Interpersonal Relationships,10469.0,15219.0,5638.0,3902.0,2085.0,1128.0,1047.0,1386.0,40814.0
DEC22,Total,Interpersonal,Time out from family/other situation,2015.0,1952.0,1229.0,709.0,85.0,359.0,224.0,319.0,6890.0
DEC22,Total,Interpersonal,Relationship/family breakdown,5019.0,5176.0,2434.0,1315.0,667.0,648.0,738.0,231.0,16215.0
DEC22,Total,Interpersonal,Sexual abuse,337.0,527.0,182.0,207.0,67.0,33.0,45.0,32.0,1427.0
DEC22,Total,Interpersonal,Family and domestic violence,7108.0,12031.0,3851.0,3011.0,1430.0,526.0,711.0,1079.0,29711.0
DEC22,Total,Interpersonal,Non-family violence,404.0,533.0,251.0,92.0,40.0,125.0,53.0,40.0,1538.0
DEC22,Total,Health,Health,5127.0,7177.0,2899.0,1624.0,1455.0,884.0,641.0,363.0,20148.0
DEC22,Total,Health,Mental health issues,4152.0,5367.0,2004.0,1011.0,1059.0,695.0,471.0,130.0,14874.0
DEC22,Total,Health,Medical issues,1465.0,2465.0,1167.0,559.0,490.0,327.0,193.0,138.0,6801.0
DEC22,Total,Health,Problematic drug or substance use,1056.0,2102.0,500.0,385.0,305.0,125.0,161.0,73.0,4705.0
DEC22,Total,Health,Problematic alcohol use,447.0,665.0,259.0,260.0,139.0,73.0,67.0,134.0,2044.0
DEC22,Total,Other,Other,6343.0,9095.0,4477.0,2242.0,1333.0,1033.0,799.0,812.0,26116.0
DEC22,Total,COVID,COVID-19,116.0,909.0,29.0,13.0,6.0,0.0,24.0,7.0,1104.0
DEC22,Total,Not stated,Not stated,263.0,167.0,23.0,17.0,0.0,25.0,10.0,425.0,925.0
DEC22,Total,Total,Total Clients,22437.0,31093.0,14374.0,6786.0,6669.0,2655.0,1976.0,3313.0,89122.0
NOV22,Female,Accommodation,Accommodation,7580.0,8721.0,5283.0,1795.0,2805.0,1134.0,731.0,690.0,28687.0
NOV22,Female,Accommodation,Housing crisis (e.g. eviction),5140.0,5480.0,3532.0,940.0,2082.0,643.0,440.0,257.0,18497.0
NOV22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2753.0,4420.0,2514.0,963.0,666.0,553.0,394.0,451.0,12698.0
NOV22,Female,Accommodation,Previous accommodation ended,1978.0,2520.0,1637.0,564.0,191.0,455.0,188.0,92.0,7621.0
NOV22,Female,Financial,Financial,6469.0,9031.0,4784.0,1726.0,838.0,743.0,726.0,410.0,24700.0
NOV22,Female,Interpersonal,Interpersonal Relationships,7617.0,11209.0,4063.0,2924.0,1589.0,822.0,714.0,1102.0,29978.0
NOV22,Female,Interpersonal,Time out from family/other situation,1458.0,1258.0,860.0,539.0,51.0,230.0,158.0,202.0,4755.0
NOV22,Female,Interpersonal,Relationship/family breakdown,3455.0,3363.0,1671.0,995.0,460.0,446.0,473.0,154.0,11001.0
NOV22,Female,Interpersonal,Family and domestic violence,5571.0,9430.0,2937.0,2349.0,1137.0,451.0,536.0,907.0,23272.0
NOV22,Female,Interpersonal,Non-family violence,275.0,344.0,168.0,76.0,31.0,87.0,34.0,39.0,1054.0
NOV22,Female,Health,Health,3136.0,4051.0,1701.0,1060.0,828.0,522.0,398.0,175.0,11856.0
NOV22,Female,Health,Mental health issues,2636.0,3158.0,1216.0,689.0,649.0,442.0,301.0,63.0,9144.0
NOV22,Female,Health,Medical issues,837.0,1411.0,709.0,352.0,266.0,188.0,119.0,70.0,3951.0
NOV22,Female,Health,Problematic drug or substance use,534.0,952.0,251.0,231.0,122.0,54.0,85.0,31.0,2258.0
NOV22,Female,Health,Problematic alcohol use,186.0,241.0,145.0,143.0,61.0,26.0,32.0,53.0,887.0
NOV22,Female,Other,Other,3840.0,4822.0,2787.0,1430.0,770.0,615.0,427.0,469.0,15147.0
NOV22,Female,COVID,COVID-19,83.0,461.0,21.0,12.0,7.0,0.0,20.0,1.0,605.0
NOV22,Female,Not stated,Not stated,133.0,96.0,10.0,11.0,0.0,10.0,9.0,234.0,496.0
NOV22,Female,Total,Total Clients,14284.0,19024.0,8879.0,4574.0,4097.0,1610.0,1188.0,2170.0,55702.0
NOV22,Male,Accommodation,Accommodation,5336.0,7416.0,3905.0,1252.0,2009.0,869.0,503.0,527.0,21773.0
NOV22,Male,Accommodation,Housing crisis (e.g. eviction),3462.0,4558.0,2583.0,608.0,1502.0,429.0,323.0,161.0,13606.0
NOV22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2050.0,4009.0,1878.0,785.0,519.0,461.0,263.0,354.0,10302.0
NOV22,Male,Accommodation,Previous accommodation ended,1271.0,2209.0,1093.0,429.0,116.0,391.0,135.0,110.0,5749.0
NOV22,Male,Financial,Financial,4200.0,6787.0,3341.0,1147.0,736.0,520.0,491.0,370.0,17558.0
NOV22,Male,Interpersonal,Interpersonal Relationships,3317.0,4617.0,1767.0,989.0,505.0,419.0,375.0,319.0,12297.0
NOV22,Male,Interpersonal,Time out from family/other situation,702.0,828.0,470.0,242.0,35.0,178.0,90.0,96.0,2639.0
NOV22,Male,Interpersonal,Relationship/family breakdown,1807.0,2033.0,855.0,408.0,229.0,265.0,285.0,61.0,5938.0
NOV22,Male,Interpersonal,Family and domestic violence,1915.0,3062.0,995.0,591.0,272.0,111.0,196.0,203.0,7341.0
NOV22,Male,Interpersonal,Non-family violence,149.0,222.0,72.0,22.0,6.0,41.0,25.0,7.0,544.0
NOV22,Male,Health,Health,2143.0,3468.0,1213.0,672.0,678.0,445.0,284.0,180.0,9073.0
NOV22,Male,Health,Mental health issues,1643.0,2452.0,782.0,370.0,467.0,313.0,197.0,66.0,6284.0
NOV22,Male,Health,Medical issues,676.0,1228.0,496.0,268.0,237.0,173.0,100.0,81.0,3258.0
NOV22,Male,Health,Problematic drug or substance use,542.0,1183.0,254.0,192.0,186.0,78.0,82.0,32.0,2549.0
NOV22,Male,Health,Problematic alcohol use,266.0,432.0,137.0,125.0,96.0,60.0,39.0,67.0,1222.0
NOV22,Male,Other,Other,2784.0,4548.0,1880.0,934.0,626.0,506.0,380.0,335.0,11980.0
NOV22,Male,COVID,COVID-19,41.0,525.0,12.0,7.0,1.0,0.0,8.0,6.0,600.0
NOV22,Male,Not stated,Not stated,155.0,88.0,11.0,6.0,0.0,19.0,6.0,256.0,537.0
NOV22,Male,Total,Total Clients,9273.0,13053.0,6018.0,2500.0,2705.0,1208.0,874.0,1264.0,36807.0
