DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2018-12-31,Dec18,Other,Other (not elsewhere classified),,644.0
2018-12-31,Dec18,Other,Transition from custodial arrangements,,92.0
2018-12-31,Dec18,Other,Transition from foster care and child safety residential placements,,35.0
2018-12-31,Dec18,Other,Transition from other care arrangements,,76.0
2018-12-31,Dec18,Other,Unable to return home due to environmental reasons,,147.0
2018-12-31,Dec18,Total,Total clients,,6202.0
2019-12-31,Dec19,Accommodation,Accommodation,,2606.0
2019-12-31,Dec19,Accommodation,Housing crisis (e.g. eviction),,1345.0
2019-12-31,Dec19,Accommodation,Inadequate or inappropriate dwelling conditions,,1277.0
2019-12-31,Dec19,Accommodation,Previous accommodation ended,,850.0
2019-12-31,Dec19,Financial,Employment difficulties,,214.0
2019-12-31,Dec19,Financial,Financial,,2495.0
2019-12-31,Dec19,Financial,Financial difficulties,,1852.0
2019-12-31,Dec19,Financial,Housing affordability stress,,1253.0
2019-12-31,Dec19,Financial,Problematic gambling,,5.0
2019-12-31,Dec19,Financial,Unemployment,,811.0
2019-12-31,Dec19,Health,Health,,1546.0
2019-12-31,Dec19,Health,Medical issues,,517.0
2019-12-31,Dec19,Health,Mental health issues,,940.0
2019-12-31,Dec19,Health,Problematic alcohol use,,245.0
2019-12-31,Dec19,Health,Problematic drug or substance use,,502.0
2019-12-31,Dec19,Interpersonal,Family and domestic violence,,2682.0
2019-12-31,Dec19,Interpersonal,Interpersonal relationships,,3539.0
2019-12-31,Dec19,Interpersonal,Non-family violence,,154.0
2019-12-31,Dec19,Interpersonal,Relationship/family breakdown,,1479.0
2019-12-31,Dec19,Interpersonal,Sexual abuse,,189.0
2019-12-31,Dec19,Interpersonal,Time out from family/other situation,,780.0
2019-12-31,Dec19,Not stated,Not stated,,26.0
2019-12-31,Dec19,Other,Discrimination including racial discrimination,,28.0
2019-12-31,Dec19,Other,Disengagement with school or other education and training,,103.0
2019-12-31,Dec19,Other,Itinerant,,313.0
2019-12-31,Dec19,Other,Lack of family and/or community support,,1394.0
2019-12-31,Dec19,Other,Other,,2432.0
2019-12-31,Dec19,Other,Other (not elsewhere classified),,711.0
2019-12-31,Dec19,Other,Transition from custodial arrangements,,104.0
2019-12-31,Dec19,Other,Transition from foster care and child safety residential placements,,37.0
2019-12-31,Dec19,Other,Transition from other care arrangements,,72.0
2019-12-31,Dec19,Other,Unable to return home due to environmental reasons,,185.0
2019-12-31,Dec19,Total,Total clients,,6338.0
2020-12-31,Dec20,Accommodation,Accommodation,,2733.0
2020-12-31,Dec20,Accommodation,Housing crisis (e.g. eviction),,1275.0
2020-12-31,Dec20,Accommodation,Inadequate or inappropriate dwelling conditions,,1568.0
2020-12-31,Dec20,Accommodation,Previous accommodation ended,,843.0
2020-12-31,Dec20,Covid,Covid-19,,97.0
2020-12-31,Dec20,Financial,Employment difficulties,,214.0
2020-12-31,Dec20,Financial,Financial,,2469.0
2020-12-31,Dec20,Financial,Financial difficulties,,1724.0
2020-12-31,Dec20,Financial,Housing affordability stress,,1327.0
2020-12-31,Dec20,Financial,Problematic gambling,,10.0
2020-12-31,Dec20,Financial,Unemployment,,784.0
2020-12-31,Dec20,Health,Health,,1764.0
2020-12-31,Dec20,Health,Medical issues,,543.0
2020-12-31,Dec20,Health,Mental health issues,,1085.0
2020-12-31,Dec20,Health,Problematic alcohol use,,347.0
2020-12-31,Dec20,Health,Problematic drug or substance use,,567.0
2020-12-31,Dec20,Interpersonal,Family and domestic violence,,2783.0
2020-12-31,Dec20,Interpersonal,Interpersonal relationships,,3785.0
2020-12-31,Dec20,Interpersonal,Non-family violence,,158.0
2020-12-31,Dec20,Interpersonal,Relationship/family breakdown,,1591.0
2020-12-31,Dec20,Interpersonal,Sexual abuse,,261.0
2020-12-31,Dec20,Interpersonal,Time out from family/other situation,,815.0
2020-12-31,Dec20,Not stated,Not stated,,14.0
2020-12-31,Dec20,Other,Discrimination including racial discrimination,,21.0
2020-12-31,Dec20,Other,Disengagement with school or other education and training,,128.0
2020-12-31,Dec20,Other,Itinerant,,268.0
2020-12-31,Dec20,Other,Lack of family and/or community support,,1479.0
2020-12-31,Dec20,Other,Other,,2589.0
2020-12-31,Dec20,Other,Other (not elsewhere classified),,763.0
2020-12-31,Dec20,Other,Transition from custodial arrangements,,125.0
2020-12-31,Dec20,Other,Transition from foster care and child safety residential placements,,35.0
2020-12-31,Dec20,Other,Transition from other care arrangements,,81.0
2020-12-31,Dec20,Other,Unable to return home due to environmental reasons,,189.0
2020-12-31,Dec20,Total,Total clients,,6583.0
2021-12-31,Dec21,Accommodation,Accommodation,,2823.0
2021-12-31,Dec21,Accommodation,Housing crisis (e.g. eviction),,1524.0
2021-12-31,Dec21,Accommodation,Inadequate or inappropriate dwelling conditions,,1468.0
2021-12-31,Dec21,Accommodation,Previous accommodation ended,,926.0
2021-12-31,Dec21,Covid,Covid-19,,65.0
2021-12-31,Dec21,Financial,Employment difficulties,,244.0
2021-12-31,Dec21,Financial,Financial,,2567.0
2021-12-31,Dec21,Financial,Financial difficulties,,1761.0
2021-12-31,Dec21,Financial,Housing affordability stress,,1573.0
2021-12-31,Dec21,Financial,Problematic gambling,,3.0
2021-12-31,Dec21,Financial,Unemployment,,852.0
2021-12-31,Dec21,Health,Health,,1573.0
2021-12-31,Dec21,Health,Medical issues,,478.0
2021-12-31,Dec21,Health,Mental health issues,,966.0
2021-12-31,Dec21,Health,Problematic alcohol use,,308.0
2021-12-31,Dec21,Health,Problematic drug or substance use,,423.0
2021-12-31,Dec21,Interpersonal,Family and domestic violence,,2954.0
2021-12-31,Dec21,Interpersonal,Interpersonal relationships,,3765.0
2021-12-31,Dec21,Interpersonal,Non-family violence,,108.0
2021-12-31,Dec21,Interpersonal,Relationship/family breakdown,,1351.0
2021-12-31,Dec21,Interpersonal,Sexual abuse,,190.0
2021-12-31,Dec21,Interpersonal,Time out from family/other situation,,665.0
2021-12-31,Dec21,Not stated,Not stated,,13.0
2021-12-31,Dec21,Other,Discrimination including racial discrimination,,29.0
2021-12-31,Dec21,Other,Disengagement with school or other education and training,,112.0
2021-12-31,Dec21,Other,Itinerant,,230.0
2021-12-31,Dec21,Other,Lack of family and/or community support,,1401.0
2021-12-31,Dec21,Other,Other,,2447.0
2021-12-31,Dec21,Other,Other (not elsewhere classified),,734.0
2021-12-31,Dec21,Other,Transition from custodial arrangements,,95.0
2021-12-31,Dec21,Other,Transition from foster care and child safety residential placements,,27.0
2021-12-31,Dec21,Other,Transition from other care arrangements,,57.0
2021-12-31,Dec21,Other,Unable to return home due to environmental reasons,,124.0
2021-12-31,Dec21,Total,Total clients,,6751.0
2022-12-31,Dec22,Accommodation,Accommodation,,2872.0
2022-12-31,Dec22,Accommodation,Housing crisis (e.g. eviction),,1489.0
2022-12-31,Dec22,Accommodation,Inadequate or inappropriate dwelling conditions,,1644.0
2022-12-31,Dec22,Accommodation,Previous accommodation ended,,916.0
2022-12-31,Dec22,Covid,Covid-19,,13.0
2022-12-31,Dec22,Financial,Financial,,2648.0
2022-12-31,Dec22,Health,Health,,1624.0
2022-12-31,Dec22,Health,Medical issues,,559.0
2022-12-31,Dec22,Health,Mental health issues,,1011.0
2022-12-31,Dec22,Health,Problematic alcohol use,,260.0
2022-12-31,Dec22,Health,Problematic drug or substance use,,385.0
2022-12-31,Dec22,Interpersonal,Family and domestic violence,,3011.0
2022-12-31,Dec22,Interpersonal,Interpersonal relationships,,3902.0
2022-12-31,Dec22,Interpersonal,Non-family violence,,92.0
2022-12-31,Dec22,Interpersonal,Relationship/family breakdown,,1315.0
2022-12-31,Dec22,Interpersonal,Sexual abuse,,207.0
2022-12-31,Dec22,Interpersonal,Time out from family/other situation,,709.0
2022-12-31,Dec22,Not stated,Not stated,,17.0
2022-12-31,Dec22,Other,Other,,2242.0
2022-12-31,Dec22,Total,Total clients,,6786.0
2018-02-28,Feb18,Accommodation,Accommodation,,2348.0
2018-02-28,Feb18,Accommodation,Housing crisis (e.g. eviction),,1344.0
2018-02-28,Feb18,Accommodation,Inadequate or inappropriate dwelling conditions,,1080.0
2018-02-28,Feb18,Accommodation,Previous accommodation ended,,772.0
2018-02-28,Feb18,Financial,Employment difficulties,,262.0
2018-02-28,Feb18,Financial,Financial,,2507.0
2018-02-28,Feb18,Financial,Financial difficulties,,1966.0
2018-02-28,Feb18,Financial,Housing affordability stress,,1194.0
2018-02-28,Feb18,Financial,Problematic gambling,,6.0
2018-02-28,Feb18,Financial,Unemployment,,693.0
2018-02-28,Feb18,Health,Health,,1287.0
2018-02-28,Feb18,Health,Medical issues,,384.0
2018-02-28,Feb18,Health,Mental health issues,,741.0
2018-02-28,Feb18,Health,Problematic alcohol use,,238.0
2018-02-28,Feb18,Health,Problematic drug or substance use,,452.0
2018-02-28,Feb18,Interpersonal,Family and domestic violence,,2547.0
2018-02-28,Feb18,Interpersonal,Interpersonal relationships,,3504.0
2018-02-28,Feb18,Interpersonal,Non-family violence,,119.0
2018-02-28,Feb18,Interpersonal,Relationship/family breakdown,,1471.0
2018-02-28,Feb18,Interpersonal,Sexual abuse,,170.0
2018-02-28,Feb18,Interpersonal,Time out from family/other situation,,774.0
2018-02-28,Feb18,Not stated,Not stated,,183.0
2018-02-28,Feb18,Other,Discrimination including racial discrimination,,19.0
2018-02-28,Feb18,Other,Disengagement with school or other education and training,,117.0
2018-02-28,Feb18,Other,Itinerant,,98.0
2018-02-28,Feb18,Other,Lack of family and/or community support,,1198.0
2018-02-28,Feb18,Other,Other,,1881.0
2018-02-28,Feb18,Other,Other (not elsewhere classified),,500.0
2018-02-28,Feb18,Other,Transition from custodial arrangements,,80.0
2018-02-28,Feb18,Other,Transition from foster care and child safety residential placements,,43.0
2018-02-28,Feb18,Other,Transition from other care arrangements,,84.0
2018-02-28,Feb18,Other,Unable to return home due to environmental reasons,,172.0
2018-02-28,Feb18,Total,Total clients,,6087.0
2019-02-28,Feb19,Accommodation,Accommodation,,2581.0
2019-02-28,Feb19,Accommodation,Housing crisis (e.g. eviction),,1583.0
2019-02-28,Feb19,Accommodation,Inadequate or inappropriate dwelling conditions,,1161.0
2019-02-28,Feb19,Accommodation,Previous accommodation ended,,857.0
2019-02-28,Feb19,Financial,Employment difficulties,,262.0
2019-02-28,Feb19,Financial,Financial,,2780.0
2019-02-28,Feb19,Financial,Financial difficulties,,2162.0
2019-02-28,Feb19,Financial,Housing affordability stress,,1340.0
2019-02-28,Feb19,Financial,Problematic gambling,,10.0
2019-02-28,Feb19,Financial,Unemployment,,817.0
2019-02-28,Feb19,Health,Health,,1736.0
2019-02-28,Feb19,Health,Medical issues,,601.0
2019-02-28,Feb19,Health,Mental health issues,,955.0
2019-02-28,Feb19,Health,Problematic alcohol use,,267.0
2019-02-28,Feb19,Health,Problematic drug or substance use,,584.0
2019-02-28,Feb19,Interpersonal,Family and domestic violence,,2809.0
2019-02-28,Feb19,Interpersonal,Interpersonal relationships,,3820.0
2019-02-28,Feb19,Interpersonal,Non-family violence,,221.0
2019-02-28,Feb19,Interpersonal,Relationship/family breakdown,,1570.0
2019-02-28,Feb19,Interpersonal,Sexual abuse,,215.0
2019-02-28,Feb19,Interpersonal,Time out from family/other situation,,897.0
2019-02-28,Feb19,Not stated,Not stated,,79.0
2019-02-28,Feb19,Other,Discrimination including racial discrimination,,26.0
2019-02-28,Feb19,Other,Disengagement with school or other education and training,,108.0
2019-02-28,Feb19,Other,Itinerant,,145.0
2019-02-28,Feb19,Other,Lack of family and/or community support,,1278.0
2019-02-28,Feb19,Other,Other,,2044.0
2019-02-28,Feb19,Other,Other (not elsewhere classified),,605.0
2019-02-28,Feb19,Other,Transition from custodial arrangements,,106.0
2019-02-28,Feb19,Other,Transition from foster care and child safety residential placements,,33.0
2019-02-28,Feb19,Other,Transition from other care arrangements,,82.0
2019-02-28,Feb19,Other,Unable to return home due to environmental reasons,,162.0
2019-02-28,Feb19,Total,Total clients,,6551.0
2020-02-29,Feb20,Accommodation,Accommodation,,2653.0
2020-02-29,Feb20,Accommodation,Housing crisis (e.g. eviction),,1400.0
2020-02-29,Feb20,Accommodation,Inadequate or inappropriate dwelling conditions,,1285.0
2020-02-29,Feb20,Accommodation,Previous accommodation ended,,842.0
2020-02-29,Feb20,Financial,Employment difficulties,,238.0
2020-02-29,Feb20,Financial,Financial,,2625.0
2020-02-29,Feb20,Financial,Financial difficulties,,1961.0
2020-02-29,Feb20,Financial,Housing affordability stress,,1270.0
2020-02-29,Feb20,Financial,Problematic gambling,,10.0
2020-02-29,Feb20,Financial,Unemployment,,825.0
2020-02-29,Feb20,Health,Health,,1661.0
2020-02-29,Feb20,Health,Medical issues,,561.0
2020-02-29,Feb20,Health,Mental health issues,,972.0
2020-02-29,Feb20,Health,Problematic alcohol use,,303.0
2020-02-29,Feb20,Health,Problematic drug or substance use,,558.0
2020-02-29,Feb20,Interpersonal,Family and domestic violence,,2498.0
2020-02-29,Feb20,Interpersonal,Interpersonal relationships,,3428.0
2020-02-29,Feb20,Interpersonal,Non-family violence,,166.0
2020-02-29,Feb20,Interpersonal,Relationship/family breakdown,,1475.0
2020-02-29,Feb20,Interpersonal,Sexual abuse,,209.0
2020-02-29,Feb20,Interpersonal,Time out from family/other situation,,819.0
2020-02-29,Feb20,Not stated,Not stated,,18.0
2020-02-29,Feb20,Other,Discrimination including racial discrimination,,30.0
2020-02-29,Feb20,Other,Disengagement with school or other education and training,,93.0
2020-02-29,Feb20,Other,Itinerant,,306.0
2020-02-29,Feb20,Other,Lack of family and/or community support,,1417.0
2020-02-29,Feb20,Other,Other,,2330.0
2020-02-29,Feb20,Other,Other (not elsewhere classified),,617.0
2020-02-29,Feb20,Other,Transition from custodial arrangements,,97.0
2020-02-29,Feb20,Other,Transition from foster care and child safety residential placements,,30.0
2020-02-29,Feb20,Other,Transition from other care arrangements,,77.0
2020-02-29,Feb20,Other,Unable to return home due to environmental reasons,,151.0
2020-02-29,Feb20,Total,Total clients,,6288.0
2021-02-28,Feb21,Accommodation,Accommodation,,2816.0
2021-02-28,Feb21,Accommodation,Housing crisis (e.g. eviction),,1324.0
2021-02-28,Feb21,Accommodation,Inadequate or inappropriate dwelling conditions,,1582.0
2021-02-28,Feb21,Accommodation,Previous accommodation ended,,828.0
2021-02-28,Feb21,Covid,Covid-19,,123.0
2021-02-28,Feb21,Financial,Employment difficulties,,227.0
2021-02-28,Feb21,Financial,Financial,,2669.0
2021-02-28,Feb21,Financial,Financial difficulties,,1896.0
2021-02-28,Feb21,Financial,Housing affordability stress,,1397.0
2021-02-28,Feb21,Financial,Problematic gambling,,8.0
2021-02-28,Feb21,Financial,Unemployment,,848.0
2021-02-28,Feb21,Health,Health,,1782.0
2021-02-28,Feb21,Health,Medical issues,,569.0
2021-02-28,Feb21,Health,Mental health issues,,1089.0
2021-02-28,Feb21,Health,Problematic alcohol use,,354.0
2021-02-28,Feb21,Health,Problematic drug or substance use,,546.0
2021-02-28,Feb21,Interpersonal,Family and domestic violence,,2889.0
2021-02-28,Feb21,Interpersonal,Interpersonal relationships,,3896.0
2021-02-28,Feb21,Interpersonal,Non-family violence,,149.0
2021-02-28,Feb21,Interpersonal,Relationship/family breakdown,,1637.0
2021-02-28,Feb21,Interpersonal,Sexual abuse,,243.0
2021-02-28,Feb21,Interpersonal,Time out from family/other situation,,823.0
2021-02-28,Feb21,Not stated,Not stated,,13.0
2021-02-28,Feb21,Other,Discrimination including racial discrimination,,18.0
2021-02-28,Feb21,Other,Disengagement with school or other education and training,,145.0
2021-02-28,Feb21,Other,Itinerant,,282.0
2021-02-28,Feb21,Other,Lack of family and/or community support,,1619.0
2021-02-28,Feb21,Other,Other,,2514.0
2021-02-28,Feb21,Other,Other (not elsewhere classified),,553.0
2021-02-28,Feb21,Other,Transition from custodial arrangements,,117.0
2021-02-28,Feb21,Other,Transition from foster care and child safety residential placements,,41.0
2021-02-28,Feb21,Other,Transition from other care arrangements,,78.0
2021-02-28,Feb21,Other,Unable to return home due to environmental reasons,,176.0
2021-02-28,Feb21,Total,Total clients,,6624.0
2022-02-28,Feb22,Accommodation,Accommodation,,2934.0
2022-02-28,Feb22,Accommodation,Housing crisis (e.g. eviction),,1576.0
2022-02-28,Feb22,Accommodation,Inadequate or inappropriate dwelling conditions,,1507.0
2022-02-28,Feb22,Accommodation,Previous accommodation ended,,922.0
2022-02-28,Feb22,Covid,Covid-19,,44.0
2022-02-28,Feb22,Financial,Employment difficulties,,281.0
2022-02-28,Feb22,Financial,Financial,,2639.0
2022-02-28,Feb22,Financial,Financial difficulties,,1802.0
2022-02-28,Feb22,Financial,Housing affordability stress,,1641.0
2022-02-28,Feb22,Financial,Problematic gambling,,2.0
2022-02-28,Feb22,Financial,Unemployment,,859.0
2022-02-28,Feb22,Health,Health,,1664.0
2022-02-28,Feb22,Health,Medical issues,,531.0
2022-02-28,Feb22,Health,Mental health issues,,980.0
2022-02-28,Feb22,Health,Problematic alcohol use,,363.0
2022-02-28,Feb22,Health,Problematic drug or substance use,,390.0
2022-02-28,Feb22,Interpersonal,Family and domestic violence,,2836.0
2022-02-28,Feb22,Interpersonal,Interpersonal relationships,,3751.0
2022-02-28,Feb22,Interpersonal,Non-family violence,,105.0
2022-02-28,Feb22,Interpersonal,Relationship/family breakdown,,1337.0
2022-02-28,Feb22,Interpersonal,Sexual abuse,,192.0
2022-02-28,Feb22,Interpersonal,Time out from family/other situation,,794.0
2022-02-28,Feb22,Not stated,Not stated,,17.0
2022-02-28,Feb22,Other,Discrimination including racial discrimination,,37.0
2022-02-28,Feb22,Other,Disengagement with school or other education and training,,93.0
2022-02-28,Feb22,Other,Itinerant,,310.0
2022-02-28,Feb22,Other,Lack of family and/or community support,,1368.0
2022-02-28,Feb22,Other,Other,,2176.0
2022-02-28,Feb22,Other,Other (not elsewhere classified),,408.0
2022-02-28,Feb22,Other,Transition from custodial arrangements,,100.0
2022-02-28,Feb22,Other,Transition from foster care and child safety residential placements,,29.0
