DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2018-08-31,Aug18,Total,50-54,,291.0
2018-08-31,Aug18,Total,5-9,,460.0
2018-08-31,Aug18,Total,45-49,,444.0
2018-08-31,Aug18,Total,40-44,,552.0
2018-08-31,Aug18,Total,35-39,,600.0
2018-08-31,Aug18,Total,30-34,,597.0
2018-08-31,Aug18,Male,40-44,,196.0
2018-08-31,Aug18,Total,20-24,,551.0
2018-08-31,Aug18,Total,15-19,,620.0
2018-08-31,Aug18,Total,10-14,,394.0
2018-08-31,Aug18,Total,0-4,,563.0
2018-08-31,Aug18,Male,65+,,84.0
2018-08-31,Aug18,Male,60-64,,68.0
2018-08-31,Aug18,Male,55-59,,94.0
2018-08-31,Aug18,Male,50-54,,121.0
2018-08-31,Aug18,Male,5-9,,234.0
2018-08-31,Aug18,Total,25-29,,524.0
2018-09-30,Sep18,Female,55-59,,98.0
2018-09-30,Sep18,Female,60-64,,58.0
2018-09-30,Sep18,Female,65+,,85.0
2018-09-30,Sep18,Male,20-24,,165.0
2018-09-30,Sep18,Male,10-14,,185.0
2018-09-30,Sep18,Male,15-19,,223.0
2018-09-30,Sep18,Female,50-54,,178.0
2018-09-30,Sep18,Male,0-4,,270.0
2018-09-30,Sep18,Female,5-9,,198.0
2018-09-30,Sep18,Female,25-29,,421.0
2018-09-30,Sep18,Female,40-44,,334.0
2018-09-30,Sep18,Female,35-39,,450.0
2018-09-30,Sep18,Female,30-34,,483.0
2018-09-30,Sep18,Female,20-24,,392.0
2018-09-30,Sep18,Female,15-19,,364.0
2018-09-30,Sep18,Female,10-14,,187.0
2018-09-30,Sep18,Female,0-4,,262.0
2018-09-30,Sep18,Male,25-29,,104.0
2018-09-30,Sep18,Female,45-49,,257.0
2018-09-30,Sep18,Male,30-34,,112.0
2018-09-30,Sep18,Total,10-14,,372.0
2018-09-30,Sep18,Male,40-44,,179.0
2018-09-30,Sep18,Total,60-64,,119.0
2018-09-30,Sep18,Total,55-59,,184.0
2018-09-30,Sep18,Total,50-54,,294.0
2018-09-30,Sep18,Total,5-9,,407.0
2018-09-30,Sep18,Total,45-49,,410.0
2018-09-30,Sep18,Total,40-44,,513.0
2018-09-30,Sep18,Total,35-39,,625.0
2018-09-30,Sep18,Total,30-34,,595.0
2018-09-30,Sep18,Total,25-29,,525.0
2018-09-30,Sep18,Total,20-24,,557.0
2018-09-30,Sep18,Total,15-19,,587.0
2018-09-30,Sep18,Total,All ages,,5892.0
2018-09-30,Sep18,Total,0-4,,532.0
2018-09-30,Sep18,Male,65+,,87.0
2018-09-30,Sep18,Male,60-64,,61.0
2018-09-30,Sep18,Male,55-59,,86.0
2018-09-30,Sep18,Male,50-54,,116.0
2018-09-30,Sep18,Male,5-9,,209.0
2018-09-30,Sep18,Male,45-49,,153.0
2018-09-30,Sep18,Male,35-39,,175.0
2018-09-30,Sep18,Total,65+,,172.0
2018-10-31,Oct18,Total,40-44,,574.0
2018-10-31,Oct18,Total,25-29,,538.0
2018-10-31,Oct18,Male,0-4,,305.0
2018-10-31,Oct18,Male,10-14,,215.0
2018-10-31,Oct18,Male,15-19,,237.0
2018-10-31,Oct18,Total,45-49,,466.0
2018-10-31,Oct18,Male,20-24,,159.0
2018-10-31,Oct18,Male,25-29,,116.0
2018-10-31,Oct18,Male,30-34,,122.0
2018-10-31,Oct18,Male,35-39,,189.0
2018-10-31,Oct18,Female,65+,,103.0
2018-10-31,Oct18,Male,40-44,,197.0
2018-10-31,Oct18,Male,5-9,,221.0
2018-10-31,Oct18,Male,50-54,,114.0
2018-10-31,Oct18,Male,55-59,,100.0
2018-10-31,Oct18,Male,60-64,,60.0
2018-10-31,Oct18,Male,65+,,79.0
2018-10-31,Oct18,Total,0-4,,587.0
2018-10-31,Oct18,Total,10-14,,421.0
2018-10-31,Oct18,Total,15-19,,641.0
2018-10-31,Oct18,Male,45-49,,186.0
2018-10-31,Oct18,Total,20-24,,583.0
2018-10-31,Oct18,Female,60-64,,53.0
2018-10-31,Oct18,Female,50-54,,203.0
2018-10-31,Oct18,Total,55-59,,205.0
2018-10-31,Oct18,Total,60-64,,113.0
2018-10-31,Oct18,Total,65+,,182.0
2018-10-31,Oct18,Total,All ages,,6397.0
2018-10-31,Oct18,Total,50-54,,317.0
2018-10-31,Oct18,Total,5-9,,462.0
2018-10-31,Oct18,Female,0-4,,282.0
2018-10-31,Oct18,Female,55-59,,105.0
2018-10-31,Oct18,Total,30-34,,632.0
2018-10-31,Oct18,Female,15-19,,404.0
2018-10-31,Oct18,Female,20-24,,424.0
2018-10-31,Oct18,Female,25-29,,422.0
2018-10-31,Oct18,Female,30-34,,510.0
2018-10-31,Oct18,Female,35-39,,487.0
2018-10-31,Oct18,Female,40-44,,377.0
2018-10-31,Oct18,Female,45-49,,280.0
2018-10-31,Oct18,Female,5-9,,241.0
2018-10-31,Oct18,Female,10-14,,206.0
2018-10-31,Oct18,Total,35-39,,676.0
2018-11-30,Nov18,Total,All ages,,6212.0
2018-11-30,Nov18,Female,0-4,,280.0
2018-11-30,Nov18,Total,60-64,,132.0
2018-11-30,Nov18,Male,25-29,,120.0
2018-11-30,Nov18,Male,20-24,,157.0
2018-11-30,Nov18,Male,15-19,,234.0
2018-11-30,Nov18,Male,10-14,,195.0
2018-11-30,Nov18,Male,0-4,,300.0
2018-11-30,Nov18,Female,65+,,93.0
2018-11-30,Nov18,Female,60-64,,70.0
2018-11-30,Nov18,Female,55-59,,117.0
2018-11-30,Nov18,Female,50-54,,170.0
2018-11-30,Nov18,Female,45-49,,270.0
2018-11-30,Nov18,Female,40-44,,335.0
2018-11-30,Nov18,Female,35-39,,467.0
2018-11-30,Nov18,Female,30-34,,491.0
2018-11-30,Nov18,Female,25-29,,414.0
2018-11-30,Nov18,Female,20-24,,399.0
2018-11-30,Nov18,Female,15-19,,382.0
2018-11-30,Nov18,Female,10-14,,195.0
2018-11-30,Nov18,Male,30-34,,128.0
2018-11-30,Nov18,Total,65+,,181.0
2018-11-30,Nov18,Male,35-39,,186.0
2018-11-30,Nov18,Male,45-49,,192.0
2018-11-30,Nov18,Total,55-59,,231.0
2018-11-30,Nov18,Total,50-54,,277.0
2018-11-30,Nov18,Total,5-9,,450.0
2018-11-30,Nov18,Total,45-49,,462.0
2018-11-30,Nov18,Total,40-44,,531.0
2018-11-30,Nov18,Total,35-39,,653.0
2018-11-30,Nov18,Total,30-34,,619.0
2018-11-30,Nov18,Total,25-29,,534.0
2018-11-30,Nov18,Total,20-24,,556.0
2018-11-30,Nov18,Total,15-19,,616.0
2018-11-30,Nov18,Total,10-14,,390.0
2018-11-30,Nov18,Total,0-4,,580.0
2018-11-30,Nov18,Male,65+,,88.0
2018-11-30,Nov18,Male,60-64,,62.0
2018-11-30,Nov18,Male,55-59,,114.0
2018-11-30,Nov18,Male,50-54,,107.0
2018-11-30,Nov18,Male,5-9,,232.0
2018-11-30,Nov18,Male,40-44,,196.0
2018-11-30,Nov18,Female,5-9,,218.0
2018-12-31,Dec18,Male,40-44,,168.0
2018-12-31,Dec18,Total,15-19,,618.0
2018-12-31,Dec18,Male,5-9,,248.0
2018-12-31,Dec18,Male,55-59,,101.0
2018-12-31,Dec18,Male,60-64,,66.0
2018-12-31,Dec18,Male,65+,,82.0
2018-12-31,Dec18,Total,0-4,,587.0
2018-12-31,Dec18,Total,10-14,,404.0
2018-12-31,Dec18,Total,20-24,,548.0
2018-12-31,Dec18,Total,25-29,,523.0
2018-12-31,Dec18,Male,45-49,,173.0
2018-12-31,Dec18,Total,30-34,,615.0
2018-12-31,Dec18,Total,40-44,,514.0
2018-12-31,Dec18,Total,45-49,,452.0
2018-12-31,Dec18,Total,5-9,,493.0
2018-12-31,Dec18,Total,50-54,,287.0
2018-12-31,Dec18,Total,55-59,,208.0
2018-12-31,Dec18,Total,60-64,,139.0
2018-12-31,Dec18,Total,65+,,177.0
2018-12-31,Dec18,Total,All ages,,6202.0
2018-12-31,Dec18,Total,35-39,,637.0
2018-12-31,Dec18,Male,35-39,,167.0
2018-12-31,Dec18,Male,50-54,,109.0
2018-12-31,Dec18,Female,40-44,,346.0
2018-12-31,Dec18,Female,10-14,,212.0
2018-12-31,Dec18,Female,15-19,,387.0
2018-12-31,Dec18,Female,20-24,,399.0
2018-12-31,Dec18,Female,25-29,,413.0
2018-12-31,Dec18,Female,30-34,,488.0
2018-12-31,Dec18,Female,35-39,,470.0
2018-12-31,Dec18,Male,30-34,,127.0
2018-12-31,Dec18,Female,45-49,,279.0
2018-12-31,Dec18,Female,5-9,,245.0
2018-12-31,Dec18,Female,0-4,,286.0
2018-12-31,Dec18,Female,50-54,,178.0
2018-12-31,Dec18,Female,60-64,,73.0
2018-12-31,Dec18,Female,65+,,95.0
2018-12-31,Dec18,Male,0-4,,301.0
2018-12-31,Dec18,Male,10-14,,192.0
2018-12-31,Dec18,Male,15-19,,231.0
2018-12-31,Dec18,Male,20-24,,149.0
2018-12-31,Dec18,Male,25-29,,110.0
2018-12-31,Dec18,Female,55-59,,107.0
2019-01-31,Jan19,Female,55-59,,129.0
2019-01-31,Jan19,Female,50-54,,201.0
2019-01-31,Jan19,Female,60-64,,74.0
2019-01-31,Jan19,Male,15-19,,223.0
2019-01-31,Jan19,Male,0-4,,324.0
2019-01-31,Jan19,Male,10-14,,203.0
2019-01-31,Jan19,Female,5-9,,265.0
2019-01-31,Jan19,Female,65+,,105.0
2019-01-31,Jan19,Female,45-49,,307.0
2019-01-31,Jan19,Male,30-34,,150.0
2019-01-31,Jan19,Female,35-39,,470.0
2019-01-31,Jan19,Female,30-34,,554.0
2019-01-31,Jan19,Female,25-29,,446.0
2019-01-31,Jan19,Female,20-24,,451.0
2019-01-31,Jan19,Female,15-19,,389.0
2019-01-31,Jan19,Female,10-14,,214.0
2019-01-31,Jan19,Female,0-4,,308.0
2019-01-31,Jan19,Male,20-24,,153.0
2019-01-31,Jan19,Total,All ages,,6697.0
2019-01-31,Jan19,Female,40-44,,357.0
2019-01-31,Jan19,Male,25-29,,119.0
2019-01-31,Jan19,Total,65+,,198.0
2019-01-31,Jan19,Male,35-39,,195.0
2019-01-31,Jan19,Total,55-59,,236.0
2019-01-31,Jan19,Total,50-54,,338.0
2019-01-31,Jan19,Total,5-9,,521.0
2019-01-31,Jan19,Total,45-49,,511.0
2019-01-31,Jan19,Total,40-44,,561.0
2019-01-31,Jan19,Total,35-39,,665.0
2019-01-31,Jan19,Total,30-34,,704.0
2019-01-31,Jan19,Total,25-29,,565.0
2019-01-31,Jan19,Total,20-24,,604.0
2019-01-31,Jan19,Total,60-64,,133.0
2019-01-31,Jan19,Total,10-14,,417.0
2019-01-31,Jan19,Total,0-4,,632.0
2019-01-31,Jan19,Male,65+,,93.0
2019-01-31,Jan19,Male,60-64,,59.0
2019-01-31,Jan19,Male,55-59,,107.0
2019-01-31,Jan19,Male,50-54,,137.0
2019-01-31,Jan19,Male,5-9,,256.0
2019-01-31,Jan19,Male,45-49,,204.0
2019-01-31,Jan19,Male,40-44,,204.0
2019-01-31,Jan19,Total,15-19,,612.0
2019-02-28,Feb19,Male,60-64,,62.0
2019-02-28,Feb19,Male,55-59,,106.0
2019-02-28,Feb19,Male,50-54,,131.0
2019-02-28,Feb19,Male,35-39,,197.0
2019-02-28,Feb19,Male,45-49,,190.0
2019-02-28,Feb19,Male,40-44,,186.0
2019-02-28,Feb19,Male,65+,,86.0
2019-02-28,Feb19,Male,5-9,,248.0
2019-02-28,Feb19,Total,0-4,,617.0
2019-02-28,Feb19,Total,30-34,,693.0
2019-02-28,Feb19,Total,15-19,,607.0
2019-02-28,Feb19,Total,20-24,,593.0
2019-02-28,Feb19,Total,25-29,,558.0
2019-02-28,Feb19,Total,35-39,,659.0
2019-02-28,Feb19,Total,40-44,,557.0
2019-02-28,Feb19,Total,45-49,,492.0
2019-02-28,Feb19,Total,5-9,,484.0
2019-02-28,Feb19,Male,30-34,,162.0
2019-02-28,Feb19,Total,10-14,,423.0
2019-02-28,Feb19,Male,25-29,,131.0
2019-02-28,Feb19,Female,40-44,,371.0
2019-02-28,Feb19,Male,15-19,,222.0
2019-02-28,Feb19,Total,All ages,,6551.0
2019-02-28,Feb19,Total,65+,,180.0
2019-02-28,Feb19,Total,60-64,,132.0
2019-02-28,Feb19,Female,0-4,,286.0
2019-02-28,Feb19,Female,10-14,,216.0
2019-02-28,Feb19,Female,15-19,,385.0
2019-02-28,Feb19,Female,20-24,,442.0
2019-02-28,Feb19,Female,25-29,,427.0
2019-02-28,Feb19,Female,30-34,,531.0
2019-02-28,Feb19,Female,35-39,,462.0
2019-02-28,Feb19,Total,55-59,,228.0
2019-02-28,Feb19,Female,45-49,,302.0
2019-02-28,Feb19,Female,5-9,,236.0
2019-02-28,Feb19,Female,50-54,,197.0
2019-02-28,Feb19,Female,55-59,,122.0
2019-02-28,Feb19,Female,60-64,,70.0
2019-02-28,Feb19,Female,65+,,94.0
2019-02-28,Feb19,Male,0-4,,331.0
2019-02-28,Feb19,Male,10-14,,207.0
2019-02-28,Feb19,Male,20-24,,151.0
2019-02-28,Feb19,Total,50-54,,328.0
2019-03-31,Mar19,Female,0-4,,309.0
2019-03-31,Mar19,Total,65+,,185.0
2019-03-31,Mar19,Male,25-29,,128.0
2019-03-31,Mar19,Male,20-24,,155.0
2019-03-31,Mar19,Male,15-19,,231.0
2019-03-31,Mar19,Male,10-14,,210.0
2019-03-31,Mar19,Male,0-4,,329.0
2019-03-31,Mar19,Female,65+,,101.0
2019-03-31,Mar19,Female,60-64,,85.0
2019-03-31,Mar19,Female,55-59,,145.0
2019-03-31,Mar19,Female,5-9,,257.0
2019-03-31,Mar19,Female,45-49,,305.0
2019-03-31,Mar19,Female,40-44,,389.0
2019-03-31,Mar19,Female,35-39,,499.0
2019-03-31,Mar19,Female,30-34,,511.0
2019-03-31,Mar19,Female,25-29,,483.0
2019-03-31,Mar19,Female,20-24,,460.0
2019-03-31,Mar19,Female,15-19,,399.0
2019-03-31,Mar19,Female,10-14,,221.0
2019-03-31,Mar19,Male,30-34,,149.0
2019-03-31,Mar19,Male,35-39,,210.0
2019-03-31,Mar19,Female,50-54,,205.0
2019-03-31,Mar19,Male,45-49,,199.0
2019-03-31,Mar19,Male,40-44,,221.0
2019-03-31,Mar19,Total,60-64,,158.0
2019-03-31,Mar19,Total,55-59,,252.0
2019-03-31,Mar19,Total,50-54,,339.0
2019-03-31,Mar19,Total,5-9,,519.0
2019-03-31,Mar19,Total,45-49,,504.0
2019-03-31,Mar19,Total,40-44,,610.0
2019-03-31,Mar19,Total,35-39,,709.0
2019-03-31,Mar19,Total,30-34,,660.0
2019-03-31,Mar19,Total,25-29,,611.0
2019-03-31,Mar19,Total,All ages,,6861.0
2019-03-31,Mar19,Total,20-24,,615.0
2019-03-31,Mar19,Male,50-54,,134.0
2019-03-31,Mar19,Male,55-59,,107.0
2019-03-31,Mar19,Male,60-64,,73.0
2019-03-31,Mar19,Male,5-9,,262.0
2019-03-31,Mar19,Total,0-4,,638.0
2019-03-31,Mar19,Total,10-14,,431.0
2019-03-31,Mar19,Total,15-19,,630.0
2019-03-31,Mar19,Male,65+,,84.0
2019-04-30,Apr19,Female,60-64,,74.0
2019-04-30,Apr19,Male,30-34,,144.0
2019-04-30,Apr19,Male,25-29,,111.0
2019-04-30,Apr19,Male,20-24,,153.0
2019-04-30,Apr19,Male,15-19,,234.0
2019-04-30,Apr19,Male,10-14,,213.0
2019-04-30,Apr19,Male,0-4,,332.0
2019-04-30,Apr19,Female,65+,,93.0
2019-04-30,Apr19,Female,55-59,,133.0
2019-04-30,Apr19,Female,35-39,,480.0
2019-04-30,Apr19,Female,5-9,,260.0
2019-04-30,Apr19,Female,45-49,,287.0
2019-04-30,Apr19,Female,40-44,,386.0
2019-04-30,Apr19,Male,35-39,,182.0
2019-04-30,Apr19,Female,30-34,,522.0
2019-04-30,Apr19,Female,25-29,,434.0
2019-04-30,Apr19,Female,20-24,,430.0
2019-04-30,Apr19,Female,15-19,,390.0
2019-04-30,Apr19,Female,10-14,,212.0
2019-04-30,Apr19,Female,50-54,,206.0
2019-04-30,Apr19,Female,0-4,,294.0
2019-04-30,Apr19,Male,40-44,,193.0
2019-04-30,Apr19,Male,5-9,,242.0
2019-04-30,Apr19,Total,All ages,,6569.0
2019-04-30,Apr19,Total,65+,,174.0
2019-04-30,Apr19,Total,60-64,,138.0
2019-04-30,Apr19,Total,55-59,,222.0
2019-04-30,Apr19,Total,50-54,,330.0
2019-04-30,Apr19,Male,45-49,,206.0
2019-04-30,Apr19,Total,45-49,,493.0
2019-04-30,Apr19,Total,40-44,,579.0
2019-04-30,Apr19,Total,35-39,,662.0
2019-04-30,Apr19,Total,5-9,,502.0
2019-04-30,Apr19,Total,25-29,,545.0
2019-04-30,Apr19,Total,30-34,,666.0
2019-04-30,Apr19,Male,55-59,,89.0
2019-04-30,Apr19,Male,60-64,,64.0
2019-04-30,Apr19,Male,65+,,81.0
2019-04-30,Apr19,Male,50-54,,124.0
2019-04-30,Apr19,Total,10-14,,425.0
2019-04-30,Apr19,Total,15-19,,624.0
2019-04-30,Apr19,Total,20-24,,583.0
2019-04-30,Apr19,Total,0-4,,626.0
2019-05-31,May19,Male,45-49,,226.0
2019-05-31,May19,Male,5-9,,255.0
2019-05-31,May19,Male,50-54,,136.0
2019-05-31,May19,Male,55-59,,91.0
2019-05-31,May19,Male,60-64,,67.0
2019-05-31,May19,Male,65+,,99.0
2019-05-31,May19,Total,0-4,,651.0
2019-05-31,May19,Total,10-14,,439.0
2019-05-31,May19,Total,55-59,,217.0
2019-05-31,May19,Total,20-24,,601.0
2019-05-31,May19,Total,25-29,,557.0
2019-05-31,May19,Total,30-34,,695.0
2019-05-31,May19,Total,35-39,,702.0
2019-05-31,May19,Total,40-44,,560.0
2019-05-31,May19,Total,45-49,,531.0
2019-05-31,May19,Total,5-9,,528.0
2019-05-31,May19,Total,50-54,,357.0
2019-05-31,May19,Male,40-44,,191.0
2019-05-31,May19,Total,15-19,,659.0
2019-05-31,May19,Male,35-39,,186.0
2019-05-31,May19,Female,50-54,,221.0
2019-05-31,May19,Male,25-29,,116.0
2019-05-31,May19,Total,60-64,,160.0
2019-05-31,May19,Female,0-4,,307.0
2019-05-31,May19,Female,10-14,,213.0
2019-05-31,May19,Female,15-19,,425.0
2019-05-31,May19,Female,20-24,,437.0
2019-05-31,May19,Female,25-29,,441.0
2019-05-31,May19,Female,30-34,,526.0
2019-05-31,May19,Female,35-39,,516.0
2019-05-31,May19,Male,30-34,,169.0
2019-05-31,May19,Female,40-44,,369.0
2019-05-31,May19,Female,5-9,,273.0
2019-05-31,May19,Female,55-59,,126.0
2019-05-31,May19,Female,60-64,,93.0
2019-05-31,May19,Female,65+,,95.0
2019-05-31,May19,Male,0-4,,344.0
2019-05-31,May19,Male,10-14,,226.0
2019-05-31,May19,Male,15-19,,234.0
2019-05-31,May19,Male,20-24,,164.0
2019-05-31,May19,Female,45-49,,305.0
2019-05-31,May19,Total,All ages,,6851.0
2019-05-31,May19,Total,65+,,194.0
2019-06-30,Jun19,Total,60-64,,131.0
2019-06-30,Jun19,Male,5-9,,258.0
2019-06-30,Jun19,Male,50-54,,115.0
2019-06-30,Jun19,Male,55-59,,87.0
2019-06-30,Jun19,Male,60-64,,54.0
2019-06-30,Jun19,Male,65+,,81.0
2019-06-30,Jun19,Total,0-4,,615.0
2019-06-30,Jun19,Total,15-19,,644.0
2019-06-30,Jun19,Total,20-24,,567.0
2019-06-30,Jun19,Male,45-49,,207.0
2019-06-30,Jun19,Total,25-29,,521.0
2019-06-30,Jun19,Total,35-39,,651.0
2019-06-30,Jun19,Total,40-44,,566.0
2019-06-30,Jun19,Total,45-49,,507.0
2019-06-30,Jun19,Total,5-9,,534.0
2019-06-30,Jun19,Total,50-54,,317.0
2019-06-30,Jun19,Total,55-59,,188.0
2019-06-30,Jun19,Total,65+,,162.0
2019-06-30,Jun19,Total,All ages,,6510.0
2019-06-30,Jun19,Total,30-34,,644.0
2019-06-30,Jun19,Male,40-44,,185.0
2019-06-30,Jun19,Total,10-14,,463.0
2019-06-30,Jun19,Male,30-34,,146.0
2019-06-30,Jun19,Female,0-4,,300.0
2019-06-30,Jun19,Female,10-14,,236.0
2019-06-30,Jun19,Male,35-39,,176.0
2019-06-30,Jun19,Female,15-19,,397.0
2019-06-30,Jun19,Female,20-24,,409.0
2019-06-30,Jun19,Female,25-29,,417.0
2019-06-30,Jun19,Female,30-34,,498.0
2019-06-30,Jun19,Female,40-44,,381.0
2019-06-30,Jun19,Female,45-49,,300.0
2019-06-30,Jun19,Female,5-9,,276.0
2019-06-30,Jun19,Female,35-39,,475.0
2019-06-30,Jun19,Female,55-59,,101.0
2019-06-30,Jun19,Male,25-29,,104.0
2019-06-30,Jun19,Female,50-54,,202.0
2019-06-30,Jun19,Male,15-19,,247.0
2019-06-30,Jun19,Male,10-14,,227.0
2019-06-30,Jun19,Male,20-24,,158.0
2019-06-30,Jun19,Female,65+,,81.0
2019-06-30,Jun19,Female,60-64,,77.0
2019-06-30,Jun19,Male,0-4,,315.0
2019-07-31,Jul19,Male,60-64,,64.0
2019-07-31,Jul19,Male,35-39,,186.0
2019-07-31,Jul19,Male,40-44,,188.0
2019-07-31,Jul19,Male,45-49,,192.0
2019-07-31,Jul19,Male,5-9,,257.0
2019-07-31,Jul19,Male,50-54,,134.0
2019-07-31,Jul19,Male,55-59,,97.0
2019-07-31,Jul19,Male,65+,,100.0
2019-07-31,Jul19,Total,45-49,,483.0
2019-07-31,Jul19,Total,10-14,,433.0
2019-07-31,Jul19,Total,15-19,,662.0
2019-07-31,Jul19,Total,20-24,,602.0
2019-07-31,Jul19,Total,25-29,,509.0
2019-07-31,Jul19,Total,30-34,,643.0
2019-07-31,Jul19,Total,35-39,,671.0
2019-07-31,Jul19,Total,40-44,,566.0
2019-07-31,Jul19,Male,30-34,,156.0
2019-07-31,Jul19,Total,0-4,,623.0
2019-07-31,Jul19,Male,25-29,,128.0
2019-07-31,Jul19,Total,All ages,,6587.0
2019-07-31,Jul19,Male,15-19,,244.0
2019-07-31,Jul19,Total,5-9,,518.0
2019-07-31,Jul19,Total,65+,,187.0
2019-07-31,Jul19,Female,0-4,,299.0
2019-07-31,Jul19,Female,10-14,,216.0
2019-07-31,Jul19,Female,15-19,,418.0
2019-07-31,Jul19,Female,20-24,,437.0
2019-07-31,Jul19,Female,25-29,,381.0
2019-07-31,Jul19,Female,30-34,,487.0
2019-07-31,Jul19,Male,20-24,,165.0
2019-07-31,Jul19,Female,35-39,,485.0
2019-07-31,Jul19,Female,45-49,,291.0
2019-07-31,Jul19,Female,5-9,,261.0
2019-07-31,Jul19,Female,50-54,,204.0
2019-07-31,Jul19,Female,55-59,,113.0
2019-07-31,Jul19,Female,60-64,,78.0
2019-07-31,Jul19,Female,65+,,87.0
2019-07-31,Jul19,Male,0-4,,324.0
2019-07-31,Jul19,Male,10-14,,217.0
2019-07-31,Jul19,Female,40-44,,378.0
2019-07-31,Jul19,Total,50-54,,338.0
2019-07-31,Jul19,Total,55-59,,210.0
2019-07-31,Jul19,Total,60-64,,142.0
2019-08-31,Aug19,Male,60-64,,72.0
2019-08-31,Aug19,Male,65+,,93.0
2019-08-31,Aug19,Total,0-4,,623.0
2019-08-31,Aug19,Total,10-14,,468.0
2019-08-31,Aug19,Total,15-19,,670.0
2019-08-31,Aug19,Total,20-24,,590.0
2019-08-31,Aug19,Total,25-29,,513.0
2019-08-31,Aug19,Total,30-34,,645.0
2019-08-31,Aug19,Total,35-39,,652.0
2019-08-31,Aug19,Total,40-44,,555.0
2019-08-31,Aug19,Total,45-49,,492.0
2019-08-31,Aug19,Total,5-9,,537.0
2019-08-31,Aug19,Total,50-54,,339.0
2019-08-31,Aug19,Total,55-59,,226.0
2019-08-31,Aug19,Total,60-64,,154.0
2019-08-31,Aug19,Total,65+,,180.0
2019-08-31,Aug19,Female,10-14,,240.0
2019-08-31,Aug19,Female,0-4,,313.0
2019-08-31,Aug19,Total,All ages,,6644.0
2019-08-31,Aug19,Male,55-59,,104.0
2019-08-31,Aug19,Male,50-54,,138.0
2019-08-31,Aug19,Female,15-19,,424.0
2019-08-31,Aug19,Male,45-49,,180.0
2019-08-31,Aug19,Female,20-24,,429.0
2019-08-31,Aug19,Female,25-29,,401.0
2019-08-31,Aug19,Female,30-34,,487.0
2019-08-31,Aug19,Female,35-39,,470.0
2019-08-31,Aug19,Female,40-44,,366.0
2019-08-31,Aug19,Male,5-9,,268.0
2019-08-31,Aug19,Female,5-9,,269.0
2019-08-31,Aug19,Female,50-54,,201.0
2019-08-31,Aug19,Female,55-59,,122.0
2019-08-31,Aug19,Female,45-49,,312.0
2019-08-31,Aug19,Female,65+,,87.0
2019-08-31,Aug19,Female,60-64,,82.0
2019-08-31,Aug19,Male,35-39,,182.0
2019-08-31,Aug19,Male,30-34,,158.0
2019-08-31,Aug19,Male,25-29,,112.0
2019-08-31,Aug19,Male,40-44,,189.0
2019-08-31,Aug19,Male,15-19,,246.0
2019-08-31,Aug19,Male,10-14,,228.0
2019-08-31,Aug19,Male,0-4,,310.0
2019-08-31,Aug19,Male,20-24,,161.0
2019-09-30,Sep19,Male,45-49,,185.0
2019-09-30,Sep19,Male,5-9,,240.0
2019-09-30,Sep19,Male,50-54,,142.0
2019-09-30,Sep19,Male,55-59,,95.0
2019-09-30,Sep19,Male,60-64,,64.0
2019-09-30,Sep19,Male,65+,,79.0
2019-09-30,Sep19,Total,0-4,,602.0
2019-09-30,Sep19,Total,10-14,,436.0
2019-09-30,Sep19,Total,55-59,,218.0
2019-09-30,Sep19,Total,20-24,,552.0
2019-09-30,Sep19,Total,25-29,,504.0
2019-09-30,Sep19,Total,30-34,,652.0
2019-09-30,Sep19,Total,35-39,,610.0
2019-09-30,Sep19,Total,40-44,,527.0
2019-09-30,Sep19,Total,45-49,,484.0
2019-09-30,Sep19,Total,5-9,,456.0
2019-09-30,Sep19,Total,50-54,,335.0
2019-09-30,Sep19,Total,15-19,,634.0
2019-09-30,Sep19,Male,40-44,,180.0
2019-09-30,Sep19,Female,50-54,,193.0
2019-09-30,Sep19,Male,30-34,,155.0
2019-09-30,Sep19,Total,60-64,,130.0
2019-09-30,Sep19,Female,0-4,,291.0
2019-09-30,Sep19,Female,10-14,,228.0
2019-09-30,Sep19,Female,15-19,,399.0
2019-09-30,Sep19,Female,20-24,,394.0
2019-09-30,Sep19,Female,25-29,,396.0
2019-09-30,Sep19,Female,30-34,,497.0
2019-09-30,Sep19,Female,35-39,,432.0
2019-09-30,Sep19,Male,35-39,,178.0
2019-09-30,Sep19,Female,40-44,,347.0
2019-09-30,Sep19,Female,5-9,,216.0
2019-09-30,Sep19,Female,55-59,,123.0
2019-09-30,Sep19,Female,60-64,,66.0
2019-09-30,Sep19,Female,65+,,85.0
2019-09-30,Sep19,Male,0-4,,311.0
2019-09-30,Sep19,Male,10-14,,208.0
2019-09-30,Sep19,Male,15-19,,235.0
2019-09-30,Sep19,Male,20-24,,158.0
2019-09-30,Sep19,Female,45-49,,299.0
2019-09-30,Sep19,Total,65+,,164.0
2019-09-30,Sep19,Male,25-29,,108.0
2019-09-30,Sep19,Total,All ages,,6304.0
2019-10-31,Oct19,Female,20-24,,404.0
2019-10-31,Oct19,Total,10-14,,419.0
2019-10-31,Oct19,Total,15-19,,652.0
2019-10-31,Oct19,Total,20-24,,562.0
2019-10-31,Oct19,Total,25-29,,516.0
2019-10-31,Oct19,Total,30-34,,659.0
2019-10-31,Oct19,Total,35-39,,688.0
2019-10-31,Oct19,Total,40-44,,578.0
2019-10-31,Oct19,Total,45-49,,510.0
2019-10-31,Oct19,Total,5-9,,466.0
