SAL_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51044,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,17,15,31,0,0,0,17,13,25,3,0,3,14,9,20,0,0,0,15,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,8,6,10,0,0,0,8,6,10,0,0,0,6,0,6,0,0
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51047,0,0,0,42,53,97,0,0,0,46,53,96,0,0,0,283,279,562,0,0,4,284,282,569,0,0,0,285,249,535,0,0,0,285,254,541,0,0,0,8,13,20,0,0,0,8,13,20,0,0,0,7,6,8,0,0,0,7,6,8,0,0,0,25,11,33,0,0,0,25,13,35,0,0,0,19,43,60,0,0,0,19,43,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,122,0,0,0,58,69,127,0,0,0,56,89,148,0,0,0,56,89,148,0,0,0,15,26,39,0,0,0,15,26,39,0,0,0,14,11,23,0,0,0,14,13,22,0,0,0,30,37,64,0,0,0,30,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,168,283,0,0,0,112,175,283,0,0,0,167,233,400,0,0,0,167,237,404,0,0,0,20,33,59,0,0
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51049,0,0,0,0,0,0,0,0,0,0,0,5,8,8,19,5,7,13,0,0,0,16,17,29,6,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51050,0,0,0,0,5,0,0,0,0,0,5,0,5,5,7,14,9,24,0,0,0,20,12,32,0,7,7,18,10,25,0,0,0,18,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,10,0,8,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,0,0,0,8,4,13,0,0,0,6,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,0,0,0,6,10,9,0,0,0,11,5,18,0,0,0,11,5,18,0,0,0,0,0,0,0,0
SAL51051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,23,0,0,0,10,9,21,0,0,4,3,10,12,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,3,8,12,0,0,0,3,8,12,0,0,0,0,0,0,0,0
SAL51052,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,6,3,6,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,0,0,0,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51055,0,0,0,18,16,35,0,0,0,18,15,38,0,0,0,98,127,224,0,0,0,98,127,223,7,0,8,110,98,212,0,0,0,113,99,217,0,0,0,5,3,7,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,13,14,23,0,0,0,13,14,23,0,0,0,11,14,31,0,0,0,11,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,63,0,0,0,34,30,70,0,0,0,18,16,29,0,0,0,19,19,36,0,0,0,5,14,16,0,0,0,5,14,16,0,0,0,4,3,5,0,0,0,4,3,5,0,0,0,12,15,29,0,0,0,16,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,47,84,0,0,0,39,50,89,0,3,3,70,82,151,0,0,0,72,82,153,0,0,4,4,15,17,0,0
SAL51056,0,0,0,15,9,27,0,0,0,15,8,22,3,4,7,54,56,112,0,0,0,58,59,117,0,0,4,35,47,79,0,0,0,33,45,80,0,0,0,3,5,10,0,0,0,3,0,8,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,6,0,8,0,0,0,6,0,8,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,22,0,0,0,17,14,25,0,0,0,10,6,11,0,0,0,10,6,11,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,10,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,22,0,0,0,9,12,27,0,0,0,23,26,47,0,0,0,23,28,51,0,0,0,0,3,5,0,0
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51059,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,5,9,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51060,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,11,0,13,0,0,0,11,0,7,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,4,4,11,0,0,0,8,4,13,0,0,0,8,4,13,0,0,0,0,0,0,0,0
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51064,0,0,0,18,15,27,0,0,0,18,15,27,0,0,0,63,63,127,0,0,0,68,66,128,0,0,0,74,62,132,0,0,3,74,62,135,8,0,8,7,3,9,0,0,0,12,3,11,0,0,0,5,9,14,0,0,0,5,9,14,0,0,0,7,4,15,0,0,0,7,4,15,0,0,0,5,4,10,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,25,19,49,0,0,0,34,19,54,0,11,7,149,300,443,3,0,3,155,307,461,0,0,0,58,31,92,0,0,0,64,31,94,0,0,0,12,9,28,0,0,0,12,9,28,0,0,0,16,13,27,0,0,0,16,13,27,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,238,359,591,3,0,3,245,369,606,11,11,20,261,379,641,3,0,3,278,388,660,0,0,0,13,7,22,0,0
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
