POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
509021236,12,0,0,12,0,12,0,4,0,4,0,0,0,0,13,0,0,13,0,14,0,4,0,4,0,0,0,0,3,0,0,3,0,7,0,4,0,4,0,3,0,6,0,0,0,0,0,11,3,8,0,15,16,3,0,19,0,0,0,0,0,34,0,4,0,6,0,4,0,3,0,0,0,6,0,13,3,7,0,12,3,8,0,11,0,0,0,0,5,32,12,30,0,42,22,18,0,38,36,0,0,44,12,133
509021237,7,0,0,7,0,5,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,11,0,0,0,0,0,0,0,0,0,9,4,4,0,12,0,0,0,4,0,0,0,0,0,9,0,3,0,8,0,0,0,3,0,0,0,0,0,9,3,16,0,18,4,10,0,19,0,4,0,9,6,43,14,30,0,46,11,20,0,25,19,5,0,26,9,104
509021238,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,10,11,0,0,11,0,0,0,0,0,0,0,0,0,11,0,9,0,6,3,0,0,0,0,0,0,0,6,19,0,8,0,8,0,3,0,5,0,0,0,0,0,14,0,22,0,21,0,15,0,11,0,0,0,0,4,38,12,48,0,57,6,18,0,23,9,3,0,12,4,97
509021239,23,0,0,23,0,23,0,5,0,3,0,0,0,0,18,0,0,20,0,23,3,0,0,3,3,0,0,3,0,0,0,0,0,10,4,6,0,3,0,0,0,4,0,0,0,0,0,6,0,10,0,15,10,3,0,12,0,0,0,0,0,31,3,7,0,12,4,6,0,9,0,4,0,0,0,29,6,38,0,40,12,23,0,33,0,10,0,15,17,104,21,63,0,81,32,32,0,61,63,16,4,78,18,242
509021240,13,0,0,13,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,18,4,3,0,9,0,0,0,0,0,0,0,0,0,12,0,8,0,8,0,0,0,0,0,0,0,0,0,9,6,21,0,23,5,6,0,11,0,0,0,0,0,35,0,6,0,10,0,6,0,12,0,0,0,0,0,18,0,26,4,31,10,16,0,24,3,7,0,8,11,73,10,56,4,72,13,32,0,46,55,7,0,64,11,192
509021241,14,0,0,14,0,13,0,3,0,3,0,0,0,0,3,0,0,3,0,13,4,0,0,3,0,0,0,0,3,0,0,3,0,6,4,7,0,3,0,0,0,5,0,0,0,0,0,11,3,6,0,9,6,3,0,10,0,0,0,0,0,26,0,4,0,3,3,0,0,7,0,0,0,0,0,11,0,17,0,15,0,15,0,22,0,0,0,0,13,51,9,34,0,47,14,22,0,41,33,5,0,36,15,132
509021242,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,5,0,0,4,0,16,0,3,0,7,0,3,0,8,0,0,0,0,0,13,3,23,0,27,3,17,0,20,0,7,0,10,14,66,9,37,0,46,6,24,0,32,14,6,0,26,16,116
509021243,33,0,0,33,0,42,0,5,0,10,0,0,0,0,46,0,0,46,3,56,0,12,0,12,0,0,0,0,5,0,0,5,0,23,4,8,0,11,3,3,0,5,0,0,0,0,0,17,4,26,0,26,17,18,0,34,0,4,0,3,4,69,0,13,0,14,4,14,0,15,5,3,0,5,0,34,11,60,0,77,14,64,0,75,0,11,0,11,21,194,25,140,0,162,41,96,0,136,127,18,0,139,34,470
509021244,7,0,0,7,0,12,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,16,7,6,0,10,0,6,0,6,5,41,6,30,0,36,3,6,0,16,22,11,0,31,7,85
509021245,12,0,0,12,0,13,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,11,0,0,0,0,0,8,4,0,0,4,0,0,0,7,0,0,0,0,0,8,3,20,0,20,3,14,0,19,0,5,0,5,8,52,8,20,0,28,18,17,0,35,39,5,0,45,8,114
509031246,7,0,0,7,0,7,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,5,0,3,11,3,0,10,0,0,0,0,0,13,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,13,0,12,0,9,0,9,0,3,0,0,5,32,4,22,0,26,10,17,0,26,22,3,0,23,3,79
509031247,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,5,11,0,9,7,0,0,11,0,0,0,0,3,25,0,5,0,5,0,0,0,7,0,0,0,0,0,10,0,12,0,14,4,19,0,25,0,3,0,5,11,46,9,35,0,36,11,26,0,38,9,6,0,20,11,108
509031248,6,0,0,6,0,6,0,3,0,9,0,0,0,0,7,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,0,0,8,3,13,0,24,0,0,0,3,0,0,0,0,0,23,0,9,0,7,5,0,0,5,0,0,0,0,3,13,0,21,0,22,9,28,0,31,0,9,0,11,10,74,8,50,0,57,10,32,0,48,24,9,0,32,10,150
509031249,12,0,0,12,0,14,0,0,0,0,0,0,0,0,17,0,0,17,0,18,0,4,0,4,0,3,0,3,4,0,0,4,0,9,0,3,0,4,3,0,0,6,0,0,0,0,0,15,5,15,0,19,9,5,0,19,0,0,0,0,0,33,8,9,0,9,6,10,0,14,0,0,0,6,0,31,6,32,0,43,11,22,0,33,0,10,0,12,12,92,21,54,0,79,29,45,0,71,47,12,0,59,17,224
509031250,8,0,0,8,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,3,0,0,0,0,0,9,3,5,0,5,6,0,0,6,0,0,0,0,0,15,0,3,0,4,0,3,0,3,0,0,0,0,0,7,0,12,0,17,3,6,0,13,0,3,0,5,7,41,8,26,0,36,12,16,0,30,24,6,0,26,13,104
510011262,70,0,0,70,3,75,4,5,0,3,0,0,0,0,64,0,0,64,4,77,0,3,0,9,0,3,0,4,10,0,0,10,0,17,0,6,0,12,5,0,0,9,3,0,0,3,0,26,7,27,0,36,24,21,0,43,0,3,0,4,7,90,11,24,0,32,8,36,0,48,3,5,0,9,7,96,16,151,0,164,52,148,0,208,8,31,0,36,39,450,35,230,0,266,95,207,0,305,205,39,0,245,68,883
510011263,7,0,0,7,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,5,0,0,7,7,9,0,12,0,0,0,0,4,23,0,9,0,11,5,15,0,16,0,3,0,3,0,29,3,35,0,34,5,28,0,35,4,4,0,11,19,100,7,47,0,55,16,57,0,76,18,12,0,28,24,178
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,13,5,5,0,7,4,23,0,23,0,0,0,3,11,42,4,12,0,20,3,27,0,30,4,0,0,10,8,72
510011265,19,0,0,19,0,22,0,4,0,11,0,0,0,0,10,0,0,10,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,9,0,9,6,5,0,10,0,0,0,0,0,20,4,19,0,20,12,14,0,26,0,0,0,0,5,52,5,49,0,51,7,51,0,61,0,11,0,14,6,143,9,86,0,99,27,75,0,103,46,12,0,62,16,282
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,9,4,0,0,5,0,5,0,6,0,0,0,0,3,17,7,3,0,4,6,9,0,17,8,0,0,8,4,40
510021267,13,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,3,19,43,0,62,16,12,0,25,3,3,0,4,5,96,10,41,0,53,9,35,0,49,5,4,0,5,8,117,24,147,0,171,24,145,0,163,11,49,0,62,71,467,51,245,0,297,46,192,0,248,36,55,0,89,85,713
510021268,16,0,0,16,0,16,0,0,0,0,0,0,0,0,17,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,0,0,0,0,0,0,0,0,8,6,14,0,27,4,8,0,8,0,0,0,0,0,38,3,14,0,19,3,21,0,21,0,7,0,8,0,42,13,59,0,77,9,47,0,49,4,17,0,17,9,156,29,98,0,123,16,67,0,78,54,27,0,73,10,291
510021269,18,0,0,18,0,18,0,4,0,4,0,0,0,0,20,0,0,20,0,18,0,14,0,10,0,0,0,0,4,0,0,4,0,21,3,7,0,7,0,0,0,4,0,0,0,0,0,13,9,32,0,43,10,8,0,14,3,0,0,0,0,61,6,24,0,33,12,13,0,24,0,0,0,4,0,61,22,109,0,135,11,74,0,87,11,30,0,38,23,292,44,189,0,238,26,102,0,130,75,31,0,111,29,501
510021270,42,0,0,42,4,47,0,0,0,3,0,0,0,0,26,0,0,26,0,34,3,4,0,9,0,0,0,0,10,0,0,10,0,17,0,5,0,5,0,0,0,0,0,0,0,4,0,8,8,10,0,13,12,0,0,7,0,0,0,0,0,21,0,24,0,22,9,12,0,26,3,0,0,8,0,54,9,71,0,81,18,47,0,59,4,15,0,23,3,169,21,108,0,135,34,59,0,94,125,24,0,143,9,386
510031271,14,0,0,14,0,17,0,0,0,0,0,0,0,0,24,0,0,24,0,26,5,0,0,4,0,0,0,0,5,0,0,5,4,11,3,5,0,12,5,0,0,5,0,0,0,0,0,13,9,34,0,46,15,14,0,26,6,0,0,4,9,81,3,35,0,42,17,31,0,45,4,8,0,7,3,100,26,184,0,205,19,153,0,179,12,32,0,48,56,488,50,261,0,309,55,200,0,254,75,38,0,121,74,758
510031272,91,0,0,91,0,93,0,3,0,5,0,0,0,0,78,0,0,78,0,80,5,15,0,19,0,0,0,4,12,0,0,13,0,40,8,20,0,18,0,0,0,4,0,0,0,0,0,21,10,39,0,52,16,11,0,34,0,4,0,4,3,84,10,27,0,32,9,18,0,18,0,8,0,3,0,59,9,174,0,191,17,111,0,126,4,33,0,36,11,372,41,277,0,325,41,140,0,187,275,41,0,312,20,843
510031273,23,0,0,23,0,24,0,4,0,4,0,0,0,0,18,0,0,18,0,21,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,9,0,9,0,0,0,0,0,0,0,0,0,9,11,16,0,29,8,10,0,12,0,4,0,8,0,46,15,15,5,26,8,12,0,18,0,3,0,10,0,57,13,98,0,112,14,91,0,107,3,11,0,16,15,254,36,149,5,188,33,114,0,144,64,19,0,84,18,434
511011274,61,0,0,60,0,62,0,13,0,17,0,0,0,0,57,0,0,57,0,73,0,15,0,12,6,0,0,3,10,0,0,10,0,28,10,6,0,15,4,0,0,4,0,0,0,0,0,20,10,37,0,50,15,12,0,26,0,0,0,3,0,86,3,23,0,25,3,13,0,12,0,0,0,0,3,46,8,76,0,82,10,46,0,58,4,18,0,19,32,186,37,162,3,207,40,64,0,105,181,22,0,199,45,556
511011275,6,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,3,0,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,10,0,11,10,0,0,10,0,0,0,0,0,20,0,9,0,9,0,7,0,7,0,4,0,3,0,14,3,26,0,32,3,21,0,26,0,11,0,12,15,88,3,56,0,61,9,28,0,42,23,10,0,33,22,159
511021276,6,0,0,6,4,8,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,3,4,0,7,0,0,0,0,4,21,0,10,0,12,4,4,0,4,0,0,0,0,0,19,6,20,0,19,6,17,0,29,0,5,0,5,20,77,8,42,0,46,7,28,0,43,31,5,0,36,30,155
511021277,18,0,0,18,0,18,0,0,0,0,0,0,0,0,16,0,0,16,0,19,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,6,0,6,3,0,0,6,0,0,0,0,0,3,0,9,0,10,0,10,0,12,0,0,0,0,0,22,0,9,0,6,4,10,0,20,0,5,0,5,4,33,0,42,0,42,7,26,0,27,6,8,0,11,27,108,3,63,0,67,19,51,0,64,61,17,0,74,27,230
511031278,9,0,0,9,0,8,0,0,0,3,0,0,0,0,8,0,0,8,0,7,4,0,0,4,0,0,0,0,3,0,0,3,0,11,0,6,0,4,0,0,0,0,0,0,0,0,0,11,5,14,0,17,0,0,0,0,0,0,0,0,0,21,4,0,0,7,5,3,0,10,0,0,0,0,0,19,10,34,0,39,6,22,0,28,4,10,0,10,6,84,15,63,0,78,16,27,0,45,25,8,0,31,5,156
511031279,93,0,0,93,0,109,9,18,0,23,0,0,0,0,103,0,0,103,3,128,0,25,0,25,4,3,0,3,16,3,0,14,0,48,6,24,0,30,7,6,0,16,0,0,0,0,0,44,19,67,0,91,48,22,0,73,0,7,0,12,3,178,10,45,0,56,28,26,0,56,4,3,0,10,3,127,25,193,3,219,40,96,0,143,15,44,0,59,32,450,70,378,7,452,129,158,0,290,339,63,0,402,44,1190
511031280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,9,8,0,0,6,0,0,0,0,0,12,0,0,0,4,4,8,0,12,0,0,0,0,0,14,0,21,0,21,6,21,0,25,0,6,0,3,0,59,5,27,0,29,15,32,0,45,10,5,0,15,9,102
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,6
511031282,20,0,0,21,0,21,0,0,0,3,0,0,0,0,3,0,0,3,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,5,0,9,0,0,0,0,0,0,0,0,0,13,8,29,0,38,13,7,0,14,4,3,0,4,0,66,12,20,0,30,15,21,0,32,0,4,0,4,4,68,4,57,0,65,6,69,0,75,10,15,0,26,26,189,29,119,0,151,31,99,0,130,40,21,0,66,31,372
511031283,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,6,19,32,0,50,8,10,0,22,0,3,0,4,5,78,12,22,0,32,3,19,0,23,0,3,0,4,0,60,11,110,0,118,15,101,0,118,0,20,4,25,26,293,37,172,0,204,34,131,0,165,15,28,4,49,37,462
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,3,0,0,0,0,0,11,0,5,0,6,0,3,0,5,0,0,0,0,0,12,3,23,0,27,0,6,0,8,0,10,0,10,0,44,3,32,0,36,11,8,0,21,0,7,0,8,0,63
511041285,189,0,0,189,3,207,9,21,0,25,0,0,0,0,167,0,0,166,0,193,16,40,0,58,7,0,0,7,32,0,0,36,0,98,9,33,0,47,10,8,0,19,0,5,0,5,0,64,38,78,0,117,50,33,0,89,4,3,0,6,0,214,15,54,0,71,22,36,0,61,4,8,0,10,0,134,24,218,0,244,43,196,0,239,5,58,0,61,24,575,130,450,0,579,137,272,3,410,563,71,0,635,36,1668
511041286,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,3,0,10,3,5,0,10,0,0,0,0,0,0,0,0,0,10,0,7,0,8,0,0,0,0,0,0,0,0,0,10,3,15,0,18,8,8,0,14,0,0,0,6,0,32,0,10,0,14,0,5,0,4,0,0,0,0,0,20,6,33,0,37,6,28,0,35,0,9,0,7,4,88,19,70,0,92,13,39,0,56,21,8,0,24,3,181
511041287,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,8,3,6,0,12,0,0,0,4,6,29,7,11,0,18,7,14,0,11,17,3,0,16,4,57
511041288,14,0,0,14,0,11,0,0,0,0,0,0,0,0,9,0,0,9,0,13,0,7,0,7,0,0,0,0,4,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,15,5,9,0,11,0,0,0,0,0,20,0,3,0,6,0,3,0,5,0,0,0,0,0,8,0,20,0,24,4,6,0,10,0,3,0,3,0,39,13,39,0,54,7,14,0,24,37,3,0,42,0,122
511041289,15,0,0,15,0,15,0,0,0,0,0,0,0,0,18,0,0,18,0,20,0,3,0,6,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,7,7,0,0,3,0,0,0,0,0,10,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,12,4,3,0,10,0,5,0,5,8,29,4,22,0,27,10,8,0,21,43,4,0,49,9,99
511041290,4,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,11,0,14,9,6,0,17,0,3,0,7,5,42,10,16,0,25,3,14,0,24,0,5,0,8,3,58,13,55,0,67,3,50,0,56,0,16,0,17,24,165,30,84,0,112,19,76,0,101,15,22,0,35,37,280
511041291,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,9,3,6,0,8,0,0,0,0,4,14,0,9,0,4,0,3,0,7,0,0,0,0,0,16,0,24,0,28,3,20,0,22,0,3,0,4,10,61,9,39,0,51,10,21,0,34,10,6,0,18,15,112
511041292,13,0,0,13,0,16,0,0,0,0,0,0,0,0,6,0,0,6,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,9,0,0,0,0,0,12,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,19,0,23,0,15,0,20,0,4,0,4,9,52,0,28,0,27,11,24,0,34,28,4,0,37,12,113
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,19,0,28,0,15,0,15,0,6,0,8,5,57,4,24,0,32,5,20,0,26,3,8,0,12,3,74
599999499,142,0,0,146,0,171,6,63,0,66,0,0,0,0,167,0,0,167,6,243,29,95,0,124,127,17,0,143,32,5,0,34,3,307,42,122,0,164,191,20,0,213,0,3,0,3,5,386,207,319,0,530,921,212,0,1131,39,25,0,65,24,1745,137,175,0,315,329,150,0,483,27,39,0,66,15,878,248,674,0,922,334,441,4,785,72,263,4,344,198,2250,681,1467,8,2160,1905,834,7,2751,606,330,5,941,251,6106
