POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
506031130,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,3,0,12,0,8,6,0,4,3,0,7,0,26,0,5,3,0,4,0,0,4,0,29,3,3,9,8,29,34,8,9,0,94,4,4,4,8,46,58,24,24,8,179,10,3,9,5,71,79,28,38,0,234,8,9,8,12,64,128,50,77,8,362,3,3,0,3,45,117,36,82,0,281,18,10,7,8,110,249,133,281,3,819,4,0,3,4,21,72,34,118,0,269,14,10,10,3,27,106,68,278,6,526,0,0,0,0,0,8,5,4,6,18,63,73,62,55,422,867,380,924,23,2878,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,7
506031131,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,3,8,0,0,0,0,0,0,19,0,3,6,0,0,0,0,3,0,12,0,6,0,4,4,0,3,8,0,25,0,0,5,4,4,6,0,3,0,25,3,6,6,0,14,11,0,7,0,51,4,0,4,5,24,30,3,10,0,87,0,3,7,0,12,21,4,18,0,62,0,0,4,3,6,13,12,11,0,45,0,0,0,0,7,18,0,12,0,45,0,0,4,4,8,27,13,27,0,84,0,0,0,0,0,7,5,10,0,25,0,0,0,0,5,8,6,13,0,25,0,0,0,0,0,0,0,0,4,5,14,39,45,29,81,130,42,129,3,520,0,7,0,5,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,27,0,24,3,0,0,0,0,0,0,29
506041132,5,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,3,0,10,0,6,5,4,4,0,0,4,0,23,0,0,0,5,4,0,0,0,0,14,0,0,3,7,12,11,0,12,4,52,0,0,0,3,6,18,0,15,0,60,0,0,4,0,13,19,6,14,0,51,3,4,0,0,13,24,7,17,0,75,0,0,0,0,5,17,3,20,0,52,3,0,3,3,11,28,19,49,0,118,0,0,0,0,5,11,9,13,0,27,0,3,0,0,0,7,4,14,0,35,0,0,0,0,0,0,0,0,0,0,7,26,28,28,82,140,55,171,7,546,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7
506041133,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,10,0,0,10,3,0,0,0,6,0,17,0,4,8,4,9,4,0,3,0,31,0,3,4,3,14,7,4,3,0,43,0,0,0,0,8,8,5,3,0,25,0,0,5,0,7,16,5,9,0,42,0,0,4,3,4,7,9,3,0,28,4,0,6,4,18,31,19,24,0,96,0,0,0,0,0,0,3,13,0,15,0,0,0,0,0,10,5,10,0,27,0,0,0,0,0,0,0,0,0,0,4,21,35,19,68,96,44,69,0,348,0,0,0,0,0,0,0,0,0,6,0,22,6,0,0,0,0,0,0,26,0,21,8,0,0,0,0,0,0,29
506041134,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,3,5,0,0,4,0,0,0,16,0,0,5,0,0,0,0,0,0,12,0,7,3,4,5,0,0,0,0,13,0,3,0,3,13,0,0,5,0,20,0,0,0,4,12,11,0,8,0,33,0,0,0,4,3,8,6,10,0,32,0,0,0,0,5,13,0,6,0,29,0,0,0,4,0,0,0,0,0,9,0,0,0,0,4,13,4,17,0,40,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,5,18,20,26,43,54,20,59,0,245,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
506041135,0,8,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,10,0,4,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,4,5,3,0,3,0,0,0,17,0,5,0,3,14,11,0,4,0,31,0,3,3,3,5,11,0,6,0,31,0,0,0,0,5,0,3,4,0,14,0,0,0,0,5,7,3,3,0,21,0,0,0,0,0,0,6,3,0,12,5,0,0,4,3,8,4,8,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,0,0,0,10,27,15,17,40,46,19,44,0,212,0,0,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,11
506041136,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,4,0,0,0,0,10,0,4,4,0,0,3,0,0,0,13,0,6,14,3,9,11,0,3,0,41,5,3,8,10,4,7,3,11,0,53,0,0,9,10,13,16,4,12,0,61,6,0,3,8,28,40,11,19,0,114,4,3,6,3,25,39,11,28,0,121,5,0,5,8,30,43,12,31,0,141,0,0,0,4,14,34,10,44,0,112,3,0,0,7,27,67,52,108,0,265,0,0,4,0,5,18,11,41,0,87,8,4,0,0,3,26,12,68,0,129,0,0,0,0,0,5,0,7,0,6,30,42,57,50,167,315,128,388,7,1187,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,14
506041137,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,13,0,7,4,0,0,0,0,5,0,11,0,0,0,0,0,4,0,3,0,14,0,0,0,6,3,6,0,4,0,26,0,0,0,5,12,3,0,4,0,32,0,3,3,0,11,15,0,8,0,39,0,0,0,4,7,11,8,4,0,37,0,0,0,0,5,12,0,4,0,22,0,0,0,0,4,6,3,6,0,17,0,0,0,0,6,10,6,16,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,5,0,12,0,0,0,0,0,0,0,0,0,0,0,27,20,20,45,69,23,56,0,263,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3
506051138,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,6,4,0,0,0,0,4,0,13,0,0,6,0,0,0,0,0,0,14,0,0,7,0,5,4,0,5,0,19,0,5,6,0,3,9,4,0,0,30,0,0,7,3,8,11,4,0,0,31,0,0,3,4,17,31,6,22,0,88,0,0,4,0,18,24,3,16,0,65,3,0,0,0,10,25,15,23,0,86,0,0,3,0,15,15,10,35,0,74,10,7,3,11,29,86,39,73,0,259,0,0,0,0,5,22,14,40,0,83,7,0,3,3,3,31,20,75,0,142,0,0,0,0,0,0,5,0,0,6,23,29,49,31,130,254,116,284,6,917,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,0,7,3,0,0,0,0,0,0,9
506051139,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,8,0,0,0,0,6,9,0,7,0,20,0,4,0,3,7,5,0,3,0,24,0,0,3,0,6,5,3,8,0,31,0,0,4,0,7,12,3,4,0,34,0,0,0,0,3,5,0,12,0,22,0,3,8,0,9,12,10,27,0,58,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,4,11,0,27,0,0,0,0,0,0,0,0,0,0,6,21,18,15,39,49,27,88,6,270,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,11
506051140,0,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,7,0,4,0,3,4,0,0,0,0,15,0,7,5,0,0,3,0,3,0,15,0,0,3,0,0,0,0,4,0,7,0,0,11,7,8,0,0,4,0,30,0,5,8,5,8,13,0,9,0,38,0,4,0,5,15,9,0,6,0,38,0,0,5,4,12,14,3,3,0,49,0,0,0,3,0,15,0,4,0,29,0,3,3,0,5,7,6,0,0,25,0,5,5,4,8,10,6,19,0,59,0,0,0,0,4,3,4,5,0,14,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,3,8,11,34,46,28,62,75,27,78,3,364,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,17,4,0,0,0,0,0,0,20
506051141,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,5,0,10,0,3,5,4,0,0,0,3,0,15,0,4,4,3,8,3,0,7,0,21,0,6,9,3,0,3,5,7,0,30,0,0,3,0,0,4,0,10,0,23,4,0,4,0,5,10,3,14,3,37,0,0,4,3,9,3,0,4,0,26,0,0,0,4,7,5,0,7,0,25,0,0,3,0,4,9,0,10,0,29,0,3,0,0,10,14,4,17,0,56,0,0,0,3,0,3,0,13,0,22,0,3,0,0,0,4,0,9,0,24,0,0,0,0,6,0,0,0,0,8,14,30,34,22,49,67,22,92,7,339,0,0,3,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,9
506061142,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,10,0,4,5,3,0,4,0,0,0,14,0,0,5,3,6,3,0,3,0,24,0,0,3,0,12,10,0,5,0,30,0,0,0,4,11,16,8,5,0,40,0,0,0,0,6,14,0,0,0,26,0,0,0,0,3,3,5,4,0,24,0,0,0,0,9,0,0,5,0,14,0,0,0,0,5,11,5,17,0,42,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,11,23,24,14,47,65,20,54,3,259,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,14
506061143,0,4,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,0,0,7,0,5,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,5,0,3,0,0,3,0,0,0,0,9,0,0,0,0,3,3,4,0,0,13,0,0,3,3,8,7,0,4,0,27,7,3,3,4,7,12,0,6,0,40,0,0,0,0,4,13,6,6,0,30,0,0,3,0,10,10,3,13,0,38,0,0,0,0,9,4,0,10,0,19,0,0,0,0,3,5,10,24,0,53,0,0,0,0,5,3,3,8,0,17,0,0,0,0,5,4,6,13,0,26,0,0,0,0,0,0,0,0,0,7,4,22,17,15,52,67,34,101,5,315,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3
506061144,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,3,0,12,0,0,4,0,0,3,0,3,0,9,0,6,4,0,0,0,0,6,0,20,0,0,0,3,7,8,0,7,0,28,3,0,0,6,4,9,0,10,0,30,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,5,0,9,0,27,0,0,0,0,0,4,0,5,0,11,0,0,5,0,3,4,0,7,0,13,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,10,22,23,7,26,42,6,55,3,196,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
506071145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,0,13,0,5,0,0,7,0,4,0,0,11,3,5,8,4,3,6,4,4,0,32,0,5,0,0,9,13,3,0,0,32,0,3,4,0,6,6,0,11,0,30,0,0,0,5,9,14,6,3,0,45,0,0,0,0,4,11,0,3,0,30,0,3,4,0,14,19,7,16,0,63,0,4,0,0,3,8,4,7,0,25,0,3,3,0,0,11,7,25,0,43,0,0,0,0,0,0,0,0,3,4,4,40,26,16,64,86,35,66,6,349,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,15,0,11,0,0,0,0,0,0,0,12
506071146,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,3,5,0,0,0,0,0,0,5,0,0,3,3,0,0,0,3,0,12,0,0,4,0,5,3,0,0,0,11,0,0,0,0,4,7,5,3,0,16,0,0,0,3,6,4,5,5,0,26,0,0,6,6,10,6,5,5,0,30,0,0,4,4,4,3,0,10,0,33,0,0,0,0,10,5,0,3,0,23,0,0,0,0,8,9,7,17,0,44,0,0,0,0,0,5,3,7,0,18,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,0,0,0,0,0,4,22,27,16,46,54,20,53,3,245,0,4,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,13
506071147,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,9,0,5,4,0,0,4,0,0,0,12,0,7,6,0,0,0,0,8,0,20,0,4,4,3,0,0,0,0,3,22,0,3,12,8,9,0,0,0,0,35,0,4,7,11,10,6,3,10,0,47,6,0,10,15,17,22,0,4,0,75,3,5,6,7,16,21,15,15,0,80,3,8,5,0,26,31,8,12,0,97,4,3,5,12,18,26,5,20,0,97,12,13,9,10,66,78,31,58,0,278,0,0,3,4,10,27,10,37,0,95,5,9,16,14,10,49,14,102,0,211,0,0,0,0,0,0,0,0,0,0,29,56,79,78,186,288,95,254,10,1086,0,0,0,0,3,0,0,9,0,11,0,20,0,0,0,0,0,0,0,30,3,29,0,3,0,0,0,0,0,36
507011148,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,5,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,6,0,0,3,0,12,5,0,0,0,18,0,0,0,4,3,8,0,3,0,21,0,0,0,0,4,6,3,5,0,22,0,0,0,0,0,0,4,3,0,14,0,0,0,0,3,0,0,0,0,13,0,0,0,0,6,12,11,23,0,52,0,0,0,0,3,0,0,8,0,15,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,3,0,3,0,12,18,10,35,48,21,50,4,202,0,0,3,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,16
507011150,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,3,0,6,0,3,0,0,0,0,0,0,0,11,0,0,8,0,0,5,0,3,0,15,0,5,3,4,3,14,0,6,0,36,0,0,3,8,22,22,9,15,0,70,5,9,5,4,29,37,9,34,0,134,0,4,4,11,35,47,15,33,0,153,4,4,5,8,36,64,22,64,0,206,4,3,7,0,26,50,37,49,0,175,10,14,3,7,46,131,57,162,4,430,0,0,0,4,14,36,13,66,0,134,0,0,5,8,20,48,22,121,0,226,0,0,0,0,0,6,6,0,0,13,22,42,51,42,239,457,199,575,11,1637,0,0,0,0,0,4,0,0,0,5,0,9,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,12
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,5,3,0,0,0,0,10,0,0,0,0,3,4,0,5,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,3,0,4,0,19,0,0,0,0,3,0,0,3,0,7,0,0,0,0,6,16,4,5,0,41,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,3,5,0,19,0,0,0,0,0,0,0,0,0,0,6,8,9,11,29,33,12,33,0,143,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,6
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,4,15,0,5,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7
507011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,9,0,3,3,4,0,3,0,0,0,10,0,0,0,0,8,0,5,0,0,18,0,0,5,6,6,9,0,6,0,26,5,0,0,0,14,3,0,7,0,27,0,3,4,0,5,10,0,4,0,21,0,0,0,0,0,0,0,10,0,20,0,0,0,0,7,16,10,10,0,47,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,0,4,16,17,17,41,57,21,49,0,217,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,0,0,9
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,10,0,4,0,22,0,0,4,0,11,15,3,12,0,53,0,0,0,0,14,17,8,5,0,44,4,0,0,0,19,25,13,27,0,92,8,3,4,0,40,95,26,93,0,280,5,0,0,0,10,46,20,58,0,142,5,5,3,0,11,66,19,112,0,221,0,0,0,0,0,0,0,0,0,3,23,17,13,5,110,285,92,313,4,871,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,3,3,0,9,0,0,0,0,9,14,3,3,0,32,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,8,4,4,26,32,16,26,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
507011159,0,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,5,0,17,0,3,3,0,5,0,0,4,0,9,0,5,7,3,0,3,5,0,0,20,3,6,4,3,7,5,0,4,0,35,0,0,8,7,4,6,4,8,0,41,3,4,4,5,26,22,0,11,0,72,3,0,3,10,15,20,3,13,0,68,0,0,3,3,15,18,8,18,0,68,0,0,4,7,15,21,9,17,0,75,5,7,5,4,25,57,37,62,0,197,4,0,0,0,0,14,3,26,0,53,0,0,0,0,0,15,6,39,0,69,0,0,0,0,0,3,0,0,0,8,28,47,52,45,121,187,72,199,5,765,0,5,0,0,0,0,0,0,0,11,0,13,3,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,19
