POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
504021053,6,5,0,7,0,15,82,0,0,5,0,88,35,0,5,0,0,43,36,4,8,0,0,41,34,5,10,4,0,49,54,9,15,0,0,84,66,10,17,0,0,91,94,14,27,7,0,140,133,22,33,4,5,196,90,20,27,4,0,146,90,17,25,6,0,135,50,16,12,5,0,81,96,20,23,0,4,136,18,8,3,3,0,36,15,14,4,0,0,32,8,0,0,0,0,17,909,149,220,41,15,1329,0,0,0,7,0,9,132,4,14,8,0,152,111,0,20,5,0,135,77,3,21,3,0,107,97,0,15,3,0,123,169,8,25,6,0,201,157,13,21,5,3,184,174,9,24,0,0,217,165,14,25,3,0,209,108,15,10,0,0,137,78,6,14,0,6,108,78,11,10,0,0,100,82,15,11,0,0,103,8,0,5,0,0,17,9,5,13,0,0,25,15,0,3,0,0,16,1465,105
504021054,13,0,0,0,0,13,68,0,0,0,0,73,54,4,4,0,0,61,28,0,12,0,0,45,36,9,8,6,0,57,68,8,21,0,0,96,98,14,10,0,0,122,187,16,21,0,3,224,276,29,38,3,0,347,234,13,23,0,0,279,223,32,11,0,0,265,155,20,8,0,0,184,206,52,14,0,0,271,32,17,3,0,0,56,35,23,5,0,0,68,24,0,6,0,0,33,1743,238,193,17,10,2197,4,0,0,7,0,9,62,0,8,0,0,72,90,0,19,9,0,108,66,4,16,4,0,91,96,0,24,3,0,123,142,4,23,0,0,172,180,7,12,0,0,202,194,0,11,3,0,216,208,15,10,7,0,237,137,6,5,4,0,151,109,15,3,0,0,127,53,7,3,0,0,59,69,16,6,0,0,86,10,6,0,0,0,12,5,9,0,0,0,16,16,0,0,4,0,22,1432,94
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
504031056,3,0,4,3,0,9,39,0,0,0,0,47,33,0,11,0,0,44,19,3,11,8,0,37,36,3,6,0,0,44,35,4,24,0,0,68,39,13,16,3,0,75,74,11,22,0,5,115,99,16,32,4,4,156,79,12,20,3,0,109,81,18,9,0,0,103,53,12,5,0,0,76,94,15,5,0,0,124,25,8,3,0,0,29,16,8,8,5,0,35,12,0,5,0,0,15,745,142,174,21,4,1094,3,0,0,12,0,14,58,5,6,8,0,73,73,4,12,3,0,98,69,4,18,6,0,91,73,3,15,0,0,86,129,4,21,0,0,156,159,10,22,5,6,197,158,3,19,0,0,181,139,6,14,0,0,163,73,3,7,0,0,84,78,10,13,0,0,99,46,0,9,0,0,55,84,8,4,0,0,101,6,0,4,0,0,4,8,3,0,0,0,15,18,0,0,0,0,22,1177,57
504031057,0,5,0,3,0,12,75,0,3,0,0,79,71,0,6,0,0,85,39,3,12,0,0,53,44,0,11,0,4,62,71,9,14,6,0,91,66,10,16,0,0,90,82,16,33,0,0,134,98,21,39,0,0,159,52,24,19,0,0,101,63,10,17,0,5,98,44,3,11,0,0,59,69,12,11,0,0,94,10,5,0,0,0,16,5,10,3,0,0,20,8,0,0,0,0,8,798,133,192,15,14,1158,4,0,0,6,0,17,92,0,4,0,0,106,92,5,10,3,0,114,87,6,16,0,0,110,73,0,19,5,0,99,152,4,16,3,0,177,149,3,18,3,0,178,162,3,12,0,0,185,156,5,13,0,0,177,92,6,11,0,0,105,97,7,11,0,0,116,70,3,5,0,0,81,94,8,6,0,0,103,6,0,0,0,0,6,4,5,0,0,0,10,3,0,0,0,0,7,1355,59
504031058,3,0,0,4,0,15,16,0,0,0,0,13,14,0,0,3,0,23,7,0,0,5,0,12,22,5,0,4,0,36,32,3,17,4,3,59,58,9,6,0,0,69,88,4,12,3,0,106,124,14,11,0,0,149,130,15,18,4,0,165,166,9,6,0,0,189,129,9,7,0,0,142,234,12,6,0,0,250,53,7,3,0,0,61,44,10,3,0,0,62,7,0,0,0,0,16,1124,96,103,28,12,1364,4,0,0,13,0,20,19,3,5,0,0,30,34,0,6,4,0,43,29,0,3,3,0,39,51,4,11,0,0,70,65,4,3,3,0,79,93,7,6,4,0,107,110,3,4,0,0,121,76,3,3,0,0,86,66,9,10,0,0,76,51,9,8,0,0,67,34,4,0,0,0,47,49,3,0,0,0,58,6,0,0,0,0,8,4,0,3,0,0,14,11,0,4,0,3,16,715,51
504031060,0,0,0,0,0,8,9,0,0,0,0,10,3,3,0,5,0,5,0,0,3,0,0,10,0,0,6,4,0,14,9,0,0,0,0,12,6,0,3,3,0,14,4,0,9,0,0,16,13,7,12,0,0,41,8,5,10,0,0,16,3,0,8,3,0,21,0,3,3,0,0,14,8,9,6,0,0,15,0,0,0,0,0,0,6,7,0,0,0,12,0,0,0,0,0,3,79,43,70,19,0,210,0,0,0,4,0,8,14,0,0,0,0,18,11,0,0,0,0,17,6,0,0,0,0,14,17,0,0,0,0,16,10,0,9,3,0,28,19,4,0,0,0,27,18,0,3,3,0,24,18,9,4,0,0,34,12,5,10,0,0,23,0,0,0,0,0,8,0,0,0,0,0,9,5,3,0,0,0,7,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,4,133,35
504031061,12,0,0,3,0,16,19,0,9,0,0,25,29,0,0,0,0,34,53,0,5,6,0,60,44,4,4,0,0,52,86,7,13,0,0,105,162,7,6,3,0,182,423,19,22,5,4,465,817,33,23,0,0,876,708,20,24,0,3,759,682,34,15,0,0,737,664,27,10,0,0,702,1253,29,24,3,0,1309,315,11,6,0,0,328,335,21,11,0,0,371,38,0,4,0,6,50,5630,228,167,21,26,6075,4,0,0,6,0,9,9,0,0,0,0,11,33,4,6,4,0,42,26,0,3,5,0,32,33,0,0,0,0,41,64,0,5,3,0,75,107,0,6,0,0,123,237,0,8,0,0,254,337,0,8,0,0,346,251,5,5,0,0,263,162,4,5,0,0,164,98,0,4,4,0,106,151,6,4,3,0,164,17,4,0,0,0,23,25,0,0,0,0,30,12,0,5,0,0,23,1564,34
504031062,0,0,0,3,0,8,21,0,3,0,0,30,27,0,0,0,0,35,18,0,3,0,0,24,32,0,4,0,0,40,31,3,17,3,0,55,30,8,14,0,0,58,49,7,12,3,0,72,87,11,21,0,0,117,55,3,10,3,0,72,58,12,8,0,0,79,46,0,3,0,0,55,72,12,6,0,0,93,9,3,0,0,0,18,8,9,5,0,0,23,9,0,0,0,0,9,557,79,111,20,8,768,3,0,0,4,0,8,42,0,5,0,0,48,55,0,13,0,0,68,41,7,5,6,0,52,70,4,5,0,0,84,89,3,8,0,0,96,112,7,10,0,6,136,101,4,12,0,4,122,103,3,13,0,0,123,80,0,0,0,0,83,76,3,0,0,0,81,57,0,0,0,0,53,52,7,0,0,0,56,3,0,3,0,0,11,0,0,0,0,0,3,5,0,0,0,0,5,883,37
504031063,24,10,4,16,0,57,133,0,0,5,0,142,136,3,12,6,4,159,162,13,19,6,0,203,244,13,25,0,3,279,421,32,43,12,0,505,655,51,53,8,7,770,1345,81,68,14,17,1519,1835,136,92,13,11,2091,1494,120,80,5,3,1708,1231,136,69,7,11,1454,823,119,46,4,3,998,1293,216,60,3,9,1574,238,88,11,4,0,343,270,169,15,3,0,456,87,10,10,0,14,116,10392,1187,609,103,80,12373,10,0,0,13,0,26,102,0,9,8,0,118,134,9,9,6,0,154,186,8,7,6,0,217,208,12,17,4,0,232,388,21,30,4,0,437,496,24,15,5,0,538,744,32,23,6,5,810,786,40,16,6,0,847,453,34,16,0,0,505,289,44,11,0,0,345,128,27,0,0,0,162,165,47,21,0,0,233,32,19,4,5,0,60,18,24,3,4,0,47,31,3,0,4,7,48,4164,326
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
504031065,0,0,0,0,0,3,22,0,0,0,0,24,19,3,3,0,0,25,25,6,6,0,0,34,21,0,16,0,0,36,38,0,6,0,0,41,49,6,15,0,0,73,78,7,8,0,0,93,197,7,9,0,0,220,131,14,8,0,0,156,114,12,9,0,0,141,113,11,7,0,0,129,192,7,10,0,0,205,25,6,0,0,0,33,23,6,4,0,0,33,9,0,0,0,0,9,1061,89,99,15,3,1262,3,0,3,6,0,12,37,0,5,4,0,42,48,0,14,8,0,63,43,5,10,6,0,58,63,6,3,0,0,73,109,5,8,5,0,123,129,4,3,3,0,141,125,5,6,0,0,135,183,4,0,4,0,192,101,0,3,0,0,110,89,7,0,0,0,98,78,0,3,0,0,87,96,0,0,0,0,100,3,0,0,0,0,6,10,0,0,0,0,9,17,0,0,0,0,16,1136,34
504031066,23,3,3,11,0,42,217,0,6,4,0,226,192,6,3,6,0,206,171,0,6,0,0,179,199,4,11,0,0,216,290,10,17,3,4,329,401,23,26,6,5,454,545,20,25,8,4,602,795,34,31,4,0,866,665,28,28,0,5,723,620,47,32,0,0,699,548,33,32,6,3,609,1049,55,36,3,5,1142,157,34,5,0,0,194,197,53,34,0,0,294,73,5,0,0,6,92,6144,344,305,45,40,6888,49,0,3,13,0,71,338,3,10,3,0,353,392,5,23,7,0,423,428,8,5,9,4,460,494,6,21,4,4,525,862,11,30,3,0,905,991,20,21,3,0,1037,1148,16,25,3,5,1198,1260,20,21,5,0,1310,1047,18,17,0,0,1079,840,25,15,4,0,892,580,14,14,0,4,611,714,21,23,3,0,761,93,14,10,0,0,113,111,18,15,0,0,144,73,0,5,0,6,83,9429,202
504031067,0,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,4,6,4,5,0,0,14,11,5,7,0,0,18,14,3,6,0,0,20,14,0,6,0,0,30,17,0,6,0,0,28,19,3,3,0,0,26,9,0,0,0,0,17,14,4,3,0,0,22,0,6,0,0,0,4,6,5,0,0,0,12,0,0,0,0,0,0,123,33,41,0,0,205,0,0,0,4,0,4,8,0,0,0,0,14,18,0,4,0,0,25,14,0,7,0,0,19,9,0,3,4,0,21,30,3,5,0,0,40,29,0,12,0,0,44,32,3,4,0,0,43,38,0,5,0,0,45,12,3,0,0,0,25,13,0,0,0,0,19,8,4,0,0,0,15,14,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,234,23
504031068,3,0,0,3,0,11,11,0,0,7,0,18,6,0,0,0,0,10,9,0,5,0,0,27,17,4,12,0,0,29,29,9,7,0,0,51,23,10,7,0,0,44,67,8,14,3,0,90,71,18,18,0,0,99,62,17,14,4,0,89,65,24,16,0,0,105,36,15,10,0,0,60,54,22,4,4,0,79,5,9,9,0,0,26,9,16,3,6,0,26,6,0,0,0,0,8,478,144,121,25,7,774,0,0,0,9,0,16,25,0,11,4,0,41,22,0,13,8,0,44,31,3,11,8,0,50,41,0,16,4,0,63,52,13,13,0,0,73,67,3,9,0,0,80,75,5,16,0,0,96,59,9,15,0,0,81,34,3,9,0,0,51,33,4,7,0,0,39,25,7,4,0,0,35,27,8,7,0,0,39,0,0,0,0,0,3,0,7,0,5,0,14,7,0,0,0,5,8,506,60
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,8,0,0,0,0,8,43,0,0,0,0,45,36,0,6,0,0,37,14,0,3,0,0,15,16,3,4,0,0,24,21,3,0,0,0,32,31,4,9,0,0,42,30,5,13,0,0,50,41,6,21,0,0,61,22,10,16,0,0,45,34,11,11,0,0,55,24,3,13,0,0,37,45,17,20,0,0,83,11,0,0,0,0,11,0,7,3,0,0,10,8,0,0,0,0,12,386,67,115,5,5,578,10,0,0,4,0,12,58,4,11,5,0,73,62,0,13,5,5,77,60,0,8,0,0,77,60,9,18,5,0,86,74,8,15,0,0,99,114,6,22,0,0,140,126,3,10,0,0,141,109,5,13,0,0,133,52,0,7,0,0,60,63,9,4,0,0,76,55,0,4,0,0,57,79,6,0,0,0,85,5,0,0,0,0,4,7,5,4,0,0,15,6,0,0,0,0,10,940,42
504031299,0,0,3,0,0,5,41,0,0,0,0,42,43,0,3,0,0,47,12,0,3,4,0,28,28,0,5,0,0,30,37,0,7,0,0,45,21,5,10,0,0,34,42,11,17,0,0,72,42,16,16,6,0,76,38,13,11,0,0,59,25,4,17,0,0,45,22,7,6,0,0,36,29,15,11,0,0,51,0,0,0,0,0,7,3,8,3,0,0,16,4,3,0,0,0,7,384,87,111,19,3,606,3,0,4,3,0,14,46,0,6,0,0,52,33,0,5,3,0,40,27,6,8,3,0,40,31,0,13,0,0,44,53,5,10,5,4,71,50,0,18,0,0,74,53,9,8,0,0,65,44,5,18,0,0,60,13,4,8,0,0,22,19,0,0,3,0,27,12,0,0,0,0,12,4,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,402,33
504031300,7,0,0,8,0,10,129,0,0,0,0,131,88,4,0,0,0,91,64,0,12,0,0,72,43,0,7,0,0,54,78,0,18,0,0,103,86,7,8,0,0,102,81,8,21,0,0,115,122,23,21,0,0,171,98,21,19,0,0,128,65,9,10,0,3,90,57,11,10,0,0,84,97,15,11,0,0,122,14,3,0,0,0,16,11,11,8,0,0,37,13,0,0,0,0,23,1046,135,150,16,9,1357,13,0,0,5,0,24,233,0,16,7,0,250,201,0,12,0,0,213,177,0,19,4,0,198,179,3,21,6,0,209,299,4,18,0,0,319,330,10,20,0,0,358,380,12,28,3,0,418,329,6,24,0,0,361,182,10,11,0,0,203,144,6,14,0,0,162,129,8,6,0,0,143,132,14,13,0,0,159,8,0,0,0,0,8,12,3,5,0,0,28,23,0,0,0,0,30,2775,68
505011070,8,0,0,0,0,9,83,0,0,0,0,88,51,0,0,0,0,52,34,0,3,0,0,37,25,3,4,0,0,35,43,7,8,0,0,58,45,7,11,0,0,60,47,7,19,0,0,69,85,6,25,0,0,117,64,12,9,0,0,88,63,7,10,0,0,91,40,8,7,0,0,53,72,10,15,0,0,100,9,3,8,0,0,20,10,4,10,0,0,29,5,0,0,0,0,5,688,85,140,11,0,916,6,0,0,3,0,12,94,0,11,0,0,107,96,0,7,0,0,110,72,3,17,3,0,95,88,3,6,4,0,100,121,3,15,5,0,147,138,0,13,0,0,150,162,4,4,0,0,172,144,6,14,0,0,155,70,4,5,4,0,75,66,0,5,0,0,69,49,5,0,0,0,60,67,0,0,0,0,69,6,0,0,0,0,6,3,0,4,0,0,12,11,0,0,0,0,13,1198,28
505011071,8,3,0,0,0,8,83,0,0,5,0,92,53,0,0,0,0,61,31,0,3,3,0,40,32,3,13,0,0,43,33,0,10,0,0,52,43,4,22,3,0,76,67,3,18,0,0,98,61,13,39,0,0,116,48,11,18,0,0,77,35,16,14,0,0,69,18,16,9,0,0,47,58,17,20,0,0,95,9,8,3,0,0,27,12,18,8,0,0,41,10,0,0,0,0,15,605,121,190,20,7,945,8,0,3,5,0,15,109,0,5,0,0,117,91,0,20,0,0,115,74,4,18,5,0,97,98,0,10,0,0,112,155,8,24,0,0,181,158,6,16,0,0,179,173,7,11,0,0,199,147,9,11,3,0,164,102,4,9,0,0,120,69,4,11,0,0,88,49,3,3,0,0,66,63,4,14,0,0,86,4,0,5,0,0,9,0,3,3,0,0,17,13,0,0,0,0,22,1309,61
505011072,3,0,0,0,0,5,101,0,0,8,0,107,41,0,4,0,0,56,25,0,7,3,0,34,32,6,5,3,0,49,39,0,11,4,0,58,46,8,17,3,4,76,67,17,20,3,0,110,72,11,25,0,0,115,53,27,11,0,0,86,55,27,24,5,0,112,58,21,7,0,0,89,86,55,24,5,0,162,23,17,12,0,0,53,25,36,21,0,0,85,4,0,5,0,0,11,738,239,194,31,6,1212,0,0,0,5,0,11,90,0,13,4,0,106,107,0,18,0,0,124,101,0,18,5,0,119,112,12,15,4,0,139,211,8,24,0,0,249,211,7,23,0,5,246,226,4,24,3,0,260,232,11,30,0,0,276,151,16,10,0,0,171,114,15,12,5,0,142,98,7,7,3,0,114,138,12,16,3,0,168,14,10,0,0,0,26,15,14,4,0,0,32,9,3,3,0,0,17,1827,120
505011073,7,0,0,0,0,13,155,0,6,0,0,155,85,0,5,0,0,87,72,8,9,4,0,86,67,5,14,0,0,86,73,3,11,0,0,92,78,11,26,0,0,118,89,14,26,3,0,131,127,27,27,4,0,178,94,27,24,0,0,150,100,24,19,0,0,147,72,17,5,0,0,98,157,33,19,3,0,209,15,9,8,0,0,32,14,15,12,0,0,47,17,0,0,0,0,16,1208,189,214,20,4,1635,8,0,0,8,0,14,172,0,6,4,0,185,168,3,7,7,0,188,124,3,22,5,0,155,162,3,19,0,0,186,232,5,17,0,5,259,236,9,23,3,0,271,238,12,18,0,0,269,223,12,29,0,0,265,156,10,4,0,0,170,105,5,12,0,4,119,78,0,6,0,0,94,92,5,7,0,0,101,20,0,3,0,0,26,3,3,5,0,0,9,16,0,0,0,0,21,2033,81
505011074,4,0,0,0,0,6,7,0,0,0,0,12,10,0,4,0,0,14,13,3,4,0,0,24,15,0,11,0,0,26,18,0,14,0,0,36,30,6,15,0,0,54,20,4,14,0,0,35,38,12,25,0,0,74,13,11,20,3,0,47,28,15,15,0,0,53,9,7,9,0,0,25,22,14,20,0,0,57,3,3,0,0,0,8,8,3,9,0,0,16,5,0,0,0,0,9,237,85,157,14,0,492,3,0,0,5,0,6,30,0,10,0,0,42,24,3,11,0,0,45,26,0,3,7,0,38,34,0,10,0,0,43,42,6,10,4,4,66,52,3,14,0,0,66,41,3,7,3,0,55,55,8,6,3,0,66,43,3,9,0,0,55,31,3,3,0,0,40,24,0,3,0,0,40,32,0,0,0,0,40,0,5,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,4,433,47
505011075,9,0,3,7,0,19,143,0,0,0,0,143,138,0,0,3,0,146,86,3,6,0,0,95,90,7,8,0,0,100,96,6,13,0,0,118,89,6,14,0,0,114,119,11,9,6,0,148,150,25,16,4,0,199,98,22,16,0,0,128,75,37,15,0,0,132,72,25,11,0,0,112,135,43,18,0,0,200,22,11,11,0,0,46,30,47,15,0,0,99,9,0,0,0,4,21,1373,240,168,24,9,1811,12,0,0,16,0,31,302,5,9,0,0,313,269,0,16,0,0,287,213,6,21,3,0,245,247,6,11,0,0,275,327,8,19,0,0,356,310,9,18,4,0,335,287,12,18,0,0,315,245,14,13,0,0,271,141,18,11,3,0,177,94,19,6,0,0,120,70,16,9,0,0,90,107,23,12,3,0,142,14,9,5,0,0,23,6,12,6,0,0,25,25,0,5,0,0,31,2660,154
505011076,0,0,0,3,0,3,16,0,0,0,0,16,9,0,0,3,0,11,8,4,0,0,0,14,6,3,5,0,0,16,9,0,4,0,0,17,15,0,10,0,0,29,18,4,16,0,0,38,34,0,16,0,0,57,15,5,20,3,0,45,8,6,18,0,0,34,7,15,10,0,0,34,15,22,15,0,0,58,8,16,6,0,0,31,16,20,8,0,0,43,3,0,0,0,0,7,192,101,128,18,3,439,0,0,0,0,0,0,15,0,8,0,0,28,25,0,6,0,0,37,15,3,14,3,0,36,3,3,16,0,0,19,20,3,6,0,0,39,21,9,10,0,0,35,15,0,15,6,0,37,18,9,12,0,0,42,8,4,10,0,0,24,10,5,6,0,0,16,5,9,9,0,0,20,7,10,6,0,0,25,3,4,3,0,0,7,0,3,0,0,0,3,3,0,0,0,0,5,174,66
505011077,22,3,0,7,0,33,294,7,11,4,0,311,233,6,9,0,0,252,202,3,12,6,0,228,197,6,10,5,0,228,335,13,25,5,0,373,389,20,22,4,0,434,552,21,47,5,3,624,835,44,53,0,0,936,683,43,36,0,0,772,633,53,26,3,0,717,522,44,23,0,0,585,968,74,34,5,0,1073,153,29,9,0,0,192,267,59,52,3,3,381,63,5,4,0,16,84,6349,421,367,42,33,7218,32,0,3,14,0,54,493,0,16,7,4,523,589,0,24,3,0,621,570,7,22,8,3,615,698,9,21,4,4,736,1068,19,23,6,0,1125,1266,26,40,0,3,1329,1504,20,37,3,3,1576,1718,27,35,0,3,1792,1327,18,38,0,0,1390,1207,26,16,4,0,1245,850,13,27,3,0,898,1096,26,22,4,0,1145,124,14,7,3,0,148,158,23,20,0,0,197,114,0,3,3,0,124,12813,240
