POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
509031250,66,5,27,0,6,8,17,39,0,165,87,7,17,0,3,0,24,19,0,162,69,3,8,0,9,6,12,11,0,115,81,10,8,0,15,3,14,6,0,136,29,0,0,0,0,0,0,0,0,38,36,3,4,0,5,0,0,0,0,56,14,0,0,0,0,0,0,3,0,22,736,64,155,68,114,87,125,286,12,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510011262,106,108,92,99,111,42,36,62,3,664,118,150,116,50,75,30,26,30,4,596,80,122,81,31,36,15,26,15,3,414,161,238,121,36,42,25,29,31,10,684,46,43,32,3,16,7,8,9,4,155,66,104,65,10,12,5,3,10,8,286,3,8,4,7,8,6,6,4,10,61,787,1033,833,760,650,525,243,592,59,5484,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,3,0,0,0,0,6,12,0,4,5,0,0,0,0,0,9,22,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,7
510011263,26,36,20,41,27,3,6,28,0,191,35,52,27,20,22,6,13,17,0,183,24,36,18,15,7,3,19,20,3,137,37,70,46,13,12,4,84,23,0,293,12,13,35,0,0,0,17,5,0,89,26,19,29,0,0,0,0,3,0,84,7,10,9,4,3,0,13,9,0,52,233,337,288,260,152,87,193,267,22,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
510011264,11,22,12,11,8,0,12,3,0,93,14,20,7,21,5,3,5,7,0,81,12,18,3,7,4,0,19,9,0,64,18,55,33,6,4,0,33,11,0,157,11,11,17,0,0,0,9,0,0,44,13,7,5,0,0,0,15,0,0,47,4,0,7,4,0,0,0,0,0,12,112,178,126,132,50,33,110,101,10,855,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
510011265,52,80,48,48,50,15,33,43,8,373,51,79,43,21,31,7,34,22,0,293,50,64,28,20,4,0,27,16,4,214,89,86,56,21,14,0,50,25,4,339,23,18,16,5,3,4,5,6,0,80,42,20,18,4,8,0,3,0,0,96,9,10,7,10,4,0,0,20,0,67,449,488,366,359,293,158,229,377,43,2766,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
510011266,8,13,13,7,4,0,0,10,0,57,13,4,3,0,4,0,4,5,0,39,5,6,4,0,4,0,4,0,0,19,23,7,5,0,3,3,6,0,0,54,7,5,0,0,0,0,0,0,0,15,3,4,3,0,0,0,0,0,0,14,3,0,0,4,0,0,0,0,0,8,109,71,63,74,43,22,45,89,7,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510021267,31,27,151,33,50,6,199,233,10,735,29,50,271,29,74,6,414,164,17,1051,33,79,381,35,77,5,626,135,12,1389,122,518,1839,80,146,11,2162,329,35,5241,81,311,1050,16,43,0,583,68,28,2175,390,354,976,9,67,0,318,40,27,2181,4,17,40,3,3,5,38,16,16,141,729,1422,4870,265,515,62,4568,1276,186,13887,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,4,5,8,0,0,0,4,0,0,0,0,7,17,0,0,0,0,0,0,0,0,3,13,0,0,6,0,0,0,0,3,9,18,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,8,10,0,0,3,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,6
510021268,19,15,76,14,31,5,62,55,6,295,19,23,95,17,41,12,106,30,0,338,18,38,104,6,16,0,132,29,4,348,48,81,388,24,26,7,334,52,15,988,22,74,204,3,9,0,103,11,3,443,63,56,222,0,9,3,65,8,4,430,0,4,10,6,0,0,7,4,4,25,218,336,1204,179,197,118,893,307,48,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3
510021269,26,25,104,23,68,16,83,60,7,413,26,34,155,7,73,19,164,72,7,555,39,51,182,10,45,11,202,59,8,610,119,175,677,29,109,14,489,158,33,1802,72,86,387,0,30,0,178,50,19,824,152,205,325,4,37,4,183,36,27,978,5,4,13,0,4,4,7,9,17,66,494,636,2013,165,535,196,1443,666,131,6278,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,3,3
510021270,22,43,14,40,42,14,14,39,0,231,17,50,29,26,28,10,13,25,4,206,24,33,35,4,8,5,16,8,0,136,34,63,79,24,16,9,54,15,3,288,16,20,44,0,5,0,29,6,0,124,30,32,44,0,9,0,41,8,5,169,0,7,7,3,4,0,0,3,0,20,211,310,340,269,222,241,201,283,29,2095,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
510031271,28,32,130,51,61,15,177,207,13,724,37,47,228,45,79,10,328,194,21,976,41,82,321,22,60,4,459,130,8,1123,121,387,1610,73,168,15,1888,408,77,4742,94,295,941,13,40,8,510,80,40,2017,302,332,1162,3,37,0,235,61,46,2189,0,4,38,0,8,0,29,13,8,107,692,1257,4600,360,591,151,3840,1420,241,13152,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,3,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,3,6,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,0,5
510031272,49,72,109,48,103,41,74,76,0,573,78,96,143,33,78,19,92,60,6,598,68,82,148,14,67,23,77,61,7,549,186,149,413,15,76,15,216,128,20,1213,68,57,170,4,25,3,67,29,11,429,121,101,194,3,13,4,71,17,7,542,3,0,19,5,3,3,6,10,5,50,707,719,1542,490,688,546,728,797,82,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
510031273,15,19,73,23,42,5,38,81,7,310,20,29,121,13,51,3,85,61,10,389,17,45,147,14,50,0,95,77,7,455,86,213,660,28,98,0,429,202,37,1746,48,138,409,5,48,0,151,49,19,865,207,267,734,6,52,0,151,43,38,1498,0,4,21,6,0,0,13,11,4,56,430,768,2328,217,405,58,1018,691,136,6053,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
511011274,50,55,70,17,59,21,78,25,9,388,54,49,75,15,39,23,72,19,5,361,42,36,53,0,16,14,58,21,3,246,85,81,100,4,28,21,115,27,4,470,22,19,13,5,6,3,9,7,0,92,40,40,18,0,3,8,10,9,0,133,10,9,13,10,4,4,8,6,0,60,535,440,717,393,513,493,522,524,57,4195,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,9,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
511011275,62,12,25,0,10,5,38,52,5,203,80,13,34,0,11,4,56,32,0,237,63,11,46,0,15,3,78,23,0,236,97,49,164,10,17,4,147,38,9,532,43,22,75,0,0,0,19,8,6,167,92,13,31,0,0,0,8,7,4,158,16,0,17,0,0,0,4,6,8,51,769,158,471,69,139,50,426,345,51,2487,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
511021276,37,22,26,13,20,12,11,20,0,165,38,22,24,8,8,5,11,16,0,126,28,22,18,7,9,5,14,4,0,101,47,36,27,4,12,6,31,10,0,174,12,4,11,0,0,0,9,0,0,31,13,16,6,3,5,0,5,5,0,51,8,4,0,0,5,5,3,4,0,26,371,177,200,145,162,164,143,303,10,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511021277,46,21,52,15,19,4,11,14,4,186,38,24,42,11,18,3,23,17,6,170,23,12,30,0,13,4,21,5,0,108,46,25,86,5,6,0,38,12,4,223,14,8,26,3,4,0,5,7,0,60,32,13,37,3,0,0,12,0,3,97,7,0,4,0,4,0,0,5,5,29,337,212,414,286,213,175,149,365,37,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031278,10,0,43,4,20,0,26,16,3,125,16,15,44,0,28,4,49,14,0,180,15,14,44,3,12,0,38,26,0,161,46,32,121,8,17,0,103,20,0,337,25,12,39,0,5,0,18,3,0,104,28,6,25,0,0,0,7,3,0,79,0,0,7,0,0,0,5,0,0,19,196,112,413,97,189,58,325,189,17,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
511031279,93,102,203,65,141,58,101,65,12,828,89,131,214,54,119,30,136,62,12,847,68,95,205,18,56,12,175,55,11,706,189,195,483,17,56,34,365,68,23,1432,93,54,180,5,21,4,72,15,8,448,125,62,128,13,19,19,54,13,0,446,7,0,11,9,5,9,25,9,10,71,888,879,2018,749,1019,862,1218,901,106,8642,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,3,8,0,4,0,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3,0,4,5,0,0,4,0,0,0,0,0,4,9
511031280,6,19,9,10,14,0,7,4,0,69,8,31,17,5,6,0,9,3,0,78,7,26,11,3,3,0,18,0,0,69,6,46,23,5,8,0,16,4,0,101,4,4,0,0,0,0,7,0,0,22,0,18,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,53,184,116,85,99,39,84,68,10,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031281,0,3,0,7,0,0,5,0,0,12,6,0,0,0,4,0,0,0,0,7,0,0,5,0,0,0,3,0,0,11,0,8,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,15,9,13,4,10,14,18,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,11,19,56,0,29,3,93,47,0,273,12,43,93,0,29,3,201,46,4,441,8,69,99,3,26,3,228,45,9,493,46,278,529,24,34,0,698,47,14,1676,40,118,219,0,5,0,162,10,4,549,146,95,169,0,3,0,120,3,8,542,3,6,13,0,3,0,16,5,4,51,328,675,1291,76,210,83,1620,366,49,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
511031283,27,19,74,19,44,8,120,113,10,439,34,48,142,25,81,0,186,87,0,614,23,71,206,6,54,0,416,88,9,869,89,472,898,27,46,0,1272,108,26,2937,52,180,401,8,6,0,235,21,13,921,228,121,254,4,7,0,179,11,6,818,5,10,23,4,0,0,16,8,4,70,498,978,2112,169,287,33,2518,612,78,7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
511031284,0,5,10,0,10,0,35,5,0,66,0,13,18,0,4,0,65,5,4,112,0,16,9,0,0,0,75,7,5,111,9,63,113,4,10,0,129,15,0,342,7,20,41,0,0,0,11,3,0,86,19,9,25,0,6,0,15,0,0,71,0,0,0,0,0,0,3,0,5,4,38,125,234,9,40,0,364,34,14,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,103,194,190,78,124,62,79,62,15,899,109,200,174,65,89,39,58,52,8,783,93,167,95,32,36,25,71,20,7,551,177,299,218,18,52,24,83,45,10,917,48,40,32,3,19,10,13,6,0,171,65,104,24,6,15,18,5,3,3,245,7,14,8,9,9,4,0,8,4,67,954,1429,1601,1339,1167,1368,657,1181,99,9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,5,6
511041286,16,23,50,17,21,4,48,27,3,198,18,22,48,6,21,4,58,27,0,213,16,22,47,5,7,8,65,9,3,183,56,41,128,5,16,7,141,18,9,412,21,10,17,0,10,0,38,0,3,95,18,5,11,0,0,0,4,0,0,54,0,0,8,0,0,0,6,0,0,14,205,205,449,137,205,55,457,187,27,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041287,9,4,20,3,4,0,6,5,0,48,8,6,5,4,4,3,0,5,0,38,6,5,7,0,3,0,7,5,0,32,4,5,13,4,0,0,0,5,0,33,5,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,76,53,130,50,63,61,56,74,3,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
