POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
506041133,3,5,0,0,0,0,0,4,0,16,0,16,0,3,0,0,0,3,0,26,0,15,0,3,0,4,3,0,0,36,6,15,4,8,3,0,0,4,0,42,0,6,0,23,0,6,0,6,0,47,4,23,8,24,13,8,9,6,0,98,3,32,11,31,15,3,8,9,0,107,9,46,9,36,13,9,0,7,3,132,12,65,4,38,11,8,4,8,0,143,10,74,6,21,16,0,0,0,0,137,11,96,0,29,3,0,0,4,0,152,9,101,3,24,5,0,3,0,0,144,43,178,0,22,8,0,0,0,0,250,12,19,0,0,0,0,0,0,0,36,17,37,0,0,0,0,0,0,6,56,0,0,0,0,0,0,0,0,0,3,137,727,59,258,100,46,29,46,11,1418,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,5,0,6,0,15
506041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,7,0,7,0,4,0,19,0,4,0,4,0,5,0,4,0,21,3,7,3,9,0,10,0,0,0,37,0,15,0,17,10,8,3,3,0,66,3,23,8,17,7,11,5,10,0,82,0,44,7,31,7,6,0,4,0,103,10,82,0,47,15,0,0,3,3,167,12,81,0,21,10,0,5,5,0,129,10,92,4,12,7,0,0,0,0,126,4,67,0,0,0,0,0,0,0,77,27,89,0,10,10,0,0,0,0,141,4,4,0,5,0,0,0,0,0,10,4,30,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,92,561,18,183,74,52,22,28,12,1035,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,15
506041135,3,0,0,0,0,0,0,0,0,9,0,7,0,0,0,3,0,0,0,16,0,4,9,5,6,0,0,0,0,29,4,0,0,9,5,0,0,0,0,28,4,5,4,16,3,10,0,0,0,44,3,9,4,12,3,7,0,4,0,48,3,11,4,11,9,7,0,7,0,55,3,31,9,11,0,0,0,0,4,59,9,38,4,17,9,3,4,0,0,81,7,53,0,3,6,0,0,0,0,71,11,46,0,0,0,0,0,0,0,59,0,43,0,0,0,0,0,0,0,46,12,84,0,6,5,4,0,0,0,105,9,5,0,0,0,0,0,0,0,16,3,19,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,71,362,28,95,38,39,14,23,8,682,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11
506041136,0,0,0,0,0,0,0,0,3,5,0,3,0,4,0,3,0,0,0,13,0,5,0,6,6,3,0,5,0,23,8,3,4,9,4,10,0,3,0,38,0,13,0,15,7,9,4,9,0,56,8,9,4,18,12,10,5,7,0,78,13,29,10,24,15,5,5,13,0,116,10,50,34,45,31,9,10,19,0,203,22,92,35,28,35,11,19,6,0,244,15,100,22,25,27,10,9,6,0,207,22,143,24,16,24,5,8,5,0,247,26,114,8,7,13,4,7,3,0,176,74,159,18,10,19,4,4,0,3,287,30,29,0,0,5,0,0,0,3,60,36,44,0,0,8,0,0,0,0,89,0,3,0,0,0,0,0,0,0,4,251,783,171,189,192,84,74,75,22,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,5,6,0,0,0,21
506041137,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,11,0,3,5,3,4,5,3,3,0,26,5,0,0,11,12,6,0,9,0,43,6,8,9,8,3,7,3,6,0,57,6,14,3,15,6,7,8,0,0,55,8,42,5,11,3,3,0,3,0,85,6,38,5,17,5,6,4,3,0,92,9,45,10,10,11,12,7,4,0,108,8,64,3,0,3,0,3,0,0,90,13,92,3,5,0,0,0,0,0,103,3,65,0,0,0,0,0,0,0,72,22,118,0,0,5,0,0,0,0,147,3,9,0,5,0,4,0,0,0,20,0,21,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,102,522,37,96,52,56,29,32,4,935,0,0,0,0,0,4,0,0,0,4,0,0,0,5,3,4,0,0,0,13,0,0,0,5,3,0,0,3,0,12
506051138,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,17,4,7,0,4,0,3,4,4,0,23,4,4,0,4,0,8,0,0,0,25,9,11,0,3,6,3,4,3,0,33,5,14,4,8,3,12,11,11,0,70,6,19,6,10,11,6,8,7,0,70,5,36,14,15,26,4,20,8,0,129,28,64,22,8,38,5,38,19,4,230,18,81,18,7,37,3,10,8,4,191,12,84,17,10,22,0,10,13,0,165,13,90,15,0,11,0,3,0,5,143,81,115,15,14,16,5,8,0,3,254,32,16,0,0,8,0,0,0,0,64,65,26,0,0,9,4,0,0,0,98,0,0,0,0,0,0,0,0,0,9,275,566,110,87,194,67,118,75,22,1522,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,5,0,0,3,17
506051139,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,16,0,4,0,6,0,3,0,0,0,14,0,7,0,5,0,0,0,0,0,19,0,6,0,7,3,0,0,4,0,23,0,6,3,9,0,3,0,3,0,29,11,14,5,9,8,4,6,4,0,50,6,14,0,14,5,0,5,0,0,53,9,24,0,5,8,0,0,3,0,49,5,32,0,0,0,0,0,0,0,43,3,21,3,0,4,0,0,0,0,35,10,32,6,3,4,0,0,0,0,52,8,9,0,0,0,0,0,0,0,18,13,21,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,62,199,19,67,30,19,12,21,0,430,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8
506051140,6,0,0,0,0,0,0,0,0,11,0,3,0,6,0,0,0,0,0,10,0,12,0,7,6,4,0,3,0,35,0,16,4,10,3,5,0,0,0,39,4,10,4,10,5,8,0,0,0,37,0,23,7,8,7,4,0,3,0,57,12,24,3,15,11,8,0,4,0,70,9,34,10,7,15,4,3,0,0,81,11,58,8,4,8,4,0,3,0,93,13,75,4,7,6,3,0,0,0,105,11,88,0,8,10,0,0,0,0,113,8,85,4,3,3,0,0,0,0,105,36,110,3,5,0,0,0,0,0,155,11,26,5,0,0,0,0,0,0,38,9,43,0,0,0,0,0,0,0,59,3,3,0,0,0,0,0,0,3,5,124,611,39,83,76,43,8,24,9,1012,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,0,8,3,0,0,0,0,20
506051141,3,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,15,0,0,0,5,5,0,0,3,0,12,7,4,0,7,0,4,0,4,0,26,4,22,4,11,9,3,3,7,0,60,3,16,0,10,0,0,3,0,0,49,8,27,3,21,9,0,0,0,0,72,14,34,6,9,3,4,0,0,0,73,4,67,5,0,4,0,5,0,0,84,8,65,7,5,6,0,0,0,0,75,7,80,0,3,5,0,0,0,0,95,28,156,3,0,0,0,0,0,0,195,10,12,0,0,0,0,0,0,0,27,8,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,111,511,31,74,44,18,12,24,6,829,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,3,4,0,0,3,0,0,0,0,10
506061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,3,7,4,3,0,0,0,0,22,0,11,0,5,0,8,0,0,0,30,5,19,4,25,4,9,0,0,0,61,6,23,4,14,3,3,0,3,0,57,9,25,5,16,0,10,3,3,0,65,8,44,7,13,5,0,0,3,0,77,9,69,6,7,0,0,0,0,0,83,7,74,0,0,0,0,3,0,0,87,7,80,0,3,0,0,0,0,0,88,18,92,0,0,0,0,0,0,0,123,8,9,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,63,465,24,94,28,32,12,18,6,740,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,7,4,0,0,0,0,15
506061143,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,3,0,0,4,0,0,0,0,7,0,6,0,0,0,0,0,0,0,12,0,6,0,3,5,3,0,8,0,27,4,8,4,0,0,0,0,14,0,29,10,16,3,0,9,0,0,5,0,50,6,18,6,4,3,0,0,3,0,44,7,24,4,0,0,0,0,0,0,41,7,33,0,4,0,0,0,0,0,46,21,33,0,3,0,0,0,0,0,62,13,8,0,0,0,0,0,0,0,20,13,4,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,3,7,85,170,24,26,24,6,6,33,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4
506061144,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,3,4,0,0,3,0,0,4,0,13,4,5,0,0,0,0,0,0,0,12,9,7,0,0,4,0,0,7,0,20,0,8,0,0,0,0,0,0,0,14,3,13,0,0,0,0,0,0,0,26,0,8,0,0,0,0,0,0,0,13,11,9,0,3,4,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,37,67,0,16,15,3,3,9,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,0,0,0,0,0,0,0,4,0,8,0,7,0,12,0,0,0,0,0,17,0,10,0,8,7,4,0,0,0,29,7,13,4,18,0,6,0,0,0,45,4,19,0,20,8,4,0,6,0,50,6,19,8,20,7,0,0,4,0,72,5,30,4,30,15,5,4,6,0,101,9,57,7,43,18,4,6,3,0,152,11,98,4,35,15,6,0,3,0,171,8,80,9,6,14,7,0,5,3,132,19,102,8,11,10,3,0,0,0,149,19,108,0,4,3,0,0,0,0,129,33,181,0,0,6,0,0,0,0,222,15,36,0,0,4,6,0,0,0,60,32,63,0,0,4,0,0,0,0,105,4,0,0,0,0,0,0,0,0,9,170,824,45,209,99,43,11,39,15,1459,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,11
506071146,0,5,0,0,0,0,0,0,0,8,0,6,0,6,0,0,0,0,0,11,0,3,0,8,3,0,0,5,0,31,0,9,3,4,9,7,0,0,0,34,4,15,3,16,7,4,0,11,3,54,10,28,5,19,3,9,0,8,0,73,4,28,3,19,5,4,0,11,3,86,9,40,12,32,15,5,0,3,3,116,7,52,9,31,7,6,0,3,0,117,15,62,11,17,13,4,0,5,0,110,17,79,0,7,9,4,0,0,0,115,5,67,0,12,0,0,0,0,0,87,30,137,0,4,0,0,0,0,0,169,15,33,0,0,5,0,0,0,0,51,8,33,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,3,3,125,596,46,161,68,48,10,42,14,1106,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8
506071147,3,9,0,4,4,0,0,0,0,20,0,10,0,9,0,3,0,0,0,25,3,23,0,14,4,0,0,9,3,65,6,13,10,12,4,7,0,7,0,54,9,22,10,15,6,7,0,15,3,92,7,46,9,50,29,8,4,17,0,166,17,78,12,30,30,9,0,15,0,188,15,141,42,49,39,9,6,9,0,310,29,188,42,40,65,12,4,8,0,397,27,201,46,14,46,15,0,3,6,360,43,254,33,8,43,9,3,3,12,413,55,316,18,12,35,6,0,0,4,445,197,612,18,7,45,8,0,0,0,897,72,106,0,0,11,4,0,0,0,195,153,203,5,0,14,8,0,0,5,390,0,11,0,0,0,0,0,0,0,12,632,2240,251,277,378,100,23,85,37,4026,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,10,0,4,0,10,0,0,0,0,0,19
507011148,0,3,0,0,0,0,0,0,0,5,0,4,0,4,0,6,0,0,0,10,0,9,0,9,0,0,0,5,0,32,0,3,0,12,0,5,0,0,0,27,3,9,0,3,4,0,0,5,0,27,4,15,0,11,5,9,0,10,0,55,0,29,0,21,9,7,0,0,0,70,6,24,6,21,5,0,5,6,0,70,3,35,11,24,5,7,4,5,0,95,6,57,0,4,3,5,0,0,3,86,0,80,0,0,0,0,0,0,0,83,0,84,3,0,0,0,0,0,0,96,28,88,0,4,3,0,0,0,0,122,8,15,0,0,3,0,0,0,0,25,9,20,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,71,486,34,115,45,37,11,35,14,849,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,6
507011150,7,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,3,6,0,7,0,0,0,0,17,3,8,3,4,12,0,0,5,0,36,0,9,3,9,11,5,3,6,0,39,3,15,6,4,12,0,3,7,0,61,5,22,19,7,14,0,0,21,5,90,16,33,31,8,32,5,23,42,5,192,40,74,60,7,56,3,27,29,0,299,27,92,32,0,52,7,23,18,4,253,45,88,22,3,30,3,10,3,5,206,37,72,15,0,12,5,6,5,0,161,118,127,24,0,22,6,9,0,0,311,51,23,10,0,8,5,0,0,0,94,104,19,3,0,15,0,0,0,3,148,0,4,0,0,0,0,0,0,0,12,466,585,220,40,276,53,119,149,24,1928,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,6,0,3,0,0,0,0,0,12,0,9,4,5,0,0,0,0,0,22,4,9,0,10,3,0,0,0,0,23,0,28,0,3,0,0,0,0,0,41,0,14,0,0,3,0,0,0,0,35,9,30,0,0,3,0,0,0,0,45,4,23,0,0,0,0,0,0,0,33,17,57,4,0,3,0,0,0,0,81,3,10,0,0,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,52,208,17,32,21,7,4,9,4,353,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507011153,0,3,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,10,0,8,0,0,3,3,0,4,0,16,0,0,0,0,0,0,0,0,0,5,3,6,0,4,0,3,0,0,0,16,0,9,0,0,0,0,0,4,0,14,0,12,0,6,0,0,5,3,0,30,0,17,4,13,9,0,5,0,0,38,6,17,0,4,0,0,0,0,0,29,0,16,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,18,0,19,0,0,0,4,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,17,145,11,29,16,13,10,9,6,251,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0
507011154,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,3,0,5,0,0,0,13,0,7,0,10,0,0,0,0,0,23,0,10,0,6,3,3,0,0,0,26,0,21,5,10,0,3,0,5,0,45,0,19,4,9,5,0,0,4,0,50,10,33,3,15,3,5,0,8,0,76,5,38,3,11,7,5,0,4,0,81,6,37,0,6,7,0,3,0,0,60,3,47,5,3,0,3,0,3,0,64,10,36,3,4,0,0,0,0,0,60,26,37,0,3,0,0,0,0,0,76,4,12,0,0,0,0,0,0,0,11,9,7,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,82,325,32,90,29,20,5,23,5,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,13,3,8,4,0,5,0,0,3,4,18,4,15,10,0,13,0,0,3,0,43,0,42,18,5,25,0,3,16,0,111,15,64,19,3,28,3,7,6,3,143,9,73,34,5,16,6,7,0,0,150,22,70,33,0,14,0,3,3,0,148,95,217,43,4,33,0,5,11,0,403,59,43,7,0,12,0,0,4,0,125,115,40,6,0,13,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,321,565,180,15,162,12,29,57,12,1351,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,16,0,0,3,3,0,5,0,5,0,12,0,3,0,5,0,0,0,0,0,10,6,3,0,15,0,0,0,4,0,27,0,7,0,5,0,0,0,0,0,17,0,13,0,0,3,0,0,0,0,23,5,11,0,0,0,0,0,0,0,19,4,8,0,0,0,0,0,0,0,17,18,22,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,9,9,17,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,44,91,16,35,11,12,0,14,3,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,4,9,0,0,0,0,0,0,0,13,0,4,5,3,0,4,0,0,0,19,0,10,0,11,6,3,3,0,3,30,5,8,4,9,5,0,0,0,0,36,6,8,5,14,4,6,0,9,0,50,6,22,0,14,12,9,3,8,0,77,8,25,3,14,12,6,10,4,0,87,13,38,7,20,25,10,10,4,0,124,22,89,16,36,23,11,7,4,0,215,20,90,4,18,25,7,10,3,3,186,28,100,4,16,15,6,3,3,4,192,30,104,3,16,8,7,0,0,0,164,94,159,4,35,18,0,0,0,4,317,20,23,0,7,0,0,0,0,0,56,38,35,0,9,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,8,289,720,66,226,162,72,49,47,13,1647,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,3,0,11,0,0,0,6,0,19
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,4,4,4,0,0,0,13,0,9,0,4,0,6,3,3,0,22,0,4,0,6,0,11,0,0,0,25,5,8,0,8,8,3,0,5,0,41,0,13,0,16,0,5,0,3,0,46,3,30,6,19,3,5,0,7,0,73,10,36,6,13,7,3,0,5,0,79,0,40,4,6,4,0,3,0,0,59,6,57,3,6,9,0,0,0,4,83,0,40,0,5,3,0,0,0,0,49,16,38,0,0,0,0,0,0,0,61,6,15,0,0,0,0,0,0,0,19,14,31,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,62,317,30,104,32,41,9,23,5,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10
507011161,0,3,0,0,0,4,0,0,0,8,0,6,0,0,0,0,0,0,0,17,5,3,0,7,0,9,0,0,0,38,0,0,3,5,6,4,0,9,0,32,0,4,4,11,4,10,0,10,0,50,10,21,0,22,9,11,0,10,0,76,5,17,8,18,8,16,3,12,0,78,12,25,3,36,12,14,3,4,0,110,14,37,7,20,8,7,0,3,0,111,8,54,3,0,3,4,0,0,0,79,12,60,6,11,7,0,0,0,0,98,6,53,0,3,3,0,0,0,4,67,23,85,0,5,4,0,0,0,0,117,6,8,0,0,0,0,0,0,0,12,4,33,0,0,0,0,0,0,0,39,0,5,0,0,0,0,0,0,4,3,107,423,36,145,64,89,10,46,3,929,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,8,0,5,0,26
507011163,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,11,0,3,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,9,0,8,0,3,3,0,0,0,0,17,0,10,0,6,4,0,0,0,0,15,0,6,5,0,3,0,0,0,0,29,6,25,4,7,3,0,0,0,0,50,4,27,0,3,0,0,0,0,0,34,8,26,4,0,6,0,0,0,0,38,4,22,4,0,0,0,0,0,0,36,3,22,0,0,0,0,0,0,0,32,4,6,0,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,41,174,16,31,23,10,8,8,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
