DATE,MONTH,AGE GROUP,MEASURE,VALUE
2019-03-31,Mar19,5 to 9,,519.0
2019-03-31,Mar19,50 to 54,,339.0
2019-03-31,Mar19,55 to 59,,252.0
2019-03-31,Mar19,60 to 64,,158.0
2019-03-31,Mar19,65+,,185.0
2020-03-31,Mar20,0 to 4,,529.0
2020-03-31,Mar20,10 to 14,,386.0
2020-03-31,Mar20,15 to 19,,645.0
2020-03-31,Mar20,20 to 24,,566.0
2020-03-31,Mar20,25 to 29,,499.0
2020-03-31,Mar20,30 to 34,,625.0
2020-03-31,Mar20,35 to 39,,647.0
2020-03-31,Mar20,40 to 44,,544.0
2020-03-31,Mar20,45 to 49,,475.0
2020-03-31,Mar20,5 to 9,,406.0
2020-03-31,Mar20,50 to 54,,337.0
2020-03-31,Mar20,55 to 59,,221.0
2020-03-31,Mar20,60 to 64,,133.0
2020-03-31,Mar20,65+,,201.0
2021-03-31,Mar21,0 to 4,,618.0
2021-03-31,Mar21,10 to 14,,487.0
2021-03-31,Mar21,15 to 19,,721.0
2021-03-31,Mar21,20 to 24,,650.0
2021-03-31,Mar21,25 to 29,,656.0
2021-03-31,Mar21,30 to 34,,705.0
2021-03-31,Mar21,35 to 39,,744.0
2021-03-31,Mar21,40 to 44,,645.0
2021-03-31,Mar21,45 to 49,,480.0
2021-03-31,Mar21,5 to 9,,466.0
2021-03-31,Mar21,50 to 54,,406.0
2021-03-31,Mar21,55 to 59,,266.0
2021-03-31,Mar21,60 to 64,,176.0
2021-03-31,Mar21,65+,,202.0
2022-03-31,Mar22,0 to 4,,575.0
2022-03-31,Mar22,10 to 14,,365.0
2022-03-31,Mar22,15 to 19,,566.0
2022-03-31,Mar22,20 to 24,,612.0
2022-03-31,Mar22,25 to 29,,575.0
2022-03-31,Mar22,30 to 34,,647.0
2022-03-31,Mar22,35 to 39,,711.0
2022-03-31,Mar22,40 to 44,,652.0
2022-03-31,Mar22,45 to 49,,522.0
2022-03-31,Mar22,5 to 9,,444.0
2022-03-31,Mar22,50 to 54,,444.0
2022-03-31,Mar22,55 to 59,,257.0
2022-03-31,Mar22,60 to 64,,177.0
2022-03-31,Mar22,65+,,360.0
2023-03-31,Mar23,0 to 4,,679.0
2023-03-31,Mar23,10 to 14,,440.0
2023-03-31,Mar23,15 to 19,,586.0
2023-03-31,Mar23,20 to 24,,618.0
2023-03-31,Mar23,25 to 29,,636.0
2023-03-31,Mar23,30 to 34,,749.0
2023-03-31,Mar23,35 to 39,,743.0
2023-03-31,Mar23,40 to 44,,691.0
2023-03-31,Mar23,45 to 49,,579.0
2023-03-31,Mar23,5 to 9,,565.0
2023-03-31,Mar23,50 to 54,,490.0
2023-03-31,Mar23,55 to 59,,313.0
2023-03-31,Mar23,60 to 64,,172.0
2023-03-31,Mar23,65+,,282.0
2018-05-31,May18,0 to 4,,507.0
2018-05-31,May18,10 to 14,,351.0
2018-05-31,May18,15 to 19,,609.0
2018-05-31,May18,20 to 24,,512.0
2018-05-31,May18,25 to 29,,510.0
2018-05-31,May18,30 to 34,,600.0
2018-05-31,May18,35 to 39,,586.0
2018-05-31,May18,40 to 44,,564.0
2018-05-31,May18,45 to 49,,456.0
2018-05-31,May18,5 to 9,,468.0
2018-05-31,May18,50 to 54,,284.0
2018-05-31,May18,55 to 59,,197.0
2018-05-31,May18,60 to 64,,133.0
2018-05-31,May18,65+,,150.0
2019-05-31,May19,0 to 4,,651.0
2019-05-31,May19,10 to 14,,439.0
2019-05-31,May19,15 to 19,,659.0
2019-05-31,May19,20 to 24,,601.0
2019-05-31,May19,25 to 29,,557.0
2019-05-31,May19,30 to 34,,695.0
2019-05-31,May19,35 to 39,,702.0
2019-05-31,May19,40 to 44,,560.0
2019-05-31,May19,45 to 49,,531.0
2019-05-31,May19,5 to 9,,528.0
2019-05-31,May19,50 to 54,,357.0
2019-05-31,May19,55 to 59,,217.0
2019-05-31,May19,60 to 64,,160.0
2019-05-31,May19,65+,,194.0
2020-05-31,May20,0 to 4,,493.0
2020-05-31,May20,10 to 14,,371.0
2020-05-31,May20,15 to 19,,592.0
2020-05-31,May20,20 to 24,,555.0
2020-05-31,May20,25 to 29,,474.0
2020-05-31,May20,30 to 34,,580.0
2020-05-31,May20,35 to 39,,598.0
2020-05-31,May20,40 to 44,,486.0
2020-05-31,May20,45 to 49,,452.0
2020-05-31,May20,5 to 9,,398.0
2020-05-31,May20,50 to 54,,308.0
2020-05-31,May20,55 to 59,,178.0
2020-05-31,May20,60 to 64,,122.0
2020-05-31,May20,65+,,154.0
2021-05-31,May21,0 to 4,,607.0
2021-05-31,May21,10 to 14,,470.0
2021-05-31,May21,15 to 19,,706.0
2021-05-31,May21,20 to 24,,587.0
2021-05-31,May21,25 to 29,,612.0
2021-05-31,May21,30 to 34,,669.0
2021-05-31,May21,35 to 39,,750.0
2021-05-31,May21,40 to 44,,637.0
2021-05-31,May21,45 to 49,,454.0
2021-05-31,May21,5 to 9,,453.0
2021-05-31,May21,50 to 54,,418.0
2021-05-31,May21,55 to 59,,228.0
2021-05-31,May21,60 to 64,,176.0
2021-05-31,May21,65+,,220.0
2022-05-31,May22,0 to 4,,584.0
2022-05-31,May22,10 to 14,,352.0
2022-05-31,May22,15 to 19,,567.0
2022-05-31,May22,20 to 24,,605.0
2022-05-31,May22,25 to 29,,593.0
2022-05-31,May22,30 to 34,,634.0
2022-05-31,May22,35 to 39,,701.0
2022-05-31,May22,40 to 44,,599.0
2022-05-31,May22,45 to 49,,512.0
2022-05-31,May22,5 to 9,,449.0
2022-05-31,May22,50 to 54,,431.0
2022-05-31,May22,55 to 59,,252.0
2022-05-31,May22,60 to 64,,148.0
2022-05-31,May22,65+,,260.0
2023-05-31,May23,0 to 4,,633.0
2023-05-31,May23,10 to 14,,442.0
2023-05-31,May23,15 to 19,,586.0
2023-05-31,May23,20 to 24,,598.0
2023-05-31,May23,25 to 29,,594.0
2023-05-31,May23,30 to 34,,724.0
2023-05-31,May23,35 to 39,,750.0
2023-05-31,May23,40 to 44,,704.0
2023-05-31,May23,45 to 49,,587.0
2023-05-31,May23,5 to 9,,532.0
2023-05-31,May23,50 to 54,,518.0
2023-05-31,May23,55 to 59,,327.0
2023-05-31,May23,60 to 64,,193.0
2023-05-31,May23,65+,,289.0
2017-11-30,Nov17,0 to 4,,545.0
2017-11-30,Nov17,10 to 14,,371.0
2017-11-30,Nov17,15 to 19,,599.0
2017-11-30,Nov17,20 to 24,,541.0
2017-11-30,Nov17,25 to 29,,519.0
2017-11-30,Nov17,30 to 34,,581.0
2017-11-30,Nov17,35 to 39,,646.0
2017-11-30,Nov17,40 to 44,,561.0
2017-11-30,Nov17,45 to 49,,463.0
2017-11-30,Nov17,5 to 9,,450.0
2017-11-30,Nov17,50 to 54,,306.0
2017-11-30,Nov17,55 to 59,,182.0
2017-11-30,Nov17,60 to 64,,115.0
2017-11-30,Nov17,65+,,164.0
2018-11-30,Nov18,0 to 4,,580.0
2018-11-30,Nov18,10 to 14,,390.0
2018-11-30,Nov18,15 to 19,,616.0
2018-11-30,Nov18,20 to 24,,556.0
2018-11-30,Nov18,25 to 29,,534.0
2018-11-30,Nov18,30 to 34,,619.0
2018-11-30,Nov18,35 to 39,,653.0
2018-11-30,Nov18,40 to 44,,531.0
2018-11-30,Nov18,45 to 49,,462.0
2018-11-30,Nov18,5 to 9,,450.0
2018-11-30,Nov18,50 to 54,,277.0
2018-11-30,Nov18,55 to 59,,231.0
2018-11-30,Nov18,60 to 64,,132.0
2018-11-30,Nov18,65+,,181.0
2019-11-30,Nov19,0 to 4,,594.0
2019-11-30,Nov19,10 to 14,,445.0
2019-11-30,Nov19,15 to 19,,661.0
2019-11-30,Nov19,20 to 24,,586.0
2019-11-30,Nov19,25 to 29,,564.0
2019-11-30,Nov19,30 to 34,,692.0
2019-11-30,Nov19,35 to 39,,652.0
2019-11-30,Nov19,40 to 44,,560.0
2019-11-30,Nov19,45 to 49,,489.0
2019-11-30,Nov19,5 to 9,,479.0
2019-11-30,Nov19,50 to 54,,334.0
2019-11-30,Nov19,55 to 59,,200.0
2019-11-30,Nov19,60 to 64,,141.0
2019-11-30,Nov19,65+,,188.0
2020-11-30,Nov20,0 to 4,,552.0
2020-11-30,Nov20,10 to 14,,451.0
2020-11-30,Nov20,15 to 19,,712.0
2020-11-30,Nov20,20 to 24,,605.0
2020-11-30,Nov20,25 to 29,,578.0
2020-11-30,Nov20,30 to 34,,618.0
2020-11-30,Nov20,35 to 39,,675.0
2020-11-30,Nov20,40 to 44,,553.0
2020-11-30,Nov20,45 to 49,,477.0
2020-11-30,Nov20,5 to 9,,441.0
2020-11-30,Nov20,50 to 54,,385.0
2020-11-30,Nov20,55 to 59,,247.0
2020-11-30,Nov20,60 to 64,,158.0
2020-11-30,Nov20,65+,,201.0
2021-11-30,Nov21,0 to 4,,598.0
2021-11-30,Nov21,10 to 14,,464.0
2021-11-30,Nov21,15 to 19,,608.0
2021-11-30,Nov21,20 to 24,,625.0
2021-11-30,Nov21,25 to 29,,575.0
2021-11-30,Nov21,30 to 34,,685.0
2021-11-30,Nov21,35 to 39,,738.0
2021-11-30,Nov21,40 to 44,,654.0
2021-11-30,Nov21,45 to 49,,543.0
2021-11-30,Nov21,5 to 9,,484.0
2021-11-30,Nov21,50 to 54,,438.0
2021-11-30,Nov21,55 to 59,,252.0
2021-11-30,Nov21,60 to 64,,159.0
2021-11-30,Nov21,65+,,253.0
2022-11-30,Nov22,0 to 4,,595.0
2022-11-30,Nov22,10 to 14,,439.0
2022-11-30,Nov22,15 to 19,,533.0
2022-11-30,Nov22,20 to 24,,576.0
2022-11-30,Nov22,25 to 29,,606.0
2022-11-30,Nov22,30 to 34,,691.0
2022-11-30,Nov22,35 to 39,,746.0
2022-11-30,Nov22,40 to 44,,642.0
2022-11-30,Nov22,45 to 49,,544.0
2022-11-30,Nov22,5 to 9,,519.0
2022-11-30,Nov22,50 to 54,,462.0
2022-11-30,Nov22,55 to 59,,300.0
2022-11-30,Nov22,60 to 64,,175.0
2022-11-30,Nov22,65+,,246.0
2017-10-31,Oct17,0 to 4,,566.0
2017-10-31,Oct17,10 to 14,,359.0
2017-10-31,Oct17,15 to 19,,622.0
2017-10-31,Oct17,20 to 24,,551.0
2017-10-31,Oct17,25 to 29,,508.0
2017-10-31,Oct17,30 to 34,,605.0
2017-10-31,Oct17,35 to 39,,650.0
2017-10-31,Oct17,40 to 44,,551.0
2017-10-31,Oct17,45 to 49,,479.0
2017-10-31,Oct17,5 to 9,,446.0
2017-10-31,Oct17,50 to 54,,306.0
2017-10-31,Oct17,55 to 59,,179.0
2017-10-31,Oct17,60 to 64,,121.0
2017-10-31,Oct17,65+,,159.0
2018-10-31,Oct18,0 to 4,,587.0
2018-10-31,Oct18,10 to 14,,421.0
2018-10-31,Oct18,15 to 19,,641.0
2018-10-31,Oct18,20 to 24,,583.0
2018-10-31,Oct18,25 to 29,,538.0
2018-10-31,Oct18,30 to 34,,632.0
2018-10-31,Oct18,35 to 39,,676.0
2018-10-31,Oct18,40 to 44,,574.0
2018-10-31,Oct18,45 to 49,,466.0
2018-10-31,Oct18,5 to 9,,462.0
2018-10-31,Oct18,50 to 54,,317.0
2018-10-31,Oct18,55 to 59,,205.0
2018-10-31,Oct18,60 to 64,,113.0
2018-10-31,Oct18,65+,,182.0
2019-10-31,Oct19,0 to 4,,573.0
2019-10-31,Oct19,10 to 14,,419.0
2019-10-31,Oct19,15 to 19,,652.0
2019-10-31,Oct19,20 to 24,,562.0
2019-10-31,Oct19,25 to 29,,516.0
2019-10-31,Oct19,30 to 34,,659.0
2019-10-31,Oct19,35 to 39,,688.0
2019-10-31,Oct19,40 to 44,,578.0
2019-10-31,Oct19,45 to 49,,510.0
2019-10-31,Oct19,5 to 9,,466.0
2019-10-31,Oct19,50 to 54,,348.0
2019-10-31,Oct19,55 to 59,,226.0
2019-10-31,Oct19,60 to 64,,141.0
2019-10-31,Oct19,65+,,176.0
2020-10-31,Oct20,0 to 4,,569.0
2020-10-31,Oct20,10 to 14,,472.0
2020-10-31,Oct20,15 to 19,,713.0
2020-10-31,Oct20,20 to 24,,612.0
2020-10-31,Oct20,25 to 29,,575.0
2020-10-31,Oct20,30 to 34,,662.0
2020-10-31,Oct20,35 to 39,,667.0
2020-10-31,Oct20,40 to 44,,557.0
2020-10-31,Oct20,45 to 49,,491.0
2020-10-31,Oct20,5 to 9,,447.0
2020-10-31,Oct20,50 to 54,,374.0
2020-10-31,Oct20,55 to 59,,248.0
2020-10-31,Oct20,60 to 64,,146.0
2020-10-31,Oct20,65+,,221.0
2021-10-31,Oct21,0 to 4,,621.0
2021-10-31,Oct21,10 to 14,,505.0
2021-10-31,Oct21,15 to 19,,644.0
2021-10-31,Oct21,20 to 24,,641.0
2021-10-31,Oct21,25 to 29,,568.0
2021-10-31,Oct21,30 to 34,,672.0
2021-10-31,Oct21,35 to 39,,704.0
2021-10-31,Oct21,40 to 44,,648.0
2021-10-31,Oct21,45 to 49,,505.0
2021-10-31,Oct21,5 to 9,,524.0
2021-10-31,Oct21,50 to 54,,428.0
2021-10-31,Oct21,55 to 59,,257.0
2021-10-31,Oct21,60 to 64,,170.0
2021-10-31,Oct21,65+,,236.0
2022-10-31,Oct22,0 to 4,,602.0
2022-10-31,Oct22,10 to 14,,418.0
2022-10-31,Oct22,15 to 19,,569.0
2022-10-31,Oct22,20 to 24,,601.0
2022-10-31,Oct22,25 to 29,,584.0
2022-10-31,Oct22,30 to 34,,693.0
2022-10-31,Oct22,35 to 39,,706.0
2022-10-31,Oct22,40 to 44,,597.0
2022-10-31,Oct22,45 to 49,,494.0
2022-10-31,Oct22,5 to 9,,513.0
2022-10-31,Oct22,50 to 54,,436.0
2022-10-31,Oct22,55 to 59,,275.0
2022-10-31,Oct22,60 to 64,,164.0
2022-10-31,Oct22,65+,,249.0
2017-09-30,Sep17,0 to 4,,524.0
2017-09-30,Sep17,10 to 14,,322.0
2017-09-30,Sep17,15 to 19,,598.0
2017-09-30,Sep17,20 to 24,,540.0
2017-09-30,Sep17,25 to 29,,494.0
2017-09-30,Sep17,30 to 34,,592.0
2017-09-30,Sep17,35 to 39,,599.0
2017-09-30,Sep17,40 to 44,,500.0
2017-09-30,Sep17,45 to 49,,442.0
2017-09-30,Sep17,5 to 9,,405.0
2017-09-30,Sep17,50 to 54,,298.0
2017-09-30,Sep17,55 to 59,,177.0
2017-09-30,Sep17,60 to 64,,92.0
2017-09-30,Sep17,65+,,153.0
2018-09-30,Sep18,0 to 4,,532.0
2018-09-30,Sep18,10 to 14,,372.0
2018-09-30,Sep18,15 to 19,,587.0
2018-09-30,Sep18,20 to 24,,557.0
2018-09-30,Sep18,25 to 29,,525.0
2018-09-30,Sep18,30 to 34,,595.0
2018-09-30,Sep18,35 to 39,,625.0
2018-09-30,Sep18,40 to 44,,513.0
2018-09-30,Sep18,45 to 49,,410.0
2018-09-30,Sep18,5 to 9,,407.0
2018-09-30,Sep18,50 to 54,,294.0
2018-09-30,Sep18,55 to 59,,184.0
2018-09-30,Sep18,60 to 64,,119.0
2018-09-30,Sep18,65+,,172.0
2019-09-30,Sep19,0 to 4,,602.0
2019-09-30,Sep19,10 to 14,,436.0
2019-09-30,Sep19,15 to 19,,634.0
2019-09-30,Sep19,20 to 24,,552.0
2019-09-30,Sep19,25 to 29,,504.0
2019-09-30,Sep19,30 to 34,,652.0
2019-09-30,Sep19,35 to 39,,610.0
2019-09-30,Sep19,40 to 44,,527.0
2019-09-30,Sep19,45 to 49,,484.0
2019-09-30,Sep19,5 to 9,,456.0
2019-09-30,Sep19,50 to 54,,335.0
2019-09-30,Sep19,55 to 59,,218.0
2019-09-30,Sep19,60 to 64,,130.0
2019-09-30,Sep19,65+,,164.0
2020-09-30,Sep20,0 to 4,,534.0
2020-09-30,Sep20,10 to 14,,401.0
2020-09-30,Sep20,15 to 19,,659.0
2020-09-30,Sep20,20 to 24,,591.0
2020-09-30,Sep20,25 to 29,,561.0
2020-09-30,Sep20,30 to 34,,628.0
2020-09-30,Sep20,35 to 39,,654.0
2020-09-30,Sep20,40 to 44,,529.0
2020-09-30,Sep20,45 to 49,,476.0
2020-09-30,Sep20,5 to 9,,423.0
2020-09-30,Sep20,50 to 54,,347.0
2020-09-30,Sep20,55 to 59,,233.0
2020-09-30,Sep20,60 to 64,,147.0
2020-09-30,Sep20,65+,,188.0
2021-09-30,Sep21,0 to 4,,603.0
2021-09-30,Sep21,10 to 14,,497.0
2021-09-30,Sep21,15 to 19,,635.0
2021-09-30,Sep21,20 to 24,,633.0
2021-09-30,Sep21,25 to 29,,583.0
2021-09-30,Sep21,30 to 34,,691.0
2021-09-30,Sep21,35 to 39,,725.0
2021-09-30,Sep21,40 to 44,,632.0
2021-09-30,Sep21,45 to 49,,472.0
2021-09-30,Sep21,5 to 9,,480.0
2021-09-30,Sep21,50 to 54,,414.0
2021-09-30,Sep21,55 to 59,,264.0
2021-09-30,Sep21,60 to 64,,173.0
2021-09-30,Sep21,65+,,222.0
2022-09-30,Sep22,0 to 4,,600.0
2022-09-30,Sep22,10 to 14,,424.0
2022-09-30,Sep22,15 to 19,,591.0
2022-09-30,Sep22,20 to 24,,615.0
2022-09-30,Sep22,25 to 29,,566.0
2022-09-30,Sep22,30 to 34,,667.0
2022-09-30,Sep22,35 to 39,,659.0
2022-09-30,Sep22,40 to 44,,589.0
2022-09-30,Sep22,45 to 49,,469.0
2022-09-30,Sep22,5 to 9,,528.0
2022-09-30,Sep22,50 to 54,,416.0
2022-09-30,Sep22,55 to 59,,266.0
2022-09-30,Sep22,60 to 64,,154.0
2022-09-30,Sep22,65+,,237.0
2018-04-30,Apr18,0 to 4,population,173709.0
2018-04-30,Apr18,10 to 14,population,162727.0
2018-04-30,Apr18,15 to 19,population,154727.0
2018-04-30,Apr18,20 to 24,population,169216.0
2018-04-30,Apr18,25 to 29,population,193283.0
2018-04-30,Apr18,30 to 34,population,206100.0
2018-04-30,Apr18,35 to 39,population,187628.0
2018-04-30,Apr18,40 to 44,population,172563.0
2018-04-30,Apr18,45 to 49,population,180840.0
2018-04-30,Apr18,5 to 9,population,173198.0
2018-04-30,Apr18,50 to 54,population,165342.0
2018-04-30,Apr18,55 to 59,population,159132.0
2018-04-30,Apr18,60 to 64,population,139095.0
2018-04-30,Apr18,65+,population,372760.0
2019-04-30,Apr19,0 to 4,population,173181.0
2019-04-30,Apr19,10 to 14,population,168137.0
2019-04-30,Apr19,15 to 19,population,155495.0
2019-04-30,Apr19,20 to 24,population,169759.0
2019-04-30,Apr19,25 to 29,population,190144.0
2019-04-30,Apr19,30 to 34,population,206279.0
2019-04-30,Apr19,35 to 39,population,194380.0
2019-04-30,Apr19,40 to 44,population,173620.0
2019-04-30,Apr19,45 to 49,population,181675.0
2019-04-30,Apr19,5 to 9,population,175229.0
2019-04-30,Apr19,50 to 54,population,167263.0
2019-04-30,Apr19,55 to 59,population,162434.0
2019-04-30,Apr19,60 to 64,population,143046.0
2019-04-30,Apr19,65+,population,388999.0
2020-04-30,Apr20,0 to 4,population,172997.0
2020-04-30,Apr20,10 to 14,population,173737.0
2020-04-30,Apr20,15 to 19,population,156958.0
2020-04-30,Apr20,20 to 24,population,170963.0
2020-04-30,Apr20,25 to 29,population,189725.0
2020-04-30,Apr20,30 to 34,population,207459.0
2020-04-30,Apr20,35 to 39,population,201812.0
2020-04-30,Apr20,40 to 44,population,176958.0
2020-04-30,Apr20,45 to 49,population,182219.0
2020-04-30,Apr20,5 to 9,population,177640.0
2020-04-30,Apr20,50 to 54,population,171106.0
2020-04-30,Apr20,55 to 59,population,166043.0
2020-04-30,Apr20,60 to 64,population,149236.0
2020-04-30,Apr20,65+,population,409497.0
2021-04-30,Apr21,0 to 4,population,170775.0
2021-04-30,Apr21,10 to 14,population,178088.0
2021-04-30,Apr21,15 to 19,population,158241.0
2021-04-30,Apr21,20 to 24,population,167287.0
2021-04-30,Apr21,25 to 29,population,185606.0
2021-04-30,Apr21,30 to 34,population,206001.0
2021-04-30,Apr21,35 to 39,population,207211.0
2021-04-30,Apr21,40 to 44,population,181755.0
2021-04-30,Apr21,45 to 49,population,180687.0
2021-04-30,Apr21,5 to 9,population,179397.0
2021-04-30,Apr21,50 to 54,population,176269.0
2021-04-30,Apr21,55 to 59,population,167151.0
2021-04-30,Apr21,60 to 64,population,153025.0
2021-04-30,Apr21,65+,population,427612.0
2022-04-30,Apr22,0 to 4,population,170487.0
2022-04-30,Apr22,10 to 14,population,180355.0
2022-04-30,Apr22,15 to 19,population,163404.0
2022-04-30,Apr22,20 to 24,population,165910.0
2022-04-30,Apr22,25 to 29,population,184935.0
2022-04-30,Apr22,30 to 34,population,205142.0
2022-04-30,Apr22,35 to 39,population,211337.0
2022-04-30,Apr22,40 to 44,population,188193.0
2022-04-30,Apr22,45 to 49,population,178243.0
2022-04-30,Apr22,5 to 9,population,180800.0
2022-04-30,Apr22,50 to 54,population,181435.0
2022-04-30,Apr22,55 to 59,population,167228.0
2022-04-30,Apr22,60 to 64,population,156422.0
2022-04-30,Apr22,65+,population,443361.0
2023-04-30,Apr23,0 to 4,population,170419.0
2023-04-30,Apr23,10 to 14,population,183243.0
2023-04-30,Apr23,15 to 19,population,172567.0
2023-04-30,Apr23,20 to 24,population,173680.0
2023-04-30,Apr23,25 to 29,population,195666.0
2023-04-30,Apr23,30 to 34,population,211189.0
2023-04-30,Apr23,35 to 39,population,218101.0
2023-04-30,Apr23,40 to 44,population,197714.0
2023-04-30,Apr23,45 to 49,population,178248.0
2023-04-30,Apr23,5 to 9,population,183324.0
2023-04-30,Apr23,50 to 54,population,184711.0
2023-04-30,Apr23,55 to 59,population,167505.0
2023-04-30,Apr23,60 to 64,population,160068.0
2023-04-30,Apr23,65+,population,459159.0
2017-08-31,Aug17,0 to 4,population,174070.0
2017-08-31,Aug17,10 to 14,population,158406.0
2017-08-31,Aug17,15 to 19,population,154431.0
2017-08-31,Aug17,20 to 24,population,170686.0
2017-08-31,Aug17,25 to 29,population,196300.0
2017-08-31,Aug17,30 to 34,population,205890.0
2017-08-31,Aug17,35 to 39,population,182906.0
2017-08-31,Aug17,40 to 44,population,173004.0
2017-08-31,Aug17,45 to 49,population,179155.0
2017-08-31,Aug17,5 to 9,population,171811.0
2017-08-31,Aug17,50 to 54,population,165214.0
2017-08-31,Aug17,55 to 59,population,156363.0
2017-08-31,Aug17,60 to 64,population,136549.0
2017-08-31,Aug17,65+,population,360935.0
2018-08-31,Aug18,0 to 4,population,173495.0
2018-08-31,Aug18,10 to 14,population,164280.0
2018-08-31,Aug18,15 to 19,population,154575.0
2018-08-31,Aug18,20 to 24,population,168541.0
2018-08-31,Aug18,25 to 29,population,191913.0
2018-08-31,Aug18,30 to 34,population,205961.0
2018-08-31,Aug18,35 to 39,population,189314.0
2018-08-31,Aug18,40 to 44,population,172448.0
2018-08-31,Aug18,45 to 49,population,181545.0
2018-08-31,Aug18,5 to 9,population,173692.0
2018-08-31,Aug18,50 to 54,population,165411.0
2018-08-31,Aug18,55 to 59,population,160044.0
2018-08-31,Aug18,60 to 64,population,139941.0
2018-08-31,Aug18,65+,population,376632.0
2019-08-31,Aug19,0 to 4,population,173177.0
2019-08-31,Aug19,10 to 14,population,169372.0
2019-08-31,Aug19,15 to 19,population,155494.0
2019-08-31,Aug19,20 to 24,population,169444.0
2019-08-31,Aug19,25 to 29,population,189426.0
2019-08-31,Aug19,30 to 34,population,206296.0
2019-08-31,Aug19,35 to 39,population,196127.0
2019-08-31,Aug19,40 to 44,population,174006.0
2019-08-31,Aug19,45 to 49,population,181741.0
2019-08-31,Aug19,5 to 9,population,175818.0
2019-08-31,Aug19,50 to 54,population,167935.0
2019-08-31,Aug19,55 to 59,population,163389.0
2019-08-31,Aug19,60 to 64,population,144322.0
2019-08-31,Aug19,65+,population,393078.0
2020-08-31,Aug20,0 to 4,population,172340.0
2020-08-31,Aug20,10 to 14,population,175015.0
2020-08-31,Aug20,15 to 19,population,156751.0
2020-08-31,Aug20,20 to 24,population,169909.0
2020-08-31,Aug20,25 to 29,population,188320.0
2020-08-31,Aug20,30 to 34,population,207068.0
2020-08-31,Aug20,35 to 39,population,203310.0
2020-08-31,Aug20,40 to 44,population,177599.0
2020-08-31,Aug20,45 to 49,population,182183.0
2020-08-31,Aug20,5 to 9,population,177875.0
2020-08-31,Aug20,50 to 54,population,171929.0
2020-08-31,Aug20,55 to 59,population,166512.0
2020-08-31,Aug20,60 to 64,population,150285.0
2020-08-31,Aug20,65+,population,413816.0
2021-08-31,Aug21,0 to 4,population,170773.0
2021-08-31,Aug21,10 to 14,population,179148.0
2021-08-31,Aug21,15 to 19,population,158798.0
2021-08-31,Aug21,20 to 24,population,166551.0
2021-08-31,Aug21,25 to 29,population,184957.0
2021-08-31,Aug21,30 to 34,population,205975.0
2021-08-31,Aug21,35 to 39,population,208617.0
2021-08-31,Aug21,40 to 44,population,183252.0
2021-08-31,Aug21,45 to 49,population,180240.0
2021-08-31,Aug21,5 to 9,population,179916.0
2021-08-31,Aug21,50 to 54,population,177819.0
2021-08-31,Aug21,55 to 59,population,167404.0
2021-08-31,Aug21,60 to 64,population,153995.0
2021-08-31,Aug21,65+,population,431920.0
2022-08-31,Aug22,0 to 4,population,170115.0
2022-08-31,Aug22,10 to 14,population,180963.0
2022-08-31,Aug22,15 to 19,population,165208.0
2022-08-31,Aug22,20 to 24,population,166455.0
2022-08-31,Aug22,25 to 29,population,186238.0
2022-08-31,Aug22,30 to 34,population,205717.0
2022-08-31,Aug22,35 to 39,population,212905.0
2022-08-31,Aug22,40 to 44,population,190093.0
2022-08-31,Aug22,45 to 49,population,177709.0
2022-08-31,Aug22,5 to 9,population,181428.0
2022-08-31,Aug22,50 to 54,population,182761.0
2022-08-31,Aug22,55 to 59,population,167323.0
2022-08-31,Aug22,60 to 64,population,157339.0
2022-08-31,Aug22,65+,population,447178.0
2017-12-31,Dec17,0 to 4,population,173816.0
2017-12-31,Dec17,10 to 14,population,161207.0
2017-12-31,Dec17,15 to 19,population,154123.0
2017-12-31,Dec17,20 to 24,population,169088.0
2017-12-31,Dec17,25 to 29,population,193975.0
2017-12-31,Dec17,30 to 34,population,205917.0
2017-12-31,Dec17,35 to 39,population,185982.0
2017-12-31,Dec17,40 to 44,population,172668.0
2017-12-31,Dec17,45 to 49,population,180233.0
2017-12-31,Dec17,5 to 9,population,172617.0
2017-12-31,Dec17,50 to 54,population,165226.0
2017-12-31,Dec17,55 to 59,population,158214.0
2017-12-31,Dec17,60 to 64,population,138296.0
2017-12-31,Dec17,65+,population,368566.0
2018-12-31,Dec18,0 to 4,population,173086.0
2018-12-31,Dec18,10 to 14,population,166677.0
2018-12-31,Dec18,15 to 19,population,154784.0
2018-12-31,Dec18,20 to 24,population,168800.0
2018-12-31,Dec18,25 to 29,population,190307.0
2018-12-31,Dec18,30 to 34,population,205907.0
2018-12-31,Dec18,35 to 39,population,192483.0
2018-12-31,Dec18,40 to 44,population,173103.0
2018-12-31,Dec18,45 to 49,population,181597.0
2018-12-31,Dec18,5 to 9,population,174497.0
2018-12-31,Dec18,50 to 54,population,166750.0
2018-12-31,Dec18,55 to 59,population,161607.0
2018-12-31,Dec18,60 to 64,population,141977.0
2018-12-31,Dec18,65+,population,384829.0
2019-12-31,Dec19,0 to 4,population,173127.0
2019-12-31,Dec19,10 to 14,population,172134.0
2019-12-31,Dec19,15 to 19,population,156194.0
2019-12-31,Dec19,20 to 24,population,169852.0
2019-12-31,Dec19,25 to 29,population,189309.0
2019-12-31,Dec19,30 to 34,population,206822.0
2019-12-31,Dec19,35 to 39,population,199811.0
2019-12-31,Dec19,40 to 44,population,175913.0
2019-12-31,Dec19,45 to 49,population,181957.0
