SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
507031169,3,35,133,1644,3425,242,32,211,5719,0,9,35,67,4,0,0,0,117,0,4,5,0,0,0,0,6,13,0,16,37,69,4,0,0,3,134,0,11,23,0,0,0,0,4,35,0,15,52,0,0,0,0,9,77,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,0,0,0,0,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,79,251,1711,3430,239,32,227,5974
507031170,5,35,297,1250,796,90,19,175,2654,0,54,74,105,0,0,0,10,243,0,0,8,10,0,0,0,0,13,0,54,77,117,0,0,0,14,258,0,19,57,16,0,0,0,19,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,57,16,0,0,0,19,115,0,0,0,3,0,0,0,12,20,0,0,0,0,0,0,0,0,8,3,105,429,1384,797,90,18,224,3053
507031172,0,0,0,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,24
507031173,0,0,0,3,4,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,6,27
507031174,5,34,105,1985,1515,124,20,252,4049,0,11,52,22,0,0,0,7,96,0,0,38,13,0,0,0,6,56,0,11,91,31,0,0,0,13,147,0,26,111,33,0,0,0,34,207,0,0,90,39,0,0,0,17,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,26,200,72,0,0,0,57,359,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,3,73,400,2089,1518,124,20,331,4565
507031261,3,9,57,827,1491,177,38,69,2680,0,0,0,21,4,0,0,5,31,0,3,4,0,0,0,0,0,11,0,3,5,21,4,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,63,851,1500,175,38,77,2732
507041175,3,16,142,1024,1404,416,73,60,3133,0,7,110,230,37,3,0,5,404,0,0,77,228,127,19,0,12,465,0,13,184,459,165,19,0,19,864,0,11,125,51,0,0,0,7,183,0,14,44,8,0,0,0,8,74,0,37,88,84,0,0,0,31,247,0,19,29,12,0,0,0,0,60,0,0,0,0,0,0,0,0,5,0,83,285,152,0,0,0,46,570,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,106,612,1636,1576,437,72,128,4566
507041176,0,4,18,269,652,139,21,18,1125,0,5,66,38,14,3,0,10,138,0,0,0,31,4,0,0,0,32,0,5,66,68,20,3,0,10,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,342,671,144,21,30,1299
507041177,5,20,346,1867,1323,161,43,92,3855,3,42,893,816,83,7,0,77,1920,0,16,26,83,32,5,0,3,167,3,57,919,891,119,14,0,75,2082,3,68,82,4,5,0,0,20,181,0,30,92,14,0,0,0,10,151,0,3,21,3,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,103,192,25,14,0,0,30,372,0,0,0,0,0,0,0,3,3,0,0,5,8,11,0,0,0,25,13,182,1459,2795,1460,171,46,209,6331
507041178,0,22,211,1391,1921,442,83,78,4127,8,40,428,613,118,20,4,39,1263,0,0,30,118,56,15,0,9,228,8,40,463,725,170,33,6,52,1493,0,13,48,4,0,0,0,3,73,0,10,33,8,0,0,0,5,50,0,46,99,42,4,0,0,8,198,0,24,75,10,0,0,0,9,125,0,0,0,0,0,0,0,0,0,3,100,255,59,4,0,0,25,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,159,923,2179,2097,475,88,153,6079
507041179,0,0,21,534,1371,270,53,30,2282,0,32,48,169,12,0,0,9,276,0,0,5,6,0,0,0,0,16,0,32,49,174,21,7,3,9,294,0,84,89,0,0,0,0,13,188,0,0,0,0,0,0,0,0,0,0,3,121,15,0,0,0,10,156,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,85,212,15,0,0,0,28,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,121,286,722,1387,274,54,66,2931
507041180,0,3,31,617,2389,461,63,41,3602,0,4,78,142,12,0,0,0,239,0,0,0,0,0,0,0,0,3,0,4,82,140,12,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,109,757,2409,468,63,40,3856
507041181,4,16,258,2021,2087,441,75,99,4995,0,25,382,452,61,5,4,42,972,0,15,58,201,75,13,0,6,370,0,39,444,657,131,24,8,51,1345,0,15,84,9,0,0,0,8,106,0,25,57,8,0,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,40,143,15,0,0,0,7,212,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,83,842,2703,2225,469,82,155,6561
507041182,0,21,178,1079,2059,369,90,96,3882,0,16,165,210,37,0,4,19,462,0,0,0,32,18,0,0,5,58,0,16,168,244,57,0,4,20,519,0,0,96,50,0,0,0,13,157,0,0,37,3,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,138,58,0,0,0,11,214,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,5,0,38,484,1384,2122,375,92,131,4621
507041183,8,18,223,893,488,44,6,88,1761,0,43,224,101,7,0,0,27,404,0,0,9,0,0,0,0,0,14,0,43,234,104,7,0,0,28,422,0,4,24,0,0,0,0,0,32,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,0,0,0,0,0,40,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,70,486,1001,494,44,4,124,2230
507041184,0,0,8,158,1324,372,80,32,1970,0,4,10,0,4,0,0,0,21,0,0,0,0,0,0,0,0,4,0,4,7,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,159,1330,373,79,32,1999
507051186,0,9,64,1563,1244,142,11,185,3222,0,26,56,113,5,0,0,12,209,0,0,0,0,0,0,0,0,0,0,26,56,113,5,0,0,12,209,0,9,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,129,1676,1245,142,11,203,3454
507051187,3,3,21,591,3215,283,41,197,4352,0,12,155,82,8,0,0,13,276,0,0,0,5,4,0,0,6,11,0,12,158,85,8,0,0,17,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,180,679,3220,287,37,209,4638
507051188,10,24,287,2166,1808,191,33,182,4699,6,125,484,335,5,0,0,74,1031,3,30,167,187,29,3,0,33,453,5,154,648,520,34,3,0,113,1480,4,55,349,124,18,0,0,48,590,0,25,95,0,0,0,0,8,125,0,60,175,63,3,0,0,23,318,0,0,15,14,0,0,0,0,34,0,0,0,0,3,0,0,0,4,4,130,628,203,23,0,0,83,1071,23,106,59,3,5,0,0,73,270,0,0,5,0,0,0,0,9,15,45,423,1632,2890,1867,196,34,457,7536
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,21,280,1766,1930,225,40,156,4417,0,9,62,38,0,0,0,9,111,0,7,6,0,0,0,0,0,18,0,12,68,38,0,0,0,8,128,0,54,278,105,7,0,0,48,496,0,0,21,9,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,57,303,120,11,5,0,54,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,646,1925,1941,228,39,215,5085
507051191,0,11,127,1427,4750,625,59,207,7212,0,0,11,35,16,0,0,10,63,0,0,9,10,0,0,0,0,22,0,0,14,43,16,0,0,10,83,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,5,25,0,11,143,1483,4784,629,59,223,7336
507051192,7,20,94,1430,2559,273,34,213,4634,0,0,14,63,0,0,0,7,80,0,0,0,0,5,0,0,0,4,0,0,14,66,4,0,0,7,85,0,5,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,26,118,1494,2567,277,34,225,4744
507051193,6,24,67,1166,2162,233,44,157,3850,0,26,29,98,3,0,0,12,165,0,9,11,3,0,0,0,0,22,0,32,39,101,3,0,0,12,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,49,110,1267,2173,233,44,168,4050
507051312,3,33,215,955,2256,173,30,183,3845,0,0,5,46,9,0,0,3,67,0,0,33,48,0,0,0,0,82,0,0,40,86,9,0,0,5,146,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,35,0,0,0,0,0,42,4,35,47,0,3,0,0,21,112,0,0,0,0,0,0,0,0,9,7,80,334,1046,2267,173,30,214,4154
507051313,0,80,222,1628,5650,448,76,303,8410,0,0,138,101,12,0,0,3,254,0,8,5,0,0,0,0,0,21,0,14,147,107,12,0,0,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,97,370,1730,5659,451,76,311,8693
507051314,0,3,8,146,426,62,17,30,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,146,426,62,17,33,692
509011225,7,87,732,2646,1561,207,49,214,5507,0,169,340,190,13,0,0,58,766,5,16,41,20,9,0,0,13,93,4,184,383,209,17,0,5,68,862,0,25,5,17,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,6,0,28,9,16,0,0,0,0,54,14,42,34,9,0,0,0,43,146,0,4,6,6,0,0,0,9,26,32,342,1163,2877,1583,207,53,329,6593
509011226,9,60,169,483,386,97,37,83,1316,0,4,0,3,12,3,0,6,28,0,0,0,0,0,0,0,0,0,0,4,0,3,17,3,0,6,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,10,0,5,0,0,54,94,0,0,0,0,0,0,0,3,8,24,74,179,488,403,97,37,141,1447
509011227,3,23,106,838,852,82,18,67,1986,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,12,0,0,9,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,21,116,846,848,82,18,82,2019
509011228,13,96,406,1035,558,94,19,187,2417,0,5,30,75,46,5,0,14,181,0,0,0,4,0,0,0,0,3,0,5,30,80,47,5,0,14,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,5,12,0,0,0,82,124,0,0,0,6,0,0,0,4,13,23,121,450,1129,606,95,19,291,2745
509011229,8,25,105,443,324,84,15,89,1098,0,5,9,9,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,0,6,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,16,6,5,0,0,0,9,42,0,3,6,3,0,0,0,0,14,20,50,120,454,327,83,19,99,1178
509011230,9,21,186,726,430,76,21,144,1613,0,21,84,12,3,0,0,21,145,0,0,4,0,0,0,0,5,4,0,21,82,12,3,0,0,25,144,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,13,47,275,746,433,77,22,168,1781
509011231,10,38,190,636,463,86,32,156,1614,0,10,19,8,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,10,19,8,0,0,0,6,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,3,0,0,0,0,13,26,0,4,5,8,0,0,0,0,17,12,57,215,650,463,87,35,175,1692
509011232,4,21,106,491,466,68,23,47,1217,0,32,3,9,4,0,0,4,60,0,0,0,0,0,0,0,0,4,0,32,3,14,7,0,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,3,28,17,6,0,0,0,13,66,0,3,0,0,4,0,0,0,8,9,85,129,505,482,68,23,65,1355
509011233,5,40,290,1732,1481,180,45,168,3940,0,51,89,31,3,0,0,18,190,0,0,0,10,0,0,0,0,7,0,51,88,40,3,0,0,21,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,6,32,28,17,0,0,0,6,93,0,3,0,0,0,0,0,0,5,17,124,406,1784,1492,185,49,200,4247
509011234,17,55,318,858,549,89,37,180,2114,0,11,12,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,11,12,0,3,0,0,0,29,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,14,9,8,0,0,0,8,34,0,0,0,0,4,0,0,0,9,21,83,344,866,555,90,37,190,2187
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,11,34,135,510,954,197,70,141,2052,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,17,0,7,0,0,0,0,0,3,11,4,0,0,4,0,0,0,4,7,16,38,141,520,960,197,70,151,2092
509021237,9,23,190,599,347,81,24,216,1479,0,4,13,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,31,0,9,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,23,3,10,5,0,4,0,0,6,28,0,4,0,4,5,0,4,0,12,10,53,214,608,354,81,33,226,1578
509021238,3,41,218,707,425,78,9,136,1618,0,14,20,13,0,0,0,13,65,0,0,0,0,0,0,0,0,0,0,14,20,13,5,0,0,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,9,3,0,0,5,44,0,0,0,0,0,0,0,0,3,16,65,243,729,433,79,12,156,1733
509021239,23,94,303,1202,1276,196,62,257,3400,0,8,21,26,5,3,0,14,76,0,0,0,8,4,0,0,0,21,0,10,25,37,12,3,0,12,94,0,8,9,4,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,0,0,0,8,31,48,58,24,14,10,3,0,41,202,8,8,5,11,4,0,0,3,32,81,176,362,1271,1300,200,66,315,3768
509021240,4,45,216,773,488,95,30,216,1872,0,18,45,20,0,0,0,23,100,0,0,0,0,0,0,0,0,0,0,17,45,20,0,0,0,23,102,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,11,0,0,0,0,28,47,0,0,8,9,11,0,0,4,35,13,68,267,807,499,93,32,279,2065
509021241,10,37,154,653,456,100,33,199,1640,0,9,39,11,0,0,0,20,83,0,0,0,0,0,0,0,0,0,0,9,39,11,0,0,0,20,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,3,6,3,0,37,74,0,4,7,3,3,0,0,0,30,18,76,199,669,472,104,36,257,1830
509021242,13,55,164,479,310,44,20,134,1218,0,10,16,11,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,10,16,11,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,23,5,3,0,0,0,5,43,3,7,0,0,0,0,0,0,16,33,92,179,494,310,49,22,142,1322
509021243,14,83,506,1754,1211,207,60,357,4188,0,23,86,26,3,0,0,34,180,0,0,3,0,4,0,0,0,11,0,24,90,26,8,0,0,34,186,0,0,14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,12,0,0,0,0,0,17,6,10,19,0,0,0,0,8,46,0,3,4,0,6,0,0,10,18,17,125,629,1790,1220,209,63,408,4456
509021244,15,57,249,695,498,119,42,229,1897,0,0,0,5,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,21,45,3,0,0,0,3,0,0,0,13,15,72,261,702,507,123,42,257,1970
509021245,11,67,353,919,517,103,25,219,2210,0,9,22,10,0,0,0,8,57,0,0,0,0,0,0,0,0,3,0,9,20,16,3,0,0,8,61,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,3,18,0,0,0,0,0,8,36,0,7,3,7,6,0,0,0,29,21,105,386,944,528,106,26,238,2348
