SAL_CODE_2021,Ag_Frs_Fsh_Mgr,Ag_Frs_Fsh_Pfn,Ag_Frs_Fsh_Tch_trwk,Ag_Frs_Fsh_Co_Pswk,Ag_Frs_Fsh_Cl_Adwk,Ag_Frs_Fsh_Sal,Ag_Frs_Fsh_MchOp,Ag_Frs_Fsh_Lab,Ag_Frs_Fsh_Inad_ns,Ag_Frs_Fsh_To,Min_Mgr,Min_Pfn,Min_Tch_trwk,Min_Co_Pswk,Min_Cl_Adwk,Min_Sal,Min_MchOp,Min_Lab,Min_Inad_ns,Min_To,Manf_Mgr,Manf_Pfn,Manf_Tch_trwk,Manf_Co_Pswk,Manf_Cl_Adwk,Manf_Sal,Manf_MchOp,Manf_Lab,Manf_Inad_ns,Manf_To,ElecGWWSvc_Mgr,ElecGWWSvc_Pfn,ElecGWWSvc_Tch_trwk,ElecGWWSvc_Co_Pswk,ElecGWWSvc_Cl_Adwk,ElecGWWSvc_Sal,ElecGWWSvc_MchOp,ElecGWWSvc_Lab,ElecGWWSvc_Inad_ns,ElecGWWSvc_To,Con_Mgr,Con_Pfn,Con_Tch_trwk,Con_Co_Pswk,Con_Cl_Adwk,Con_Sal,Con_MchOp,Con_Lab,Con_Inad_ns,Con_To,WhlTr_Mgr,WhlTr_Pfn,WhlTr_Tch_trwk,WhlTr_Co_Pswk,WhlTr_Cl_Adwk,WhlTr_Sal,WhlTr_MchOp,WhlTr_Lab,WhlTr_Inad_ns,WhlTr_To,ReTr_Mgr,ReTr_Pfn,ReTr_Tch_trwk,ReTr_Co_Pswk,ReTr_Cl_Adwk,ReTr_Sal,ReTr_MchOp,ReTr_Lab,ReTr_Inad_ns,ReTr_To,Acc_Fdsvc_Mgr,Acc_Fdsvc_Pfn,Acc_Fdsvc_Tch_trwk,Acc_Fdsvc_Co_Pswk,Acc_Fdsvc_Cl_Adwk,Acc_Fdsvc_Sal,Acc_Fdsvc_MchOp,Acc_Fdsvc_Lab,Acc_Fdsvc_Inad_ns,Acc_Fdsvc_To,TrPo_wh_Mgr,TrPo_wh_Pfn,TrPo_wh_Tch_trwk,TrPo_wh_Co_Pswk,TrPo_wh_Cl_Adwk,TrPo_wh_Sal,TrPo_wh_MchOp,TrPo_wh_Lab,TrPo_wh_Inad_ns,TrPo_wh_To,InMe_Telco_Mgr,InMe_Telco_Pfn,InMe_Telco_Tch_trwk,InMe_Telco_Co_Pswk,InMe_Telco_Cl_Adwk,InMe_Telco_Sal,InMe_Telco_MchOp,InMe_Telco_Lab,InMe_Telco_Inad_ns,InMe_Telco_To,FinIn_Mgr,FinIn_Pfn,FinIn_Tch_trwk,FinIn_Co_Pswk,FinIn_Cl_Adwk,FinIn_Sal,FinIn_MchOp,FinIn_Lab,FinIn_Inad_ns,FinIn_To,REst_Mgr,REst_Pfn,REst_Tch_trwk,REst_Co_Pswk,REst_Cl_Adwk,REst_Sal,REst_MchOp,REst_Lab,REst_Inad_ns,REst_To,PSc_Tech_Mgr,PSc_Tech_Pfn,PSc_Tech_Tch_trwk,PSc_Tech_Co_Pswk,PSc_Tech_Cl_Adwk,PSc_Tech_Sal,PSc_Tech_MchOp,PSc_Tech_Lab,PSc_Tech_Inad_ns,PSc_Tech_To,AdmSu_Mgr,AdmSu_Pfn,AdmSu_Tch_trwk,AdmSu_Co_Pswk,AdmSu_Cl_Adwk,AdmSu_Sal,AdmSu_MchOp,AdmSu_Lab,AdmSu_Inad_ns,AdmSu_To,PubAd_Sf_Mgr,PubAd_Sf_Pfn,PubAd_Sf_Tch_trwk,PubAd_Sf_Co_Pswk,PubAd_Sf_Cl_Adwk,PubAd_Sf_Sal,PubAd_Sf_MchOp,PubAd_Sf_Lab,PubAd_Sf_Inad_ns,PubAd_Sf_To,EdTr_Mgr,EdTr_Pfn,EdTr_Tch_trwk,EdTr_Co_Pswk,EdTr_Cl_Adwk,EdTr_Sal,EdTr_MchOp,EdTr_Lab,EdTr_Inad_ns,EdTr_To,Hlth_SAss_Mgr,Hlth_SAss_Pfn,Hlth_SAss_Tch_trwk,Hlth_SAss_Co_Pswk,Hlth_SAss_Cl_Adwk,Hlth_SAss_Sal,Hlth_SAss_MchOp,Hlth_SAss_Lab,Hlth_SAss_Inad_ns,Hlth_SAss_To,ArtRec_Mgr,ArtRec_Pfn,ArtRec_Tch_trwk,ArtRec_Co_Pswk,ArtRec_Cl_Adwk,ArtRec_Sal,ArtRec_MchOp,ArtRec_Lab,ArtRec_Inad_ns,ArtRec_To,OthS_Mgr,OthS_Pfn,OthS_Tch_trwk,OthS_Co_Pswk,OthS_Cl_Adwk,OthS_Sal,OthS_MchOp,OthS_Lab,OthS_Inad_ns,OthS_To,Inad_ns_Mgr,Inad_ns_Pfn,Inad_ns_Tch_trwk,Inad_ns_Co_Pswk,Inad_ns_Cl_Adwk,Inad_ns_Sal,Inad_ns_MchOp,Inad_ns_Lab,Inad_ns_Inad_ns,Inad_ns_To
SAL50023,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50024,4,7,0,0,0,0,0,0,0,8,41,60,14,0,21,0,5,0,0,137,29,27,18,0,6,4,4,3,0,96,3,7,3,0,3,0,0,0,0,24,35,30,44,0,11,3,3,5,0,137,16,9,5,0,3,11,4,0,0,46,50,23,10,0,6,97,0,17,0,205,28,3,12,46,3,25,3,27,4,148,11,15,3,0,15,0,21,3,0,69,4,10,0,0,0,0,0,0,0,19,8,33,0,0,16,0,0,0,0,60,11,11,4,0,14,26,0,0,0,60,42,200,29,0,30,11,0,0,4,315,13,5,3,3,7,0,0,22,0,56,27,53,10,22,32,0,0,3,0,142,17,150,13,33,24,0,0,4,0,238,24,214,9,46,48,0,3,3,3,352,5,10,0,20,3,0,0,0,0,43,4,10,11,14,9,0,0,3,0,56,21,17,9,6,18,7,3,4,9,91
SAL50025,9,0,5,0,0,0,0,0,0,9,7,0,15,0,0,0,0,0,0,24,0,0,6,0,3,0,3,3,0,22,0,0,3,0,0,0,0,0,0,3,4,0,15,0,4,0,6,6,0,35,0,0,0,0,3,0,0,0,0,4,4,0,0,0,5,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8,3,4,3,9,7,0,0,0,0,26,3,24,0,8,0,0,0,0,0,29,0,22,0,6,3,0,0,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,16,4,0,0,0,0,0,4,3,8,14
SAL50026,4,0,0,0,9,3,6,14,0,38,6,17,38,0,17,0,70,22,4,171,23,10,107,10,35,12,91,62,0,353,3,7,8,0,7,0,13,8,0,49,17,12,178,0,24,0,70,90,0,386,14,5,28,0,22,21,52,15,0,161,51,0,41,0,17,289,43,60,3,511,28,8,28,63,3,46,16,92,0,281,7,6,10,4,85,3,201,18,3,339,10,5,9,0,5,0,6,3,0,33,0,5,6,0,24,5,0,0,0,38,3,4,6,0,14,13,0,8,0,53,16,54,43,0,29,5,6,8,0,161,3,11,34,11,26,5,19,102,0,217,8,35,14,74,66,0,8,45,0,256,13,97,28,97,20,0,5,33,0,298,21,118,30,377,88,4,14,50,7,705,8,8,5,12,3,5,5,6,0,46,11,8,104,33,7,3,13,29,0,200,16,9,43,12,24,8,70,48,81,321
SAL50027,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,20,0,0,0,4,0,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,15,0,0,0,5,0,4,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,7,0,0,0,0,0,0,4,0,14,27,48,56,0,16,0,35,14,4,190,12,5,12,0,4,7,3,3,0,51,7,0,7,0,0,0,0,0,0,15,19,7,51,0,18,0,12,15,0,121,11,7,5,0,10,4,10,0,0,56,27,7,0,0,10,56,13,10,0,121,31,0,11,27,9,8,0,22,0,109,11,11,11,9,17,0,29,0,0,85,7,3,0,0,5,0,0,0,0,15,4,14,4,0,19,0,0,0,0,47,4,3,0,0,3,13,0,0,0,30,22,81,17,0,15,4,0,0,4,143,8,11,12,3,0,0,0,13,0,47,22,24,9,30,18,0,0,0,0,99,10,74,4,15,10,0,0,5,0,121,10,98,0,49,46,0,0,0,0,211,9,3,21,21,9,5,0,9,0,71,7,3,32,12,11,0,3,4,0,62,20,13,18,0,15,4,3,6,7,87
SAL50032,0,0,0,0,0,0,0,0,0,8,9,12,21,0,3,0,17,9,0,65,4,4,24,0,3,3,11,10,0,56,0,4,5,0,6,0,0,0,0,19,10,11,87,0,23,0,16,23,5,174,4,0,3,0,10,3,4,0,0,30,22,0,10,4,10,71,10,20,0,139,5,0,9,7,0,5,3,13,0,49,6,0,4,5,17,0,26,0,0,51,0,0,7,0,0,0,0,0,0,14,3,4,0,0,18,0,0,0,0,30,0,0,0,0,3,5,0,0,0,11,13,38,11,0,19,0,0,0,0,84,0,5,10,6,7,0,0,19,0,46,4,16,3,23,15,0,0,8,0,71,6,62,0,14,11,0,0,7,5,101,12,58,9,75,27,0,5,9,0,200,0,4,0,10,0,0,0,4,0,21,3,9,25,8,9,0,0,0,0,50,10,3,8,5,9,4,7,3,12,67
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,0,0,0,0,0,4,0,18,8,0,4,0,7,0,0,42,3,10,14,0,0,0,3,7,0,40,0,0,0,0,0,0,0,0,0,4,4,9,21,0,5,0,0,5,0,43,3,0,9,0,9,0,5,0,0,20,5,3,3,0,4,27,4,3,0,61,6,0,6,10,0,4,0,8,0,41,5,0,0,0,11,4,14,0,0,30,0,0,5,0,0,0,0,0,0,12,4,5,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,7,24,12,0,3,0,0,0,0,53,4,3,0,0,0,0,0,12,0,26,0,16,0,10,11,0,0,7,0,44,5,32,5,7,3,0,0,3,0,46,7,37,8,35,9,0,0,4,0,95,3,3,0,6,3,0,0,4,0,13,0,3,7,9,0,0,0,0,0,27,3,7,8,0,0,0,6,9,0,29
SAL50035,8,0,0,0,5,0,3,0,0,15,59,68,21,0,21,6,15,4,0,195,62,32,32,0,23,18,6,13,0,178,6,8,7,0,0,0,0,3,0,30,82,23,81,0,34,7,12,17,3,259,39,12,6,0,23,8,4,5,0,93,47,27,11,0,19,156,8,17,0,296,29,0,5,67,5,19,8,36,0,168,31,22,0,9,32,0,20,7,0,118,4,12,7,0,0,5,0,0,0,28,17,47,0,0,32,5,0,0,3,105,14,8,3,0,22,51,0,0,3,107,67,220,22,0,56,0,0,4,4,370,17,13,12,3,8,0,0,16,4,71,29,44,4,23,30,3,0,0,8,143,36,213,6,65,30,0,0,6,0,356,36,264,16,70,81,3,0,3,0,474,11,9,7,23,7,6,0,4,0,66,9,9,31,20,7,0,0,0,0,85,35,34,10,0,28,5,8,4,14,131
SAL50036,5,0,0,0,8,0,0,9,3,24,38,82,57,0,24,6,44,15,9,265,72,38,98,4,45,13,39,28,9,346,16,15,10,0,11,0,3,4,0,70,47,25,216,0,56,7,32,56,3,446,28,23,16,0,24,21,24,16,3,152,71,18,24,5,43,268,15,38,0,488,37,4,31,86,3,56,7,90,0,308,25,25,19,6,53,8,89,16,4,244,0,14,5,0,0,5,0,0,0,32,25,38,3,0,69,0,0,0,3,140,11,8,8,0,13,21,0,0,3,53,35,171,59,0,64,0,6,6,0,345,19,13,19,9,23,0,4,49,0,139,47,65,29,82,82,0,11,4,7,319,35,254,23,144,52,0,0,21,3,529,41,285,19,211,125,0,9,27,0,725,9,10,0,48,6,5,0,9,0,95,16,19,88,34,11,0,0,13,0,192,26,30,38,8,37,19,28,22,28,236
SAL50037,3,0,0,0,0,0,0,5,0,15,22,70,39,0,17,0,29,10,0,201,28,24,77,0,28,6,25,21,0,220,10,11,12,0,9,0,6,4,0,46,37,32,124,0,45,3,18,32,4,287,29,26,10,0,22,14,9,4,0,115,52,19,10,3,19,145,14,29,0,294,29,0,22,39,4,34,4,45,0,182,17,12,11,4,28,0,45,14,6,133,0,4,7,0,0,0,0,0,0,19,16,30,3,0,37,0,0,0,0,89,9,5,0,0,12,14,0,0,0,39,36,151,45,0,43,7,3,3,0,283,7,11,0,8,11,3,3,30,0,82,34,66,17,66,65,0,0,8,7,253,23,191,12,75,34,0,0,12,0,354,24,234,20,142,66,4,0,14,0,508,17,11,0,16,6,5,0,4,0,52,12,7,53,27,15,4,5,10,0,123,27,29,30,3,18,6,14,19,32,176
SAL50038,16,0,7,0,0,0,0,10,0,42,0,0,3,0,0,0,7,0,0,17,0,0,9,0,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,4,9,0,30,0,8,0,4,6,0,62,0,0,0,0,5,4,0,0,0,10,16,3,0,0,0,28,0,7,0,59,10,0,12,13,12,4,0,14,0,68,8,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,5,3,0,0,0,10,0,11,0,0,5,0,0,0,0,21,0,0,8,6,0,0,0,19,0,32,0,0,4,4,3,0,4,3,0,23,3,13,0,7,0,0,0,7,0,24,4,20,4,29,6,0,0,0,0,62,0,5,0,4,0,0,0,0,0,5,0,0,7,3,0,0,0,0,0,14,0,5,9,0,0,0,0,4,7,26
SAL50039,33,9,13,0,13,3,32,49,0,139,44,74,223,4,30,0,193,37,12,609,73,75,269,5,57,22,175,125,8,806,6,14,55,0,18,0,33,26,6,153,58,48,361,0,83,6,108,148,12,834,28,4,26,0,14,20,27,9,5,123,93,28,48,4,36,435,17,92,0,760,45,0,42,106,13,73,12,140,3,427,21,4,11,5,44,9,155,12,0,269,0,6,4,0,8,0,0,0,0,26,6,25,0,0,39,3,0,0,0,86,6,5,4,0,27,34,5,0,0,79,19,94,59,0,61,0,0,8,0,254,10,21,6,13,19,0,6,75,0,163,29,63,33,89,99,0,4,23,3,346,26,310,20,171,48,0,0,28,0,608,43,253,45,421,158,3,5,36,5,973,9,10,4,21,9,4,0,4,3,66,13,16,139,43,29,4,4,36,0,283,14,21,57,0,26,14,37,46,47,272
SAL50040,7,4,0,0,5,4,3,16,0,43,32,74,160,0,38,0,147,31,6,496,57,23,128,7,59,20,63,41,0,404,10,15,18,0,22,0,16,9,0,90,69,34,286,4,82,25,58,97,4,652,41,28,51,0,65,39,43,8,4,271,136,35,47,6,47,397,38,96,0,805,82,12,57,111,17,65,16,109,4,467,45,28,22,28,93,13,211,19,6,462,12,20,12,0,10,9,0,0,0,60,19,40,0,0,93,13,0,0,0,168,21,8,13,0,33,44,0,4,0,128,38,147,71,0,58,4,4,4,0,332,24,27,18,23,24,4,6,81,5,207,40,84,27,175,113,4,10,24,11,479,36,234,20,184,51,0,0,21,4,556,47,283,48,413,163,6,3,29,5,1005,9,13,10,46,7,7,0,8,0,99,28,18,141,69,39,5,7,33,0,336,26,33,47,19,44,18,42,27,49,305
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,22,0,3,0,5,0,3,35,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
