SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL51176,80,68,47,46,61,75,26,21,7,420,1418,1089,607,899,1234,1179,933,344,118,7822
SAL51177,0,0,0,0,0,0,0,0,0,5,15,0,7,16,0,0,7,0,0,44
SAL51178,0,0,0,0,0,0,0,0,0,7,4,3,5,3,3,7,3,0,0,33
SAL51179,0,9,0,4,7,5,4,0,4,26,40,32,22,27,52,51,47,22,9,294
SAL51180,6,4,0,0,8,5,5,0,0,24,19,9,15,10,17,25,15,5,0,107
SAL51181,47,26,66,55,65,79,67,12,0,410,221,64,217,198,215,263,276,80,11,1539
SAL51182,8,4,11,3,15,10,12,0,0,59,12,5,24,3,20,27,23,4,0,116
SAL51183,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,14
SAL51184,40,22,28,20,30,21,21,11,7,197,382,262,289,212,259,261,212,143,46,2058
SAL51185,11,6,4,8,12,16,15,6,0,78,84,67,72,67,99,175,98,43,6,720
SAL51186,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,4,5,0,0,32
SAL51187,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,10,4,0,0,27
SAL51188,14,9,14,17,18,26,27,9,0,132,85,38,84,72,68,119,143,27,0,640
SAL51189,89,64,56,68,66,42,28,16,6,437,865,586,551,638,637,495,377,197,49,4391
SAL51190,36,37,107,67,38,33,19,11,0,348,490,417,1317,815,415,353,305,177,67,4343
SAL51191,9,0,5,4,4,0,3,0,0,24,30,10,20,22,17,35,29,11,0,177
SAL51192,127,44,57,72,69,46,24,8,8,456,1827,811,1090,1343,1054,908,838,375,97,8334
SAL51193,3,4,0,0,3,4,0,0,0,19,19,17,13,16,26,24,16,11,0,141
SAL51194,7,0,5,0,0,0,0,0,0,21,19,7,29,10,9,12,5,0,0,98
SAL51195,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,4,0,0,21
SAL51196,0,0,0,0,3,0,6,0,0,8,4,4,13,20,25,19,11,3,0,91
SAL51197,81,45,54,50,74,43,31,28,9,424,1361,731,1106,1113,988,774,673,380,175,7301
SAL51198,8,0,6,6,3,4,0,0,0,29,225,43,171,151,76,74,18,0,0,770
SAL51199,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,0,0,0,0,23
SAL51200,6,9,6,5,4,7,0,0,0,28,43,33,24,17,19,18,6,0,0,161
SAL51201,60,39,84,118,111,66,10,9,4,498,276,155,302,360,307,217,39,12,3,1670
SAL51202,0,0,0,0,0,0,0,0,0,8,19,14,8,19,17,16,22,14,0,135
SAL51203,0,0,9,6,0,8,6,7,0,41,28,10,56,38,26,113,177,40,0,482
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,33,18,16,16,16,17,12,4,3,126,475,317,215,294,373,362,203,90,20,2349
SAL51206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL51207,0,0,0,0,0,0,0,0,0,0,6,14,3,11,12,9,7,0,0,58
SAL51208,9,3,4,4,5,6,3,3,0,30,105,73,42,64,60,110,74,26,3,562
SAL51209,58,36,43,42,29,41,37,21,5,309,966,598,736,810,716,814,771,359,94,5858
SAL51210,164,82,88,87,70,56,35,12,4,586,1234,781,786,836,801,761,562,255,82,6092
SAL51211,0,0,0,0,0,0,0,0,0,11,15,8,3,12,14,12,13,0,0,70
SAL51212,0,0,0,0,0,0,0,0,0,4,8,14,5,4,3,0,3,0,0,39
SAL51213,0,0,0,0,0,0,0,0,0,3,8,11,9,3,15,11,17,4,0,76
SAL51214,0,0,0,0,0,0,0,0,0,0,17,0,10,7,13,14,3,0,0,60
SAL51215,4,0,0,0,0,3,5,4,0,18,4,0,11,5,8,18,14,12,0,64
SAL51216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5
SAL51217,0,0,0,0,0,0,0,0,0,6,6,4,7,4,3,6,14,13,0,65
SAL51218,0,24,48,23,24,22,9,0,0,146,9,46,76,49,62,59,25,8,0,332
SAL51219,31,38,38,27,36,16,16,9,4,201,910,486,747,671,531,387,279,99,19,4123
SAL51220,4,0,0,0,0,0,0,0,0,3,12,5,12,4,8,3,16,10,0,69
SAL51221,3,0,0,0,0,8,0,0,0,12,3,0,6,0,3,11,10,0,0,25
SAL51222,90,53,84,83,81,59,31,6,3,483,417,232,459,361,335,233,109,19,7,2181
SAL51223,4,5,8,6,8,15,7,8,0,62,135,82,69,99,111,151,140,80,5,876
SAL51224,9,7,8,11,11,10,6,3,4,66,132,88,83,100,132,144,108,55,36,882
SAL51225,22,28,3,13,7,14,8,9,4,110,294,327,109,110,212,219,174,98,45,1582
SAL51226,11,6,5,6,11,0,0,0,0,38,91,34,39,49,87,93,62,25,6,476
SAL51227,16,11,5,20,5,11,18,0,4,82,51,28,27,41,44,47,44,13,5,299
SAL51228,0,0,0,0,4,0,0,0,0,8,3,0,0,4,10,4,6,4,0,45
SAL51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,13
SAL51230,73,371,698,457,405,296,202,101,55,2658,967,2050,4894,2815,1724,1381,873,341,132,15189
SAL51231,3,0,7,10,0,0,0,0,0,25,3,0,7,10,0,0,0,0,0,25
SAL51232,0,5,0,0,7,4,0,0,0,16,19,14,10,9,34,35,19,0,3,151
SAL51233,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,4,0,0,0,15
SAL51234,181,59,91,131,47,36,7,3,0,564,4570,1334,2830,3446,1334,714,409,106,19,14755
SAL51235,0,0,0,0,4,0,4,0,0,8,14,3,10,6,8,12,4,0,0,60
SAL51236,49,36,47,45,40,23,20,9,3,274,492,304,435,342,308,261,136,63,14,2351
SAL51237,11,5,7,8,9,11,3,0,0,58,99,70,39,65,86,76,71,38,17,564
SAL51238,0,0,0,0,0,0,0,0,0,4,3,6,0,9,3,9,9,0,0,32
SAL51239,0,0,0,6,4,10,4,5,0,28,6,0,10,10,24,28,40,21,4,140
SAL51240,0,0,0,4,0,3,0,4,0,15,37,22,9,17,38,34,21,18,0,211
SAL51241,0,0,0,0,0,0,0,0,0,0,16,3,5,3,9,4,8,0,0,44
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17
SAL51243,0,0,5,0,5,0,3,0,0,13,6,6,7,8,15,3,10,0,0,53
SAL51244,12,3,4,6,14,13,7,13,3,77,111,56,58,63,69,128,115,78,26,703
SAL51245,10,0,6,6,10,3,3,4,0,45,51,8,34,40,43,26,18,13,0,227
SAL51246,0,0,0,0,4,3,0,0,0,3,13,8,3,7,19,15,3,0,0,74
SAL51247,117,57,43,52,43,44,50,53,47,499,924,537,424,568,567,583,598,389,142,4737
SAL51248,32,11,12,10,16,14,19,15,0,132,222,99,84,121,153,145,111,40,10,985
SAL51249,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,6,4,0,0,18
SAL51250,0,0,0,0,0,0,0,0,0,6,21,10,7,6,12,13,20,4,4,93
SAL51251,3,0,4,0,4,0,6,0,0,11,11,0,8,3,14,7,7,3,0,76
SAL51252,3,4,0,4,4,14,0,0,0,36,27,9,13,14,17,26,15,5,0,124
SAL51253,0,34,80,77,65,44,9,0,0,309,3,85,212,182,179,119,10,0,0,802
SAL51254,0,4,9,5,18,30,80,15,0,171,40,21,52,46,73,105,193,54,3,585
SAL51255,5,0,0,3,3,0,3,0,0,24,26,16,14,17,27,34,31,17,7,195
SAL51256,0,3,0,0,8,0,6,0,0,19,54,26,22,26,59,63,63,22,3,347
SAL51257,0,0,0,0,0,5,0,0,0,7,9,20,10,9,16,28,21,10,3,124
SAL51258,34,19,25,19,24,33,35,31,7,231,204,108,111,138,180,236,344,199,48,1576
SAL51259,105,80,188,188,180,157,86,23,0,1000,995,337,968,1050,759,641,306,85,5,5154
SAL51260,290,127,122,125,126,78,50,36,35,989,2980,1836,1551,1576,1880,1546,891,498,213,12968
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,3,10,15,20,21,16,14,0,0,95,14,22,24,39,64,66,63,31,6,324
SAL51263,0,0,0,0,0,4,6,0,0,17,25,13,9,20,15,26,21,9,0,126
SAL51264,3,4,0,0,4,5,5,0,0,22,23,18,22,18,26,39,41,4,0,195
SAL51265,0,4,6,7,5,7,0,0,0,27,0,4,4,14,12,7,0,0,0,31
SAL51266,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,3,5,0,0,25
SAL51267,0,0,0,3,0,0,0,0,0,17,20,5,23,16,10,30,19,4,0,123
SAL51268,25,13,16,10,20,27,39,20,6,171,82,35,53,45,59,93,135,67,32,604
SAL51269,5,0,0,6,5,3,0,0,0,12,10,8,3,10,15,11,3,6,0,77
SAL51270,0,0,0,4,3,0,7,3,0,18,81,35,24,55,59,74,69,23,3,417
SAL51271,109,84,105,84,57,50,12,5,0,510,1468,984,1555,1240,796,558,306,187,66,7163
SAL51272,0,0,0,0,0,5,5,0,0,3,6,7,3,5,8,16,15,3,0,66
SAL51273,0,0,0,0,0,0,0,0,0,0,11,0,5,6,0,0,0,0,0,24
SAL51274,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,3,0,4,0,20
SAL51275,13,10,7,15,5,14,8,11,0,82,260,107,89,183,197,251,234,101,9,1431
SAL51276,0,0,0,0,0,0,0,0,0,5,5,6,3,0,10,7,6,0,0,37
SAL51277,0,0,0,0,6,5,7,3,0,22,13,11,15,15,20,36,31,12,4,161
SAL51278,150,119,85,84,109,66,37,18,10,676,1747,1308,957,1039,1434,1105,596,256,87,8527
SAL51279,7,4,0,5,8,0,4,0,0,23,39,15,21,19,31,26,29,8,0,186
SAL51280,110,55,76,48,29,49,17,12,0,397,405,256,240,218,207,236,155,99,18,1818
SAL51281,7,8,16,15,20,13,4,0,0,98,118,59,106,101,105,113,63,24,8,691
SAL51282,51,26,25,27,20,26,18,15,3,212,503,227,318,242,219,226,281,256,97,2371
SAL51283,5,0,7,8,3,0,0,0,0,24,8,9,9,10,5,0,4,0,0,48
SAL51284,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,8,3,3,0,28
SAL51285,0,0,0,0,0,0,0,0,0,3,12,14,3,3,12,11,9,3,0,77
SAL51286,0,0,0,4,6,9,0,0,0,30,7,3,10,4,13,20,4,0,0,59
SAL51287,93,58,83,69,58,55,26,18,16,477,901,504,772,746,643,545,382,252,187,4939
SAL51288,5,0,0,4,0,5,0,0,0,14,14,10,6,12,10,30,19,6,0,112
SAL51289,14,4,4,7,6,4,0,0,3,32,56,8,18,23,36,26,25,13,5,216
SAL51290,0,3,0,0,5,0,0,0,0,5,8,5,3,4,11,6,4,11,0,50
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11
SAL51292,0,0,0,0,0,0,0,0,0,0,8,0,4,8,4,8,5,0,0,37
SAL51293,0,0,0,0,4,4,4,0,0,14,52,32,13,25,43,50,44,12,0,276
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,97,57,44,48,43,18,24,25,6,348,956,640,589,587,565,401,304,336,65,4436
SAL51297,9,0,0,0,0,0,0,0,0,11,19,8,5,13,17,21,14,6,0,102
SAL51298,48,41,24,34,55,33,16,16,8,271,1270,852,523,941,886,603,517,324,102,6026
SAL51299,112,101,180,172,139,88,50,31,8,872,1483,1219,2728,1788,1180,1121,749,380,129,10778
SAL51300,8,3,8,5,4,9,4,0,0,47,125,60,56,79,91,123,96,23,11,664
SAL51301,171,128,131,130,148,154,137,121,94,1210,1949,1498,1659,1574,1918,2202,2009,1397,601,14800
SAL51302,5,25,140,127,157,118,24,0,0,587,31,68,299,274,330,245,43,3,0,1290
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,5,0,0,0,3,0,4,0,0,12,13,3,4,7,22,18,17,4,0,91
SAL51305,9,43,81,61,31,20,11,0,0,265,164,171,191,158,137,112,61,29,0,1022
SAL51306,49,17,24,30,33,64,66,14,0,300,292,78,160,207,208,485,618,127,8,2190
SAL51307,9,4,8,8,5,7,13,3,0,54,207,105,82,121,136,132,87,22,0,892
SAL51308,81,51,30,42,66,49,30,13,5,371,1217,733,587,853,1014,937,861,352,67,6624
SAL51309,3,0,0,4,3,4,6,0,0,20,40,16,20,26,28,31,30,12,0,205
SAL51310,4,5,6,4,4,0,3,3,0,20,23,14,13,32,22,33,33,4,5,187
SAL51311,4,0,0,3,0,0,0,0,0,5,0,0,0,4,3,0,4,0,0,21
SAL51312,17,20,6,17,10,18,24,23,10,154,629,459,162,392,459,410,385,390,252,3546
SAL51313,0,21,68,76,62,56,3,0,0,286,0,41,168,152,140,120,10,3,0,633
SAL51314,0,3,14,13,3,5,12,7,0,56,24,44,74,52,37,81,60,35,3,415
SAL51315,0,0,0,0,0,0,0,0,0,3,15,7,17,10,11,16,7,4,0,83
SAL51316,0,0,0,0,0,4,4,0,0,20,64,25,26,25,31,19,33,9,3,240
SAL51317,0,0,0,0,0,0,0,0,0,3,22,7,3,17,0,3,0,0,0,56
SAL51318,0,0,3,0,0,3,0,0,0,4,13,9,7,6,3,8,10,4,0,61
SAL51319,97,37,58,68,61,76,47,38,22,501,1363,702,796,867,901,1029,917,576,213,7365
SAL51320,0,0,0,0,0,4,0,0,0,14,29,0,15,15,31,24,20,5,0,133
SAL51321,14,23,8,5,18,12,19,24,57,180,466,459,199,256,359,371,293,247,186,2830
SAL51322,27,14,9,9,14,18,12,6,5,108,308,181,184,245,194,272,258,152,50,1842
SAL51323,11,12,5,3,15,9,4,7,0,67,180,116,62,104,138,146,141,76,14,988
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4
SAL51326,0,13,39,23,28,26,0,4,0,140,4,24,46,29,40,73,47,22,0,279
SAL51327,7,3,6,0,5,6,0,0,0,26,30,5,13,9,11,16,14,4,0,100
SAL51328,12,6,6,12,12,14,5,0,4,68,168,102,91,104,141,143,141,58,17,951
SAL51329,3,0,0,0,0,5,3,0,0,9,15,12,11,14,15,10,7,0,0,90
SAL51330,159,138,279,223,147,85,104,37,7,1189,2539,1573,3829,2960,2138,1677,1219,680,264,16874
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51332,23,0,9,9,8,19,13,7,7,97,105,23,33,51,68,94,101,38,10,532
SAL51333,0,0,0,0,0,0,0,0,0,6,5,5,9,4,5,5,0,0,0,38
SAL51334,3,0,0,0,9,0,0,0,0,9,22,7,10,15,7,0,5,4,0,68
SAL51335,9,0,0,0,0,5,0,0,0,15,33,3,11,17,9,10,3,4,0,82
SAL51336,4,0,0,0,5,4,8,5,0,28,8,3,6,5,12,18,42,9,0,105
SAL51337,204,108,54,104,96,57,29,7,3,666,3103,1809,1199,1855,1984,1131,507,222,51,11860
SAL51338,3,0,0,0,0,0,0,0,0,8,27,23,12,15,38,18,10,5,4,158
SAL51339,38,34,83,129,110,69,44,23,7,537,434,315,289,364,469,412,289,170,37,2773
SAL51340,306,136,144,148,110,53,26,12,0,929,3051,1511,1749,1818,1256,942,540,204,68,11134
SAL51341,13,13,4,7,3,12,8,0,0,49,17,16,8,13,12,20,13,0,0,102
SAL51342,27,7,13,16,12,14,28,3,3,127,151,45,45,88,112,108,142,51,6,762
SAL51343,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,14
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,29,29,14,24,34,25,20,9,5,189,892,643,394,624,666,611,490,287,67,4676
SAL51346,56,14,30,30,33,16,30,22,16,243,930,502,468,612,636,509,551,294,120,4622
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL51348,44,36,37,33,44,49,36,76,97,451,630,396,409,481,505,640,501,396,221,4195
SAL51349,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,9
SAL51350,3,0,0,0,0,6,3,0,0,11,9,7,0,12,3,17,12,13,0,79
SAL51351,20,6,7,6,10,16,20,9,7,112,233,130,122,147,184,212,219,105,37,1382
SAL51352,52,19,14,25,16,13,9,4,0,143,829,351,571,505,331,236,154,58,5,3038
SAL51353,14,7,0,8,9,8,6,5,0,55,174,128,82,76,89,99,70,47,4,778
SAL51354,70,42,32,39,38,24,11,4,4,268,979,522,454,536,561,402,233,103,31,3817
SAL51355,0,5,19,10,6,0,0,0,0,41,0,15,32,16,15,0,0,0,0,80
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,3,0,0,0,0,10,7,7,7,11,11,12,4,0,0,60
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,113,67,97,84,103,95,85,6,0,648,984,525,688,646,653,496,284,56,4,4344
SAL51360,72,55,27,39,65,44,51,23,13,384,1365,932,469,796,1095,1072,1089,530,160,7507
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,15
SAL51362,60,83,123,117,92,82,25,0,0,584,253,217,273,237,249,215,102,29,6,1583
SAL51363,113,84,85,71,83,81,62,39,48,657,1483,851,983,1023,1116,1085,972,600,363,8480
SAL51364,0,0,0,0,0,0,0,0,0,4,10,3,0,6,0,0,6,0,0,23
SAL51365,38,29,23,25,35,29,16,14,0,216,147,116,89,108,155,160,112,60,9,949
SAL51366,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,16
SAL51367,0,0,0,0,0,0,0,0,0,0,3,4,9,3,7,9,3,6,0,46
SAL51368,28,24,44,31,35,26,28,11,4,239,417,276,408,431,454,571,496,214,59,3326
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,7
SAL51370,0,0,4,0,0,3,3,0,0,7,17,8,16,3,18,24,33,3,0,121
SAL51371,32,20,34,48,22,18,13,3,3,188,823,327,516,642,479,415,314,137,38,3691
SAL51372,472,310,672,606,517,369,93,20,3,3071,2769,1345,2579,2312,1807,1411,493,103,24,12847
SAL51373,117,62,79,77,54,54,27,7,0,473,1005,555,681,637,532,488,302,137,41,4376
SAL51374,0,0,0,4,0,0,0,0,0,5,6,0,4,9,5,5,0,0,0,16
SAL51375,0,4,5,0,0,0,3,0,0,12,29,3,14,18,6,11,11,4,0,92
SAL51376,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,4,4,4,0,20
SAL51377,96,60,75,53,46,38,24,11,6,400,1033,753,917,781,776,708,474,180,67,5693
SAL51378,0,0,0,0,0,0,0,3,0,8,0,0,4,0,4,5,4,3,0,28
SAL51379,10,0,0,6,6,0,0,0,0,16,27,3,18,19,12,7,0,0,0,87
SAL51380,0,0,0,0,0,0,0,0,0,0,12,0,5,8,6,6,9,0,0,40
SAL51381,98,104,137,110,92,118,105,62,35,870,1536,1583,1910,1629,1532,1671,1553,769,241,12415
SAL51382,4,0,0,0,9,3,0,5,0,17,45,9,19,26,39,21,13,8,0,176
SAL51383,4,0,0,0,0,5,0,0,0,7,16,0,8,7,4,11,3,3,0,54
SAL51384,0,0,0,0,0,0,0,0,0,5,3,6,0,0,3,0,0,0,0,20
SAL51385,6,0,0,5,4,5,0,0,0,13,33,5,18,18,15,21,4,4,0,118
SAL51386,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,5,4,5,0,31
SAL51387,0,0,0,0,0,0,0,0,0,3,3,8,0,0,4,3,0,0,0,26
SAL51388,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,11
SAL51389,3,0,0,0,3,0,0,0,0,4,3,0,0,0,4,0,3,0,0,16
SAL51390,61,32,32,23,38,36,33,9,3,269,671,361,386,329,416,487,559,300,58,3577
SAL51391,0,0,0,0,0,3,0,0,0,7,12,0,4,15,17,14,27,9,0,98
SAL51392,0,0,0,0,0,0,0,0,0,3,22,9,0,13,11,15,8,0,0,86
SAL51393,6,5,13,7,18,13,7,0,0,82,87,38,86,76,109,118,92,31,16,648
SAL51394,165,104,100,94,74,62,30,8,3,636,3240,1814,1597,2289,1717,1078,633,219,43,12630
SAL51395,119,44,49,70,55,28,30,10,0,399,424,261,217,248,253,258,215,86,27,1995
SAL51396,92,92,99,85,105,84,68,36,11,677,1670,1201,1529,1358,1385,1282,1142,769,344,10688
SAL51397,55,24,31,20,36,22,26,21,27,263,542,371,374,322,363,449,396,345,228,3389
SAL51398,0,0,0,0,0,0,0,0,0,4,8,6,0,5,13,24,8,10,0,76
SAL51399,7,5,3,9,3,8,4,0,0,41,55,24,11,28,33,55,29,16,4,261
SAL51400,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,12
SAL51401,20,3,5,5,0,0,0,0,0,34,321,213,182,155,119,79,34,9,0,1109
SAL51402,50,57,84,46,34,28,17,8,5,322,721,754,1156,703,540,449,278,108,61,4774
SAL51403,0,0,5,0,0,0,3,0,0,5,6,4,9,8,3,12,16,4,0,60
SAL51404,0,3,0,0,0,5,8,0,0,14,73,63,31,54,90,74,45,16,6,451
SAL51405,71,54,54,63,68,65,49,49,12,489,1749,1153,1112,1393,1406,1292,1109,670,226,10115
SAL51406,3,0,3,7,0,0,4,0,0,20,32,21,20,18,17,33,29,10,0,174
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,26,12,21,16,25,22,11,6,0,139,460,264,231,274,358,355,298,133,34,2399
SAL51409,0,5,5,10,8,6,0,0,0,23,5,5,6,23,28,22,16,0,0,98
SAL51410,12,10,10,7,12,11,6,0,0,68,216,174,106,115,194,179,89,38,11,1112
SAL51411,5,12,0,8,5,5,9,0,5,39,152,78,38,98,123,111,111,28,11,750
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL51413,73,27,43,32,35,12,20,3,7,253,766,402,496,480,408,319,206,102,36,3214
SAL51414,0,0,0,0,0,0,5,0,0,5,14,3,10,3,0,0,6,0,0,41
SAL51415,19,12,18,15,6,7,4,0,0,75,95,77,63,40,42,30,15,0,0,356
SAL51416,136,92,141,132,102,105,106,84,47,940,1520,975,1805,1491,1200,1254,1141,663,207,10260
SAL51417,119,74,85,83,71,48,29,27,27,570,2504,1373,1855,2030,1477,909,508,287,125,11071
SAL51418,3,0,0,0,0,0,0,0,0,9,26,10,8,14,14,17,12,0,0,96
SAL51419,37,15,14,18,27,11,22,10,3,160,344,162,215,196,200,201,189,97,24,1633
SAL51420,116,90,71,81,90,81,49,35,21,625,1269,919,913,880,986,1078,936,533,193,7702
SAL51421,57,44,15,20,34,25,21,9,11,232,987,613,430,492,646,499,421,220,99,4418
SAL51422,5,3,4,0,7,5,0,0,0,19,28,17,19,11,24,18,14,0,0,127
SAL51423,0,5,8,3,10,17,14,3,0,68,9,13,64,79,96,89,54,14,0,424
SAL51424,3,0,0,0,3,7,0,3,0,20,24,4,16,5,16,38,19,12,0,127
SAL51425,0,0,0,0,9,3,0,0,0,10,6,0,3,0,10,5,5,0,0,29
SAL51426,0,0,0,0,0,0,4,0,0,3,5,3,0,3,0,8,3,0,0,25
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,19,7,7,6,9,3,0,0,0,48,54,41,24,29,27,45,23,28,11,277
SAL51431,6,0,0,3,3,6,5,0,0,21,17,15,8,10,17,24,21,20,4,135
SAL51432,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,3,5,0,0,22
SAL51433,59,27,16,18,12,13,7,0,0,147,111,95,114,90,83,45,29,7,3,580
SAL51434,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,16
SAL51435,113,76,61,74,74,43,23,20,8,493,2336,1263,1024,1554,1413,811,536,302,70,9297
SAL51436,14,15,11,10,15,12,13,3,0,105,246,148,129,176,181,215,152,59,19,1320
SAL51437,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,5,0,0,0,15
SAL51438,0,0,0,0,0,0,0,0,0,0,9,0,3,6,4,3,3,0,0,26
SAL51439,4,0,0,4,3,0,0,0,0,21,11,4,3,11,15,13,23,4,0,96
SAL51440,4,39,101,100,81,49,3,0,0,376,66,154,356,294,251,172,24,3,0,1316
SAL51441,0,0,0,0,0,0,0,0,0,0,18,4,5,15,8,3,3,8,0,58
SAL51442,3,8,0,0,3,3,4,6,0,27,44,22,16,27,33,32,42,23,0,236
SAL51443,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,8,0,0,0,20
SAL51444,4,0,0,0,0,0,3,0,0,9,14,5,4,4,9,12,6,0,0,56
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,78,32,21,39,49,41,19,4,0,290,1269,734,500,805,897,756,455,208,32,5656
SAL51447,0,0,0,0,3,0,0,0,0,0,13,3,0,4,11,17,14,11,0,79
SAL51448,360,219,192,204,174,150,108,63,17,1493,4611,2870,2920,3268,2933,2741,2391,1205,335,23286
SAL51449,23,3,15,19,7,16,4,4,0,98,68,23,43,60,43,59,58,42,6,394
SAL51450,0,0,0,0,0,0,0,0,0,3,19,6,4,14,11,9,7,3,4,78
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL51452,0,0,0,0,3,4,5,0,0,14,3,9,0,10,6,7,0,0,0,39
SAL51453,0,0,0,0,0,0,0,0,0,0,8,3,8,0,7,15,6,4,0,60
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51455,0,0,0,0,0,0,0,0,0,0,7,5,11,11,5,8,5,0,0,42
SAL51456,124,55,87,107,85,72,40,6,0,585,891,259,537,665,474,411,225,48,0,3505
SAL51457,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,0,0,15
SAL51458,23,15,23,21,20,26,28,10,6,170,187,97,111,126,126,231,271,122,38,1319
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,0,0,23
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,8,0,3,5,6,4,5,0,0,21
SAL51462,0,14,38,12,11,10,0,4,0,97,52,42,67,43,54,74,35,18,6,387
SAL51463,0,35,132,102,40,10,4,5,0,330,14,34,144,108,54,22,20,9,0,393
SAL51464,4,0,0,0,0,0,0,0,0,6,6,3,0,4,0,0,0,0,0,17
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,3,0,3,4,0,3,0,14,9,5,17,9,13,22,19,5,0,104
SAL51467,28,17,47,24,22,16,9,5,3,182,858,414,1116,723,311,243,259,120,55,4106
SAL51468,5,0,0,0,0,0,0,0,0,7,30,7,12,20,19,19,14,8,3,133
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
