SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL50053,0,0,24,36,12,103,12,32,5,223,19,54,71,77,54,81,18,55,6,433,149,413,245,184,186,98,64,104,29,1464,205,368,208,112,202,79,85,84,16,1353,112,191,134,128,156,78,61,94,18,969,80,125,97,65,133,58,60,82,8,709,27,40,22,17,42,16,31,30,4,232,12,4,0,0,3,0,3,0,4,26,0,0,0,0,0,0,0,0,0,0,597,1198,787,617,786,518,331,488,88,5408
SAL50054,16,14,131,184,42,413,52,320,22,1194,76,149,304,330,144,219,111,182,34,1557,411,752,1030,678,639,300,478,368,81,4742,556,889,827,661,634,241,389,344,78,4617,459,599,581,489,476,182,304,260,67,3424,246,295,289,219,301,114,224,145,35,1864,46,57,36,36,44,30,57,34,6,341,0,5,0,0,3,0,0,6,3,17,0,0,0,0,0,0,0,0,0,0,1811,2752,3206,2603,2288,1501,1622,1647,317,17752
SAL50055,0,0,19,31,7,65,10,33,10,172,24,54,101,149,58,90,72,97,15,663,147,305,316,410,190,154,256,266,65,2093,104,228,233,254,145,86,177,220,44,1495,56,109,128,159,96,42,121,196,23,920,23,42,80,87,79,32,88,130,11,575,10,21,28,18,18,9,23,18,11,155,3,0,0,0,5,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,359,755,908,1123,592,471,743,972,162,6086
SAL50056,5,0,0,4,0,0,0,5,0,7,0,4,5,0,0,0,0,4,0,15,4,5,5,0,0,3,4,5,0,27,5,10,6,0,0,4,3,0,0,38,12,4,6,0,0,0,3,8,0,45,8,14,13,9,3,3,4,4,0,60,14,3,0,0,5,4,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,54,42,35,23,15,17,21,31,4,236
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50059,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,6,5,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,5,3,6,6,3,0,41
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,9,11,49,72,18,189,31,147,7,531,31,96,162,191,103,157,75,125,23,965,109,306,366,197,193,130,145,171,51,1668,180,275,303,213,216,114,162,165,35,1675,220,226,316,250,290,151,198,211,29,1892,202,242,311,226,315,130,204,202,24,1855,47,61,50,28,67,27,49,44,5,379,4,4,0,0,0,4,4,4,0,24,0,0,0,0,0,0,0,0,0,4,803,1224,1561,1173,1211,884,875,1073,175,8984
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,16
SAL50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,10,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,5,4,5,0,24
SAL50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,4,0,0,20
SAL50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,10,7,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,8,0,6,0,3,6,0,38
SAL50066,0,0,0,0,0,4,0,7,0,8,0,0,0,4,0,0,0,0,0,5,4,3,10,0,0,0,4,0,0,29,3,15,9,0,10,0,4,0,0,43,5,9,6,3,4,10,4,0,0,43,4,6,7,4,6,5,8,0,0,37,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,27,13,22,19,18,6,3,174
SAL50067,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,12,5,0,31,4,21,18,0,0,0,35,5,0,85,4,7,18,0,0,0,37,6,0,73,7,11,24,0,3,0,41,4,0,88,0,7,9,0,0,0,23,4,0,49,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,85,0,9,3,152,27,4,336
SAL50068,0,0,8,8,0,19,5,17,6,54,0,5,23,20,8,7,8,5,0,85,19,46,24,11,12,5,4,4,0,131,22,33,18,7,19,9,7,0,0,114,31,29,31,12,23,8,12,8,10,161,27,26,21,8,15,10,13,9,5,139,8,3,7,6,9,4,4,0,0,38,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,115,136,137,60,98,70,47,49,22,731
SAL50069,0,6,42,51,11,116,17,79,0,331,8,39,100,115,61,83,39,69,9,530,151,294,346,237,246,144,134,174,41,1768,176,296,294,214,210,89,137,170,34,1616,100,161,151,136,142,57,91,112,21,972,42,54,79,67,79,36,56,66,9,494,8,14,5,13,15,3,6,14,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,489,857,1020,837,766,545,478,692,110,5794
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,7,7,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,0,3,4,4,5,4,0,39
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,15
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,12
SAL50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,16
SAL50075,0,0,9,6,0,24,0,6,0,48,0,3,7,9,0,6,7,7,0,37,4,9,11,5,7,0,5,4,0,43,11,9,18,3,8,3,11,7,0,67,14,16,20,14,14,3,16,10,0,105,6,9,24,19,5,9,9,7,0,90,5,3,3,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56,95,56,41,48,48,41,9,424
SAL50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,4,0,18,3,3,11,3,0,0,0,6,0,29,6,9,17,0,3,0,5,5,0,39,6,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,41,10,8,0,12,15,0,104
SAL50077,0,0,0,0,0,5,0,5,0,17,0,4,0,0,0,0,0,0,0,9,4,4,0,0,4,0,0,0,0,12,9,6,8,0,0,0,0,4,0,34,15,7,5,3,5,4,0,3,0,36,8,7,0,4,7,0,0,0,0,37,0,3,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,37,34,19,11,25,12,10,18,5,160
SAL50078,0,8,21,63,13,60,13,64,5,243,28,54,64,92,46,71,25,48,5,437,126,383,171,132,113,72,57,57,21,1128,194,465,178,106,168,60,55,51,20,1300,182,344,152,112,204,69,55,49,16,1186,145,218,110,93,159,58,63,63,8,922,20,49,24,30,36,24,22,29,0,241,3,6,4,7,0,3,0,7,0,22,0,0,0,0,0,0,0,0,0,0,704,1539,725,636,744,407,284,367,71,5476
SAL50079,0,0,9,20,0,54,4,26,3,124,8,38,28,27,28,29,6,18,0,176,28,128,34,26,24,8,11,18,0,276,55,207,45,32,59,12,9,9,0,430,90,158,40,41,74,23,9,8,6,449,50,98,27,29,39,15,10,16,0,294,13,28,11,6,13,3,6,5,0,88,0,7,0,0,0,3,0,4,0,20,0,0,0,0,0,0,0,0,0,0,240,671,194,176,237,143,60,104,22,1847
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,4,0,21,24,11,53,7,37,4,168,6,19,30,24,18,11,15,16,0,130,61,142,130,55,71,24,42,50,9,586,124,146,156,93,94,16,57,28,23,737,86,101,96,62,53,14,42,27,15,503,36,48,39,25,38,4,22,19,4,240,12,10,4,6,0,0,7,11,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,317,464,493,283,285,128,200,188,55,2412
SAL50082,0,0,22,28,3,41,0,23,0,123,3,8,34,18,3,18,5,12,3,106,16,42,67,27,40,27,26,22,4,267,25,52,48,43,38,19,20,36,6,289,52,64,35,48,40,16,25,40,0,327,34,50,22,38,47,27,8,26,0,260,11,11,6,5,16,9,9,4,0,71,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,143,224,224,212,186,172,105,172,21,1460
SAL50083,3,3,24,88,17,113,12,80,3,346,20,98,77,138,60,107,51,76,7,639,212,703,243,220,227,99,89,96,31,1925,353,793,232,159,248,55,64,78,35,2016,338,546,192,148,236,77,58,73,18,1686,184,309,149,124,212,59,65,81,13,1184,50,90,40,29,54,19,25,26,7,341,0,9,0,3,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,1162,2548,957,917,1054,532,365,514,110,8156
SAL50084,0,0,10,11,0,13,0,10,0,39,0,0,6,10,4,6,4,6,0,36,18,49,27,23,12,10,9,13,0,159,23,30,17,16,10,5,17,13,0,130,10,46,18,23,16,5,12,15,3,140,10,29,18,14,15,9,4,10,0,105,0,3,3,4,5,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,159,94,95,62,46,53,63,7,641
SAL50085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,12,14,3,0,0,0,0,0,6,0,17,11,3,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,3,0,3,9,0,64
SAL50086,0,6,19,33,8,45,3,25,0,138,3,35,31,63,19,32,0,13,0,194,57,185,79,54,31,26,11,20,4,465,101,235,77,54,55,13,15,21,15,583,125,239,70,56,68,18,14,27,5,614,81,161,52,31,54,12,19,21,10,440,13,42,19,12,23,9,12,13,5,139,0,3,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,386,896,340,300,252,162,77,133,42,2589
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,5,0,0,0,0,5,0,33
SAL50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,4,3,0,31
SAL50090,4,10,17,36,10,54,13,51,3,191,19,39,110,96,51,73,37,75,12,511,87,247,201,197,124,78,133,147,21,1245,113,268,219,133,140,48,133,91,18,1165,63,98,135,87,101,38,91,116,16,754,36,57,75,56,70,24,62,69,11,459,9,16,19,13,23,0,15,15,4,115,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,328,733,785,620,516,322,481,567,91,4445
SAL50091,0,5,12,32,5,42,12,27,0,135,12,35,24,51,19,42,7,20,4,234,77,242,73,56,76,25,16,28,4,603,128,284,97,47,94,37,22,30,0,739,118,196,84,62,109,21,21,33,9,641,77,135,40,62,70,22,26,28,0,455,20,26,17,12,27,9,9,8,0,118,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,429,927,344,325,405,204,107,186,32,2952
SAL50092,3,0,24,17,9,45,7,35,0,139,3,14,46,18,11,18,8,19,3,149,18,35,37,14,30,3,17,12,4,165,64,67,50,24,47,16,22,10,13,294,75,85,80,48,80,18,10,13,6,418,49,44,65,26,57,14,28,15,4,310,12,11,16,6,8,7,9,4,0,72,3,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,231,273,312,150,241,123,94,113,34,1564
SAL50093,5,6,21,32,7,67,13,69,6,216,12,34,85,64,45,62,25,62,7,401,63,140,169,111,89,54,73,85,16,803,78,99,204,130,104,58,84,96,22,874,69,89,135,120,127,50,86,118,19,812,53,47,133,94,118,53,89,114,12,717,14,20,36,22,34,15,31,36,4,209,0,0,0,0,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,289,434,790,579,511,365,402,577,86,4044
SAL50094,0,0,6,0,0,0,0,7,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,16,0,3,3,4,5,0,4,0,0,16,0,0,0,0,3,0,7,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,6,10,4,5,6,0,65
SAL50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,6,6,6,0,0,11,3,38,0,13,6,0,0,0,0,4,0,24,10,0,6,0,3,0,4,4,0,17,6,3,4,0,0,0,0,0,0,16,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,19,12,18,5,5,13,3,111
SAL50096,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,15
SAL50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,6,4,0,0,3,0,0,0,0,16,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,9,0,9,0,6,4,3,55
SAL50098,4,0,41,54,15,88,16,74,0,294,27,32,80,74,44,73,24,49,4,407,103,269,219,143,134,59,66,82,16,1089,163,301,216,112,174,62,72,77,20,1195,119,187,165,92,157,53,81,89,23,957,70,76,105,54,86,49,63,62,5,570,12,19,13,12,16,8,10,17,0,115,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,500,890,842,533,628,390,327,448,65,4627
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13
SAL50100,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,13,0,0,0,0,0,0,0,4,0,3,7,0,3,0,3,0,0,0,0,14,6,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,0,3,0,4,14,0,59
SAL50101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,3,0,0,0,6,0,0,0,8,5,0,0,8,3,0,4,0,0,24,0,0,0,0,0,0,5,0,0,10,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,8,8,8,6,7,6,4,0,62
SAL50102,0,0,11,17,4,41,6,30,0,114,5,13,26,37,15,28,7,14,0,142,53,114,118,34,67,38,26,28,13,487,68,121,120,53,79,27,29,38,9,537,37,95,66,48,62,21,26,40,7,389,25,65,63,32,62,29,25,40,3,347,9,16,12,12,19,0,10,15,6,94,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,200,421,413,225,312,180,121,202,35,2108
SAL50103,0,0,5,9,0,3,0,5,0,19,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,13,7,9,0,0,0,0,0,0,0,16,8,6,0,0,7,0,0,0,0,30,8,6,5,3,13,0,0,0,0,40,3,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,20,13,20,12,3,7,0,138
SAL50104,0,0,0,10,0,12,4,10,0,31,0,5,12,14,16,9,6,8,0,68,17,24,36,16,9,15,14,18,0,145,22,27,38,19,20,10,14,10,4,162,12,19,23,16,12,6,22,15,3,141,14,20,25,23,12,10,16,16,0,131,5,11,5,3,0,4,4,6,0,34,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,69,98,131,100,69,59,75,93,15,712
SAL50105,0,6,17,21,3,48,8,27,0,132,16,48,83,71,48,51,35,59,4,409,92,264,207,136,116,54,113,89,28,1107,105,192,142,103,97,30,81,68,13,830,84,115,121,58,88,28,80,47,9,632,47,63,65,42,77,23,50,58,6,438,15,20,14,16,10,14,20,17,0,119,5,4,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,367,710,646,447,439,256,388,359,62,3673
SAL50106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,7,3,0,0,0,6,0,18,0,0,3,3,3,0,0,3,0,16,11,0,3,4,0,0,0,0,0,21,9,4,0,0,4,0,7,0,0,20,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,8,17,6,10,0,14,14,0,96
SAL50107,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,11,0,3,4,0,0,0,0,6,0,14,5,6,3,4,4,0,5,0,0,30,6,4,0,0,0,5,4,0,0,20,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,14,17,7,8,10,9,8,6,96
SAL50108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,0,3,0,0,0,0,16
SAL50109,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,14,9,4,0,4,0,0,0,0,0,14,9,0,0,0,4,0,3,0,0,14,6,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31,13,3,4,5,4,8,6,0,78
SAL50110,3,0,19,31,10,70,9,38,10,184,18,30,42,40,34,64,24,29,5,297,58,133,110,88,63,56,55,60,18,635,100,117,129,90,86,50,65,67,14,716,78,74,93,86,92,41,64,59,9,600,30,56,65,42,48,19,60,53,11,387,5,16,6,9,11,5,14,14,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,421,467,395,352,293,301,324,71,2920
SAL50111,0,7,22,51,9,71,15,44,3,229,23,100,93,260,58,155,88,122,22,919,81,351,172,235,100,110,152,255,40,1493,52,179,83,94,80,20,55,127,20,733,24,76,48,41,45,10,31,53,3,344,31,40,34,26,39,11,36,35,3,252,5,17,13,5,11,7,0,9,0,68,0,8,0,3,0,0,0,5,3,16,0,0,0,0,0,0,0,0,3,3,224,766,456,724,347,394,380,663,110,4062
