SAL_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
SAL50508,18,0,0,0,0,0,0,5,22,34,12,3,0,0,0,0,15,59,27,12,9,3,0,0,0,10,61,23,13,13,9,8,0,0,14,76,25,8,6,10,4,8,0,11,71,8,5,3,4,6,4,4,5,40,12,10,6,10,6,4,0,15,55,16,0,14,3,8,4,8,8,59,15,8,10,9,9,5,0,14,63,7,7,9,13,8,0,0,8,57,11,0,11,12,0,0,0,12,52,3,0,7,7,3,0,3,0,25,0,0,0,6,0,0,0,4,14,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,5,192,72,83,90,55,20,21,128,666
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50510,319,0,0,0,0,0,0,17,333,194,0,0,0,0,0,0,9,202,102,4,0,4,0,0,0,6,117,84,36,28,6,0,0,0,5,160,35,43,114,44,7,0,0,7,254,29,33,170,82,9,0,0,5,320,18,38,183,98,20,5,3,3,365,29,46,163,85,21,5,0,3,358,36,42,140,70,32,0,0,5,327,41,36,108,68,15,0,0,3,274,24,21,98,48,14,0,0,0,203,13,23,68,50,15,0,0,3,162,14,7,41,31,10,0,3,3,109,8,11,23,34,14,5,3,0,95,6,7,17,35,15,7,8,6,93,941,336,1153,659,166,30,19,70,3371
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,14,3,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,6,0,3,4,0,0,0,0,13,0,0,5,5,0,0,0,0,8,0,0,3,3,0,0,0,0,12,0,0,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,7,28,24,12,0,4,8,116
SAL50513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,6,5,0,0,0,27
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,12
SAL50516,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,0,0,0,0,23
SAL50517,31,0,0,0,0,0,0,6,35,19,4,0,0,0,0,0,0,23,14,6,0,0,0,0,0,0,26,10,3,8,4,5,0,0,5,30,9,5,11,3,4,0,0,4,32,0,6,15,4,0,0,0,3,33,3,4,13,11,3,0,0,6,34,4,6,15,10,4,0,0,0,39,4,6,8,13,3,5,0,0,37,5,4,8,6,5,0,0,0,35,4,3,15,8,0,0,0,0,24,0,0,6,3,5,4,0,0,25,0,0,6,9,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,104,43,123,67,31,6,5,27,404
SAL50518,312,0,0,0,0,0,0,33,341,274,35,11,3,0,0,0,33,356,257,88,57,17,5,0,0,25,443,147,133,119,39,19,0,0,20,479,93,96,174,67,21,9,0,32,498,81,72,160,76,33,9,5,31,469,59,52,136,80,33,16,10,25,405,55,46,135,67,32,18,3,20,377,49,46,142,90,28,9,8,20,382,43,29,134,114,46,7,6,11,389,27,29,156,94,41,7,3,22,377,16,29,133,76,38,11,9,17,332,7,14,65,60,26,13,6,15,207,12,3,39,59,24,9,6,17,163,6,10,34,47,26,15,10,10,157,1432,688,1494,877,362,130,59,320,5376
SAL50519,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,22,26,0,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,12,11,4,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,11,4,3,0,4,0,0,0,0,15,6,0,3,3,0,0,0,0,16,0,0,4,4,0,0,0,0,8,0,0,7,7,0,0,0,0,9,0,0,10,0,0,0,0,0,14,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,28,14,10,0,0,7,159
SAL50520,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,6,3,0,0,0,0,0,0,5,5,0,3,4,0,0,0,0,14,0,8,0,3,0,0,0,0,15,3,0,3,0,0,0,0,0,12,0,6,6,0,0,0,0,0,10,0,0,6,0,0,0,0,0,10,0,3,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,9,0,0,3,0,0,0,0,0,8,0,0,5,6,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,27,32,3,0,0,13,122
SAL50521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,6,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,5,8,4,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,6,9,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,4,0,0,0,22,72
SAL50522,173,0,0,0,0,0,0,21,192,320,5,0,0,0,0,0,50,376,348,13,3,0,0,0,0,60,421,300,62,22,3,0,0,0,47,439,146,49,77,24,3,0,0,35,334,86,54,84,20,6,4,0,18,267,75,46,103,46,9,0,0,42,323,93,58,97,44,14,5,0,31,343,73,49,118,31,11,0,0,31,317,75,61,92,54,11,5,0,26,321,56,35,99,58,23,10,0,23,302,37,41,91,47,18,3,4,21,261,19,13,46,37,14,4,0,18,158,11,10,30,38,11,10,3,11,122,7,0,28,35,14,4,11,18,120,1825,488,878,430,136,38,23,468,4290
SAL50523,20,0,0,0,0,0,0,3,18,20,3,0,0,0,0,0,3,26,12,5,3,0,0,0,0,3,22,8,0,0,0,0,0,0,0,20,9,3,9,0,0,0,0,0,25,0,5,11,0,0,0,0,0,13,0,5,5,8,3,0,0,0,28,5,0,14,9,0,0,0,0,35,8,9,16,11,0,0,0,0,40,0,3,11,11,5,0,0,3,41,4,9,9,17,9,0,5,0,47,0,4,14,8,10,0,0,3,48,0,0,13,8,6,0,0,4,34,0,0,8,5,4,0,0,8,28,0,0,0,3,3,0,0,0,15,96,41,110,88,40,8,5,49,448
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50525,14,0,0,0,0,0,0,0,14,8,3,0,0,0,0,0,0,19,6,3,5,4,0,0,0,0,21,3,0,3,0,0,0,0,0,13,6,0,7,4,0,0,0,0,18,0,5,7,4,0,0,0,0,20,0,0,12,0,0,0,0,0,18,0,5,11,0,6,0,0,0,30,0,5,12,8,0,0,0,0,34,0,4,8,0,4,0,0,0,18,4,5,13,3,9,0,0,3,40,0,3,13,7,3,0,0,3,28,0,0,9,3,0,0,0,3,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,55,41,95,39,28,9,6,12,286
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,16
SAL50527,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,3,28
SAL50528,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,6,11,0,0,0,0,0,0,12,17,8,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,8,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,6,0,0,0,41,77
SAL50529,12,0,0,0,0,0,0,16,27,36,0,0,0,0,0,0,46,85,22,0,0,0,0,0,0,28,45,15,0,0,0,0,0,0,22,35,3,0,0,0,0,0,0,9,8,3,4,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,8,0,0,0,0,129,226
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,9,0,0,0,7,48
SAL50531,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,3,0,0,5,28
SAL50532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SAL50533,101,0,0,0,0,0,0,3,107,35,5,0,0,0,0,0,0,36,22,0,4,3,0,0,0,0,35,9,7,18,5,0,0,0,0,40,9,4,27,9,8,0,0,0,60,6,5,29,17,4,0,0,0,65,4,12,50,22,8,0,6,5,96,12,10,45,20,8,0,0,4,101,3,14,35,23,12,3,3,3,94,5,10,36,24,15,0,0,0,87,12,0,27,23,6,0,0,0,69,10,0,9,13,6,0,0,0,42,6,0,4,9,6,0,0,0,28,0,0,0,5,0,3,0,0,9,3,0,0,4,3,0,3,0,12,227,72,289,169,70,9,12,23,881
SAL50534,87,0,0,0,0,0,0,13,98,53,6,0,0,0,0,0,4,68,32,17,8,4,0,0,0,6,73,33,22,16,4,0,0,0,5,78,14,12,27,12,5,0,0,0,77,19,14,29,29,11,0,0,4,112,25,25,40,26,9,0,0,13,130,27,21,53,30,8,3,0,8,153,21,9,48,34,11,4,0,5,139,25,10,56,40,13,0,0,3,151,12,20,71,39,13,4,0,4,165,6,11,46,34,12,7,0,6,122,5,7,34,20,10,8,0,11,89,8,4,17,21,13,0,3,3,64,0,0,8,6,8,6,7,3,47,359,184,454,300,110,37,18,87,1555
SAL50535,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,7,0,0,0,7,30
SAL50536,93,6,0,0,0,0,0,11,105,90,7,0,0,0,0,0,27,131,61,10,7,5,0,0,0,14,94,40,29,21,8,6,5,0,15,113,39,8,28,18,6,0,0,14,119,18,14,22,15,7,0,0,8,87,15,16,27,24,10,3,6,16,115,18,13,33,18,10,4,0,15,103,15,16,30,23,14,0,0,17,120,17,14,39,34,4,3,0,18,132,13,12,53,28,11,6,0,14,129,5,7,28,38,7,0,0,21,105,3,6,18,27,7,7,4,10,90,0,3,12,24,21,3,3,15,91,3,8,17,30,26,17,15,46,163,437,174,332,289,124,46,33,263,1703
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL50538,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,12,6,0,0,12,55
SAL50539,34,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,17,0,0,0,9,0,0,0,3,10,0,0,4,0,0,0,0,0,5,0,0,8,3,0,0,0,3,17,0,0,4,5,4,0,0,5,15,5,0,0,3,3,0,0,0,10,0,0,4,3,0,0,0,0,10,0,0,10,3,0,0,0,0,14,0,0,7,6,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,56,4,41,26,15,0,0,25,172
SAL50540,9,0,0,0,0,0,0,3,19,3,4,0,0,0,0,0,6,6,0,5,3,0,0,0,0,0,12,7,3,0,0,0,0,0,3,14,4,0,6,4,0,0,0,0,13,3,0,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,9,3,0,0,0,0,0,0,0,11,0,0,0,0,4,0,5,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,16,23,9,4,5,4,17,116
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,97,0,0,0,0,0,0,16,110,52,0,0,0,0,0,0,8,58,29,9,3,4,0,0,0,4,49,18,12,15,0,6,0,0,3,50,12,14,31,10,3,0,0,5,72,19,11,37,18,12,0,0,10,99,22,11,48,23,11,0,5,8,125,25,19,57,35,9,0,0,10,147,18,12,56,30,9,0,4,7,137,16,16,34,23,11,0,0,3,100,8,7,30,16,6,3,0,3,78,6,0,21,14,8,5,0,4,62,4,0,19,15,4,0,0,3,49,0,0,6,0,5,0,3,5,15,0,0,0,0,6,3,0,0,13,318,116,353,197,77,19,10,79,1167
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,6,13,3,0,0,5,34
