SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50035,16,32,13,24,23,35,47,58,34,289,21,42,35,25,28,33,64,58,35,338,8,43,38,20,32,36,53,47,11,286,10,33,25,51,62,49,36,38,9,314,3,28,61,51,67,63,49,27,13,357,0,27,60,44,77,65,31,12,3,327,3,10,61,56,61,71,37,16,4,322,0,6,55,45,67,55,24,11,3,262,0,5,67,137,164,121,41,20,15,561,0,4,14,49,70,40,17,3,5,214,0,0,15,151,217,137,36,12,6,581,10,7,14,25,15,20,16,19,11,131,0,0,0,0,3,0,0,0,0,10,541,356,500,768,984,852,609,443,203,5258
SAL50036,29,37,37,58,52,44,64,49,9,371,26,89,54,65,71,45,44,22,8,424,31,81,65,90,92,62,32,17,5,475,19,90,90,104,110,75,32,9,0,531,14,63,156,124,156,96,24,0,0,633,0,30,124,114,154,78,17,0,0,519,7,13,100,127,181,64,8,0,0,496,0,3,90,110,124,63,13,0,0,401,0,6,108,271,287,122,13,0,0,803,0,0,16,59,53,25,0,0,0,151,0,0,16,83,92,23,4,0,0,221,16,22,25,38,22,18,19,8,0,170,0,0,0,0,0,4,5,0,0,20,802,648,1022,1417,1574,872,476,206,45,7053
SAL50037,14,30,32,30,20,13,40,22,4,209,17,23,41,77,33,25,29,12,3,264,11,31,52,88,46,18,28,13,6,293,7,45,89,93,45,29,25,6,0,338,0,32,93,123,94,38,18,3,0,402,0,23,88,128,80,32,9,0,0,367,0,8,85,143,86,29,7,0,0,363,0,8,67,128,57,27,7,0,0,287,0,9,113,272,160,44,3,0,0,605,0,5,18,71,39,7,0,0,0,142,0,0,11,87,54,14,4,0,0,174,10,13,21,28,16,5,14,24,53,184,0,0,0,0,0,4,0,0,0,7,382,332,848,1439,801,373,280,126,84,4662
SAL50038,0,5,8,8,13,28,72,35,23,199,0,6,0,3,23,27,36,39,19,162,0,0,13,11,16,29,29,10,11,125,0,3,14,7,7,18,18,0,10,83,0,5,11,15,15,26,23,9,0,88,0,5,7,3,11,13,8,0,0,56,0,0,6,6,9,4,8,0,6,35,0,0,0,7,7,4,5,0,0,24,0,0,6,12,8,16,8,5,0,50,0,0,3,0,0,0,0,0,0,9,0,0,0,0,4,4,5,0,4,17,3,6,7,7,20,16,21,17,10,100,0,3,3,5,0,0,4,0,0,13,37,31,92,114,163,248,358,192,99,1325
SAL50039,44,35,92,105,60,105,218,163,50,867,71,57,108,124,105,119,162,87,27,861,37,94,119,150,138,109,120,55,18,846,32,118,198,193,134,122,72,29,7,909,9,84,219,214,211,164,65,28,4,995,6,45,192,177,133,117,36,9,0,725,4,35,151,164,169,131,27,3,3,693,0,18,156,161,135,103,19,8,0,601,0,23,190,360,302,183,32,3,0,1094,0,0,51,93,72,47,6,0,0,270,0,4,37,61,60,46,6,0,0,214,50,41,80,81,61,77,61,31,12,494,0,0,6,5,3,6,0,0,0,13,1036,722,1922,2185,1808,1710,1353,715,168,11618
SAL50040,48,52,82,71,43,35,99,64,12,495,32,80,129,102,62,53,51,31,5,535,18,101,174,120,90,56,53,12,4,630,11,118,263,198,127,74,25,11,0,835,9,120,394,314,194,103,31,7,0,1173,7,72,340,300,156,109,19,0,0,1008,0,27,276,257,172,91,24,4,0,858,0,11,138,220,129,58,11,0,0,566,0,15,242,320,239,120,16,0,0,948,0,3,42,76,53,19,6,0,0,199,0,3,22,51,57,21,6,0,0,152,42,30,80,70,51,26,29,14,3,330,0,0,6,0,0,7,3,0,0,19,859,804,2487,2402,1543,956,592,236,47,9932
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,6,6,15,12,9,0,0,42
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,3,5,0,29
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,12,0,0,0,36
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,17
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50048,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,10,0,0,3,0,0,4,5,0,0,21,3,12,4,5,3,0,3,0,0,26,0,0,8,4,0,0,0,0,0,18,0,0,4,5,0,3,0,0,0,14,0,0,0,0,4,3,0,0,0,8,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,22,0,0,0,3,0,0,0,0,0,11,12,13,37,29,23,22,25,10,0,176
SAL50049,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,20
SAL50050,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,7,4,8,11,7,3,0,40
SAL50051,0,0,7,4,4,9,33,19,5,80,3,0,11,4,9,15,20,7,0,72,0,13,4,10,14,5,12,0,0,65,3,10,4,10,14,3,3,0,0,54,0,0,10,11,27,5,4,6,0,75,0,0,7,24,8,17,3,0,0,60,0,0,5,9,13,18,6,4,0,48,0,0,4,6,3,8,0,0,0,22,0,0,12,16,32,12,8,0,0,80,0,0,3,4,3,4,0,0,0,12,0,0,0,3,6,0,0,0,0,18,13,0,11,30,8,13,13,8,0,99,0,0,0,0,0,0,0,0,0,0,71,39,100,161,172,149,187,71,4,965
SAL50052,0,0,0,5,0,0,0,4,0,13,3,0,7,0,4,3,0,0,0,12,0,0,0,0,0,0,5,0,0,4,0,3,0,0,6,4,0,0,0,14,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,4,0,0,0,10,0,0,0,6,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,5,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,14,13,16,13,24,32,11,11,0,142
SAL50053,18,46,71,54,53,76,167,196,101,781,18,50,100,72,66,77,97,87,27,606,8,59,120,87,80,62,83,54,14,568,15,76,179,152,113,94,62,23,9,712,0,61,245,195,159,126,41,11,4,842,0,40,225,167,130,86,35,11,0,702,0,14,178,172,99,73,25,8,0,570,0,9,136,121,87,53,20,4,3,429,0,12,157,233,131,75,23,4,0,628,0,5,25,49,30,26,5,0,0,135,0,0,28,55,44,22,5,10,0,164,20,38,113,87,71,64,59,84,113,654,0,0,3,0,0,3,13,0,0,22,464,548,1785,1675,1256,1096,975,800,422,9012
SAL50054,85,142,212,164,133,149,335,212,43,1480,108,201,359,281,210,163,248,144,31,1749,78,243,425,363,212,138,148,79,14,1702,56,258,570,450,306,193,100,37,9,1969,32,245,724,618,466,275,89,20,0,2468,18,168,663,554,350,209,45,5,0,2009,11,88,572,525,416,229,40,3,0,1894,3,34,414,433,312,187,15,6,0,1412,4,56,684,873,671,325,56,3,0,2677,0,9,123,207,179,71,12,0,0,599,7,4,88,200,160,82,9,0,0,550,118,98,288,225,168,93,99,75,5,1173,0,0,5,4,9,14,10,0,0,40,2420,2024,6060,5699,4123,2764,1919,1035,167,26215
SAL50055,12,63,153,96,85,112,207,163,32,922,21,116,222,138,98,83,95,57,18,856,15,125,247,160,112,83,56,29,3,829,6,127,363,244,184,83,47,16,6,1082,0,102,449,277,160,137,36,8,0,1172,0,50,290,219,135,67,10,5,0,785,0,23,179,153,72,39,22,0,0,485,0,8,124,98,63,30,11,0,0,335,0,12,117,137,66,41,12,0,0,384,0,4,11,20,11,6,0,0,0,52,0,0,14,14,5,6,0,3,0,42,71,115,236,222,152,86,65,38,16,1001,0,0,8,5,3,13,4,0,0,28,572,1019,2910,2156,1426,1126,901,516,121,10757
SAL50056,0,0,0,5,5,8,31,6,0,57,0,5,9,6,3,4,11,9,0,50,3,0,0,4,5,7,9,5,0,34,0,0,3,3,3,3,6,3,0,29,0,0,3,4,9,6,12,0,0,31,0,4,6,5,4,3,3,0,0,20,0,0,0,3,13,4,0,0,0,21,0,0,0,6,0,4,0,0,0,16,0,0,6,4,8,15,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,6,3,5,3,0,12,0,0,35,0,0,0,0,0,0,0,0,0,3,24,19,39,52,65,104,141,56,13,502
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,19
SAL50058,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,14
SAL50059,0,0,0,0,0,0,6,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,13,9,17,15,5,3,62
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50061,45,92,114,102,127,156,229,162,65,1094,60,135,194,148,171,163,137,57,23,1086,30,140,175,158,156,198,87,32,14,990,24,147,270,242,294,211,87,17,11,1312,13,140,306,273,304,342,106,13,0,1498,9,78,246,209,235,222,50,5,0,1046,0,44,153,184,192,201,38,5,0,818,0,6,112,119,138,144,22,0,0,555,0,23,132,188,218,240,28,4,0,843,0,0,26,45,22,31,7,0,0,138,0,5,11,33,49,32,17,3,0,153,64,55,116,88,94,83,58,37,12,605,0,5,3,0,0,12,6,0,0,22,1299,1296,2307,2182,2429,2708,1502,652,192,14574
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,4,7,0,27
SAL50063,0,0,0,0,7,0,7,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,6,11,20,12,0,57
SAL50064,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,10,11,3,0,48
SAL50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,8,3,11,20,8,0,0,59
SAL50066,0,0,0,3,0,0,3,7,0,20,0,0,4,6,5,0,4,4,0,23,0,4,0,3,3,5,5,4,0,25,0,0,4,5,0,8,3,0,0,27,0,0,7,5,5,6,5,0,0,15,0,0,3,3,6,5,0,0,0,24,0,0,8,0,3,6,0,0,0,15,0,0,0,0,4,7,0,0,0,11,0,0,3,9,10,4,0,0,0,29,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,6,4,3,0,8,9,0,6,0,29,0,0,0,0,0,0,0,0,0,0,24,6,34,50,52,51,36,32,0,277
SAL50067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,13,0,7,3,10,6,4,0,0,0,32,3,4,11,9,6,6,0,0,0,35,0,18,51,36,44,27,4,0,0,183,0,0,10,11,12,5,0,0,0,36,0,0,7,4,9,9,0,0,0,23,4,44,128,116,133,72,9,0,0,498,0,0,0,0,4,0,0,0,0,4,5,72,213,185,220,130,19,0,0,849
SAL50068,8,9,5,11,7,15,10,13,5,74,9,10,4,7,6,9,6,3,0,61,3,19,7,7,13,19,20,3,0,92,5,15,14,10,11,8,10,3,0,78,0,13,15,11,15,12,11,0,0,82,0,4,13,13,14,8,5,0,0,66,0,0,19,13,20,21,3,0,0,83,0,0,14,17,6,20,0,0,0,69,0,0,18,12,32,23,7,0,0,96,0,0,6,7,14,9,0,0,0,29,0,0,5,16,25,8,10,0,0,69,5,5,3,4,7,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,95,111,158,142,199,208,139,61,18,1127
SAL50069,38,56,101,76,48,42,61,33,7,447,34,69,137,100,74,53,38,13,0,524,25,92,164,138,79,53,26,6,5,582,7,108,269,199,136,72,21,7,0,821,5,71,337,249,147,108,20,3,0,947,0,35,271,239,137,63,9,0,0,759,0,25,189,192,108,46,5,0,0,570,0,9,132,133,94,37,4,0,0,407,0,12,154,242,122,45,5,0,0,585,0,0,28,33,24,9,0,0,0,95,0,0,18,26,23,14,0,0,0,77,37,33,70,64,43,29,15,10,0,307,0,0,3,0,4,9,3,0,0,18,744,688,2184,1965,1194,740,373,107,18,8017
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,8,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,3,3,4,0,52
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,16
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,14
SAL50074,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,10,10,0,0,37
SAL50075,6,3,4,5,6,9,9,11,5,64,6,6,5,4,10,8,8,12,0,55,0,9,9,6,11,12,6,0,0,54,0,7,4,13,11,9,9,6,0,54,0,4,9,7,19,17,4,3,0,66,0,4,6,6,7,9,3,0,0,36,0,0,0,11,14,9,4,0,0,41,0,0,0,4,5,8,0,0,0,23,0,0,4,16,19,16,5,0,0,64,0,0,0,0,0,4,0,0,0,10,0,0,0,6,10,4,6,0,0,21,6,0,12,0,9,8,9,6,0,47,0,0,0,0,0,0,0,0,0,4,80,51,70,94,141,134,108,56,13,740
