SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL51176,74,71,52,60,92,98,43,27,5,527,1418,1116,629,932,1295,1258,992,358,118,8125
SAL51177,3,0,0,0,0,0,0,0,0,7,20,0,5,16,4,12,3,0,0,56
SAL51178,0,0,0,0,3,0,5,0,0,8,3,7,5,4,5,11,0,0,0,47
SAL51179,0,9,0,4,7,5,3,0,4,27,34,36,25,29,48,51,45,22,9,296
SAL51180,6,4,0,0,8,7,5,0,0,25,19,11,15,9,13,28,19,5,0,114
SAL51181,43,14,46,36,27,24,4,0,0,193,203,36,163,151,105,99,49,21,6,829
SAL51182,3,4,6,0,0,0,0,0,0,18,3,4,11,0,0,4,0,0,0,27
SAL51183,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,12
SAL51184,41,25,29,17,29,25,16,11,7,193,386,266,275,214,249,254,197,143,49,2035
SAL51185,11,6,5,11,14,20,15,0,0,82,83,69,80,70,107,179,98,40,8,726
SAL51186,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,4,5,0,0,30
SAL51187,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,10,4,0,0,27
SAL51188,11,9,3,5,9,0,3,0,0,43,35,31,21,21,34,13,13,0,0,158
SAL51189,93,56,65,84,76,51,35,16,6,477,863,580,582,674,661,514,389,205,50,4535
SAL51190,37,34,126,76,46,39,24,11,0,390,497,420,1350,843,426,371,309,177,67,4463
SAL51191,5,0,5,4,3,0,3,0,0,25,32,10,13,24,23,28,31,11,0,163
SAL51192,124,52,72,98,83,63,41,13,12,552,1838,819,1128,1402,1099,968,885,389,104,8626
SAL51193,3,4,0,0,4,0,7,5,0,22,17,16,13,16,25,26,17,14,0,145
SAL51194,7,0,5,0,0,0,0,0,0,21,19,7,29,10,9,15,6,0,0,90
SAL51195,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,4,0,0,18
SAL51196,0,0,0,0,0,0,0,0,0,3,4,0,0,11,12,9,12,3,0,50
SAL51197,90,58,74,66,81,54,44,24,16,501,1390,759,1172,1157,1019,828,706,387,181,7585
SAL51198,11,5,7,6,0,0,3,0,0,31,237,38,164,121,53,47,11,0,0,685
SAL51199,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,0,0,0,0,25
SAL51200,6,9,6,5,4,7,0,0,0,35,38,31,31,17,26,15,6,0,0,162
SAL51201,62,28,47,76,46,34,3,4,0,301,313,126,224,292,200,142,19,6,0,1324
SAL51202,0,0,0,3,0,0,0,0,0,14,19,17,8,21,17,19,24,13,0,141
SAL51203,0,0,4,0,0,0,4,0,0,11,7,0,11,7,0,3,12,0,0,47
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,31,17,16,22,23,24,12,5,0,154,476,327,220,312,390,379,214,96,18,2432
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL51207,0,0,0,0,0,0,0,0,0,0,6,11,3,11,12,7,7,0,0,54
SAL51208,9,0,4,11,7,8,3,0,0,46,107,68,46,79,72,122,84,27,6,603
SAL51209,61,37,53,56,35,44,39,24,8,358,973,607,755,836,733,840,796,359,88,5995
SAL51210,159,86,93,94,80,59,39,9,3,618,1229,802,805,859,816,766,570,259,78,6184
SAL51211,0,0,0,0,0,0,0,0,0,5,12,13,6,14,14,7,11,0,0,70
SAL51212,0,0,0,0,0,0,0,0,0,7,8,8,5,4,3,6,3,0,0,39
SAL51213,0,0,0,0,0,0,0,0,0,5,8,11,9,0,21,11,21,4,0,83
SAL51214,0,0,0,0,0,0,0,0,0,0,17,0,12,7,7,13,3,0,0,60
SAL51215,4,0,0,0,0,0,0,4,0,7,4,0,3,3,0,6,3,9,0,26
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,3,0,0,0,4,6,4,7,11,3,14,19,13,0,71
SAL51218,0,7,17,10,9,4,0,0,0,55,3,21,30,19,15,19,4,0,0,121
SAL51219,29,37,40,36,45,22,19,5,4,226,925,496,764,687,549,409,294,102,19,4244
SAL51220,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,0,0,5,0,15
SAL51221,3,0,0,0,0,8,0,0,0,12,3,0,0,0,3,11,7,0,0,18
SAL51222,88,49,79,75,71,48,21,3,0,437,419,230,442,347,320,210,78,15,7,2050
SAL51223,4,0,3,3,10,15,11,9,0,57,139,85,62,103,112,163,176,87,7,929
SAL51224,9,11,5,10,14,10,5,5,4,76,131,93,79,87,134,138,104,58,32,861
SAL51225,16,28,0,11,12,20,15,11,4,118,264,322,112,119,215,220,183,114,41,1597
SAL51226,10,6,5,4,8,14,5,0,0,48,98,38,36,55,84,107,76,27,4,518
SAL51227,16,11,0,19,9,6,7,0,4,64,51,25,16,33,45,46,21,6,5,259
SAL51228,0,0,0,0,4,0,0,0,0,8,7,0,0,4,10,10,13,4,0,46
SAL51229,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,4,3,0,14
SAL51230,81,309,619,316,218,163,78,54,21,1847,947,1946,4774,2569,1352,1093,660,255,77,13670
SAL51231,3,0,7,10,0,0,0,0,0,25,3,0,7,10,0,0,0,0,0,25
SAL51232,0,3,0,0,8,4,0,0,0,21,19,18,11,9,42,37,22,0,4,161
SAL51233,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,4,0,0,0,20
SAL51234,183,68,122,168,71,42,14,3,0,677,4580,1349,2914,3543,1379,741,408,107,19,15029
SAL51235,0,0,0,0,4,0,4,0,0,6,16,0,5,6,8,14,4,0,0,61
SAL51236,55,34,47,36,40,23,12,3,3,255,489,295,426,346,309,248,123,57,8,2305
SAL51237,11,9,4,7,11,9,3,0,0,56,102,71,41,68,88,75,74,36,23,579
SAL51238,0,0,0,4,0,0,0,0,0,8,3,6,0,8,3,8,9,0,0,31
SAL51239,0,0,0,6,7,10,9,5,0,23,6,3,10,10,22,30,42,17,4,141
SAL51240,0,0,0,4,3,3,0,4,0,17,40,30,13,17,40,32,20,22,0,214
SAL51241,0,0,0,0,0,0,0,0,0,0,16,0,5,3,9,4,8,0,0,49
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13
SAL51243,0,0,5,0,5,0,3,0,0,13,6,5,7,8,9,4,10,0,0,60
SAL51244,9,3,8,8,14,11,3,15,8,72,109,58,65,64,73,121,122,89,23,722
SAL51245,10,4,7,6,10,3,3,4,0,45,57,11,31,35,43,24,15,7,0,231
SAL51246,0,0,0,0,4,3,0,0,0,3,13,8,3,7,14,16,4,0,0,74
SAL51247,124,63,53,63,58,58,56,56,46,575,930,540,442,599,600,642,623,400,140,4914
SAL51248,32,10,12,14,25,15,22,15,0,150,220,101,88,128,173,164,115,37,10,1042
SAL51249,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,3,4,0,0,19
SAL51250,0,0,0,0,0,0,0,0,0,7,21,9,9,9,12,13,20,4,4,97
SAL51251,3,0,0,0,0,0,0,0,0,8,11,4,6,3,8,3,0,0,0,49
SAL51252,3,4,0,4,7,8,0,0,0,37,27,7,15,11,16,27,15,5,0,129
SAL51253,0,18,32,24,8,6,0,0,0,85,11,44,77,60,43,27,3,0,0,273
SAL51254,0,6,7,3,0,4,9,0,0,33,45,10,35,33,50,40,27,8,0,249
SAL51255,5,0,0,3,3,3,3,0,0,23,23,22,14,18,35,37,36,17,7,208
SAL51256,0,3,0,0,9,0,10,0,0,21,50,27,19,27,62,61,58,27,3,342
SAL51257,0,0,0,0,0,5,0,0,0,7,11,16,8,17,16,25,18,10,3,133
SAL51258,31,18,27,20,26,34,37,29,6,233,192,109,98,126,169,225,302,181,46,1452
SAL51259,100,66,133,121,105,66,27,9,0,628,979,334,800,880,540,392,117,29,3,4081
SAL51260,280,146,150,172,185,115,60,40,35,1178,2974,1883,1628,1672,2011,1646,944,510,216,13477
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,5,5,8,8,9,8,16,6,0,64,16,15,11,21,33,53,81,34,8,268
SAL51263,0,0,0,0,0,4,4,0,0,15,19,15,8,20,14,28,22,9,0,125
SAL51264,4,4,3,0,3,4,10,0,0,24,30,14,17,17,31,41,47,0,0,205
SAL51265,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4
SAL51266,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,5,0,0,25
SAL51267,0,0,0,0,0,0,0,0,0,10,6,0,0,4,0,0,0,0,0,13
SAL51268,22,12,12,9,23,30,41,19,6,171,80,34,48,49,59,100,152,67,34,619
SAL51269,5,0,0,6,0,3,0,0,0,14,10,9,3,10,13,14,6,8,0,72
SAL51270,0,0,0,4,4,4,6,3,0,18,78,32,20,47,59,72,65,34,3,420
SAL51271,112,80,114,92,69,54,13,11,0,556,1457,978,1585,1276,822,564,315,194,65,7268
SAL51272,0,0,0,0,0,3,4,0,0,10,11,6,5,7,10,17,19,6,0,79
SAL51273,0,0,0,0,0,0,0,0,0,0,13,0,5,9,0,0,6,0,0,32
SAL51274,0,0,0,0,0,0,0,3,0,3,3,0,3,0,4,3,0,4,0,22
SAL51275,19,5,12,18,17,19,27,8,0,121,252,102,98,194,214,271,242,104,9,1488
SAL51276,0,0,0,0,0,0,0,0,0,3,5,6,4,0,10,0,8,7,0,43
SAL51277,0,0,0,0,6,5,7,3,0,27,15,7,18,12,29,39,30,12,3,172
SAL51278,148,124,103,108,139,91,45,15,9,787,1760,1340,1012,1106,1498,1178,620,265,85,8861
SAL51279,9,4,3,5,8,0,4,0,0,28,35,18,26,19,37,28,28,8,0,201
SAL51280,113,57,67,50,29,47,17,12,0,395,419,261,233,228,207,250,159,103,13,1871
SAL51281,10,10,4,11,7,10,3,0,0,58,127,56,66,79,76,92,55,25,8,580
SAL51282,56,33,28,23,23,29,28,19,3,246,505,234,330,258,238,240,311,265,96,2483
SAL51283,5,0,0,7,0,0,0,0,0,11,8,10,5,11,0,0,0,0,0,33
SAL51284,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,4,3,3,0,32
SAL51285,0,0,0,0,3,0,0,0,0,10,12,20,4,5,19,11,14,3,0,85
SAL51286,0,0,0,6,6,4,0,0,0,22,7,5,5,5,13,10,4,0,0,48
SAL51287,89,55,95,84,60,65,33,17,16,520,900,498,792,766,654,566,393,260,191,5030
SAL51288,3,0,3,4,0,5,0,0,0,16,10,8,8,13,15,28,19,3,0,98
SAL51289,14,4,4,7,6,5,0,0,3,35,46,8,14,25,36,24,31,13,5,208
SAL51290,0,3,0,0,4,0,0,0,0,8,8,3,6,4,13,3,4,9,0,58
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4
SAL51292,0,0,0,0,0,0,0,0,0,0,7,4,4,3,0,11,3,0,0,25
SAL51293,0,0,0,6,4,0,4,0,0,16,55,28,15,27,48,43,47,10,0,280
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,93,62,61,55,57,28,25,26,6,422,953,655,630,624,607,423,325,343,68,4623
SAL51297,6,0,0,3,3,0,0,0,0,16,19,7,5,17,11,21,14,16,0,110
SAL51298,41,44,30,42,60,38,20,27,8,298,1261,848,531,947,902,616,531,352,100,6078
SAL51299,109,87,201,166,117,90,47,29,8,861,1480,1220,2811,1807,1160,1143,758,381,136,10897
SAL51300,8,8,9,0,7,7,11,0,0,62,125,60,58,74,100,125,113,21,11,696
SAL51301,179,166,162,162,180,197,161,136,99,1437,1954,1581,1703,1632,1950,2327,2109,1425,620,15312
SAL51302,0,0,16,3,3,8,0,0,0,36,23,21,43,18,29,12,7,3,0,150
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51304,5,0,0,0,3,0,4,0,0,13,13,4,4,7,24,11,17,4,0,92
SAL51305,9,45,79,59,31,20,8,0,0,263,155,162,183,149,134,96,64,26,0,975
SAL51306,25,15,15,18,23,17,11,3,0,127,134,55,81,91,81,93,62,16,5,606
SAL51307,9,11,12,15,7,11,7,3,0,69,205,109,82,129,138,148,88,21,3,938
SAL51308,85,51,44,65,82,59,36,13,9,441,1220,745,626,891,1056,987,895,348,70,6848
SAL51309,3,0,4,0,3,4,6,0,0,25,41,17,21,27,35,33,27,10,0,216
SAL51310,4,0,0,4,7,0,3,3,0,25,29,11,7,33,27,33,37,4,5,188
SAL51311,4,0,0,3,0,0,0,0,0,4,3,0,0,4,3,0,8,3,0,23
SAL51312,17,23,6,20,8,23,23,26,18,173,634,463,169,400,474,436,401,405,260,3638
SAL51313,0,10,22,17,20,19,5,0,0,94,0,25,47,35,40,43,4,3,0,197
SAL51314,0,3,11,8,3,4,0,0,0,24,14,27,52,19,23,19,3,0,0,166
SAL51315,0,0,0,0,0,0,0,0,0,3,14,7,13,10,11,12,11,4,0,82
SAL51316,0,0,3,3,0,4,4,0,0,20,64,25,30,30,34,19,25,5,3,238
SAL51317,0,0,0,0,0,0,0,0,0,3,22,7,3,17,0,3,0,0,0,56
SAL51318,0,0,3,0,0,3,0,0,0,7,13,10,7,6,7,14,10,3,0,79
SAL51319,98,45,83,91,84,98,51,38,22,606,1352,719,839,930,955,1100,959,598,216,7662
SAL51320,0,0,0,0,0,3,0,0,0,9,36,6,10,14,31,25,20,9,0,146
SAL51321,11,23,14,10,19,22,22,30,58,208,460,469,206,255,367,393,324,259,190,2913
SAL51322,22,14,16,17,17,25,7,6,5,123,308,181,201,254,200,280,262,153,54,1881
SAL51323,11,14,12,10,14,15,4,7,0,86,176,114,66,106,143,168,155,74,14,1022
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9
SAL51326,0,4,15,5,8,5,5,3,0,38,0,6,13,7,11,31,22,15,0,109
SAL51327,7,0,5,5,3,4,0,0,0,27,28,6,7,16,15,14,16,6,0,110
SAL51328,13,7,5,14,21,13,5,0,4,84,167,102,92,109,162,149,142,58,17,1001
SAL51329,3,0,0,0,0,5,3,0,0,9,23,12,15,15,15,12,7,0,0,96
SAL51330,169,149,406,288,170,110,117,48,12,1463,2536,1595,4201,3109,2181,1743,1255,708,270,17605
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL51332,20,7,3,7,11,20,13,7,3,99,107,22,34,52,66,96,102,37,13,529
SAL51333,0,0,0,0,0,0,0,0,0,4,5,7,9,4,5,7,4,0,0,46
SAL51334,3,0,0,0,9,0,0,0,0,11,22,3,10,15,13,0,4,4,0,68
SAL51335,9,0,0,0,0,5,0,0,0,15,33,4,7,17,9,8,4,10,0,89
SAL51336,4,0,0,3,4,4,5,5,0,24,9,3,10,8,7,15,44,10,4,107
SAL51337,209,131,100,166,160,89,32,14,3,907,3138,1861,1315,2001,2136,1215,526,231,46,12474
SAL51338,3,0,0,0,0,0,3,0,0,16,34,25,12,23,41,16,15,3,4,177
SAL51339,38,34,92,133,123,79,42,20,7,578,426,319,308,371,500,441,296,173,37,2863
SAL51340,304,145,167,185,124,59,28,12,5,1027,3066,1528,1810,1895,1307,975,554,207,68,11408
SAL51341,13,13,4,8,3,8,12,0,0,51,17,19,8,16,15,20,12,0,0,114
SAL51342,26,7,3,13,12,8,11,4,3,89,150,45,36,79,108,106,133,58,7,715
SAL51343,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,14
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,27,36,12,32,43,36,22,16,3,228,882,659,404,637,686,632,523,299,66,4795
SAL51346,60,21,33,30,36,30,28,19,19,278,933,501,475,616,626,525,546,282,125,4638
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,44,41,42,43,53,58,44,80,96,517,631,410,422,502,531,671,545,423,223,4368
SAL51349,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,9
SAL51350,0,0,0,0,0,6,0,0,0,3,3,7,0,6,10,16,9,9,0,60
SAL51351,18,17,11,12,22,19,15,3,10,124,233,142,140,157,193,221,220,108,36,1451
SAL51352,57,20,25,28,21,14,8,4,0,168,836,360,586,520,338,243,155,56,5,3100
SAL51353,14,3,6,10,11,9,6,12,0,68,144,113,95,86,92,105,73,44,4,765
SAL51354,72,44,44,50,54,41,10,8,8,324,986,520,483,579,607,453,248,117,35,4021
SAL51355,0,6,9,0,0,0,0,0,0,18,0,9,20,5,3,0,0,0,0,35
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,3,0,0,0,0,10,7,6,7,8,9,19,4,0,0,59
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,118,62,89,78,93,71,31,4,0,547,1000,526,651,646,631,453,205,42,4,4165
SAL51360,73,56,36,51,84,54,80,35,16,486,1360,951,500,817,1124,1134,1187,559,164,7795
SAL51361,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,4,0,0,20
SAL51362,59,83,116,100,89,63,14,0,0,531,253,218,256,215,235,196,95,27,6,1506
SAL51363,106,92,92,80,100,85,83,45,47,736,1494,870,1004,1051,1169,1139,1073,640,368,8810
SAL51364,0,0,0,3,0,0,0,0,0,8,10,3,0,3,9,6,3,0,0,30
SAL51365,44,31,27,24,32,22,15,11,0,209,153,113,96,102,144,147,99,53,6,909
SAL51366,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,0,0,20
SAL51367,0,0,0,0,0,0,0,0,0,0,5,4,5,5,12,9,3,6,0,47
SAL51368,30,29,47,36,46,34,26,18,0,266,414,284,426,443,470,572,499,228,64,3398
SAL51369,0,0,3,0,0,0,0,0,0,3,0,0,4,5,4,0,0,0,0,10
SAL51370,0,0,0,0,0,3,3,0,0,9,22,9,13,8,15,22,27,5,0,116
SAL51371,32,22,43,56,33,29,18,3,3,240,823,336,542,665,506,433,316,127,38,3781
SAL51372,463,260,428,342,252,214,44,9,7,2025,2777,1277,2195,1876,1379,1125,323,71,18,11046
SAL51373,117,70,77,92,58,57,24,16,0,501,1022,563,683,643,523,492,305,141,46,4416
SAL51374,0,0,0,3,0,0,0,0,0,4,6,0,3,5,0,7,0,0,0,20
SAL51375,0,4,5,0,0,0,3,3,0,15,24,3,12,12,4,11,11,8,0,85
SAL51376,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,6,0,4,0,18
SAL51377,93,63,81,75,58,41,19,11,6,441,1041,757,942,816,805,734,473,188,63,5831
SAL51378,0,0,0,0,0,0,0,3,0,9,0,3,4,0,4,5,4,3,0,23
SAL51379,10,0,0,6,6,0,0,0,0,18,25,3,11,14,12,4,3,0,0,73
SAL51380,0,0,0,0,0,0,0,0,0,0,12,6,5,7,6,6,4,0,0,43
SAL51381,100,111,172,115,112,130,128,70,32,971,1510,1557,1991,1636,1553,1714,1625,784,225,12596
SAL51382,4,0,0,0,9,3,3,0,0,19,45,17,19,26,39,20,19,4,0,188
SAL51383,4,0,0,0,0,5,0,0,0,7,16,0,8,7,4,11,3,3,0,54
SAL51384,0,0,0,0,0,0,0,0,0,5,9,6,0,4,4,3,0,0,0,22
SAL51385,6,0,0,5,4,5,0,0,0,12,33,10,25,17,15,21,4,4,5,126
SAL51386,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,5,0,10,0,29
SAL51387,0,0,0,0,0,0,0,0,0,3,3,8,0,0,4,5,0,0,0,25
SAL51388,0,3,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,15
SAL51389,3,0,0,0,3,0,0,0,0,4,3,0,0,0,4,0,0,0,0,12
SAL51390,54,34,52,44,58,50,46,16,3,365,676,373,430,374,465,536,621,326,58,3860
SAL51391,0,0,0,0,0,3,0,0,0,7,12,4,6,10,11,14,25,9,0,84
SAL51392,0,0,0,3,5,0,0,0,0,8,22,14,0,14,14,21,8,0,0,91
SAL51393,9,7,8,4,17,17,6,0,0,70,83,28,71,64,95,103,76,36,16,572
SAL51394,168,108,110,116,104,76,34,8,3,731,3245,1829,1637,2331,1782,1107,646,228,40,12852
SAL51395,112,44,51,68,54,34,29,8,0,395,410,257,220,236,261,262,228,90,29,1992
SAL51396,98,95,126,101,129,97,74,39,11,765,1672,1211,1569,1407,1422,1336,1185,783,349,10944
SAL51397,52,27,35,20,39,31,31,20,17,273,545,372,378,320,374,457,449,340,213,3445
SAL51398,0,0,0,0,0,5,0,0,0,5,11,3,0,5,13,25,10,13,0,84
SAL51399,10,4,0,6,9,9,4,0,0,41,53,28,6,33,39,62,30,18,4,276
SAL51400,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,12
SAL51401,20,7,8,6,4,5,0,0,0,47,328,222,188,161,119,85,35,11,0,1133
SAL51402,54,62,104,49,46,32,17,5,5,372,725,769,1198,727,558,456,291,112,61,4894
SAL51403,0,0,3,0,0,0,3,0,0,10,6,4,6,8,3,12,18,6,0,66
SAL51404,0,3,4,0,4,9,5,0,0,26,77,64,28,55,102,83,45,10,6,469
SAL51405,76,63,67,74,65,72,59,44,14,534,1747,1163,1150,1415,1421,1314,1120,640,207,10165
SAL51406,3,0,0,7,0,0,0,0,0,13,28,18,12,21,23,27,21,15,0,161
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,28,13,23,17,33,32,12,6,6,179,453,261,252,290,385,373,305,136,34,2489
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL51410,8,16,13,9,24,11,11,0,0,87,210,172,108,115,220,191,98,43,10,1165
SAL51411,5,9,0,9,9,4,8,0,5,53,150,84,46,106,132,122,121,28,8,793
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
SAL51413,70,22,54,32,36,15,21,10,7,267,766,410,518,476,421,315,218,113,40,3267
SAL51414,0,0,0,0,0,0,5,0,0,7,17,3,11,3,0,0,6,0,0,41
SAL51415,19,12,16,9,0,4,4,0,0,66,92,66,67,36,32,23,5,0,0,330
SAL51416,68,78,146,109,84,97,95,65,35,775,1408,953,1830,1455,1173,1216,1121,595,188,9940
SAL51417,120,82,103,104,97,57,38,31,27,669,2520,1401,1914,2094,1539,930,524,292,125,11340
SAL51418,3,0,0,0,0,0,0,0,0,9,26,14,4,14,14,17,12,0,0,100
SAL51419,41,17,19,18,32,17,15,12,3,176,335,169,230,188,212,192,140,81,26,1558
SAL51420,121,90,89,98,105,95,56,41,28,713,1265,908,931,923,1019,1133,960,541,207,7889
SAL51421,52,53,18,25,46,33,30,9,10,279,1010,640,456,508,668,537,437,233,108,4592
SAL51422,5,6,4,0,3,5,0,0,0,24,26,15,18,13,25,22,11,0,0,127
SAL51423,0,0,6,0,3,0,0,4,0,10,5,4,17,13,17,12,8,5,0,82
SAL51424,3,0,0,0,3,5,0,3,0,13,24,4,10,5,16,34,14,12,0,114
SAL51425,0,0,0,0,9,3,0,0,0,10,6,0,3,0,10,5,5,0,0,26
SAL51426,0,0,0,0,0,0,4,0,0,3,5,0,3,3,0,8,3,0,0,25
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,19,7,7,6,9,6,0,0,0,49,56,42,21,26,24,42,25,26,8,281
SAL51431,6,0,0,3,3,6,5,0,0,21,17,16,9,12,17,19,23,14,4,129
SAL51432,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,3,5,0,0,18
SAL51433,59,25,17,10,4,8,3,0,0,126,113,96,90,70,56,31,17,4,3,487
SAL51434,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,16
SAL51435,113,90,76,100,105,58,24,20,13,597,2336,1284,1059,1617,1478,850,543,309,75,9547
SAL51436,11,14,15,13,16,21,20,3,5,123,254,147,132,180,184,227,160,56,23,1360
SAL51437,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,4,0,0,0,23
SAL51438,0,0,0,0,0,0,0,0,0,0,3,0,4,6,4,3,7,0,0,36
SAL51439,4,0,3,4,4,0,0,0,0,14,16,4,10,6,15,14,23,4,0,89
SAL51440,4,20,45,52,22,18,5,0,0,160,66,104,177,149,87,60,13,4,0,657
SAL51441,0,0,0,0,0,0,0,0,0,0,17,9,5,15,8,0,4,4,0,54
SAL51442,3,8,0,0,3,3,3,6,0,25,44,22,14,25,34,30,41,23,7,240
SAL51443,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,8,6,0,0,20
SAL51444,4,0,0,0,0,0,3,0,0,9,14,5,4,4,9,12,6,0,0,52
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,79,42,29,58,62,57,28,4,0,361,1293,764,531,830,926,791,478,205,33,5848
SAL51447,0,0,0,0,3,0,0,0,0,8,13,3,0,4,11,21,22,5,0,89
SAL51448,359,224,214,239,209,174,123,63,16,1625,4599,2883,2998,3341,3022,2806,2454,1222,329,23665
SAL51449,19,3,16,12,0,8,9,8,0,76,71,20,33,40,37,49,46,43,6,356
SAL51450,0,0,0,0,0,0,0,0,0,5,21,9,4,14,11,15,7,3,4,88
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL51452,0,0,0,0,3,4,5,0,0,14,3,9,3,10,7,6,3,0,0,48
SAL51453,0,0,0,0,0,0,0,0,0,0,8,4,3,6,7,17,6,4,0,57
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51455,0,0,0,0,0,0,0,0,0,0,7,5,11,11,5,7,5,0,0,41
SAL51456,132,49,67,97,56,36,12,0,0,452,908,249,473,605,365,242,56,14,0,2910
SAL51457,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,20
SAL51458,24,8,19,20,18,30,28,15,6,176,184,96,112,126,138,250,279,129,39,1362
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,0,0,21
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,8,0,3,5,6,4,5,0,0,26
SAL51462,0,11,35,6,6,4,3,0,0,68,60,34,60,38,43,73,43,19,4,378
SAL51463,0,37,134,102,40,10,4,5,0,329,14,37,147,108,54,22,18,9,0,395
SAL51464,4,0,0,0,0,0,0,0,0,6,6,3,0,4,0,0,0,0,0,22
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,3,0,3,9,0,3,0,13,10,5,14,7,11,25,23,6,0,112
SAL51467,32,23,65,42,24,24,16,3,0,233,854,410,1161,743,333,250,277,130,49,4214
SAL51468,5,0,0,0,3,0,0,0,0,12,36,5,12,21,18,23,22,7,3,153
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
