SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17
SAL50513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50517,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,22,0,0,0,0,22,28,0,0,0,0,32,34,0,0,0,0,34,18,0,0,0,0,18,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,11,157,0,0,5,0,161
SAL50518,61,3,0,0,0,70,34,4,0,0,0,41,30,0,0,0,0,36,54,0,0,0,0,55,71,6,0,0,0,81,330,22,0,0,0,351,544,30,0,0,0,575,610,10,0,0,0,624,186,0,0,0,0,189,102,0,0,0,0,102,61,3,0,0,0,62,137,0,0,0,0,137,2221,90,0,3,0,2317
SAL50519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50520,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50522,33,13,10,0,0,56,10,9,8,0,0,26,10,9,0,0,0,22,10,4,0,0,0,15,15,4,14,0,0,30,50,35,57,0,0,140,32,41,39,0,0,118,103,80,32,0,0,219,83,33,25,0,0,142,104,42,17,0,0,166,82,18,11,0,0,108,34,12,10,0,0,62,577,305,225,3,3,1111
SAL50523,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,3,13,0,0,0,0,16,26,0,0,0,0,26,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,11,0,0,0,0,11,97,0,0,4,0,100
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50525,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,21,0,0,0,0,21,28,0,0,0,0,28,25,0,0,0,0,25,24,0,0,0,0,24,6,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,126,0,0,0,0,126
SAL50526,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL50527,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50533,19,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,27,0,0,0,0,27,53,0,0,0,0,53,87,0,0,0,0,87,49,0,0,0,0,49,30,0,0,0,0,30,22,0,0,0,0,22,21,0,0,0,0,21,335,0,0,0,0,335
SAL50534,21,0,0,0,0,22,13,0,0,0,0,13,7,0,0,0,0,7,11,0,0,0,0,16,21,0,0,0,0,19,48,0,0,0,0,55,83,4,0,0,0,83,83,0,0,0,0,78,33,0,0,0,0,35,31,0,0,0,0,31,22,0,0,0,0,20,28,0,0,0,0,33,401,10,0,0,0,411
SAL50535,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL50536,17,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,19,0,0,0,0,19,18,5,0,0,0,24,53,7,0,0,0,60,44,3,0,0,0,44,38,7,0,0,0,46,13,0,0,0,0,11,17,6,0,0,0,15,9,4,0,0,0,10,11,0,0,0,0,11,238,31,3,0,0,276
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50539,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,6,39
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,19,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,14,16,0,0,0,0,16,45,0,0,0,0,45,52,0,0,0,0,52,83,0,0,0,0,83,67,0,0,0,0,67,86,0,0,0,0,86,61,0,0,0,0,61,29,0,0,0,0,29,480,0,0,0,0,480
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,28,0,0,0,0,28,26,0,0,0,0,26,30,0,0,0,0,30,12,0,0,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,123,0,0,0,0,123
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SAL50550,59,9,0,0,0,70,24,3,0,0,0,24,20,7,0,0,0,22,23,22,0,0,0,44,48,34,0,0,0,77,235,101,0,0,0,337,253,52,0,0,0,304,188,21,0,0,0,208,33,7,0,0,0,42,16,3,0,0,0,17,16,0,0,0,0,19,58,13,0,0,0,70,976,266,0,0,0,1240
SAL50551,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,33,0,0,0,0,38,40,0,0,0,0,43,28,0,0,0,0,28,16,0,0,0,0,16,12,0,0,0,0,12,0,0,0,0,0,7,9,0,0,0,0,9,162,0,0,0,3,169
SAL50552,23,0,0,0,0,23,6,0,0,0,0,6,7,0,0,0,0,7,15,0,0,0,0,15,22,0,0,0,0,22,49,0,0,0,0,49,91,0,0,0,0,96,118,0,0,0,0,118,63,0,0,0,0,63,46,0,0,0,0,46,25,0,0,0,0,30,27,0,0,0,0,27,493,4,0,0,0,492
SAL50553,17,0,0,0,0,19,6,0,0,0,0,6,7,0,0,0,0,7,14,0,0,0,0,12,22,0,0,0,0,22,114,0,0,0,0,114,136,3,0,0,0,145,92,0,0,0,0,92,29,0,0,0,0,29,15,0,0,0,0,15,5,0,0,0,0,5,33,0,0,0,0,30,490,11,3,0,0,505
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50556,0,3,3,0,0,15,0,0,7,0,0,11,0,0,4,0,0,4,0,0,14,0,0,20,0,6,10,0,0,18,0,28,42,0,0,70,4,19,19,0,0,42,3,24,7,0,0,39,4,4,4,0,0,10,4,4,0,0,0,8,0,0,0,0,0,3,0,3,3,0,0,5,25,95,119,0,0,241
SAL50557,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,23,0,0,0,0,23,25,0,0,0,0,25,24,0,0,0,0,24,9,0,0,0,0,9,15,0,0,0,0,15,4,0,0,0,0,4,4,0,0,0,0,4,123,0,0,0,0,123
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14
SAL50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50561,5,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,7,14,0,0,0,0,15,10,3,0,0,0,10,14,0,0,0,0,14,8,0,0,0,0,13,27,0,0,0,0,27,32,0,0,0,0,34,10,0,0,0,0,10,133,8,6,0,0,147
SAL50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,12,9,0,0,0,0,9,5,0,3,0,0,8,8,0,0,0,0,8,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,65,0,4,0,0,69
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50564,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50566,15,0,0,0,0,20,12,0,0,0,0,13,15,0,0,0,0,15,17,0,0,0,0,17,31,0,0,0,0,31,184,0,0,0,0,190,265,11,0,0,9,278,326,0,0,0,12,335,107,0,0,0,0,107,74,0,0,0,0,74,24,0,0,0,0,28,53,0,0,0,0,57,1113,14,0,0,22,1150
SAL50567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,28,0,0,0,0,28
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50569,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,58,0,0,0,0,58
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50571,23,0,0,0,0,23,5,0,0,0,0,5,7,0,0,0,0,7,8,0,0,0,0,8,11,0,0,0,0,11,54,0,0,0,0,54,53,0,0,0,0,53,99,0,0,0,0,99,88,0,0,0,0,88,76,0,0,0,0,76,50,0,0,0,0,50,23,0,0,0,0,23,492,0,0,0,0,494
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,112,9,0,0,0,126,43,10,0,0,0,53,57,10,0,0,0,61,110,16,11,0,0,130,132,27,4,0,0,165,633,60,11,0,0,703,710,54,8,0,0,773,575,17,8,0,0,600,143,5,0,0,0,148,72,4,0,0,0,73,55,0,0,0,0,57,135,10,0,0,0,141,2775,210,44,0,0,3037
SAL50575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,17
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50577,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL50578,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL50579,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,23,0,0,0,0,29
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL50582,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,18,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,47
SAL50583,64,5,0,0,0,70,33,7,0,0,0,40,26,6,0,0,0,26,64,8,0,0,0,76,90,16,0,0,0,103,318,10,0,0,0,334,299,9,0,0,0,304,181,3,0,0,0,186,55,0,0,0,0,55,45,0,0,0,0,45,31,0,0,0,0,32,79,5,0,0,0,87,1283,65,5,0,0,1357
SAL50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50585,21,0,0,0,0,21,3,0,0,0,0,3,5,0,0,0,0,5,14,0,0,0,0,14,22,0,0,0,0,22,41,0,0,0,0,41,97,0,0,0,0,99,125,0,0,0,0,134,34,0,0,0,0,34,33,0,0,0,0,33,15,0,0,0,0,15,16,0,0,0,0,21,425,0,0,0,0,428
SAL50586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,13,0,0,0,0,13,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,54,0,0,0,0,54
SAL50587,71,5,0,0,0,76,22,0,0,0,0,22,17,0,0,0,0,19,37,0,0,0,0,45,51,0,0,0,0,47,161,12,0,0,0,167,266,32,0,0,0,295,503,29,0,0,0,532,217,4,0,0,0,222,135,4,0,0,0,137,74,0,0,0,0,76,89,9,0,0,0,99,1648,104,0,0,0,1750
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
