SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL51051,5,0,0,0,3,0,0,8,0,13,0,0,0,3,0,3,4,0,0,9,0,0,0,0,0,0,5,0,0,18,0,4,0,5,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,9,3,5,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,18,16,7,17,7,3,8,0,87
SAL51052,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,7,4,9,3,6,0,3,10,3,51
SAL51053,0,0,4,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,24
SAL51054,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51055,9,8,13,13,26,45,14,70,3,203,15,37,45,25,50,87,21,48,5,331,12,21,17,8,44,55,23,54,8,241,12,46,31,15,22,17,5,8,0,148,3,25,24,23,46,28,5,9,0,166,10,29,21,17,21,13,0,7,0,110,18,8,3,4,9,26,7,42,4,116,6,31,18,4,14,17,4,11,4,112,0,4,0,0,3,0,5,4,3,18,81,222,179,102,230,284,78,246,31,1444
SAL51056,0,0,5,4,3,10,5,18,0,47,0,4,4,7,4,12,0,12,0,45,10,3,8,11,20,37,8,32,0,128,6,16,11,3,4,10,3,4,0,62,10,12,17,6,13,12,3,11,0,80,0,10,8,0,3,8,0,0,0,31,9,4,9,0,12,15,7,29,0,77,11,25,10,10,8,9,0,8,0,87,5,0,0,0,3,0,0,0,4,17,41,74,70,47,80,103,36,114,4,578
SAL51057,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,7,6,32
SAL51059,3,0,4,0,0,6,0,11,0,27,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,11,3,4,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,13,10,8,0,0,6,3,23,0,77
SAL51060,0,0,0,0,3,0,0,9,0,11,0,3,3,5,0,0,0,3,0,16,0,0,0,0,0,8,4,5,0,13,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,14,7,10,14,3,16,4,76
SAL51061,0,3,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,11,0,27
SAL51062,0,4,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,9,7,5,0,9,3,13,0,40
SAL51063,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,11,0,22
SAL51064,5,9,10,8,19,30,16,27,0,114,15,44,44,23,78,94,33,41,6,373,6,22,10,4,36,26,7,21,0,127,11,67,32,17,14,9,0,8,0,160,9,53,18,10,34,21,7,7,6,158,4,75,29,12,10,9,0,6,4,153,5,18,14,3,4,5,0,7,5,58,0,52,15,11,14,8,0,4,5,117,0,0,4,0,0,5,0,5,19,33,58,331,179,88,215,208,66,118,45,1300
SAL51065,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,21
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13
SAL51067,0,4,0,0,0,6,0,16,0,30,0,0,0,0,0,4,0,0,0,10,5,3,0,0,3,3,0,8,0,20,0,5,0,3,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,10,0,0,0,0,3,3,0,3,0,10,0,14,4,0,28,0,0,13,0,66,0,0,0,0,0,0,0,0,0,4,10,29,10,11,42,16,5,41,5,175
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,7,3,9,9,11,45,17,43,0,138,10,24,38,20,63,73,15,46,0,295,5,11,6,9,19,35,12,26,0,126,15,22,29,6,21,15,8,8,0,121,4,27,26,5,26,27,8,5,0,131,0,34,12,6,11,14,4,9,0,88,0,3,3,3,7,6,5,6,3,40,3,10,9,8,6,8,0,10,0,44,0,0,0,0,5,0,0,3,9,13,47,137,132,65,176,214,67,152,13,998
SAL51070,0,5,4,0,8,16,6,13,0,46,0,3,5,6,0,0,0,3,0,22,0,5,4,7,7,13,0,13,0,47,0,4,3,4,0,0,0,0,0,21,0,4,4,4,4,0,4,0,0,28,0,0,4,0,0,0,0,0,0,3,0,7,0,5,3,6,4,6,0,31,0,7,4,0,0,4,5,3,0,28,0,0,0,0,0,0,0,0,0,3,10,34,30,18,20,49,14,43,0,232
SAL51071,0,0,3,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,9,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,10,4,7,12,7,5,12,0,64
SAL51072,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL51074,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,21
SAL51075,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,9,0,11,0,23
SAL51076,0,0,0,0,4,3,4,6,0,19,0,3,0,0,4,0,0,3,0,19,0,5,0,0,6,18,3,23,0,61,0,3,0,0,0,0,3,0,0,12,0,0,5,0,3,6,0,5,0,15,0,3,4,0,0,0,0,4,0,14,3,0,0,0,3,0,4,4,0,20,0,8,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,23,10,3,26,25,21,44,3,160
SAL51077,3,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,18
SAL51078,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,4,0,13
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,4,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,10,0,7,0,34
SAL51082,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SAL51083,3,7,4,11,7,13,5,21,3,69,0,8,6,3,4,10,7,8,0,56,0,10,8,6,6,13,0,13,0,55,0,12,10,7,3,6,0,0,0,42,0,4,6,8,5,6,0,0,0,36,0,3,3,0,3,0,0,3,0,19,4,6,0,4,18,3,0,5,0,47,3,20,8,7,12,17,0,0,3,75,0,0,0,0,0,0,0,0,4,4,13,77,46,37,60,63,10,65,9,383
SAL51084,0,0,0,0,0,0,3,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,3,11,0,31
SAL51085,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,5,0,23
SAL51086,5,6,0,10,4,4,4,15,8,50,0,0,0,3,4,6,4,4,0,22,0,0,0,0,0,5,0,5,0,9,0,0,6,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,0,11,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,14,0,9,0,0,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,7,26,8,20,16,26,7,30,4,144
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51088,5,0,0,0,0,10,8,10,0,33,0,0,0,0,3,5,4,0,0,16,0,6,5,0,4,0,0,4,0,26,0,0,6,6,7,0,0,0,0,17,0,7,4,0,3,5,0,0,0,18,0,0,6,0,3,5,0,0,0,17,0,0,0,0,0,3,0,8,0,19,0,3,7,4,3,8,4,3,0,29,0,0,0,0,0,0,0,0,0,0,9,15,16,8,16,40,10,36,0,165
SAL51089,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,3,0,26
SAL51090,0,0,6,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,7,0,7,0,17,0,48
SAL51091,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,20
SAL51092,3,6,6,7,11,15,8,35,5,85,0,6,3,6,7,6,7,7,0,37,0,3,0,7,7,3,6,6,0,26,0,0,6,0,0,0,0,0,0,13,4,0,6,3,4,3,0,4,0,31,3,7,3,0,0,0,0,0,0,17,0,0,3,4,6,0,0,3,0,21,0,8,3,0,5,6,4,0,0,38,0,0,0,0,3,4,0,0,0,9,17,35,36,24,41,39,29,59,4,287
SAL51093,10,15,8,10,34,44,20,50,0,192,8,19,27,30,47,72,24,56,0,275,10,24,15,19,47,84,27,52,4,276,4,32,46,41,30,38,15,10,4,223,5,26,19,17,44,36,8,15,0,169,11,28,15,12,24,31,13,13,0,140,11,8,7,4,12,35,12,51,0,133,14,48,45,31,36,45,14,20,8,247,0,4,0,0,0,3,0,7,10,23,68,198,190,158,262,378,120,269,38,1687
SAL51094,0,0,0,0,0,0,0,8,0,10,0,0,0,3,4,0,0,3,0,15,0,0,0,0,0,0,4,5,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,13,5,4,10,4,8,19,0,62
SAL51095,0,0,5,0,6,5,0,0,0,12,0,5,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,6,5,9,9,0,6,0,51
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,16,67,51,44,94,201,93,294,0,873,70,312,305,176,345,597,217,475,20,2520,4,44,31,15,46,60,15,34,4,249,21,215,95,36,27,21,9,10,4,429,17,133,101,40,67,79,16,34,4,499,12,139,50,15,29,25,5,22,0,298,0,25,8,0,7,8,3,15,0,75,11,99,21,8,15,12,0,10,0,184,0,18,4,6,4,8,0,12,24,78,156,1050,667,352,635,1017,369,921,52,5211
SAL51099,0,0,3,3,3,7,3,15,0,39,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,12,3,15,0,58
SAL51100,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12
SAL51101,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,0,0,7,0,0,0,0,5,3,6,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,6,7,8,7,11,3,11,0,44
SAL51102,0,3,11,6,3,13,4,10,0,52,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,13,0,5,5,3,3,4,28,6,0,54,0,0,0,0,0,0,0,0,4,3,8,11,24,16,10,26,32,24,5,155
SAL51103,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51104,0,0,0,0,0,0,0,21,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,6,3,5,5,4,23,0,58
SAL51105,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,23
SAL51108,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,13
SAL51109,0,0,0,0,0,6,0,7,0,20,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,11,0,3,3,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,4,8,0,0,8,0,5,4,0,0,0,0,0,0,12,0,3,3,6,0,4,0,4,0,20,0,0,0,0,0,0,0,0,0,3,0,11,13,3,8,24,7,14,0,85
SAL51110,0,3,0,0,0,5,0,13,3,22,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,8,3,3,10,0,11,3,50
SAL51111,9,3,4,3,29,27,16,121,6,223,24,17,22,7,41,59,45,114,7,339,63,30,34,13,63,101,110,543,12,961,12,34,28,22,35,33,11,49,3,232,9,15,20,12,55,44,26,67,0,253,5,29,22,12,20,13,6,22,0,132,78,28,29,14,38,48,70,558,15,873,19,41,18,19,31,26,22,203,12,393,14,3,0,0,3,7,5,33,12,78,235,202,181,103,319,362,301,1708,72,3476
SAL51112,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,16
