SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50030,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,0,0,0,31,..,0,6,0,7,9,3,0,0,24,..,0,0,0,3,6,0,0,0,9,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,4,0,4,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,6,7,4,11,16,6,0,0,63
SAL50031,..,10,19,7,4,0,8,0,0,47,..,9,25,15,19,41,36,10,3,161,5,3,3,0,3,3,4,6,0,30,177,163,176,166,202,232,166,56,16,1345,..,7,92,177,248,250,206,90,15,1083,..,26,88,50,45,63,29,7,0,300,..,0,3,21,25,19,5,3,0,78,328,..,..,..,..,..,..,..,..,328,..,127,..,..,..,..,..,..,..,127,..,64,48,9,3,7,0,0,0,137,..,31,22,6,10,5,18,3,0,97,..,8,13,9,0,4,0,0,0,29,..,22,40,20,3,13,13,3,0,121,..,10,50,38,38,72,56,28,6,297,6,8,4,9,3,3,3,8,0,48,334,307,357,330,386,436,332,144,30,2645
SAL50032,..,5,0,0,0,4,0,0,0,3,..,10,13,9,12,24,59,93,32,248,0,0,0,0,0,3,0,0,0,14,280,131,182,201,174,128,151,170,55,1461,..,8,152,230,219,144,149,130,41,1070,..,22,81,50,30,13,4,3,0,205,..,0,21,39,40,13,6,10,3,132,554,..,..,..,..,..,..,..,..,554,..,100,..,..,..,..,..,..,..,100,..,93,39,14,6,3,0,0,0,164,..,7,12,3,4,4,8,0,3,43,..,9,5,6,4,3,0,0,0,23,..,8,16,3,4,4,0,0,0,36,..,15,26,22,23,43,80,110,42,358,4,3,0,5,6,4,3,4,0,30,553,270,347,369,336,232,249,253,91,2706
SAL50033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,..,9,8,6,3,4,0,0,0,35,..,0,5,8,6,18,21,19,9,84,5,3,0,0,3,0,0,0,0,13,109,66,95,112,97,64,55,41,15,643,..,0,42,98,93,55,50,30,5,371,..,12,59,30,19,11,9,5,0,147,..,0,3,23,21,5,8,8,3,68,209,..,..,..,..,..,..,..,..,209,..,65,..,..,..,..,..,..,..,65,..,34,22,8,7,7,0,0,0,79,..,14,4,3,3,4,5,0,3,47,..,7,3,9,3,0,0,0,0,19,..,12,37,9,10,11,4,0,0,87,..,4,17,15,20,43,36,21,15,168,4,4,3,0,7,3,5,0,0,25,208,147,199,190,184,139,116,71,26,1277
SAL50035,..,25,26,0,3,0,4,5,0,57,..,7,21,23,33,50,59,67,54,322,4,8,5,3,4,3,0,8,0,34,603,425,252,415,499,438,294,229,97,3256,..,0,141,552,720,608,426,271,76,2792,..,19,109,71,58,61,19,7,0,347,..,0,8,39,71,37,14,19,20,199,1192,..,..,..,..,..,..,..,..,1192,..,485,..,..,..,..,..,..,..,485,..,210,114,30,16,15,13,0,0,395,..,29,10,7,6,9,14,18,7,83,..,7,3,3,6,3,0,0,0,18,..,33,38,3,10,0,8,5,0,89,..,14,44,45,72,78,101,101,80,540,4,21,7,8,6,11,0,9,0,62,1196,810,472,748,954,820,583,424,180,6203
SAL50036,..,13,19,6,8,5,9,0,0,58,..,16,33,31,31,47,49,32,8,242,11,23,6,11,3,4,6,0,0,57,976,687,537,764,793,437,246,105,22,4572,..,9,327,968,1152,616,305,130,16,3528,..,61,249,161,134,58,22,7,0,692,..,4,54,89,126,51,18,7,5,357,1973,..,..,..,..,..,..,..,..,1973,..,749,..,..,..,..,..,..,..,749,..,421,178,41,16,7,0,0,0,667,..,48,29,7,13,13,27,14,7,163,..,40,28,12,7,4,9,0,0,101,..,26,54,27,14,20,11,0,0,146,..,24,71,70,68,80,63,35,12,424,20,31,21,21,15,3,5,8,0,120,1989,1415,1007,1395,1550,851,455,203,44,8914
SAL50037,..,19,15,0,0,0,0,0,0,37,..,5,17,29,28,27,36,16,11,170,16,4,9,9,0,0,0,0,0,42,956,356,471,764,400,196,138,51,11,3342,..,9,390,1096,610,246,167,58,8,2585,..,55,210,128,51,17,9,0,0,470,..,5,33,89,51,24,4,8,0,219,1946,..,..,..,..,..,..,..,..,1946,..,351,..,..,..,..,..,..,..,351,..,172,64,10,4,3,0,0,0,257,..,40,27,8,9,27,21,8,6,144,..,18,21,6,8,6,0,0,0,53,..,30,33,6,7,9,0,0,0,85,..,15,44,50,47,35,43,25,8,261,23,4,10,16,10,0,3,0,0,73,1972,699,827,1425,793,358,255,96,22,6447
SAL50038,..,0,0,4,0,0,0,0,4,15,..,0,0,5,14,25,42,26,26,149,0,0,6,0,0,8,6,0,3,24,68,29,33,49,77,121,151,85,46,658,..,0,21,38,67,124,181,104,27,558,..,3,27,15,23,19,21,8,0,126,..,0,0,10,16,7,0,0,6,39,124,..,..,..,..,..,..,..,..,124,..,18,..,..,..,..,..,..,..,18,..,22,5,7,6,8,0,0,0,44,..,0,0,0,4,0,5,0,3,14,..,5,0,0,0,0,0,0,0,7,..,0,3,4,0,5,5,0,4,22,..,0,3,12,20,46,73,52,45,250,0,4,6,0,7,9,8,8,3,47,123,59,66,88,139,217,290,173,82,1245
SAL50039,..,16,22,15,16,19,11,3,0,109,..,15,23,24,60,128,158,126,66,600,25,27,17,17,18,25,24,12,0,161,1739,855,989,1141,932,882,700,366,96,7697,..,27,764,1307,1100,1071,866,442,57,5641,..,193,556,282,182,150,62,24,0,1451,..,25,121,239,198,60,28,19,10,707,3542,..,..,..,..,..,..,..,..,3542,..,664,..,..,..,..,..,..,..,664,..,511,116,74,28,9,0,0,0,744,..,75,37,18,12,39,38,14,8,244,..,57,41,21,15,4,0,0,0,136,..,47,60,30,36,42,29,9,0,253,..,46,105,108,141,203,237,176,84,1100,51,58,38,35,39,41,38,10,0,320,3593,1708,1841,2116,1756,1621,1312,690,164,14793
SAL50040,..,22,38,8,15,12,9,0,0,110,..,25,89,69,52,97,75,21,6,431,19,26,17,8,7,5,0,0,3,90,1782,829,1363,1207,824,507,320,118,29,6988,..,35,1084,1589,1019,574,374,163,25,4856,..,177,644,286,133,58,22,0,0,1325,..,11,122,200,187,77,23,13,5,642,3566,..,..,..,..,..,..,..,..,3566,..,703,..,..,..,..,..,..,..,703,..,467,168,33,12,10,0,0,0,690,..,61,79,20,18,35,33,18,8,278,..,41,32,20,3,3,3,0,0,101,..,56,89,29,20,23,19,0,0,238,..,49,189,153,98,131,92,35,13,761,37,41,34,18,19,12,0,0,4,164,3610,1642,2441,2349,1513,925,571,226,49,13327
SAL50041,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL50042,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14
SAL50043,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,8,3,0,0,0,20,..,0,6,5,9,3,3,0,0,22,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,9,3,3,0,0,41
SAL50044,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,6,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,12
SAL50045,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,3,3,0,0,20,..,0,0,0,7,13,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,6,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,10,10,7,0,0,38
SAL50046,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10,..,0,0,0,0,3,0,3,0,7,..,0,9,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,4,0,3,0,3,0,22
SAL50047,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,11
SAL50048,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,6,5,0,5,8,6,8,3,0,0,45,..,0,4,11,13,9,8,6,0,48,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,7,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,7,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,22,3,14,13,15,19,18,9,0,108
SAL50049,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,..,0,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,16
SAL50050,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,19,..,0,0,4,0,7,4,4,0,13,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,3,9,6,4,0,41
SAL50051,..,0,0,0,0,3,0,0,0,10,..,0,5,4,7,14,8,3,0,42,0,0,5,0,0,0,0,0,0,5,105,57,48,69,88,72,84,31,7,563,..,0,32,65,91,68,122,44,3,431,..,11,28,27,32,29,11,0,0,132,..,0,5,15,18,7,5,3,0,51,211,..,..,..,..,..,..,..,..,211,..,40,..,..,..,..,..,..,..,40,..,47,11,14,7,0,0,0,0,84,..,0,0,0,0,4,6,6,6,30,..,0,5,0,4,4,0,0,0,16,..,0,0,0,0,4,3,0,0,16,..,0,8,5,12,21,20,10,0,73,3,5,7,0,0,0,0,0,0,19,219,109,93,132,167,139,175,73,6,1099
SAL50052,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,17,6,4,15,9,6,3,0,69,..,0,0,7,17,20,5,8,0,58,..,3,8,0,5,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,13,..,..,..,..,..,..,..,13,..,7,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,3,16,23,13,12,25,25,11,5,0,129
SAL50053,..,41,78,16,9,19,12,0,0,172,..,21,105,94,102,154,214,190,112,993,11,15,12,12,10,8,8,10,8,93,781,508,888,795,584,563,566,443,182,5305,..,21,550,910,610,506,498,432,126,3654,..,66,428,211,76,51,24,6,0,862,..,3,43,105,143,82,51,37,27,503,1584,..,..,..,..,..,..,..,..,1584,..,427,..,..,..,..,..,..,..,427,..,220,159,74,79,45,0,0,0,577,..,65,70,19,14,31,29,23,8,265,..,39,46,9,14,6,5,0,0,115,..,69,157,55,35,41,23,0,0,370,..,36,204,201,205,264,298,252,151,1618,23,26,31,22,13,12,11,10,13,167,1607,972,1697,1609,1191,1044,941,766,327,10144
SAL50054,..,48,74,28,28,27,24,8,0,234,..,50,177,122,123,189,244,174,33,1110,66,65,58,26,19,29,18,5,3,292,4774,2243,3252,2979,2091,1418,1006,519,91,18372,..,97,2346,3526,2652,1726,1178,627,73,12221,..,516,1782,826,455,211,71,38,4,3906,..,60,368,538,359,163,56,36,15,1586,9627,..,..,..,..,..,..,..,..,9627,..,1838,..,..,..,..,..,..,..,1838,..,1196,400,96,49,23,4,0,0,1771,..,159,129,67,59,95,92,26,25,659,..,105,98,29,18,25,7,0,0,288,..,120,213,79,66,57,45,16,0,597,..,106,408,297,289,321,355,236,49,2065,121,94,82,54,42,52,27,17,3,492,9743,4293,5839,5514,3991,2674,1829,1001,161,35053
SAL50055,..,67,86,29,25,20,15,4,0,243,..,36,148,113,93,145,176,125,23,859,23,23,31,18,14,8,9,7,3,139,1274,695,1382,971,657,536,474,269,62,6319,..,63,1038,1034,518,403,367,215,40,3678,..,136,407,199,103,56,39,7,0,947,..,25,164,192,241,125,57,46,18,864,2632,..,..,..,..,..,..,..,..,2632,..,465,..,..,..,..,..,..,..,465,..,270,205,81,40,22,3,0,0,621,..,126,134,49,52,54,54,23,10,503,..,58,92,34,25,11,7,0,0,226,..,189,308,103,67,50,23,9,0,747,..,70,329,248,229,309,285,198,47,1718,56,37,60,49,28,16,16,10,3,271,2686,1443,2746,1985,1303,1045,853,499,121,12668
SAL50056,..,0,0,0,0,3,4,0,0,7,..,0,0,0,3,16,25,17,0,60,0,0,0,0,0,0,0,0,0,3,33,9,14,23,27,55,61,30,8,263,..,0,8,29,26,50,56,27,9,195,..,5,13,7,11,16,21,8,0,79,..,0,0,7,9,0,0,0,0,16,64,..,..,..,..,..,..,..,..,64,..,17,..,..,..,..,..,..,..,17,..,6,4,0,0,0,0,0,0,9,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,3,0,0,19,..,0,0,0,7,24,43,19,0,95,0,0,0,4,0,5,0,0,0,8,64,35,29,42,56,98,122,52,11,514
SAL50057,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,11,..,0,0,4,0,4,3,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,18
SAL50058,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
SAL50059,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,10,6,4,0,37,..,0,0,3,7,11,8,4,0,33,..,6,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,10,0,3,13,9,10,13,3,0,70
SAL50060,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,..,28,12,3,20,31,16,5,0,123,..,14,34,25,49,129,165,95,38,555,16,23,21,12,9,16,12,3,0,122,1683,1210,1099,1110,1287,1341,737,341,110,8915,..,32,709,1238,1532,1829,942,355,71,6711,..,112,334,312,228,149,35,18,6,1198,..,23,140,207,259,189,81,37,18,955,3382,..,..,..,..,..,..,..,..,3382,..,1142,..,..,..,..,..,..,..,1142,..,940,632,133,64,28,5,0,0,1807,..,102,91,29,46,88,80,59,32,529,..,48,68,34,21,11,10,4,0,203,..,59,101,41,38,65,31,14,5,349,..,40,105,92,138,270,256,138,59,1099,37,52,52,35,24,22,19,6,0,252,3420,2542,2234,2127,2353,2657,1461,631,191,17620
SAL50062,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,16,..,0,0,4,0,3,3,4,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,3,3,0,25
SAL50063,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,11,0,0,19,..,0,0,0,0,8,11,0,0,17,..,0,0,0,0,4,0,0,0,0,..,0,0,0,4,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,4,0,19,0,0,0,0,0,0,0,0,0,4,0,5,0,3,4,16,18,12,0,58
SAL50064,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,3,0,0,22,..,0,0,3,4,5,9,0,0,29,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,7,4,10,12,0,0,43
SAL50065,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,6,0,0,0,24,..,0,8,0,4,14,4,0,0,33,..,0,4,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,6,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,11,3,13,14,8,0,0,56
