SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
505031255,0,0,0,0,0,0,0,0,0,0,5,0,7,4,4,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,7,6,8,3,4,4,0,0,0,29,12,26,7,17,37,22,7,11,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41,23,9,24,23,19,15,11,0,152,0,9,0,0,0,3,0,0,0,8,0,0,0,0,6,7,3,4,0,23,0,0,0,0,0,0,0,0,0,0,6,9,3,0,5,0,7,0,0,29,5,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,15,0,4,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,3,3,0,3,8,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0
505031257,0,4,0,5,3,7,0,0,0,20,75,31,40,58,74,112,98,43,17,546,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,77,48,33,64,51,65,39,13,0,405,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,7,0,0,13,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,5,6,5,0,3,12,4,13,3,0,54,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,8,9,9,11,10,0,52,0,7,0,8,8,3,0,0,5,22,0,0,0,0,0,0,0,0,0,6
505031258,14,0,4,15,12,5,0,0,0,46,189,106,85,187,173,133,126,64,14,1074,0,0,0,0,0,0,0,0,0,0,17,3,15,7,10,5,6,7,0,75,0,0,0,0,0,0,0,0,0,0,169,83,101,118,113,80,68,26,6,765,0,0,0,0,0,3,4,0,0,8,3,5,0,10,0,3,0,0,0,24,0,0,0,0,5,7,0,3,0,19,6,8,4,4,3,0,0,0,0,24,3,8,0,5,4,10,4,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,10,3,10,6,0,4,0,0,0,0,30,4,4,4,15,18,16,25,4,0,90,0,0,0,6,0,3,3,0,0,8,0,5,0,0,0,0,0,0,0,5,14,17,11,10,11,11,7,3,0,87,25,27,14,20,24,11,9,0,0,131,5,0,0,4,3,0,0,0,0,13
505031303,44,31,37,25,34,23,0,3,0,201,327,208,235,311,317,323,132,55,11,1922,0,0,0,0,0,0,0,0,0,3,73,30,27,41,31,21,6,3,0,235,0,0,0,0,0,0,0,0,0,0,666,355,450,421,380,259,118,46,14,2713,8,4,4,6,3,4,0,0,0,31,63,12,39,42,24,16,9,5,0,213,10,8,13,3,10,0,6,0,0,57,3,0,3,5,3,0,0,0,0,22,3,0,7,4,5,11,3,5,0,41,4,0,4,3,0,0,0,0,0,12,9,0,7,9,0,3,0,0,0,34,33,41,27,24,33,13,10,0,0,183,23,20,13,33,38,41,17,5,0,194,9,0,0,9,0,0,8,0,0,31,3,0,0,0,0,0,0,0,0,9,34,39,41,44,51,37,19,5,0,263,81,50,53,41,34,29,13,9,0,321,0,0,4,3,3,0,3,0,0,17
505031304,54,46,47,61,36,25,0,12,0,276,231,150,87,231,235,92,67,29,0,1136,0,0,0,0,0,0,0,0,0,0,30,18,12,23,27,12,3,0,0,133,0,5,0,0,3,0,0,0,0,7,600,317,275,402,323,173,70,25,7,2197,5,10,5,3,12,10,3,4,0,50,80,36,38,55,40,23,4,4,0,276,24,0,3,9,9,0,0,0,0,54,3,4,0,4,6,3,0,0,0,25,3,0,3,6,9,0,4,4,0,31,11,6,0,9,3,0,0,0,0,24,11,5,3,3,12,3,0,0,0,39,60,69,26,39,43,22,17,0,0,269,9,19,8,30,29,19,11,3,0,125,6,5,0,6,12,7,4,0,0,38,10,5,0,11,0,3,0,0,0,28,33,32,14,18,37,16,14,8,0,173,75,23,35,30,27,16,4,4,0,212,0,3,0,5,0,0,0,0,0,5
505031305,118,61,78,85,62,38,14,0,4,468,283,105,163,283,224,180,133,85,18,1470,0,0,0,0,0,0,0,0,0,0,103,27,25,75,26,14,10,11,0,301,8,0,0,4,3,0,0,0,0,10,800,330,548,531,359,220,111,73,15,2986,12,11,5,11,12,3,5,6,3,72,165,62,140,147,63,66,17,7,8,669,19,10,12,19,16,10,3,3,0,101,22,4,12,7,7,11,6,0,0,63,6,0,5,8,8,4,5,0,0,40,6,0,0,4,0,0,0,0,0,10,11,5,7,12,7,5,0,0,0,43,123,99,42,80,75,23,6,5,0,455,39,28,21,42,42,20,16,14,0,228,4,6,0,3,5,6,7,0,0,29,3,0,5,0,4,0,0,0,0,14,55,26,35,36,25,27,23,18,5,245,120,66,64,64,59,20,17,3,4,399,8,5,6,5,5,0,0,0,0,19
505031306,29,32,46,26,36,21,10,4,0,197,309,231,274,358,425,483,342,225,123,2778,0,0,0,0,0,0,0,0,0,0,70,25,41,38,28,21,18,18,0,261,5,0,5,0,0,0,0,0,0,11,656,435,481,400,386,393,227,125,53,3151,9,0,14,4,0,7,4,3,0,42,25,19,18,18,16,10,8,4,0,122,9,15,8,7,10,9,0,0,4,73,13,4,6,7,11,4,4,3,0,60,9,7,4,9,8,5,13,7,3,69,0,0,3,0,0,0,0,0,0,6,4,5,3,0,4,0,3,4,0,37,61,51,35,27,44,28,7,0,0,252,26,27,15,31,51,58,38,29,13,288,4,0,4,5,4,8,6,5,0,37,6,4,0,5,4,0,0,0,0,24,32,36,32,39,53,45,43,38,29,352,94,67,63,50,40,39,11,10,8,375,4,5,0,3,8,0,0,0,0,20
506011110,21,14,30,43,30,29,0,5,5,174,400,281,241,371,444,495,368,308,101,3007,0,0,0,0,0,0,0,0,0,0,73,64,47,50,46,52,41,25,5,403,4,8,9,0,4,0,3,0,0,27,504,362,396,357,318,356,239,146,44,2715,5,6,4,3,5,9,3,4,0,35,7,4,11,8,8,11,7,0,0,62,16,10,17,10,20,19,8,5,0,103,23,12,13,11,14,8,3,0,0,89,12,9,7,6,11,12,14,6,5,78,0,0,4,0,0,0,0,0,0,8,20,9,16,15,17,9,8,8,0,102,37,37,23,25,32,18,10,3,0,191,116,112,85,54,87,123,107,59,31,767,24,3,10,7,12,13,8,0,3,76,38,20,19,15,14,15,10,5,0,144,42,39,32,39,61,59,40,27,10,344,157,103,97,85,51,58,33,9,3,589,6,3,4,8,11,6,0,0,0,42
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,10,10,14,10,18,7,5,4,0,84,169,102,96,120,199,187,88,50,20,1051,0,0,0,0,0,0,0,0,0,0,33,34,22,11,25,18,8,0,0,153,0,0,0,0,0,0,0,0,0,0,148,136,119,121,136,120,61,26,5,876,0,0,0,0,0,3,4,3,0,15,0,0,0,0,0,0,0,0,6,13,4,8,0,0,6,10,4,0,3,31,5,0,3,0,0,0,0,0,0,15,4,5,8,0,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,3,6,0,10,0,0,25,27,12,15,11,20,4,8,3,0,101,32,30,14,22,19,32,25,3,0,187,0,0,0,3,3,0,4,0,0,18,5,0,4,3,0,0,4,0,0,19,15,9,11,17,26,23,11,5,5,116,44,33,21,22,24,10,13,0,0,166,4,5,6,0,3,0,0,0,0,22
506011114,17,19,26,31,25,10,6,4,0,131,213,207,164,241,357,406,288,205,66,2141,0,0,0,0,0,0,0,0,0,0,39,38,32,28,35,38,24,10,6,253,15,11,14,4,3,8,5,5,3,67,253,241,221,204,266,289,174,116,39,1803,6,8,5,4,0,11,6,0,0,45,3,3,0,3,0,0,9,0,0,20,14,4,12,8,8,22,8,3,0,77,0,9,3,6,6,3,3,0,0,29,5,3,6,5,10,11,4,3,3,51,4,0,0,0,0,0,0,0,0,3,13,12,0,6,7,4,3,0,0,54,14,17,20,17,11,8,7,6,0,91,42,45,28,33,50,51,38,21,4,304,0,0,0,0,4,9,6,6,3,22,17,4,12,9,0,13,4,0,0,49,23,20,23,16,31,47,46,22,8,224,64,46,59,35,43,35,23,7,4,324,7,0,0,6,7,3,5,0,0,26
506011115,12,7,6,17,21,17,3,0,0,88,203,169,102,225,316,340,267,118,25,1756,0,0,0,0,0,0,0,0,0,0,44,15,11,22,35,31,13,6,0,176,28,13,20,12,5,3,0,0,0,85,192,173,110,150,252,232,143,61,14,1332,0,3,7,4,0,14,0,0,0,33,0,0,0,0,6,3,0,0,3,24,0,4,0,0,0,4,10,0,0,20,17,6,5,7,0,9,4,0,0,41,5,3,3,8,7,9,10,13,0,53,8,0,0,0,0,0,0,0,0,7,3,8,0,6,0,7,7,5,0,30,12,9,5,8,17,18,10,0,0,85,112,63,36,46,60,66,49,20,3,451,0,3,3,3,4,5,0,0,0,25,0,3,0,0,0,0,0,0,3,17,20,13,3,17,40,43,28,15,0,192,76,51,30,39,37,46,20,7,0,309,0,4,4,0,0,7,4,0,0,21
506011116,9,3,15,6,7,17,6,0,0,66,243,146,109,240,270,349,193,68,24,1634,0,0,0,0,0,0,0,0,0,0,17,12,9,10,16,23,13,5,0,107,0,0,0,0,0,0,0,0,0,0,253,164,113,190,243,207,94,36,13,1327,3,4,0,0,9,16,10,4,5,49,9,0,0,5,4,3,0,4,0,28,6,7,3,4,12,5,8,0,0,45,0,0,0,0,0,0,0,0,0,15,0,6,0,8,4,15,7,0,0,39,0,0,0,0,0,0,0,0,0,0,9,3,3,4,8,3,5,0,0,29,8,7,0,0,8,15,6,0,0,32,41,14,15,28,15,49,19,5,3,185,0,0,0,0,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,20,29,16,17,19,37,49,29,9,3,212,55,41,22,36,40,24,9,0,0,231,0,0,0,0,0,0,0,0,0,4
506011117,23,10,18,16,10,8,6,0,0,95,299,204,279,240,258,180,82,54,20,1610,0,0,0,0,0,0,0,0,0,0,43,37,26,24,28,12,4,0,0,183,10,10,8,4,0,10,0,0,0,43,385,264,298,265,207,132,53,26,5,1643,20,4,13,18,5,4,0,0,0,69,5,4,3,3,4,0,0,0,0,27,4,3,3,0,11,0,0,0,0,31,13,9,7,6,5,6,0,0,0,42,8,6,7,5,9,6,3,0,0,48,13,5,6,3,0,0,0,0,0,20,13,6,8,6,8,6,0,0,0,41,42,28,29,22,17,11,5,0,0,153,122,57,64,45,42,31,18,6,0,394,4,5,5,0,0,7,7,0,0,27,19,15,5,10,4,0,0,0,0,54,22,12,17,27,19,18,7,4,0,123,125,71,87,51,41,14,8,0,0,400,0,6,3,8,0,0,0,0,0,17
506011307,28,11,41,27,8,11,7,0,0,123,136,77,133,113,112,59,23,5,0,659,0,0,0,0,0,0,0,0,0,0,57,27,23,27,27,8,4,0,0,172,0,0,0,0,0,0,0,0,0,0,217,101,222,135,104,47,3,4,0,842,0,0,0,4,0,0,0,0,0,6,8,0,7,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,5,13,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,13,3,8,8,6,0,0,0,0,32,38,12,21,30,17,6,0,0,0,128,15,6,9,14,10,8,4,0,0,65,0,0,3,0,0,0,0,0,0,3,3,0,3,5,0,4,0,0,0,18,16,7,15,7,0,14,0,0,0,60,66,30,48,37,22,11,0,0,0,212,11,0,0,3,0,4,0,0,0,23
506011308,12,7,38,24,0,7,0,0,0,97,122,68,121,116,113,98,49,6,3,703,0,0,0,0,0,0,0,0,0,0,31,17,29,15,23,3,3,0,0,131,0,0,0,0,0,0,0,0,0,0,166,120,211,122,78,48,38,6,0,802,3,0,3,0,0,3,0,0,0,8,5,0,9,0,3,0,3,0,0,24,0,0,0,3,0,0,0,0,0,5,0,0,0,0,7,0,5,4,0,15,0,0,3,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,19,13,16,10,6,4,5,0,0,69,31,12,18,16,14,10,0,0,0,104,0,0,0,5,0,0,0,0,0,9,4,0,7,0,0,0,0,0,0,23,20,15,15,18,19,10,0,0,0,96,47,23,42,29,10,9,0,0,0,160,5,6,3,0,0,0,0,0,0,16
506021118,69,66,116,76,56,39,7,5,0,434,182,169,200,263,369,364,248,213,91,2092,0,0,0,0,0,0,0,0,0,0,40,20,33,25,22,26,4,5,0,179,0,0,0,0,0,0,0,0,0,0,651,429,566,545,439,385,257,211,78,3578,12,4,3,10,0,8,3,0,0,39,13,12,18,26,12,22,8,3,4,108,18,10,10,16,7,7,3,3,0,71,0,10,6,3,4,3,4,0,0,33,7,5,8,9,9,4,11,7,4,69,0,0,5,0,0,0,0,0,0,4,12,10,16,11,4,6,3,0,0,65,30,26,24,21,23,13,5,0,0,150,11,21,24,30,49,49,42,25,9,275,11,7,9,3,9,5,4,3,0,49,9,7,3,5,8,3,9,3,3,48,44,29,27,43,47,57,45,18,18,313,60,50,75,50,39,48,19,5,0,355,7,3,9,7,9,5,0,4,0,37
506021119,42,92,152,91,47,34,17,3,3,480,168,141,243,338,269,327,192,121,78,1874,0,0,0,0,0,0,0,0,0,0,33,39,50,23,27,15,9,9,3,209,4,0,0,0,0,0,6,0,0,8,697,483,621,600,433,334,217,157,96,3647,16,0,11,14,8,0,10,0,0,59,22,15,21,25,20,9,3,3,3,125,20,13,12,14,27,15,6,9,0,120,4,0,5,9,5,0,0,5,0,28,20,16,18,16,9,13,3,6,0,95,5,0,4,0,4,0,0,0,0,14,6,7,11,7,11,10,0,0,0,43,37,12,35,18,18,9,7,0,0,150,11,20,33,29,45,37,18,17,11,222,0,0,0,0,0,7,0,5,0,26,10,15,16,4,4,0,5,0,0,65,49,47,62,69,76,62,37,33,18,448,73,75,123,57,48,22,18,5,8,428,3,0,6,6,3,8,0,0,0,26
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,44,81,167,90,62,46,13,7,0,516,136,138,199,256,302,321,166,100,44,1668,0,0,0,0,0,0,0,0,0,0,20,29,49,22,34,15,7,3,0,180,0,0,0,0,0,0,0,0,0,0,411,378,651,436,391,348,198,158,54,3035,11,6,5,8,9,6,0,0,0,44,12,17,33,26,15,14,14,5,4,152,16,3,6,15,11,5,0,3,0,59,0,6,5,4,9,0,0,0,0,19,16,10,10,16,17,12,6,4,0,96,4,3,6,9,0,0,0,0,0,18,10,13,18,12,11,7,0,0,0,77,15,19,33,22,16,8,3,0,4,124,14,16,42,39,56,40,26,16,4,264,0,0,0,0,0,3,3,0,0,10,5,10,0,5,4,5,3,0,5,36,33,31,61,44,35,49,30,22,10,328,53,45,90,53,51,22,11,15,0,352,5,0,3,7,0,8,0,0,0,18
506021309,15,38,61,35,18,18,9,5,0,214,112,79,96,151,153,169,156,150,53,1119,0,0,0,0,0,0,0,0,0,0,12,4,16,12,12,8,18,10,0,87,0,0,0,0,0,6,0,0,0,6,400,247,310,318,246,197,170,149,39,2086,6,0,9,5,3,0,0,0,0,20,7,5,6,14,15,10,9,4,4,62,8,6,0,3,6,0,3,0,0,27,12,4,6,3,3,5,5,0,0,39,0,3,0,0,9,10,8,0,3,31,4,0,0,0,0,0,0,0,0,3,0,9,4,3,5,5,6,3,0,24,29,14,14,26,9,8,5,0,0,104,5,0,19,9,18,16,21,26,10,124,0,0,0,8,3,0,3,4,0,21,9,3,6,3,0,0,0,0,0,33,14,16,26,21,14,28,27,17,13,185,42,18,40,38,28,20,8,10,0,201,3,3,6,0,4,5,4,0,0,26
506021310,24,22,44,25,26,19,10,4,0,175,93,80,67,115,165,156,125,107,43,959,0,0,0,0,0,0,0,0,0,0,5,16,10,9,7,5,0,5,5,57,0,0,0,0,0,3,0,0,0,5,271,213,218,226,196,176,169,118,45,1632,9,5,0,5,0,6,6,0,0,33,14,5,15,3,7,6,4,0,0,60,10,0,7,0,5,4,0,0,0,34,6,5,6,9,0,9,7,0,0,27,3,4,0,8,7,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,3,5,0,0,15,8,8,7,11,0,4,0,4,0,45,22,9,13,6,26,14,14,15,3,120,0,0,4,3,0,4,0,3,0,12,6,3,5,0,5,4,3,0,0,28,20,18,13,21,22,27,29,3,8,164,38,18,36,20,21,16,0,0,0,152,0,3,0,0,3,0,3,0,0,11
506021311,38,48,96,57,46,29,17,6,0,345,66,85,135,163,141,163,147,99,35,1049,0,0,0,0,0,0,0,0,0,0,13,15,29,11,16,13,8,4,0,112,0,0,0,0,0,0,0,0,0,0,363,286,421,301,259,185,144,93,36,2089,3,0,0,3,0,5,4,0,4,21,11,3,14,14,9,15,11,7,5,81,9,0,9,5,6,7,4,5,0,41,4,0,3,3,3,0,0,0,0,22,4,4,9,3,4,8,8,4,0,44,0,0,0,0,0,0,0,0,0,0,0,5,15,0,5,4,0,0,0,24,12,14,28,9,9,7,7,0,0,87,5,8,20,16,25,29,18,10,3,128,0,6,0,5,5,3,4,0,0,21,9,9,8,5,0,0,7,5,0,40,13,23,33,19,28,23,25,18,3,184,38,33,50,34,25,25,12,10,0,227,0,0,0,4,0,4,0,0,0,10
506031124,76,491,357,114,88,74,31,27,6,1267,140,191,181,238,234,245,263,388,270,2138,0,0,0,0,0,0,0,0,0,0,68,103,72,53,46,45,44,32,12,476,8,9,10,10,8,11,9,9,4,62,526,710,611,454,414,367,302,334,199,3918,15,9,12,11,13,7,14,3,4,90,14,17,28,11,18,10,4,10,7,114,3,0,5,10,7,6,11,9,0,48,10,11,4,3,4,4,0,0,0,44,11,24,17,11,3,9,3,5,12,95,14,11,15,8,6,11,0,0,0,67,7,19,24,12,4,9,3,3,4,90,72,53,69,51,32,18,17,3,4,320,41,88,68,46,46,43,46,54,35,468,3,0,0,10,4,3,7,16,0,48,9,4,15,5,6,6,8,0,0,58,51,95,74,46,43,59,63,109,116,655,89,171,137,61,60,46,25,22,3,622,14,4,4,7,0,3,0,5,7,55
