POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA6164,302,5,0,5,307,31,0,338,0,0,0,0,7,0,0,0,7,0,4,8,1705,154,36,16,1915,22,0,24,1936,71,5,2016,388,51,7,0,447,8,0,6,454,20,0,476,432,51,16,8,501,3,0,7,509,21,3,534,12,0,3,0,12,0,0,0,12,0,0,13,0,0,0,9,14,0,0,0,8,0,0,12,835,102,26,13,975,14,6,15,990,43,6,1036,7,0,0,0,4,0,0,0,9,0,0,9,19,0,0,4,28,0,0,0,25,0,0,25,25,0,0,4,34,0,0,0,36,0,0,36,862,105,29,9,1005,14,6,15,1025,43,6,1070,151,21,6,9,177,0,0,6,184,22,0,207,0,0,0,0,5,0,0,0,5,0,0,5,1008,124,33,19,1189,18,5,16,1207,65,6,1273,492,46,10,0,547,8,3,12,559,22,0,581,541,62,9,0,610,9,0,8,622,22,0,641
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,38,0,0,0,38,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,266,19,4,3,294,0,0,0,298,16,0,308,65,4,0,0,70,0,0,0,71,0,0,76,64,7,0,0,75,0,0,4,73,0,0,79,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,8,0,3,151,4,0,3,153,6,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,138,8,0,3,150,4,0,3,151,4,0,155,31,0,0,0,29,0,0,0,29,10,4,40,0,0,0,0,0,0,0,0,0,0,0,0,162,7,0,3,179,4,0,3,183,8,3,197,92,5,0,0,100,0,0,0,101,3,0,98,87,11,0,0,105,0,0,0,103,6,0,113
POA6167,136,3,0,8,147,30,0,170,0,0,0,0,5,0,0,0,5,0,0,5,515,59,26,12,613,13,3,20,624,49,4,683,112,11,4,0,134,4,0,4,135,3,0,137,139,24,7,0,166,0,0,0,167,8,0,179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,7,254,36,9,4,304,4,0,5,307,19,0,325,6,0,0,0,6,0,0,0,8,0,0,8,5,0,0,0,9,0,0,0,10,4,0,9,13,0,0,0,18,0,0,3,18,4,0,22,271,39,9,4,318,8,3,8,329,20,0,347,51,9,4,3,69,0,0,0,74,20,0,87,0,0,0,0,0,0,0,0,0,0,3,3,325,46,15,4,393,5,3,8,398,36,3,437,133,17,8,0,155,5,0,5,158,6,0,167,148,12,6,0,166,0,6,6,172,6,0,178
POA6168,101,11,0,11,107,22,0,129,0,0,0,0,0,0,0,0,0,0,5,4,305,36,23,4,368,15,0,15,387,43,9,429,52,10,0,0,62,0,0,0,67,3,0,72,70,10,0,0,90,0,0,0,90,6,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,126,22,8,4,157,4,0,4,156,13,0,174,3,0,0,0,3,0,0,0,3,0,0,6,3,0,0,0,3,0,0,0,9,0,0,9,11,0,0,0,12,0,0,0,8,0,0,12,138,22,7,4,168,5,0,5,168,15,0,190,42,12,3,0,53,8,0,8,57,11,0,72,0,0,0,0,0,0,0,0,0,0,0,0,172,29,11,3,219,9,0,9,230,24,4,255,66,10,0,0,78,0,0,4,83,8,0,92,94,16,9,0,116,3,0,4,124,11,0,132
POA6169,180,8,0,9,194,35,0,231,0,0,0,0,0,0,0,0,0,0,0,0,676,56,33,6,773,30,5,37,810,67,5,878,128,10,3,0,144,3,0,4,147,16,0,159,156,13,10,4,183,6,0,6,196,4,0,197,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,293,27,14,7,336,10,4,9,345,20,3,363,3,0,0,0,3,0,0,0,3,0,0,4,9,0,0,0,11,0,0,0,12,0,0,11,8,0,0,0,11,0,0,3,16,5,0,19,300,28,14,7,345,7,7,11,360,18,3,383,79,16,7,0,108,4,0,8,112,23,0,135,0,0,0,0,0,0,0,0,0,0,0,3,382,37,20,8,454,15,9,19,469,48,5,517,191,14,0,0,204,4,0,5,209,14,0,226,184,23,7,3,215,4,4,8,226,10,0,239
POA6170,109,5,0,3,106,9,0,119,0,0,0,0,0,0,0,0,0,0,0,0,391,39,8,13,452,15,0,10,464,19,0,482,97,10,0,0,105,0,0,0,105,5,0,113,71,6,3,3,89,0,0,0,89,0,0,87,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,0,0,0,5,0,0,5,168,20,5,6,201,0,0,0,201,4,0,208,7,0,0,0,3,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0,5,0,0,5,10,0,0,0,12,0,0,0,14,0,0,14,183,22,5,6,213,0,0,0,215,4,0,219,43,12,3,0,59,0,0,0,62,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,227,31,11,9,271,3,0,3,272,12,0,290,101,12,0,0,108,0,0,0,110,4,0,114,91,10,0,3,103,0,0,0,103,0,0,99
POA6171,235,3,0,3,242,20,0,267,0,0,0,0,3,0,0,0,3,0,0,3,1022,82,39,26,1170,16,0,18,1186,52,3,1235,221,18,3,0,246,3,0,3,250,10,0,261,271,26,8,3,301,0,0,0,307,10,0,312,9,0,3,0,16,0,0,0,16,0,0,16,5,0,0,0,6,0,0,0,7,0,0,7,508,41,16,0,565,11,0,11,572,18,0,593,3,0,0,3,6,0,0,0,6,0,0,6,15,4,0,0,18,5,0,5,18,0,0,23,20,6,0,0,25,5,0,5,31,0,0,28,523,45,13,6,591,10,0,7,599,23,0,624,95,17,11,0,127,0,0,0,128,9,5,137,0,0,0,0,0,0,0,0,0,0,0,4,624,61,30,9,719,12,0,11,733,25,7,761,306,22,11,0,346,6,0,6,348,8,0,355,305,12,8,0,331,4,0,4,336,20,0,350
POA6172,74,0,0,0,74,6,0,84,0,0,0,0,0,0,0,0,0,0,5,9,308,30,14,8,366,3,0,3,370,24,11,399,97,4,0,0,110,0,0,0,111,4,0,111,82,15,0,0,107,5,0,5,107,5,0,111,4,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,187,25,6,0,215,4,0,4,216,9,0,222,4,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,9,0,0,9,11,0,0,0,11,0,0,0,9,0,0,9,194,25,6,0,226,7,0,7,232,9,0,235,47,5,0,0,54,0,0,0,55,8,0,61,0,0,0,0,0,0,0,0,0,0,5,4,246,26,6,5,283,7,0,8,284,11,5,302,101,4,0,0,109,0,0,0,109,3,0,117,103,13,4,0,122,3,0,3,126,4,0,131
POA6173,107,0,0,0,111,8,0,120,0,0,0,0,0,0,0,0,0,0,3,3,447,24,24,11,509,3,0,3,517,21,3,539,117,5,3,7,123,0,0,0,123,5,0,132,130,8,5,0,137,0,0,0,139,0,0,140,6,0,0,0,6,0,0,0,6,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,249,7,8,6,270,0,0,0,271,9,0,275,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,6,0,0,0,6,0,0,6,257,7,8,6,277,0,0,0,279,9,0,288,45,7,4,0,52,0,0,0,53,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,299,18,16,3,332,6,0,6,335,11,0,347,143,12,4,0,159,0,0,0,157,3,0,161,162,11,8,0,179,4,0,4,181,4,0,184
POA6174,23,0,0,0,23,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,108,19,10,3,137,0,0,4,139,8,0,148,35,3,0,0,39,0,0,0,39,0,0,44,37,8,5,0,47,0,0,0,47,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,5,77,7,3,3,90,0,0,0,90,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,79,7,3,3,93,0,0,0,93,7,0,97,17,5,0,0,24,0,0,0,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,92,14,4,3,114,0,0,0,114,7,0,120,44,3,7,0,49,0,0,0,49,0,0,49,34,9,0,0,42,0,0,0,42,0,0,44
POA6175,29,0,0,0,29,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,117,8,0,0,128,0,0,0,129,4,0,135,39,0,0,0,39,0,0,0,39,0,0,39,42,4,0,0,48,0,0,0,48,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,80,8,3,0,97,0,0,0,97,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,3,0,97,0,0,0,97,0,0,93,5,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,91,5,3,5,105,0,0,0,105,0,0,107,22,6,0,0,27,0,0,0,27,0,0,27,28,4,8,0,38,0,0,0,38,0,0,42
POA6176,16,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,49,0,6,5,58,0,0,0,58,0,0,60,11,0,0,0,18,0,0,0,18,0,0,15,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,31,0,0,0,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,27,3,0,0,34,0,0,0,34,0,0,36,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,4,38,0,0,0,38,4,0,40,21,0,0,0,19,0,0,0,19,0,0,19,15,0,0,0,14,0,0,0,14,0,0,14
POA6180,45,0,0,0,45,5,0,51,0,0,0,3,3,0,0,0,3,0,0,8,158,23,11,7,200,5,0,5,197,11,5,213,37,0,3,0,37,0,0,0,37,0,0,40,38,9,8,0,54,0,0,0,54,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,10,0,91,0,0,0,91,4,0,89,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,76,6,10,0,91,0,0,0,91,4,0,97,15,4,0,0,13,0,0,0,13,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,89,16,14,0,110,0,0,0,110,3,0,114,42,3,0,0,49,0,0,0,49,0,0,51,63,0,3,0,69,0,0,0,69,0,0,69
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,15,0,0,0,15,0,0,0,15,0,0,15,7,0,0,0,9,0,0,0,9,0,0,9
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,36,0,0,0,36,0,0,36,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,0,0,0,19,0,0,14,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,0,18,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,14
POA6208,57,0,0,0,59,15,0,69,0,0,0,0,0,0,0,0,0,0,0,0,225,24,14,14,277,10,5,10,286,20,0,305,43,6,0,3,52,3,0,3,60,4,0,60,62,6,7,0,69,0,0,0,73,0,0,77,5,0,0,0,6,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,110,8,11,3,131,4,0,4,133,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,116,8,11,3,141,4,0,4,141,8,0,151,37,10,6,0,51,7,0,7,53,3,0,60,0,0,0,0,0,0,0,0,0,0,0,5,150,19,13,8,188,7,0,7,193,15,0,214,55,3,5,3,64,5,0,5,71,4,0,76,65,5,0,0,76,0,0,0,72,5,0,84
POA6209,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,3,29,0,0,0,31,4,0,37,5,0,0,0,5,0,0,0,5,0,0,5,9,5,0,0,10,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,22,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,22,0,0,0,22,0,0,21,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,24,0,0,0,24,0,0,27,8,0,0,0,14,0,0,0,14,6,0,13,13,3,0,0,18,0,0,3,16,0,0,20
POA6210,271,7,0,7,278,45,0,324,3,0,0,3,9,0,0,0,9,0,9,18,1110,153,52,25,1348,23,3,29,1378,102,14,1489,262,38,15,0,313,8,0,8,318,18,0,344,307,48,15,10,378,6,0,6,386,18,5,407,13,0,5,0,16,0,0,0,18,0,0,19,3,0,0,0,3,0,0,0,3,0,0,4,584,87,35,11,712,10,0,15,730,37,10,775,5,0,0,0,11,0,0,4,12,0,0,14,7,0,3,4,11,0,0,0,14,0,0,14,18,0,3,0,24,3,0,6,29,0,0,27,601,89,34,13,731,20,4,21,754,42,10,808,102,26,13,7,145,5,0,10,147,47,0,190,0,0,0,0,0,0,0,0,0,0,9,6,700,107,45,21,879,25,5,31,906,84,13,1003,369,42,8,0,431,6,0,10,434,25,0,464,362,50,18,0,434,5,0,9,437,31,0,466
POA6211,40,0,0,0,39,3,0,42,0,0,0,0,0,0,0,0,0,0,0,3,154,21,11,6,194,8,0,8,197,13,0,217,48,7,0,0,55,0,0,0,51,0,0,52,43,7,0,0,54,0,0,0,49,3,0,57,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89,11,0,0,102,0,0,0,108,7,0,113,0,0,4,0,4,3,0,3,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,0,3,0,0,0,10,0,0,10,93,11,3,0,114,7,0,7,115,7,0,119,22,3,0,4,26,3,0,3,26,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,110,12,6,3,133,10,0,10,146,12,0,155,53,6,0,0,61,0,0,0,61,0,0,63,59,9,5,3,75,0,0,0,77,4,0,75
POA6213,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,22,0,0,22,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3
POA6214,5,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,23,0,0,0,23,4,0,21,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,10,0,0,0,10,0,0,0,10,0,0,8,3,0,6,0,3,0,0,0,3,0,0,3
POA6215,14,0,0,0,16,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,0,97,0,0,0,101,6,0,108,10,0,3,0,17,0,0,0,17,0,0,18,30,0,0,0,28,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,3,0,43,0,0,0,46,0,0,43,0,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,3,42,5,3,0,51,0,0,3,48,0,0,48,13,0,0,0,10,0,0,0,11,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,63,5,0,0,64,5,0,70,20,0,0,0,25,0,0,0,25,0,0,28,40,0,0,0,40,0,0,0,40,0,0,40
POA6218,5,0,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4
